"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"36","Mike Evans","WR","TB",16.5,3.74,0.0514,12.4,19.5,5.03,2.47,6.61,36,56,30,15,"4",NA,NA,92
"37","A.J. Brown","WR","TEN",16.5,2.55,0.118,13.6,19.2,4.98,3.68,6.28,37,42,35,16,"4",NA,NA,73
"38","Marvin Jones","WR","DET",16.3,2.78,0.235,14.4,19.2,4.86,4.41,6.26,38,34,36,17,"4",NA,NA,78
"39","Justin Jefferson","WR","MIN",16.1,2.49,0.0492,14.1,18.6,4.63,4.16,5.69,39,37,46,18,"4",NA,NA,70
"40","Patrick Mahomes","QB","KC",23.3,2.17,0.473,22.2,26.3,4.6,4.66,7.1,40,31,26,3,"1",NA,NA,84
"41","Darius Slayton","WR","NYG",16,4.87,0.0271,12.5,19.2,4.58,2.52,6.24,41,55,37,19,"4",NA,NA,98
"42","D.J. Moore","WR","CAR",16,3,0.814,13.6,20,4.55,3.61,7.12,42,44,25,20,"5",NA,NA,82
"43","T.J. Hockenson","TE","DET",14.1,2.83,0.217,10.6,16.5,4.4,3,5.79,43,51,43,3,"2",NA,NA,94
"44","Ronald Jones","RB","TB",12.6,2.35,0.691,9.49,15,4.24,3.45,5.32,44,48,48,18,"9",NA,NA,86
"45","Mark Andrews","TE","BAL",13.9,2.56,1.44,11.3,16.7,4.18,3.73,6.02,45,41,39,4,"3",NA,NA,92
"46","Deshaun Watson","QB","HOU",22.9,0.407,0.319,22.4,23.3,4.12,4.82,4.04,46,30,59,4,"2",NA,NA,21
"47","Josh Allen","QB","BUF",22.6,1.26,0.143,21.4,23.7,3.8,3.82,4.46,47,40,56,5,"2",NA,NA,49
"48","Chris Godwin","WR","TB",15.2,1.62,0.161,13.9,16.8,3.74,4,3.92,48,38,60,21,"5",NA,NA,51
"49","Justin Herbert","QB","LAC",22.4,1.89,1.95,21.1,24.4,3.66,3.55,5.12,49,46,51,6,"3",NA,NA,74
"50","Brandin Cooks","WR","HOU",15,3.78,0.429,12,18.9,3.58,2.08,5.94,50,60,42,22,"5",NA,NA,93
"51","Ezekiel Elliott","RB","DAL",11.9,0.65,0.0369,11,12.3,3.55,4.98,2.6,51,29,71,19,"9",NA,NA,31
"52","Leonard Fournette","RB","TB",11.9,0.207,0.0301,11.7,12.1,3.51,5.62,2.33,52,25,73,20,"9",NA,NA,9
"53","Jonathan Taylor","RB","IND",11.8,2.91,0.23,9.33,14.9,3.48,3.29,5.18,53,49,49,21,"9",NA,NA,92
"54","Zack Moss","RB","BUF",11.6,2.59,0.101,8.69,13.5,3.25,2.65,3.73,54,54,61,22,"9",NA,NA,90
"55","Damien Harris","RB","NE",11.5,5.95,0.185,4.89,16,3.15,-1.15,6.31,55,137,34,23,"9",NA,NA,99
"56","JuJu Smith-Schuster","WR","PIT",14.6,4.05,0.299,10.3,18.1,3.15,0.388,5.17,56,89,50,23,"5",NA,NA,95
"57","Aaron Jones","RB","GB",11.3,3.12,0.538,7.06,13.4,2.97,1.02,3.65,57,75,62,24,"10",NA,NA,95
"58","Mike Williams","WR","LAC",14.3,2.99,0.119,12.3,17.4,2.85,2.37,4.46,58,57,57,24,"5",NA,NA,81
"59","Noah Fant","TE","DEN",12.5,2.22,0.314,10.7,15.4,2.74,3.13,4.68,59,50,54,5,"4",NA,NA,88
"60","Amari Cooper","WR","DAL",14.2,2.48,0.468,12,17.5,2.73,2.02,4.52,60,62,55,25,"6",NA,NA,69
"61","D'Andre Swift","RB","DET",10.8,1.99,0.518,9.01,12.8,2.43,2.97,3.11,61,52,67,25,"11",NA,NA,78
"62","Robert Tonyan","TE","GB",12.1,4.56,0.132,8.45,18.2,2.43,0.897,7.52,62,80,23,6,"4",NA,NA,99
"63","Jared Cook","TE","NO",12,3.3,0.58,8.9,16.3,2.3,1.35,5.62,63,69,47,7,"4",NA,NA,97
"64","DeVante Parker","WR","MIA",13.7,2.74,0.387,10.7,15.8,2.26,0.71,2.84,64,85,68,26,"6",NA,NA,76
"65","J.K. Dobbins","RB","BAL",10.3,0.875,0.192,9.71,10.9,1.91,3.67,1.19,65,43,83,26,"11",NA,NA,46
"66","Chase Claypool","WR","PIT",13.3,4.24,0.0345,10.6,17.7,1.88,0.662,4.78,66,87,53,27,"6",NA,NA,96
"67","Henry Ruggs","WR","LVR",13.3,4.86,0.278,8.73,18,1.84,-1.22,5.04,67,139,52,28,"6",NA,NA,97
"68","Steelers","DST","PIT",7.96,1.52,1.69,6.95,9.71,1.82,1.4,2.75,68,66,69,1,"1",NA,NA,92
"69","James White","RB","NE",10.1,0.653,0.0663,9.59,10.8,1.72,3.55,1.08,69,45,85,27,"11",NA,NA,32
"70","Rob Gronkowski","TE","TB",11.4,2.06,0.343,9.58,14.1,1.72,2.02,3.47,70,61,64,8,"4",NA,NA,80
"71","Lamar Jackson","QB","BAL",20.5,1.96,0.826,18.8,22.8,1.71,1.25,3.61,71,70,63,7,"4",NA,NA,79
"72","LeVeon Bell","RB","NYJ",10,2.19,0.0797,8.33,12.4,1.65,2.29,2.72,72,58,70,28,"11",NA,NA,81
"73","Gus Edwards","RB","BAL",9.93,3.19,0.118,7.58,12,1.57,1.53,2.23,73,65,74,29,"11",NA,NA,96
"74","Tim Patrick","WR","DEN",13,3.37,9.63e-05,9.97,16.3,1.56,0.0221,3.39,74,102,66,29,"6",NA,NA,88
"75","John Brown","WR","BUF",13,5.7,1.05,9.25,18.9,1.56,-0.699,5.97,75,115,41,30,"7",NA,NA,99
"76","Wayne Gallman","RB","NYG",9.81,1.19,0.0907,8.76,11,1.45,2.72,1.3,76,53,81,30,"11",NA,NA,58
"77","Trey Burton","TE","IND",11.1,3.62,0.959,8.65,14.8,1.37,1.09,4.13,77,73,58,9,"5",NA,NA,98
"78","Devin Singletary","RB","BUF",9.72,1.51,0.655,8.22,11,1.36,2.18,1.28,78,59,82,31,"12",NA,NA,63
"79","Cam Newton","QB","NE",19.6,1.89,0.308,17.5,21.1,0.882,0,1.84,79,103,78,8,"4",NA,NA,77
"80","Jerick McKinnon","RB","SF",9.07,1.95,0.173,7.83,10.5,0.708,1.79,0.785,80,63,91,32,"12",NA,NA,77
"81","Mason Crosby","K","GB",9.9,3.06,0.172,6.2,13.4,0.688,-1.92,3.42,81,168,65,1,"1",NA,NA,99
"82","Aaron Rodgers","QB","GB",19.3,0.991,0.0803,17.9,20,0.574,0.33,0.798,82,93,89,9,"4",NA,NA,37
"83","Mike Davis","RB","CAR",8.89,2.51,0.133,6.1,11.9,0.535,0.0643,2.17,83,100,75,33,"12",NA,NA,88
"84","Younghoe Koo","K","ATL",9.73,0.656,0.0305,9.25,10.6,0.516,1.13,0.65,84,72,92,2,"1",NA,NA,29
"85","D.J. Chark","WR","JAC",12,0.629,0.268,11.3,12.4,0.515,1.39,-0.52,85,67,118,31,"7",NA,NA,16
"86","Matthew Stafford","QB","DET",19.2,0.5,0.136,18.9,19.6,0.494,1.38,0.382,86,68,95,10,"4",NA,NA,28
"87","Wil Lutz","K","NO",9.7,1.78,0.0261,8.12,12.1,0.485,0,2.06,87,103,76,3,"1",NA,NA,88
"88","Mike Badgley","K","LAC",9.67,2.12,0.162,7.75,12.4,0.459,-0.363,2.43,88,108,72,4,"1",NA,NA,92
"89","Evan Engram","TE","NYG",10.1,1.02,0.289,9.18,11.5,0.415,1.62,0.854,89,64,88,10,"5",NA,NA,42
"90","Tyler Ervin","RB","GB",8.76,3.27,0.403,5.29,11.7,0.403,-0.747,1.98,90,116,77,34,"13",NA,NA,97
"91","Tom Brady","QB","TB",19.1,0.457,0.0976,18.5,19.5,0.358,0.957,0.272,91,76,97,11,"4",NA,NA,23
"92","Justin Tucker","K","BAL",9.51,0.42,0.0367,9.02,10,0.298,0.907,0.0122,92,78,101,5,"1",NA,NA,1
"93","Matt Ryan","QB","ATL",19,1.08,0.261,17.9,20.2,0.261,0.336,0.951,94,92,87,12,"5",NA,NA,42
"94","Kaimi Fairbairn","K","HOU",9.47,0.528,0.145,9.01,10,0.261,0.896,0,93,81,103,6,"1",NA,NA,12
"95","Corey Davis","WR","TEN",11.7,1.1,0.0645,11.1,13,0.247,1.14,0.0313,95,71,100,32,"7",NA,NA,32
"96","Jerry Jeudy","WR","DEN",11.7,0.865,0.123,10.8,12.5,0.183,0.897,-0.434,96,79,116,33,"7",NA,NA,25
"97","Colts","DST","IND",6.27,1.9,0.137,5.14,8.48,0.137,-0.401,1.52,97,110,79,2,"2",NA,NA,99
"98","Jordan Reed","TE","SF",9.84,2.1,0.105,8.14,12.1,0.126,0.579,1.46,98,88,80,11,"6",NA,NA,84
"99","Chris Boswell","K","PIT",9.33,1.03,0.117,8.17,10,0.117,0.0499,0.00529,99,101,102,7,"1",NA,NA,42
"100","Marquise Brown","WR","BAL",11.5,1.78,0.0313,9.72,12.9,0.0602,-0.23,0,100,107,103,34,"7",NA,NA,56
"101","Christian Kirk","WR","ARI",11.5,0.962,0.029,10.8,12.6,0.029,0.892,-0.348,101,82,113,35,"7",NA,NA,29
"102","Hayden Hurst","TE","ATL",9.73,0.998,0.0204,8.64,10.7,0.0204,1.08,0,102,74,103,12,"6",NA,NA,39
"103","Derek Carr","QB","LVR",18.8,0.366,0.408,18.3,19.1,0,0.717,-0.134,103,84,105,13,"5",NA,NA,19
"104","Joshua Kelley","RB","LAC",8.36,3.43,0.447,4.83,10.5,0,-1.21,0.795,103,138,90,35,"13",NA,NA,99
"105","Jakobi Meyers","WR","NE",11.5,2.23,0.114,9.95,13,0,0,0.0819,103,103,99,36,"7",NA,NA,64
"106","Hunter Henry","TE","LAC",9.71,2.14,0.511,7,11.3,0,-0.555,0.628,103,112,94,13,"6",NA,NA,86
"107","Brandon McManus","K","DEN",9.21,0.655,0.0664,8.34,9.68,0,0.228,-0.319,103,96,111,8,"1",NA,NA,25
"108","Patriots","DST","NE",6.14,0.727,0.0712,5.61,6.96,0,0.065,0,103,99,103,3,"3",NA,NA,65
"109","Ryan Succop","K","TB",9.15,0.747,0.0474,8.24,9.75,-0.0664,0.121,-0.246,104,97,108,9,"1",NA,NA,33
"110","Commanders","DST","WAS",6.06,0.659,0.56,5.54,6.79,-0.0712,0,-0.172,105,103,106,4,"4",NA,NA,54
"111","Diontae Johnson","WR","PIT",11.4,1.16,0.179,10.1,12.3,-0.114,0.113,-0.657,106,98,121,37,"7",NA,NA,36
"112","Matt Prater","K","DET",9.1,0.432,0.199,8.48,9.45,-0.114,0.364,-0.548,107,91,119,10,"1",NA,NA,4
"113","Cole Beasley","WR","BUF",11.2,3,0.434,8.38,14.1,-0.293,-1.57,1.17,108,156,84,38,"8",NA,NA,81
"114","Harrison Butker","K","KC",8.9,1.17,0.248,7.35,9.73,-0.313,-0.771,-0.262,109,117,109,11,"1",NA,NA,46
"115","Ben Roethlisberger","QB","PIT",18.3,1.07,0.661,17,19.2,-0.408,-0.496,-0.017,110,111,104,14,"6",NA,NA,40
"116","Jordan Howard","RB","MIA",7.91,2.27,0.269,6.04,10.4,-0.447,0,0.64,111,103,93,36,"13",NA,NA,82
"117","Jonnu Smith","TE","TEN",9.2,1.27,0.577,7.49,10.2,-0.511,-0.0644,-0.435,112,106,117,14,"7",NA,NA,58
"118","Stephen Gostkowski","K","TEN",8.65,1.44,0.00482,6.96,9.78,-0.561,-1.15,-0.217,113,136,107,12,"1",NA,NA,67
"119","Jason Myers","K","SEA",8.65,1.78,0.131,6.77,10.2,-0.566,-1.34,0.182,114,148,98,13,"1",NA,NA,83
"120","Chiefs","DST","KC",5.5,0.424,0.301,5.15,5.98,-0.631,-0.392,-0.983,115,109,128,5,"5",NA,NA,27
"121","Tyler Bass","K","BUF",8.52,0.626,0.0156,8.06,8.92,-0.697,-0.0612,-1.08,116,105,130,14,"1",NA,NA,17
"122","Daniel Carlson","K","LVR",8.5,1.41,0.225,6.58,9.44,-0.713,-1.54,-0.559,117,154,120,15,"2",NA,NA,58
"123","J.D. McKissic","RB","WAS",7.64,2.02,0.00231,6.32,9.72,-0.716,0.277,0,118,94,103,37,"13",NA,NA,79
"124","Lamical Perine","RB","NYJ",7.64,0.665,0.0972,6.92,8.19,-0.718,0.881,-1.53,119,83,144,38,"13",NA,NA,33
"125","Russell Gage","WR","ATL",10.7,0.159,0.266,10.6,10.8,-0.727,0.675,-2.09,120,86,160,39,"8",NA,NA,6
"126","Nyheim Hines","RB","IND",7.54,0.858,0.0154,6.95,8.52,-0.815,0.908,-1.21,121,77,133,39,"13",NA,NA,45
"127","Phillip Lindsay","RB","DEN",7.53,1.61,0.825,6.42,9.36,-0.831,0.375,-0.362,122,90,114,40,"14",NA,NA,72
"128","Giants","DST","NYG",5.2,0.272,0.0661,4.97,5.49,-0.932,-0.571,-1.47,123,113,140,6,"6",NA,NA,15
"129","Dan Bailey","K","MIN",8.27,2.41,0.182,5.54,9.61,-0.938,-2.58,-0.381,124,187,115,16,"2",NA,NA,96
"130","Jamison Crowder","WR","NYJ",10.5,5.67,0.0401,4.65,14,-0.993,-5.3,1.07,125,242,86,40,"8",NA,NA,99
"131","Packers","DST","GB",5.14,0.628,0.0291,4.42,5.6,-0.998,-1.13,-1.36,126,135,136,7,"6",NA,NA,50
"132","Sterling Shepard","WR","NYG",10.4,2.47,0.13,7.64,12,-1.03,-2.31,-0.899,128,178,125,41,"8",NA,NA,69
"133","Dolphins","DST","MIA",5.11,0.577,0.0943,4.43,5.42,-1.03,-1.11,-1.54,127,133,145,8,"7",NA,NA,46
"134","Ryan Tannehill","QB","TEN",17.7,0.888,0.557,16.5,18.5,-1.07,-1.09,-0.747,129,131,122,15,"6",NA,NA,35
"135","Eric Ebron","TE","PIT",8.63,0.835,0.532,7.56,9.41,-1.09,0,-1.26,130,103,134,15,"7",NA,NA,33
"136","Zane Gonzalez","K","ARI",8.09,1.61,0.0568,6.54,9.69,-1.12,-1.58,-0.306,131,157,110,17,"2",NA,NA,79
"137","Jets","DST","NYJ",5.01,0.693,0.00895,4.53,5.49,-1.12,-1.01,-1.47,132,127,141,9,"7",NA,NA,62
"138","Ravens","DST","BAL",5,0.278,0.0621,4.74,5.19,-1.13,-0.808,-1.77,133,119,154,10,"8",NA,NA,19
"139","Antonio Brown","WR","FA",10.3,3.6,0.0804,6.69,13.3,-1.16,-3.26,0.375,134,205,96,42,"8",NA,NA,91
"140","Robbie Gould","K","SF",8.04,0.644,0.254,7.33,8.54,-1.18,-0.786,-1.46,135,118,139,18,"2",NA,NA,21
"141","Falcons","DST","ATL",4.94,0.509,0.0364,4.59,5.29,-1.19,-0.953,-1.67,136,123,149,11,"8",NA,NA,38
"142","Texans","DST","HOU",4.91,1.58,0.0186,3.83,6,-1.23,-1.71,-0.961,137,163,126,12,"9",NA,NA,96
"143","Zach Pascal","WR","IND",10.2,0.00283,0.0786,10.2,10.2,-1.24,0.276,-2.7,138,95,176,43,"8",NA,NA,1
"144","Cardinals","DST","ARI",4.89,0.808,0.0488,3.95,5.4,-1.25,-1.59,-1.57,139,158,146,13,"9",NA,NA,77
"145","Titans","DST","TEN",4.84,0.154,0.157,4.7,4.99,-1.3,-0.84,-1.97,140,120,156,14,"10",NA,NA,4
"146","Danny Amendola","WR","DET",10.1,1.15,0.102,9.04,11.3,-1.32,-0.907,-1.61,141,121,147,44,"8",NA,NA,34
"147","Nelson Agholor","WR","LVR",10,1.83,0.106,8.93,12.1,-1.42,-1.02,-0.808,142,128,123,45,"8",NA,NA,57
"148","Greg Zuerlein","K","DAL",7.78,0.93,0.157,6.82,8.69,-1.43,-1.29,-1.3,143,145,135,19,"2",NA,NA,38
"149","Buccaneers","DST","TB",4.68,1.02,0.0597,4.12,5.87,-1.45,-1.42,-1.09,144,151,131,15,"11",NA,NA,81
"150","Jaguars","DST","JAC",4.62,0.46,0.0527,4.31,4.94,-1.51,-1.23,-2.02,145,141,158,16,"12",NA,NA,35
"151","Scott Miller","WR","TB",9.94,NA,0.0303,NA,NA,-1.53,NA,NA,146,NA,NA,46,"8",NA,NA,NA
"152","CeeDee Lamb","WR","DAL",9.91,0.915,0.115,8.98,10.6,-1.56,-0.974,-2.34,147,124,166,47,"8",NA,NA,28
"153","Bills","DST","BUF",4.57,0.798,0.00717,3.65,5.09,-1.57,-1.9,-1.87,148,166,155,17,"12",NA,NA,73
"154","Vikings","DST","MIN",4.56,0.431,0.121,4.27,4.86,-1.57,-1.27,-2.1,149,143,162,18,"13",NA,NA,31
"155","Jason Sanders","K","MIA",7.62,1.6,0.0607,5.56,8.92,-1.59,-2.56,-1.08,150,186,129,20,"2",NA,NA,75
"156","Logan Thomas","TE","WAS",8.09,1.17,0.0218,6.58,9.25,-1.62,-0.976,-1.43,151,125,137,16,"7",NA,NA,50
"157","Drew Brees","QB","NO",17.1,2.88,0.323,13,19.2,-1.63,-4.57,0,152,221,103,16,"6",NA,NA,93
"158","Mike Gesicki","TE","MIA",8.07,1.04,0.428,6.65,9,-1.64,-0.911,-1.68,153,122,150,17,"7",NA,NA,45
"159","Graham Gano","K","NYG",7.56,1.31,0.0635,6.21,9.02,-1.65,-1.91,-0.971,154,167,127,21,"2",NA,NA,54
"160","Sony Michel","RB","NE",6.7,NA,0.193,NA,NA,-1.66,NA,NA,155,NA,NA,41,"14",NA,NA,NA
"161","Anthony Miller","WR","CHI",9.79,1.15,0.068,8.49,10.5,-1.68,-1.46,-2.42,156,152,169,48,"8",NA,NA,35
"162","Broncos","DST","DEN",4.44,0.186,0.0964,4.23,4.59,-1.69,-1.31,-2.37,157,146,167,19,"14",NA,NA,12
"163","Dustin Hopkins","K","WAS",7.5,1.55,0.113,5.91,8.88,-1.71,-2.21,-1.11,158,175,132,22,"2",NA,NA,71
"164","Trent Taylor","WR","SF",9.73,1.31,0.14,8.73,11.2,-1.74,-1.22,-1.74,159,140,152,49,"8",NA,NA,41
"165","Seahawks","DST","SEA",4.35,0.542,0.414,3.71,4.67,-1.79,-1.83,-2.29,160,165,164,20,"15",NA,NA,42
"166",NA,"K",NA,7.39,0.445,0.216,7.08,7.69,-1.82,-1.04,-2.3,161,130,165,23,"3",NA,NA,8
"167","Latavius Murray","RB","NO",6.51,0.508,0.0746,6.01,6.97,-1.85,-0.0254,-2.75,162,104,177,42,"14",NA,NA,19
"168","Laviska Shenault","WR","JAC",9.59,0.66,0.131,8.86,10.1,-1.88,-1.09,-2.83,163,132,182,50,"8",NA,NA,19
"169","Rex Burkhead","RB","NE",6.44,2.34,0.0728,4.05,8.22,-1.92,-1.99,-1.5,164,172,143,43,"15",NA,NA,85
"170","Daniel Jones","QB","NYG",16.8,1.76,0.0106,15,18.4,-1.95,-2.53,-0.853,165,185,124,17,"6",NA,NA,65
"171","Kirk Cousins","QB","MIN",16.8,1.12,0.075,15.5,17.6,-1.96,-2,-1.64,166,173,148,18,"6",NA,NA,44
"172","Chris Thompson","RB","JAC",6.36,1.29,0.102,5.05,7.3,-2,-0.994,-2.43,167,126,170,44,"15",NA,NA,60
"173","Denzel Mims","WR","NYJ",9.46,1.6,0.277,7.63,10.4,-2.01,-2.32,-2.51,168,181,172,51,"8",NA,NA,48
"174","Teddy Bridgewater","QB","CAR",16.7,1.64,0.801,15.6,18.9,-2.03,-1.95,-0.339,169,170,112,19,"7",NA,NA,63
"175","Cairo Santos","K","FA",7.17,1.42,0.0786,5.42,8.56,-2.04,-2.69,-1.44,170,194,138,24,"3",NA,NA,62
"176","Jimmy Graham","TE","CHI",7.64,1.37,0.606,6.06,8.96,-2.07,-1.5,-1.72,171,153,151,18,"8",NA,NA,64
"177","Adrian Peterson","RB","DET",6.26,1.6,0.216,4.71,7.72,-2.1,-1.33,-2,172,147,157,45,"15",NA,NA,69
"178","Nick Folk","K","FA",7.09,1.24,0.0628,6.41,8.51,-2.12,-1.7,-1.48,173,162,142,25,"3",NA,NA,50
"179","Rodrigo Blankenship","K","IND",7.03,NA,1.23,NA,NA,-2.18,NA,NA,174,NA,NA,26,"4",NA,NA,NA
"180","Saints","DST","NO",3.93,0.17,0.0484,3.8,4.1,-2.2,-1.74,-2.87,175,164,183,21,"16",NA,NA,8
"181","Chargers","DST","LAC",3.88,0.403,0.0217,3.61,4.16,-2.25,-1.94,-2.8,176,169,180,22,"16",NA,NA,23
"182","Bears","DST","CHI",3.86,1.08,0.0104,2.67,4.7,-2.27,-2.87,-2.26,177,198,163,23,"16",NA,NA,85
"183","Lions","DST","DET",3.85,0.785,0.144,3.31,4.39,-2.28,-2.23,-2.57,178,176,174,24,"17",NA,NA,69
"184","Keelan Cole","WR","JAC",9.18,2.42,0.156,7.5,10.8,-2.29,-2.45,-2.1,179,183,161,52,"9",NA,NA,68
"185","Brian Hill","RB","ATL",6.04,0.991,0.214,5.41,7.18,-2.31,-0.633,-2.55,180,114,173,46,"15",NA,NA,51
"186","Cowboys","DST","DAL",3.71,0.693,0.337,3.23,4.19,-2.43,-2.31,-2.77,181,179,178,25,"18",NA,NA,58
"187","Emmanuel Sanders","WR","NO",9.02,0.142,0.123,8.92,9.11,-2.45,-1.03,-3.82,182,129,200,53,"9",NA,NA,5
"188","Jordan Wilkins","RB","IND",5.83,1.64,0.194,4.78,7.69,-2.53,-1.26,-2.03,183,142,159,47,"15",NA,NA,73
"189","Michael Pittman","WR","IND",8.9,0.107,0.124,8.83,8.98,-2.57,-1.12,-3.95,184,134,205,54,"9",NA,NA,3
"190","Dalton Schultz","TE","DAL",7.04,0.657,0.275,6.27,7.79,-2.68,-1.29,-2.89,185,144,184,19,"8",NA,NA,28
"191","Damiere Byrd","WR","NE",8.78,0.769,0.0839,8.33,9.66,-2.69,-1.62,-3.27,186,160,190,55,"9",NA,NA,20
"192","Frank Gore","RB","NYJ",5.64,1.54,0.00836,4.06,6.73,-2.72,-1.98,-3,187,171,187,48,"15",NA,NA,65
"193","Duke Johnson","RB","HOU",5.63,1.02,0.298,4.68,6.63,-2.73,-1.36,-3.1,188,149,189,49,"16",NA,NA,54
"194","49ers","DST","SF",3.37,0.127,0.531,3.28,3.46,-2.77,-2.26,-3.5,189,177,197,26,"19",NA,NA,1
"195","Mecole Hardman","WR","KC",8.69,1.55,0.0111,7.63,10.4,-2.78,-2.31,-2.49,190,180,171,56,"9",NA,NA,46
"196","Hunter Renfrow","WR","LVR",8.68,1.78,0.0211,7.14,10.5,-2.79,-2.81,-2.38,191,197,168,57,"9",NA,NA,55
"197","Randall Cobb","WR","HOU",8.66,1.61,0.234,7.2,10.3,-2.81,-2.75,-2.65,192,195,175,58,"9",NA,NA,50
"198","Philip Rivers","QB","IND",15.9,0.459,0.971,15.4,16.2,-2.84,-2.15,-3,193,174,188,20,"8",NA,NA,26
"199","Jordan Akins","TE","HOU",6.76,1.02,0.859,5.92,7.86,-2.95,-1.64,-2.82,194,161,181,20,"9",NA,NA,44
