"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"71","Adrian Peterson","RB","DET",10.6,2.4,1.91,7.93,12.5,2.74,2.26,4.04,71,63,63,29,"9",NA,NA,92
"72","Jonnu Smith","TE","TEN",11.6,1.66,0.21,10.3,13.6,2.71,1.96,3.62,72,68,70,8,"5",NA,NA,78
"73","CeeDee Lamb","WR","DAL",14.8,3.1,0.423,12,17.8,2.5,1.53,2.73,73,75,76,30,"5",NA,NA,75
"74","Jared Cook","TE","NO",11.4,0.851,1.54,10.3,12.2,2.5,1.96,2.19,74,67,79,9,"6",NA,NA,46
"75","Aaron Rodgers","QB","GB",20.5,1.14,0.787,19,21.6,2.47,2.27,2.43,75,62,77,7,"4",NA,NA,46
"76","Christian Kirk","WR","ARI",14.4,4.2,0.107,10.6,18.5,2.08,0.165,3.4,76,96,72,31,"5",NA,NA,92
"77","D.J. Moore","WR","CAR",14.3,0.681,0.306,13.7,15.1,1.97,3.26,0,77,49,103,32,"5",NA,NA,16
"78","Matthew Stafford","QB","DET",19.7,0.568,0.367,19.2,20.4,1.69,2.53,1.19,78,56,84,8,"4",NA,NA,20
"79","Tim Patrick","WR","DEN",14,4.95,0.557,10.1,19,1.67,-0.389,3.9,79,117,65,33,"6",NA,NA,97
"80","Justin Herbert","QB","LAC",19.4,0.416,0.0659,19,19.8,1.32,2.34,0.672,80,61,88,9,"4",NA,NA,12
"81","Matt Ryan","QB","ATL",19.3,0.956,0.547,18.2,20.2,1.25,1.46,1,81,77,86,10,"5",NA,NA,34
"82","Julian Edelman","WR","NE",13.4,5.22,0.736,9.59,18.8,1.11,-0.865,3.65,82,128,67,34,"6",NA,NA,98
"83","Noah Fant","TE","DEN",9.88,1.24,0.176,8.54,11.5,0.958,0.239,1.45,83,93,81,10,"6",NA,NA,61
"84","Chase Edmonds","RB","ARI",8.65,0.533,0.195,8.29,9.25,0.833,2.63,0.816,84,55,87,30,"9",NA,NA,29
"85","Rob Gronkowski","TE","TB",9.71,0.591,0.772,8.9,10.3,0.782,0.593,0.261,85,85,95,11,"7",NA,NA,37
"86","Ryan Tannehill","QB","TEN",18.8,0.708,0.215,17.7,19.2,0.705,1,0,86,80,103,11,"5",NA,NA,27
"87","Younghoe Koo","K","ATL",9.44,0.266,0.0046,9.21,9.79,0.658,1.59,-0.147,87,74,105,1,"1",NA,NA,1
"88","Harrison Butker","K","KC",9.44,0.759,0.0702,8.58,10.2,0.653,0.957,0.213,88,81,97,2,"1",NA,NA,42
"89","Joshua Kelley","RB","LAC",8.45,3.67,0.248,4.81,11.6,0.637,-0.851,3.19,89,127,73,31,"10",NA,NA,99
"90","Stephen Gostkowski","K","TEN",9.37,3,0.0738,6.21,12.9,0.583,-1.41,3,90,150,75,3,"1",NA,NA,99
"91","Ryan Succop","K","TB",9.29,0.852,0.384,8.42,10.1,0.509,0.799,0.149,91,83,99,4,"1",NA,NA,50
"92","Tom Brady","QB","TB",18.5,1.25,0.49,16.7,19.4,0.49,0,0.218,92,103,96,12,"5",NA,NA,51
"93","J.D. McKissic","RB","WAS",8.2,2.11,0.0995,6.47,10.3,0.389,0.802,1.89,93,82,80,32,"10",NA,NA,90
"94","Cole Beasley","WR","BUF",12.7,3.62,0.375,9.86,16.4,0.375,-0.597,1.26,94,124,83,35,"6",NA,NA,85
"95","Latavius Murray","RB","NO",8.1,0.578,0.234,7.52,8.57,0.29,1.85,0.134,95,71,100,33,"10",NA,NA,31
"96","Browns","DST","CLE",5.98,0.434,0.0912,5.58,6.38,0.126,0,0,96,103,103,1,"1",NA,NA,50
"97","Wil Lutz","K","NO",8.91,1.77,0.0548,6.52,10.2,0.125,-1.1,0.27,97,136,94,5,"1",NA,NA,92
"98","Zane Gonzalez","K","ARI",8.85,1.23,0.0234,7.54,9.94,0.0704,-0.0853,0,98,108,103,6,"1",NA,NA,62
"99","Phillip Lindsay","RB","DEN",7.87,0.239,0.0553,7.67,8.13,0.0553,2.01,-0.307,99,66,114,34,"10",NA,NA,12
"100","Chris Boswell","K","PIT",8.83,1.44,0.047,7.36,10.1,0.047,-0.258,0.175,100,113,98,7,"1",NA,NA,73
"101","Eagles","DST","PHI",5.89,0.12,0.035,5.76,6,0.035,0.179,-0.387,101,95,118,2,"1",NA,NA,1
"102","Darren Fells","TE","HOU",8.93,0.704,0.00986,8.22,9.79,0.00986,-0.0814,-0.215,102,107,110,12,"7",NA,NA,41
"103","Ben Roethlisberger","QB","PIT",18.1,0.919,0.347,17.2,18.9,0,0.455,-0.239,103,87,111,13,"5",NA,NA,32
"104","Corey Clement","RB","PHI",7.81,2.19,0.691,5.67,9.78,0,0,1.34,103,103,82,35,"11",NA,NA,91
"105","Diontae Johnson","WR","PIT",12.3,3.88,0.502,9.25,16.3,0,-1.2,1.14,103,140,85,36,"6",NA,NA,88
"106","Jimmy Graham","TE","CHI",8.92,1.05,0.14,8.19,10.4,0,-0.117,0.396,103,109,92,13,"7",NA,NA,54
"107","Daniel Carlson","K","LVR",8.78,0.629,0.0602,7.87,9.24,0,0.245,-0.697,103,92,125,8,"1",NA,NA,15
"108","Patriots","DST","NE",5.85,0.142,0.0307,5.74,6.01,0,0.163,-0.372,103,97,117,3,"2",NA,NA,4
"109","Giants","DST","NYG",5.82,0.291,0.07,5.55,6.08,-0.0307,-0.0297,-0.301,104,105,113,4,"3",NA,NA,23
"110","Mason Crosby","K","GB",8.72,1.61,0.102,7.09,10.3,-0.0602,-0.531,0.33,105,122,93,9,"1",NA,NA,88
"111","Bills","DST","BUF",5.75,0.561,0.168,5.1,6.07,-0.101,-0.481,-0.313,106,120,115,5,"4",NA,NA,62
"112","Hayden Hurst","TE","ATL",8.78,0.828,0.111,8.3,10,-0.14,0,0,107,103,103,14,"7",NA,NA,42
"113","Graham Gano","K","NYG",8.62,0.639,0.177,7.67,8.98,-0.162,0.0505,-0.96,108,101,134,10,"2",NA,NA,19
"114","Eric Ebron","TE","PIT",8.67,0.453,0.34,8.34,9.18,-0.251,0.0361,-0.832,109,102,129,15,"7",NA,NA,24
"115","Chiefs","DST","KC",5.58,1.41,0.0588,4.2,7.04,-0.268,-1.37,0.656,110,148,89,6,"5",NA,NA,96
"116","Steelers","DST","PIT",5.52,0.424,0.0109,5.25,6.01,-0.327,-0.327,-0.369,111,114,116,7,"5",NA,NA,46
"117","Packers","DST","GB",5.51,0.782,0.197,4.64,6.17,-0.338,-0.936,-0.214,112,130,109,8,"6",NA,NA,77
"118","Mike Badgley","K","LAC",8.44,0.894,0.0317,7.45,9.12,-0.339,-0.176,-0.821,113,110,128,11,"2",NA,NA,54
"119","Carson Wentz","QB","PHI",17.7,2.26,0.348,14.6,19.6,-0.347,-2.15,0.48,114,173,91,14,"6",NA,NA,80
"120","Robbie Gould","K","SF",8.41,0.837,0.0989,7.18,8.9,-0.371,-0.445,-1.03,115,118,137,12,"2",NA,NA,46
"121","Kaimi Fairbairn","K","HOU",8.31,1.48,0.000601,6.46,9.46,-0.47,-1.16,-0.478,116,137,121,13,"2",NA,NA,81
"122","Randy Bullock","K","CIN",8.31,0.568,0.00396,7.88,9.02,-0.47,0.255,-0.913,117,91,132,14,"2",NA,NA,8
"123","Tyler Bass","K","BUF",8.31,2.58,0.0209,6.41,9.96,-0.474,-1.21,0.0248,118,141,101,15,"2",NA,NA,96
"124","Greg Zuerlein","K","DAL",8.29,0.692,0.108,7.62,8.94,-0.495,0,-0.997,119,103,135,16,"2",NA,NA,27
"125","Henry Ruggs","WR","LVR",11.8,1.91,0.376,9.9,13.6,-0.502,-0.556,-1.54,120,123,152,37,"7",NA,NA,53
"126","Buccaneers","DST","TB",5.32,1.48,0.0643,3.98,6.93,-0.535,-1.59,0.543,121,159,90,9,"7",NA,NA,99
"127","Richard Rodgers","TE","FA",8.33,0.411,0.211,8.05,8.8,-0.591,-0.258,-1.21,122,112,145,16,"7",NA,NA,15
"128","Cowboys","DST","DAL",5.25,0.643,0.0823,4.81,5.7,-0.599,-0.765,-0.686,123,125,124,10,"8",NA,NA,69
"129","Nick Folk","K","FA",8.18,0.624,0.013,7.61,8.78,-0.603,-0.0147,-1.15,124,104,141,17,"2",NA,NA,12
"130","Josh Lambo","K","JAC",8.17,0.382,0.0238,7.91,8.43,-0.616,0.285,-1.5,125,90,150,18,"2",NA,NA,4
"131","Matt Prater","K","DET",8.14,1.46,0.0483,6.6,9.75,-0.64,-1.02,-0.182,126,134,108,19,"2",NA,NA,77
"132","Saints","DST","NO",5.17,0.158,0.0652,5.06,5.28,-0.681,-0.517,-1.11,127,121,139,11,"9",NA,NA,8
"133","Jake Elliott","K","PHI",8.1,1.26,0.136,6.75,9.15,-0.688,-0.868,-0.791,128,129,126,20,"2",NA,NA,65
"134","JaMycal Hasty","RB","FA",7.12,2.06,0.35,5.61,8.44,-0.691,-0.0558,0.00171,129,106,102,36,"11",NA,NA,87
"135","Joe Burrow","QB","CIN",17.4,2.49,0.158,14.5,18.9,-0.696,-2.18,-0.277,130,174,112,15,"6",NA,NA,90
"136","Rams","DST","LAR",5.1,0.375,0.271,4.75,5.5,-0.747,-0.824,-0.881,131,126,130,12,"10",NA,NA,42
"137","Tyler Higbee","TE","LAR",8.12,0.575,0.683,7.29,8.59,-0.802,-1.01,-1.42,132,133,147,17,"8",NA,NA,34
"138",NA,"K",NA,7.96,NA,0.0017,NA,NA,-0.824,NA,NA,133,NA,NA,21,"2",NA,NA,NA
"139","Brandon McManus","K","DEN",7.96,1.59,0.512,5.97,9.49,-0.825,-1.66,-0.442,134,161,119,22,"3",NA,NA,85
"140","Jared Goff","QB","LAR",17.2,1.86,0.0436,14.5,18.5,-0.854,-2.22,-0.63,135,176,122,16,"6",NA,NA,71
"141","Jerry Jeudy","WR","DEN",11.5,0.426,0.0512,11,11.9,-0.877,0.589,-3.23,136,86,180,38,"7",NA,NA,7
"142","Drew Brees","QB","NO",17.2,2.07,0.949,14.8,19.1,-0.897,-1.93,-0.101,137,168,104,17,"7",NA,NA,76
"143","Mike Williams","WR","LAC",11.4,2.1,0.0516,9.27,13.1,-0.928,-1.18,-2.05,138,138,164,39,"7",NA,NA,57
"144","Laviska Shenault","WR","JAC",11.3,1.62,0.122,10.2,13.2,-0.98,-0.256,-1.93,139,111,160,40,"7",NA,NA,46
"145","Commanders","DST","WAS",4.83,0.368,0.0186,4.56,5.19,-1.02,-1.01,-1.19,140,132,142,13,"10",NA,NA,38
"146","LeVeon Bell","RB","NYJ",6.77,1.03,0.142,5.81,7.77,-1.04,0.141,-0.666,142,98,123,37,"11",NA,NA,57
"147","Bengals","DST","CIN",4.81,1.1,0.113,4.06,5.58,-1.04,-1.52,-0.805,141,155,127,14,"11",NA,NA,88
"148","Darius Slayton","WR","NYG",11.2,0.849,0.0632,10.7,11.8,-1.1,0.228,-3.27,143,94,182,41,"7",NA,NA,24
"149","Cardinals","DST","ARI",4.7,1.06,0.0253,3.47,5.35,-1.15,-2.11,-1.03,144,170,136,15,"11",NA,NA,85
"150","Breshad Perriman","WR","NYJ",11.2,0.56,0.0572,10.6,11.6,-1.17,0.111,-3.48,145,99,186,42,"7",NA,NA,13
"151","49ers","DST","SF",4.68,0.735,0.0829,4.17,5.19,-1.17,-1.4,-1.2,146,149,143,16,"12",NA,NA,73
"152","Duke Johnson","RB","HOU",6.63,0.71,0.114,6,7.33,-1.18,0.333,-1.11,147,89,140,38,"12",NA,NA,39
"153","A.J. Green","WR","CIN",11.1,0.567,0.822,10.5,11.5,-1.22,0,-3.66,148,103,189,43,"7",NA,NA,14
"154","Chargers","DST","LAC",4.59,1.27,0.107,3.72,5.48,-1.26,-1.85,-0.909,149,166,131,17,"13",NA,NA,92
"155","Rex Burkhead","RB","NE",6.52,2.1,0.616,4.48,8.44,-1.3,-1.18,0,150,139,103,39,"12",NA,NA,88
"156","Jason Myers","K","SEA",7.45,1.36,0.221,6.05,8.74,-1.34,-1.57,-1.2,151,158,144,23,"3",NA,NA,69
"157","Seahawks","DST","SEA",4.49,0.22,0.103,4.3,4.69,-1.36,-1.28,-1.69,152,144,155,18,"14",NA,NA,12
"158","Falcons","DST","ATL",4.38,0.262,0.216,4.2,4.56,-1.47,-1.37,-1.82,153,147,156,19,"15",NA,NA,19
"159","Logan Thomas","TE","WAS",7.44,0.525,0.142,6.74,7.89,-1.48,-1.56,-2.12,154,157,165,18,"8",NA,NA,29
"160","Dustin Hopkins","K","WAS",7.23,0.713,0.166,6.62,7.93,-1.56,-1.01,-2,155,131,162,24,"3",NA,NA,35
"161","Dalton Schultz","TE","DAL",7.3,1.83,0.162,5.54,9.85,-1.63,-2.76,-0.163,156,193,107,19,"8",NA,NA,81
"162","Jets","DST","NYJ",4.17,0.445,0.0489,3.68,4.52,-1.68,-1.9,-1.86,157,167,158,20,"16",NA,NA,54
"163","Cody Parkey","K","FA",7.06,0.984,0.0602,6.1,8.08,-1.72,-1.52,-1.85,158,156,157,25,"3",NA,NA,58
"164","Titans","DST","TEN",4.12,0.311,0.00139,3.91,4.33,-1.73,-1.67,-2.05,159,162,163,21,"16",NA,NA,31
"165","Jaguars","DST","JAC",4.12,0.566,0.352,3.73,4.51,-1.73,-1.85,-1.87,160,165,159,22,"17",NA,NA,65
"166","Cairo Santos","K","FA",7,0.73,0.29,6.17,7.45,-1.78,-1.45,-2.49,161,151,170,26,"4",NA,NA,38
"167","David Njoku","TE","CLE",7.13,1.9,0.115,5.93,8.54,-1.79,-2.38,-1.47,162,182,148,20,"9",NA,NA,83
"168","Andy Dalton","QB","DAL",16.2,1.94,0.259,14.2,17.9,-1.85,-2.52,-1.26,163,186,146,18,"7",NA,NA,73
"169","Greg Olsen","TE","SEA",7.02,0.517,0.104,6.52,7.49,-1.9,-1.79,-2.52,164,163,171,21,"9",NA,NA,27
"170","Jalen Richard","RB","LVR",5.9,0.974,0.0261,5.29,6.9,-1.91,-0.377,-1.54,165,116,151,40,"12",NA,NA,53
"171","Frank Gore","RB","NYJ",5.87,1.24,0.308,4.64,6.94,-1.94,-1.03,-1.5,166,135,149,41,"13",NA,NA,68
"172","Taysom Hill","TE","NO",6.92,NA,0.937,NA,NA,-2.01,NA,NA,167,NA,NA,22,"10",NA,NA,NA
"173","Jarvis Landry","WR","CLE",10.3,1.35,0.151,8.99,11.6,-2.04,-1.46,-3.56,168,153,188,44,"7",NA,NA,38
"174","Sam Sloman","K","LAR",6.71,0.646,6.17,6.3,7.18,-2.07,-1.33,-2.75,169,146,174,27,"5",NA,NA,23
"175","Lions","DST","DET",3.77,0.891,0.0981,3.16,4.38,-2.09,-2.42,-2,170,183,161,23,"18",NA,NA,81
"176","Derek Carr","QB","LVR",16,2.74,0.399,13,18.2,-2.1,-3.69,-0.927,171,213,133,19,"7",NA,NA,93
"177","Bears","DST","CHI",3.67,0.34,0.229,3.42,4,-2.18,-2.15,-2.39,172,172,168,24,"19",NA,NA,35
"178","Hunter Renfrow","WR","LVR",10.1,0.865,0.12,9.15,10.6,-2.2,-1.31,-4.49,173,145,202,45,"8",NA,NA,25
"179","Lamical Perine","RB","NYJ",5.57,0.404,0.024,5.21,5.98,-2.25,-0.457,-2.46,174,119,169,42,"13",NA,NA,21
"180","Brian Hill","RB","ATL",5.54,0.282,0.261,5.31,5.84,-2.27,-0.36,-2.59,175,115,172,43,"13",NA,NA,17
"181","Corey Davis","WR","TEN",10,1.64,0.258,8.85,11.8,-2.32,-1.61,-3.27,176,160,183,46,"8",NA,NA,48
"182","Broncos","DST","DEN",3.44,0.258,0.332,3.14,3.6,-2.41,-2.44,-2.79,177,185,175,25,"20",NA,NA,15
"183","Baker Mayfield","QB","CLE",15.6,2.28,0.0678,13,17,-2.5,-3.74,-2.16,178,215,166,20,"7",NA,NA,83
"184","AJ Dillon","RB","GB",5.28,3.67,0.226,2.95,7.99,-2.53,-2.71,-0.445,179,192,120,44,"13",NA,NA,97
"185","Teddy Bridgewater","QB","CAR",15.5,1.79,0.0843,14,18.1,-2.57,-2.7,-1.09,180,191,138,21,"7",NA,NA,63
"186","Marquez Valdes-Scantling","WR","GB",9.75,0.738,0.0829,9.25,10.5,-2.57,-1.21,-4.6,181,142,207,47,"8",NA,NA,20
"187","Gardner Minshew","QB","JAC",15.4,1.1,0.598,14.4,16.6,-2.66,-2.33,-2.6,182,179,173,22,"8",NA,NA,39
"188","JuJu Smith-Schuster","WR","PIT",9.67,0.499,0.36,9.19,10.1,-2.66,-1.27,-4.98,183,143,215,48,"8",NA,NA,9
"189","Texans","DST","HOU",3.11,0.304,0.355,2.9,3.31,-2.74,-2.68,-3.07,184,189,178,26,"21",NA,NA,27
"190","Malcolm Brown","RB","LAR",5.06,1.57,0.218,3.82,6.78,-2.76,-1.84,-1.65,185,164,153,45,"13",NA,NA,77
"191","Drew Sample","TE","CIN",5.98,0.424,0.331,5.71,6.29,-2.95,-2.6,-3.72,186,187,191,23,"10",NA,NA,19
"192","Trenton Cannon","RB","CAR",4.84,0.954,0.0284,4.19,5.5,-2.97,-1.48,-2.94,187,154,177,46,"13",NA,NA,52
"193","Zack Moss","RB","BUF",4.81,0.605,0.551,4.21,5.33,-3,-1.46,-3.1,188,152,179,47,"14",NA,NA,32
"194","Brandon Aiyuk","WR","SF",9.31,0.868,0.236,8.47,10.1,-3.02,-1.99,-5.02,189,169,216,49,"8",NA,NA,26
"195","Panthers","DST","CAR",2.75,0.559,0.292,2.37,3.14,-3.1,-3.21,-3.24,190,204,181,27,"22",NA,NA,58
"196","Jimmy Garoppolo","QB","SF",14.8,2.38,0.783,13.1,17.5,-3.25,-3.64,-1.68,192,211,154,23,"9",NA,NA,85
"197","Michael Gallup","WR","DAL",9.08,1.7,0.0489,7.45,10.7,-3.25,-3.01,-4.45,191,198,200,50,"8",NA,NA,51
"198","James OShaughnessy","TE","JAC",5.65,1.38,0.397,4.71,6.6,-3.28,-3.6,-3.41,193,208,185,24,"10",NA,NA,69
