"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"21","Leonard Fournette","RB","TB",15.8,0.792,0.0123,14.9,16.4,7.59,9.26,7.62,21,13,29,14,"4",NA,NA,36
"22","Chris Carson","RB","SEA",15.7,1.52,0.0457,14.6,17.8,7.58,8.96,8.98,22,17,20,15,"4",NA,NA,59
"23","Nick Chubb","RB","CLE",15.7,0.966,0.336,14.8,16.6,7.54,9.12,7.78,23,16,27,16,"4",NA,NA,41
"24","Mark Andrews","TE","BAL",15.5,2.98,1.19,11.7,18.7,7.35,4.78,9.1,24,41,18,3,"3",NA,NA,94
"25","Lamar Jackson","QB","BAL",25.8,2.26,2.2,23.6,28.7,7.29,6.31,8.89,25,32,21,1,"1",NA,NA,79
"26","Josh Jacobs","RB","LVR",15.4,0.657,0.891,14.6,16,7.2,8.95,7.22,26,18,31,17,"5",NA,NA,26
"27","Allen Robinson","WR","CHI",19.2,2.28,0.461,16.9,21.6,7.01,7.27,7.92,27,27,25,6,"2",NA,NA,74
"28","A.J. Brown","WR","TEN",18.7,2.33,0.14,16.1,21.2,6.55,6.53,7.54,28,29,30,7,"3",NA,NA,76
"29","DK Metcalf","WR","SEA",18.6,1.89,0.639,16,20.3,6.41,6.38,6.63,29,31,36,8,"3",NA,NA,64
"30","Kenyan Drake","RB","ARI",14.5,0.65,0.0983,13.8,15.3,6.31,8.19,6.47,30,20,38,18,"5",NA,NA,25
"31","J.D. McKissic","RB","WAS",14.4,0.106,0.712,14.3,14.4,6.21,8.65,5.63,31,19,48,19,"6",NA,NA,11
"32","T.J. Hockenson","TE","DET",14.3,3.9,1.27,10.9,19.4,6.17,4.01,9.88,32,50,15,4,"4",NA,NA,99
"33","Robert Woods","WR","LAR",17.9,2.58,0.393,16.1,21.4,5.77,6.46,7.68,33,30,28,9,"3",NA,NA,78
"34","Wayne Gallman","RB","NYG",13.7,0.561,0.0802,13,14.1,5.5,7.37,5.24,34,25,54,20,"6",NA,NA,19
"35","J.K. Dobbins","RB","BAL",13.6,1.46,0.237,12.3,15,5.42,6.67,6.22,35,28,43,21,"6",NA,NA,56
"36","Adam Thielen","WR","MIN",17.6,2.2,0.43,14.6,19.5,5.38,5,5.83,36,39,46,10,"3",NA,NA,71
"37","Melvin Gordon","RB","DEN",13.3,1.93,0.105,11.8,15.9,5.18,6.1,7.11,37,33,32,22,"6",NA,NA,75
"38","Aaron Rodgers","QB","GB",23.6,1.33,0.299,21.9,24.6,5.1,4.54,4.8,38,43,60,2,"1",NA,NA,58
"39","Miles Sanders","RB","PHI",13.2,2.2,0.0797,10.4,15.5,5.08,4.79,6.7,39,40,33,23,"6",NA,NA,81
"40","Kareem Hunt","RB","CLE",13.2,2.7,0.429,11.3,16.8,5,5.69,8.03,40,36,24,24,"6",NA,NA,93
"41","Cooper Kupp","WR","LAR",17.1,1.89,0.0943,15.4,18.9,4.95,5.77,5.24,41,34,55,11,"4",NA,NA,65
"42","Robert Tonyan","TE","GB",13.1,2.9,1.44,9.59,16,4.9,2.7,6.45,42,61,39,5,"5",NA,NA,91
"43","Justin Jefferson","WR","MIN",17,2.22,0.16,14.9,19.1,4.85,5.3,5.43,43,38,52,12,"4",NA,NA,73
"44","Patrick Mahomes","QB","KC",23.3,2.32,0.941,21.1,26.2,4.8,3.76,6.44,44,53,40,3,"2",NA,NA,83
"45","Terry McLaurin","WR","WAS",16.9,2.29,0.125,15.3,20,4.69,5.74,6.3,45,35,41,13,"4",NA,NA,75
"46","James Conner","RB","PIT",12.7,3.95,0.605,9.07,16.6,4.57,3.42,7.82,46,56,26,25,"7",NA,NA,99
"47","Brandon Aiyuk","WR","SF",16.7,2.13,0.414,15.2,18.9,4.57,5.63,5.22,47,37,56,14,"4",NA,NA,68
"48","Mike Evans","WR","TB",16.3,2.33,0.0699,13,18.2,4.15,3.38,4.54,48,57,62,15,"4",NA,NA,75
"49","Brandin Cooks","WR","HOU",16.3,3.19,0.0644,13,19.1,4.08,3.37,5.38,49,58,53,16,"4",NA,NA,90
"50","Robby Anderson","WR","CAR",16.2,3.66,0.135,13.4,19.9,4.02,3.78,6.21,50,52,44,17,"4",NA,NA,93
"51","Sony Michel","RB","NE",12.1,1.89,0.0792,10,13.7,3.96,4.39,4.89,51,45,59,26,"7",NA,NA,73
"52","Clyde Edwards-Helaire","RB","KC",12,2.26,1.1,10,14.4,3.88,4.37,5.54,52,46,51,27,"8",NA,NA,83
"53","Diontae Johnson","WR","PIT",16.1,4.35,0.244,12.2,20.3,3.88,2.6,6.63,53,63,37,18,"4",NA,NA,98
"54","Jalen Hurts","QB","PHI",22.3,0.942,0.398,21.7,22.9,3.86,4.33,3.16,54,47,74,4,"2",NA,NA,47
"55","Corey Davis","WR","TEN",15.8,1.88,0.0622,14.3,17.7,3.64,4.74,4.02,55,42,66,19,"4",NA,NA,64
"56","Amari Cooper","WR","DAL",15.8,1.71,0.000169,13.9,17.7,3.58,4.29,3.96,56,48,67,20,"4",NA,NA,56
"57","Jarvis Landry","WR","CLE",15.8,3.54,0.298,13.5,19.4,3.58,3.95,5.69,57,51,47,21,"4",NA,NA,92
"58","Deshaun Watson","QB","HOU",21.9,0.849,0.227,20.8,22.7,3.46,3.49,2.89,58,54,78,5,"2",NA,NA,43
"59","Rob Gronkowski","TE","TB",11.6,3.47,0.174,8.76,16.2,3.45,1.87,6.68,59,77,34,6,"5",NA,NA,97
"60","D.J. Moore","WR","CAR",15.5,1.79,0.0754,14.1,17.9,3.28,4.51,4.17,60,44,65,22,"5",NA,NA,60
"61","Eric Ebron","TE","PIT",11.4,3.72,0.238,8.26,16.2,3.28,1.37,6.68,61,86,35,7,"5",NA,NA,99
"62","Kyler Murray","QB","ARI",21.7,1.83,0.261,19.6,23.5,3.23,2.23,3.67,62,67,68,6,"2",NA,NA,72
"63","T.Y. Hilton","WR","IND",15.4,2.81,0.121,13.1,18.2,3.2,3.49,4.5,63,55,63,23,"5",NA,NA,83
"64","Marvin Jones","WR","DET",15.3,1.77,0.00641,13.8,17,3.08,4.23,3.34,64,49,72,24,"5",NA,NA,58
"65","Nelson Agholor","WR","LVR",15.3,3.92,0.222,12.6,19.3,3.08,3.03,5.58,65,60,49,25,"5",NA,NA,94
"66","Jared Cook","TE","NO",11.2,3.19,0.124,9.06,15.5,3.04,2.17,5.97,66,68,45,8,"6",NA,NA,96
"67","Josh Allen","QB","BUF",21.5,1.66,0.642,20,23,2.97,2.66,3.23,67,62,73,7,"3",NA,NA,64
"68","Dallas Goedert","TE","PHI",11.1,2.43,0.65,8.86,14.2,2.92,1.97,4.66,68,74,61,9,"6",NA,NA,84
"69","Keenan Allen","WR","LAC",15,4.06,0.165,9.49,18.9,2.86,-0.107,5.21,69,108,58,26,"5",NA,NA,95
"70","Raheem Mostert","RB","SF",10.9,3.35,0.443,7.7,14,2.78,2.04,5.21,70,73,57,28,"8",NA,NA,97
"71","Emmanuel Sanders","WR","NO",14.9,4.29,0.0203,11.8,19.3,2.69,2.17,5.56,71,69,50,27,"5",NA,NA,97
"72","JuJu Smith-Schuster","WR","PIT",14.8,3.3,0.121,11.7,18,2.67,2.12,4.29,72,72,64,28,"5",NA,NA,92
"73","Marquise Brown","WR","BAL",14.7,2.75,0.927,12.7,16.5,2.55,3.09,2.77,73,59,80,29,"6",NA,NA,82
"74","Lamical Perine","RB","NYJ",10.5,NA,0.026,NA,NA,2.34,NA,NA,74,NA,NA,29,"8",NA,NA,NA
"75","Russell Wilson","QB","SEA",20.8,0.722,0.426,19.9,21.6,2.33,2.59,1.81,75,64,82,8,"3",NA,NA,42
"76","Nyheim Hines","RB","IND",10.5,2.63,1.4,7.78,12.4,2.31,2.12,3.54,76,71,69,30,"9",NA,NA,91
"77","Hunter Henry","TE","LAC",10.4,1.12,0.787,8.84,11.2,2.27,1.95,1.63,77,76,88,10,"7",NA,NA,61
"78","Tom Brady","QB","TB",20.4,1.71,0.702,18.9,22.7,1.9,1.58,2.87,78,83,79,9,"4",NA,NA,66
"79","Steelers","DST","PIT",8.44,0.49,1.08,8.08,8.99,1.77,1.96,1.37,79,75,89,1,"1",NA,NA,37
"80","Chris Godwin","WR","TB",13.8,2.96,0.187,11,16.6,1.62,1.39,2.91,80,85,77,30,"6",NA,NA,86
"81","Evan Engram","TE","NYG",9.64,0.993,0.519,8.53,10.7,1.48,1.63,1.13,81,81,90,11,"8",NA,NA,54
"82","Harrison Butker","K","KC",10.6,1.92,0.0681,9.62,13.3,1.46,1.6,3.35,82,82,71,1,"1",NA,NA,87
"83","Tyler Lockett","WR","SEA",13.6,1.74,0.868,11.4,15.4,1.43,1.8,1.68,83,78,86,31,"6",NA,NA,58
"84","Tyler Bass","K","BUF",10.6,0.331,0.217,10.4,10.8,1.4,2.33,0.882,84,65,94,2,"1",NA,NA,1
"85","Ryan Tannehill","QB","TEN",19.7,0.11,0.791,19.6,19.8,1.2,2.24,0.0372,85,66,101,10,"4",NA,NA,9
"86","Matt Gay","K","FA",10.4,2.22,0.301,8.22,12.5,1.18,0.193,2.52,86,97,81,3,"1",NA,NA,97
"87","Logan Thomas","TE","WAS",9.12,0.518,0.959,8.58,9.56,0.959,1.69,0,87,80,103,12,"9",NA,NA,30
"88","James White","RB","NE",9.07,1.51,0.0513,7.8,10.6,0.915,2.15,1.77,88,70,83,31,"9",NA,NA,58
"89","Justin Tucker","K","BAL",10.1,0.675,0.327,9.24,10.8,0.878,1.22,0.904,89,87,93,4,"1",NA,NA,13
"90","Lynn Bowden","RB","MIA",9.02,9.43,0.571,2.09,15.1,0.863,-3.56,6.25,90,241,42,32,"10",NA,NA,99
"91","Rams","DST","LAR",7.36,1.02,0.686,6.68,8.54,0.686,0.551,0.911,91,92,92,2,"2",NA,NA,83
"92","Sterling Shepard","WR","NYG",12.7,4.39,0.0624,8.86,17.1,0.567,-0.738,3.36,92,130,70,32,"6",NA,NA,99
"93","Younghoe Koo","K","ATL",9.72,1.4,0.463,8.6,11.6,0.551,0.573,1.67,93,91,87,5,"2",NA,NA,65
"94","Marquez Valdes-Scantling","WR","GB",12.7,4.17,0.33,9.01,16.8,0.505,-0.586,3.1,94,123,75,33,"6",NA,NA,97
"95","Jared Goff","QB","LAR",18.9,1.45,0.00456,17.3,20.1,0.41,-0.0502,0.347,95,107,98,11,"4",NA,NA,62
"96","Ben Roethlisberger","QB","PIT",18.9,2.88,0.405,16.7,22.7,0.405,-0.599,2.93,96,124,76,12,"5",NA,NA,89
"97","Jeffery Wilson","RB","SF",8.45,NA,0.111,NA,NA,0.292,NA,NA,97,NA,NA,33,"10",NA,NA,NA
"98","Devin Singletary","RB","BUF",8.34,1.54,0.181,6.76,9.41,0.181,1.1,0.593,98,89,96,34,"10",NA,NA,60
"99","Keke Coutee","WR","HOU",12.3,1.39,0.0451,11.1,13.7,0.175,1.46,0,99,84,103,34,"6",NA,NA,40
"100","Gabriel Davis","WR","BUF",12.3,4.88,0.13,8.72,15.4,0.13,-0.878,1.73,100,139,84,35,"7",NA,NA,99
"101","Ryan Succop","K","TB",9.26,0.841,0.0634,8.07,9.93,0.088,0.0401,0,101,102,103,6,"2",NA,NA,23
"102","Stephen Gostkowski","K","TEN",9.2,1.43,0.0246,7.3,10.4,0.0246,-0.726,0.497,102,128,97,7,"2",NA,NA,71
"103","Justin Herbert","QB","LAC",18.5,1.25,0.293,17.3,19.8,0,0,0,103,103,103,13,"5",NA,NA,53
"104","Chase Edmonds","RB","ARI",8.16,2.25,0.59,5.87,9.91,0,0.215,1.1,103,96,91,35,"11",NA,NA,82
"105","Cole Beasley","WR","BUF",12.2,1.54,0.823,10.6,13.8,0,1.04,0.0578,103,90,100,36,"7",NA,NA,43
"106","Irv Smith Jr.","TE","MIN",8.16,1.26,0.0067,6.89,9.22,0,0,-0.345,103,103,116,13,"9",NA,NA,62
"107","Jason Myers","K","SEA",9.17,0.883,0.00385,7.89,9.8,0,-0.137,-0.127,103,109,108,8,"2",NA,NA,26
"108","Browns","DST","CLE",6.67,0.516,0.467,6.12,7.16,0,0,-0.471,103,103,120,3,"3",NA,NA,47
"109","Chris Boswell","K","PIT",9.17,0.907,0.0481,8.15,9.79,-0.00385,0.123,-0.144,104,100,109,9,"2",NA,NA,29
"110","Jordan Reed","TE","SF",8.15,1.47,0.0679,6.65,9.28,-0.0067,-0.24,-0.286,105,111,115,14,"9",NA,NA,71
"111","Mason Crosby","K","GB",9.12,1.96,0.165,7.1,10.8,-0.0519,-0.921,0.833,106,140,95,10,"2",NA,NA,90
"112","Noah Fant","TE","DEN",8.08,1.7,0.0478,6.51,9.6,-0.0746,-0.378,0.0355,107,117,102,15,"9",NA,NA,77
"113","Hayden Hurst","TE","ATL",8.03,0.872,0.263,6.86,8.71,-0.122,-0.0264,-0.859,108,105,129,16,"9",NA,NA,46
"114","Wil Lutz","K","NO",8.96,0.968,0.126,8.03,9.75,-0.217,0,-0.181,109,103,112,11,"2",NA,NA,32
"115","Cam Newton","QB","NE",18.2,1.21,0.00495,16.6,19.3,-0.293,-0.702,-0.506,110,126,122,14,"5",NA,NA,51
"116","Matthew Stafford","QB","DET",18.2,0.444,0.295,17.6,18.7,-0.298,0.323,-1.12,111,94,137,15,"5",NA,NA,25
"117","Rodrigo Blankenship","K","IND",8.83,NA,0.0596,NA,NA,-0.343,NA,NA,112,NA,NA,12,"2",NA,NA,NA
"118","Dalton Schultz","TE","DAL",7.77,0.896,0.212,6.64,8.61,-0.385,-0.254,-0.955,113,112,134,17,"9",NA,NA,49
"119","Greg Zuerlein","K","DAL",8.77,0.727,0.27,7.7,9.32,-0.403,-0.324,-0.61,114,114,123,13,"2",NA,NA,19
"120","Colts","DST","IND",6.21,1.23,0.281,5.41,7.63,-0.467,-0.715,0,115,127,103,4,"4",NA,NA,97
"121","Todd Gurley","RB","ATL",7.57,2.67,0.0173,4.3,10.5,-0.59,-1.36,1.72,116,160,85,36,"11",NA,NA,92
"122","Derek Carr","QB","LVR",17.9,1.27,0.0205,16.1,18.9,-0.593,-1.23,-0.876,117,154,131,16,"5",NA,NA,57
"123","Jonnu Smith","TE","TEN",7.56,1.81,0.0999,5.15,9.12,-0.597,-1.74,-0.443,118,179,118,18,"10",NA,NA,80
"124","Salvon Ahmed","RB","FA",7.55,NA,0.239,NA,NA,-0.608,NA,NA,119,NA,NA,37,"11",NA,NA,NA
"125","Drew Brees","QB","NO",17.9,0.343,0.109,17.6,18.2,-0.613,0.26,-1.57,120,95,153,17,"5",NA,NA,21
"126","Daniel Carlson","K","LVR",8.5,1.49,0.0364,6.6,9.71,-0.673,-1.43,-0.216,121,163,113,14,"2",NA,NA,74
"127","Austin Hooper","TE","CLE",7.46,1.05,0.0596,6.56,8.58,-0.697,-0.33,-0.986,122,115,136,19,"10",NA,NA,57
"128","Mike Nugent","K","FA",8.46,1.63,0.135,6.76,9.87,-0.709,-1.26,-0.0578,123,156,105,15,"2",NA,NA,81
"129","Philip Rivers","QB","IND",17.8,1.9,0.0525,15,19.1,-0.722,-2.35,-0.695,124,203,126,18,"5",NA,NA,74
"130","Seahawks","DST","SEA",5.93,0.84,0.192,4.95,6.46,-0.747,-1.17,-1.17,125,149,142,5,"5",NA,NA,77
"131","Tyler Higbee","TE","LAR",7.4,1.08,0.0482,6.15,8.64,-0.757,-0.743,-0.921,126,131,133,20,"10",NA,NA,59
"132","Teddy Bridgewater","QB","CAR",17.7,2.67,0.103,13.9,19.6,-0.775,-3.45,-0.168,127,238,110,19,"6",NA,NA,87
"133","Adam Shaheen","TE","MIA",7.35,1.61,0.103,6.16,8.38,-0.805,-0.731,-1.19,128,129,143,21,"10",NA,NA,75
"134","Jakobi Meyers","WR","NE",11.4,0.0651,0.232,11.3,11.4,-0.823,1.71,-2.31,129,79,180,37,"7",NA,NA,1
"135","Matt Prater","K","DET",8.33,0.984,0.00453,7.23,9.12,-0.844,-0.791,-0.808,130,134,128,16,"2",NA,NA,35
"136","Ty Johnson","RB","DET",7.31,2.07,0.0387,5.79,8.64,-0.847,0.134,-0.175,131,99,111,38,"11",NA,NA,79
"137","Robbie Gould","K","SF",8.33,0.991,0.00819,7.2,8.97,-0.848,-0.822,-0.959,132,136,135,17,"2",NA,NA,39
"138","Mike Badgley","K","LAC",8.32,1.34,0.107,7.47,9.7,-0.856,-0.559,-0.232,133,121,114,18,"3",NA,NA,61
"139","Kirk Cousins","QB","MIN",17.6,0.692,0.262,16.8,18.2,-0.878,-0.501,-1.63,134,119,156,20,"6",NA,NA,38
"140","Zack Moss","RB","BUF",7.27,1.68,0.113,5.64,8.81,-0.886,-0.0146,0,135,104,103,39,"11",NA,NA,66
"141","Zach Ertz","TE","PHI",7.25,2.84,0.489,4.37,9.49,-0.908,-2.52,-0.0711,136,214,106,22,"10",NA,NA,90
"142","Buccaneers","DST","TB",5.73,0.497,0.101,5.18,6.17,-0.939,-0.941,-1.46,137,141,148,6,"6",NA,NA,40
"143","Dustin Hopkins","K","WAS",8.21,1.19,0.225,6.82,9.21,-0.963,-1.2,-0.724,138,151,127,19,"3",NA,NA,55
"144","Jamaal Williams","RB","GB",7.16,2.36,0.19,4.78,9.06,-0.999,-0.874,0.251,139,138,99,40,"11",NA,NA,85
"145","Commanders","DST","WAS",5.63,0.6,0.318,5.14,6.31,-1.04,-0.98,-1.32,140,144,145,7,"7",NA,NA,60
"146","D.J. Chark","WR","JAC",11.1,0.36,0.0372,10.7,11.4,-1.06,1.13,-2.3,141,88,179,38,"7",NA,NA,12
"147","Tim Patrick","WR","DEN",11.1,1.64,0.0513,9.42,12.6,-1.09,-0.182,-1.13,142,110,138,39,"7",NA,NA,51
"148","Mitchell Trubisky","QB","CHI",17.3,1.15,1.1,16.1,18.2,-1.14,-1.24,-1.54,143,155,152,21,"7",NA,NA,49
"149","Tyler Boyd","WR","CIN",11,1.6,0.0642,9.78,12.8,-1.14,0.18,-0.904,144,98,132,40,"7",NA,NA,49
"150","Carlos Hyde","RB","SEA",6.97,1.72,0.138,5.63,8.72,-1.19,-0.028,-0.0934,145,106,107,41,"11",NA,NA,68
"151","Cairo Santos","K","FA",7.99,1.11,0.0158,6.35,8.64,-1.19,-1.68,-1.29,146,175,144,20,"3",NA,NA,45
"152","Jason Sanders","K","MIA",7.97,1.65,0.18,5.78,9.31,-1.2,-2.24,-0.616,147,196,124,21,"3",NA,NA,84
"153","Mack Hollins","WR","MIA",11,NA,0.216,NA,NA,-1.21,NA,NA,148,NA,NA,41,"7",NA,NA,NA
"154","DeAndre Washington","RB","FA",6.83,0.875,0.045,6.02,7.68,-1.33,0.368,-1.14,149,93,139,42,"11",NA,NA,39
"155","Ravens","DST","BAL",5.31,0.183,0.105,5.17,5.52,-1.36,-0.955,-2.11,150,142,170,8,"8",NA,NA,10
"156","Cordarrelle Patterson","RB","CHI",6.79,NA,0.0526,NA,NA,-1.37,NA,NA,151,NA,NA,43,"11",NA,NA,NA
"157","Cody Parkey","K","FA",7.79,1.2,0.061,6.58,8.77,-1.38,-1.45,-1.16,152,165,141,22,"3",NA,NA,58
"158","Cole Kmet","TE","CHI",6.76,0.208,0.386,6.6,6.99,-1.4,-0.288,-2.58,153,113,191,23,"11",NA,NA,13
"159","Latavius Murray","RB","NO",6.73,1.73,0.136,5.05,8.31,-1.42,-0.602,-0.504,154,125,121,44,"11",NA,NA,69
"160","Antonio Brown","WR","FA",10.8,1.96,0.0803,8.74,12.1,-1.42,-0.855,-1.58,155,137,154,42,"7",NA,NA,66
"161","Jake Elliott","K","PHI",7.73,2.02,0.0178,5.67,9.54,-1.45,-2.35,-0.389,156,204,117,23,"3",NA,NA,94
"162","Matthew Wright","K","FA",7.71,NA,0.0905,NA,NA,-1.46,NA,NA,158,NA,NA,24,"3",NA,NA,NA
"163","Patriots","DST","NE",5.21,0.669,0.0209,4.61,5.88,-1.46,-1.51,-1.75,157,171,159,9,"9",NA,NA,70
"164","Bills","DST","BUF",5.19,0.586,0.0337,4.5,5.5,-1.48,-1.62,-2.13,159,173,171,10,"9",NA,NA,57
"165","Jamison Crowder","WR","NYJ",10.7,1.05,0.0457,9.6,11.7,-1.5,0,-2.02,160,103,165,43,"8",NA,NA,33
"166","Dolphins","DST","MIA",5.16,0.525,0.144,4.84,5.77,-1.52,-1.28,-1.86,161,157,163,11,"10",NA,NA,53
"167","CeeDee Lamb","WR","DAL",10.6,1.52,0.266,9.09,11.8,-1.55,-0.511,-1.88,162,120,164,44,"8",NA,NA,42
"168","Graham Gano","K","NYG",7.62,1.62,0.277,5.67,9.06,-1.55,-2.36,-0.865,163,206,130,25,"3",NA,NA,77
"169","Phillip Lindsay","RB","DEN",6.6,2.63,0.0397,3.9,8.35,-1.56,-1.75,-0.467,164,181,119,45,"11",NA,NA,89
"170","Ito Smith","RB","ATL",6.56,0.822,0.121,5.65,7.19,-1.6,0,-1.63,165,103,155,46,"11",NA,NA,37
"171","Eagles","DST","PHI",5.01,0.463,0.0112,4.65,5.46,-1.66,-1.48,-2.17,166,170,173,12,"10",NA,NA,30
"172","Cardinals","DST","ARI",5,0.631,0.102,4.42,5.58,-1.67,-1.71,-2.04,167,176,167,13,"11",NA,NA,67
"173","Peyton Barber","RB","WAS",6.44,3.14,0.14,4.45,8.76,-1.72,-1.21,-0.0568,168,153,104,47,"12",NA,NA,96
"174","49ers","DST","SF",4.9,0.311,0.059,4.69,5.11,-1.77,-1.44,-2.51,169,164,188,14,"12",NA,NA,20
"175","Durham Smythe","TE","MIA",6.37,NA,0.138,NA,NA,-1.78,NA,NA,170,NA,NA,24,"11",NA,NA,NA
"176","Russell Gage","WR","ATL",10.4,1.7,0.0656,9.03,12.2,-1.82,-0.562,-1.47,171,122,150,45,"8",NA,NA,54
"177",NA,"K",NA,7.34,0.509,0.415,6.99,7.69,-1.83,-1.04,-2.24,172,146,175,26,"4",NA,NA,6
"178","Bears","DST","CHI",4.84,0.0516,0.0278,4.8,4.9,-1.83,-1.32,-2.73,173,158,194,15,"12",NA,NA,3
"179","Gus Edwards","RB","BAL",6.3,0.921,0.262,5.71,6.98,-1.86,0.0601,-1.84,174,101,162,48,"12",NA,NA,40
"180","Packers","DST","GB",4.81,0.361,0.0586,4.4,5.09,-1.86,-1.72,-2.54,175,177,189,16,"13",NA,NA,27
"181","Curtis Samuel","WR","CAR",10.3,2.21,0.167,8.15,12.3,-1.88,-1.45,-1.37,176,166,146,46,"8",NA,NA,72
"182","Trey Burton","TE","IND",6.24,0.323,0.138,5.89,6.53,-1.92,-0.997,-3.04,178,145,204,25,"11",NA,NA,23
"183","Cowboys","DST","DAL",4.75,0.511,0.12,4.22,5.19,-1.92,-1.9,-2.44,177,186,187,17,"14",NA,NA,43
"184","Titans","DST","TEN",4.63,0.474,0.00435,4.31,4.96,-2.04,-1.82,-2.67,179,184,192,18,"15",NA,NA,33
"185","Broncos","DST","DEN",4.63,0.354,0.156,4.39,4.87,-2.04,-1.74,-2.75,180,178,195,19,"16",NA,NA,23
"186","Chase Claypool","WR","PIT",10.1,1.82,0.113,8.81,12.2,-2.05,-0.783,-1.54,181,132,151,47,"8",NA,NA,62
"187","Jordan Akins","TE","HOU",6.1,1.87,0.18,4.53,8.1,-2.06,-2.36,-1.46,182,205,149,26,"11",NA,NA,81
"188","Giovani Bernard","RB","CIN",6.04,2.96,0.236,3.01,8.16,-2.12,-2.65,-0.651,183,216,125,49,"12",NA,NA,94
"189","Jerry Jeudy","WR","DEN",10,0.862,0.0508,9.13,10.8,-2.16,-0.465,-2.92,184,118,198,48,"8",NA,NA,28
"190","Chiefs","DST","KC",4.47,1.17,0.022,3.67,5.83,-2.2,-2.46,-1.8,185,211,160,20,"16",NA,NA,87
"191","Danny Amendola","WR","DET",9.96,1.54,0.49,8.21,10.9,-2.21,-1.39,-2.79,186,162,196,49,"8",NA,NA,44
"192","Vikings","DST","MIN",4.45,1.18,0.222,3.64,5.27,-2.22,-2.48,-2.36,187,212,183,21,"17",NA,NA,90
"193","Matt Ryan","QB","ATL",16.2,2.58,0.373,13.1,18.6,-2.24,-4.18,-1.14,189,256,140,22,"7",NA,NA,85
"194","Tyler Eifert","TE","JAC",5.92,0.619,0.173,5.32,6.55,-2.24,-1.57,-3.02,188,172,203,27,"11",NA,NA,33
"195","Dan Bailey","K","MIN",6.93,1.18,0.0384,6.02,8.25,-2.25,-2,-1.68,190,189,157,27,"4",NA,NA,52
"196","Kaimi Fairbairn","K","HOU",6.89,0.62,0.213,6.38,7.56,-2.28,-1.64,-2.37,191,174,184,28,"4",NA,NA,10
"197","Devontae Booker","RB","LVR",5.8,0.699,0.00956,5.31,6.59,-2.36,-0.346,-2.22,192,116,174,50,"12",NA,NA,29
"198","Boston Scott","RB","PHI",5.79,1.02,0.136,4.68,6.66,-2.37,-0.969,-2.15,193,143,172,51,"12",NA,NA,43
