"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"34","James Conner","RB","ARI",212,14.5,0.71,199,231,53.3,69.1,33.3,34,24,54,16,"5",60.7,16.4,9
"35","George Kittle","TE","SF",187,20.9,6.85,163,214,53.2,43.8,55.6,35,49,34,4,"3",51.2,16.1,41
"36","Dameon Pierce","RB","HOU",212,25.3,2.09,190,259,52.6,59.9,61.4,36,28,32,17,"5",45.9,19.4,43
"37","Lamar Jackson","QB","BAL",351,18.2,17.2,323,379,52.4,45.3,62.2,37,44,30,5,"3",35.3,26.4,27
"38","Rachaad White","RB","TB",209,22.9,1.77,175,231,50.5,45,33.2,38,46,55,18,"6",71.2,12.4,33
"39","Chris Olave","WR","NO",238,23.9,0.376,210,274,49.8,50.2,54.5,39,37,36,12,"4",30,31.7,13
"40","DeVonta Smith","WR","PHI",238,24.7,2.12,214,283,49.4,53.6,64,40,32,27,13,"4",31.7,28.8,18
"41","Alexander Mattison","RB","MIN",208,15.2,4.87,187,230,48.7,57.6,32.4,41,31,56,19,"6",56.5,17.2,23
"42","DK Metcalf","WR","SEA",236,23,0.268,198,261,47.3,38.2,41.1,42,51,46,14,"4",36.3,27.6,13
"43","Tee Higgins","WR","CIN",235,19.3,3.62,209,259,47,49.5,39.7,43,39,47,15,"4",33.4,27.6,4
"44","Darren Waller","TE","NYG",180,10.6,12.4,165,192,46.4,45.1,33.4,44,45,52,5,"3",55.7,15.4,14
"45","Miles Sanders","RB","CAR",203,30.5,1.62,164,246,43.8,34.8,48.8,45,57,38,20,"6",53.6,16.8,56
"46","Keenan Allen","WR","LAC",232,16.7,0.213,212,252,43.4,51.9,32.2,46,34,57,16,"4",46.6,23.7,2
"47","Calvin Ridley","WR","JAC",231,21.4,0.956,204,255,43.2,44.4,35.8,47,48,49,17,"4",35.9,26.2,15
"48","Amari Cooper","WR","CLE",231,20.3,0.552,211,267,42.3,50.5,47.5,48,36,40,18,"4",41.7,21.3,7
"49","J.K. Dobbins","RB","BAL",201,26.6,2.7,174,242,42.2,44.4,44.6,49,47,43,21,"6",55.6,15.8,48
"50","Deebo Samuel","WR","SF",230,24.8,4.35,203,265,41.7,43.1,45.1,50,50,42,19,"5",37.4,23.8,24
"51","Breece Hall","RB","NYJ",198,19.6,5.44,176,231,39.5,46.5,33.3,51,42,53,22,"6",44.8,21.6,27
"52","Christian Watson","WR","GB",226,17.3,4.94,208,254,37.3,47.7,34.7,52,41,50,20,"5",54.8,13.6,8
"53","Justin Fields","QB","CHI",334,14.7,3.37,316,356,35.2,38.2,39.3,53,52,48,6,"3",46.9,19,19
"54","Javonte Williams","RB","DEN",193,31.7,3.6,153,227,34.1,23,29.1,54,69,60,23,"6",71.4,13.6,62
"55","Dallas Goedert","TE","PHI",167,17.3,2.66,144,187,34,24.6,28.3,55,67,61,6,"4",65.2,10.3,27
"56","Chris Godwin","WR","TB",221,21.2,3.95,196,250,32.4,36.3,30.6,56,55,59,21,"5",75,11.7,14
"57","Justin Herbert","QB","LAC",330,18.8,16.6,311,363,31.8,32.6,46.1,57,60,41,7,"4",44.9,20.8,24
"58","Kyle Pitts","TE","ATL",165,8.44,8.23,157,179,31.3,37.3,20.6,58,53,73,7,"4",65.3,10.8,13
"59","James Cook","RB","BUF",189,21.1,2.23,156,219,30.5,26,21.4,59,65,70,24,"7",71.8,12.3,27
"60","Mike Williams","WR","LAC",217,23.9,0.4,182,254,28.5,21.5,34.1,60,74,51,22,"5",67,11.9,25
"61","Cam Akers","RB","LAR",187,22.9,0.909,150,219,28.2,20.6,21.7,61,75,69,25,"7",60.1,14.8,35
"62","Terry McLaurin","WR","WAS",216,29.9,1.4,184,268,28.1,24.4,48.7,62,68,39,23,"5",60.5,12.1,39
"63","Alvin Kamara","RB","NO",186,15.4,0.143,165,200,27.3,35.1,2.9,63,56,99,26,"7",69.9,17.1,13
"64","Isiah Pacheco","RB","KC",186,18.2,3.19,158,212,27.2,28.5,14.4,64,63,82,27,"7",70,10.6,16
"65","Christian Kirk","WR","JAC",215,22.3,0.953,192,250,26.7,31.6,30.7,65,61,58,24,"5",75.8,8.82,20
"66","Mike Evans","WR","TB",214,23.9,0.334,183,240,25.7,22.9,20.5,66,70,74,25,"5",76.9,12.2,22
"67","DeAndre Hopkins","WR","TEN",214,16.8,1.97,197,239,25.4,36.9,19.9,67,54,75,26,"5",57.5,16.2,4
"68","David Montgomery","RB","DET",183,17.1,4.65,164,205,24,34.1,7.88,68,58,89,28,"7",76.7,10.6,15
"69","D.J. Moore","WR","CHI",212,18,1.5,188,242,23.4,28,23,69,64,67,27,"5",51.5,15.9,6
"70","Evan Engram","TE","JAC",156,9.94,2.42,148,173,23.1,28.9,14.7,70,62,81,8,"4",83.7,6,16
"71","Tyler Lockett","WR","SEA",210,26.8,3.44,182,247,21.9,21.8,27,71,73,63,28,"5",69.2,11.6,32
"72","Pat Freiermuth","TE","PIT",154,11.3,7.4,144,175,20.6,24.8,16.2,72,66,78,9,"5",92.2,5.02,19
"73","D'Andre Swift","RB","PHI",178,22.3,4.02,145,205,19.3,15.3,7.1,73,81,92,29,"7",78.7,9.07,37
"74","Diontae Johnson","WR","PIT",207,14.9,1.3,183,227,18.4,22.9,7.45,74,71,91,29,"6",81.2,10.6,3
"75","Drake London","WR","ATL",205,15.7,0.397,193,235,17.2,32.7,15.1,75,59,79,30,"6",69.5,10.2,1
"76","Michael Pittman","WR","IND",205,34.1,2.5,157,247,16.8,-2.73,27.7,76,111,62,31,"6",90.1,6.86,57
"77","Jonathan Taylor","RB","IND",174,38.1,0.178,131,239,15.3,1.79,41.6,77,100,45,30,"7",29,35,84
"78","Deshaun Watson","QB","CLE",314,20.9,7.34,287,336,15.2,9.01,19.5,78,90,76,8,"4",80,8.72,38
"79","Dalvin Cook","RB","NYJ",174,34.9,4.73,130,213,15.1,0,15.1,79,103,80,31,"7",71.8,13.6,70
"80","Jerry Jeudy","WR","DEN",203,23.8,1.01,176,240,14.3,15.7,20.8,81,79,72,32,"6",71.6,8.44,36
"81","Justin Tucker","K","BAL",158,13.1,0.295,146,179,14.3,10.7,21,80,87,71,1,"1",103,5.13,10
"82","Daniel Carlson","K","LVR",158,14,5.62,145,181,14,10.2,23,82,88,66,2,"1",128,2.76,68
"83","Tyler Higbee","TE","LAR",147,8.15,1.03,136,156,13.3,16.3,-3.08,83,78,110,10,"5",138,2.69,15
"84","Brandon Aiyuk","WR","SF",201,21.9,0.607,183,242,13.2,22.5,22.1,84,72,68,33,"6",73.9,10.5,17
"85","Marquise Brown","WR","ARI",201,21.1,12.5,176,230,12.6,16.4,10.8,85,77,86,34,"6",94.4,6.02,20
"86","David Njoku","TE","CLE",146,17.1,2.91,125,172,12.2,5.47,13.2,86,95,84,11,"5",96.1,4.8,37
"87","Khalil Herbert","RB","CHI",169,24,0.206,142,202,10.4,12,4.9,87,84,97,32,"7",89.9,9.65,36
"88","Antonio Gibson","RB","WAS",169,19.3,2.74,142,198,10.2,12.4,0,88,83,103,33,"8",108,6.39,18
"89","Dalton Schultz","TE","HOU",143,13.1,9.31,128,159,9.31,8.64,0,89,91,103,12,"6",123,3,31
"90","Harrison Butker","K","KC",153,7.75,1.2,147,167,8.37,11.8,9.03,90,85,87,3,"1",135,3.32,7
"91","Daniel Jones","QB","NYG",306,22.2,0.756,278,340,7.9,0,23.2,91,103,65,9,"4",110,5.59,44
"92","AJ Dillon","RB","GB",166,20.4,7.48,137,193,7.48,6.98,-4.4,92,93,116,34,"8",95.2,5.83,21
"93","Evan McPherson","K","CIN",151,12.5,3.13,142,174,7.18,7.15,16.7,93,92,77,4,"1",138,3.04,24
"94","Dak Prescott","QB","DAL",306,15.7,1.98,289,326,7.14,11,8.78,94,86,88,10,"4",90.2,7.7,30
"95","Eagles","DST","PHI",102,8.58,2.18,93.8,116,5.23,9.45,5.05,95,89,96,1,"1",113,2.57,6
"96","Kirk Cousins","QB","MIN",304,5.35,0.058,295,311,5.16,16.8,-6.02,96,76,125,11,"4",102,8.08,6
"97","Trevor Lawrence","QB","JAC",304,16.8,5.1,284,331,5.1,5.59,14.4,97,94,83,12,"5",57.8,16,22
"98","Younghoe Koo","K","ATL",148,5.77,1.88,139,156,4.04,4.38,-1.69,98,96,109,5,"2",154,1.92,12
"99","Patriots","DST","NE",99.6,13.1,3.05,80,116,3.05,-4.4,5.46,99,118,94,2,"2",138,1.25,77
"100","Tyler Bass","K","BUF",146,11.8,1.34,125,158,2.17,-9.53,0,100,132,103,6,"2",133,2.22,17
"101","Brandon McManus","K","JAC",145,6.99,0.83,135,154,0.83,0,-3.83,101,103,113,7,"2",169,1.13,2
"102","George Pickens","WR","PIT",188,18.7,0.166,173,225,0.166,12.9,5.36,102,82,95,35,"6",81,8.7,12
"103","Geno Smith","QB","SEA",298,13.2,12.4,281,317,0,2.89,0,103,98,103,13,"5",115,6.41,14
"104","Raheem Mostert","RB","MIA",159,38.9,1.3,115,223,0,-14.8,25.1,103,152,64,35,"8",129,3.92,85
"105","Jahan Dotson","WR","WAS",188,14.5,1.15,176,214,0,15.6,-5.3,103,80,120,36,"6",90.4,6.56,5
"106","Cole Kmet","TE","CHI",133,17.3,0.992,106,153,0,-12.9,-5.36,103,145,121,13,"6",130,2.47,52
"107","Jason Myers","K","SEA",144,6.6,0.142,137,153,0,2.33,-4.31,103,99,115,8,"2",160,2,22
"108","Cowboys","DST","DAL",96.6,9.25,2.93,84.2,107,0,-0.159,-3.66,103,104,112,3,"3",113,2.06,16
"109","Cameron Dicker","K","LAC",144,14,0.131,119,156,-0.142,-15.4,-1.65,104,153,108,9,"2",165,1.36,90
"110","Graham Gano","K","NYG",144,7.65,0.224,133,153,-0.273,-2.1,-4.12,105,109,114,10,"2",164,1.82,29
"111","Riley Patterson","K","DET",144,11,0.149,131,160,-0.496,-3.57,2.56,106,116,100,11,"2",164,1.68,71
"112","Greg Joseph","K","MIN",144,5.33,1.25,136,152,-0.646,1.38,-5.79,107,101,124,12,"2",174,1.5,20
"113","Chigoziem Okonkwo","TE","TEN",132,13.8,0.913,119,158,-0.992,0,-0.912,108,103,105,14,"6",142,2.79,26
"114","JuJu Smith-Schuster","WR","NE",187,24.7,0.628,155,219,-1.15,-4.72,0,109,120,103,37,"6",119,4.2,37
"115","Brian Robinson","RB","WAS",158,24.9,9.52,131,197,-1.3,0.936,-0.134,110,102,104,36,"8",94.1,5.78,41
"116","Brandin Cooks","WR","DAL",186,27.3,2.38,139,211,-1.78,-21.5,-8.24,111,172,130,38,"6",101,6.77,33
"117","Jake Elliott","K","PHI",142,12.7,0.119,124,158,-1.89,-11,0.365,112,136,102,13,"2",152,1.99,34
"118","Juwan Johnson","TE","NO",131,21.9,1.1,110,163,-1.91,-9.05,4.18,113,130,98,15,"6",136,3.12,80
"119","Chris Boswell","K","PIT",142,12.7,2.4,132,165,-2.01,-3,6.99,114,112,93,14,"2",165,1.69,63
"120","49ers","DST","SF",93.6,3.7,0.168,88.2,97.2,-2.93,3.86,-13.7,115,97,152,4,"3",95.8,3.67,1
"121","Gerald Everett","TE","LAC",130,12.4,0.126,115,149,-3.01,-4.7,-9.75,116,119,133,16,"6",151,1.78,40
"122","Chiefs","DST","KC",93.5,10.1,0.727,80.9,106,-3.1,-3.45,-4.72,117,114,117,5,"4",161,0.57,29
"123","Greg Dulcich","TE","DEN",130,12.7,7.66,112,144,-3.13,-7.52,-14.6,118,123,157,17,"6",142,1.75,56
"124","Steelers","DST","PIT",92.7,11.2,1.79,79.5,111,-3.82,-4.85,0,119,121,103,6,"5",138,1.62,52
"125","Courtland Sutton","WR","DEN",184,22.7,7.35,159,218,-4.16,-0.681,-1.61,120,106,107,39,"7",107,6.95,27
"126","Jake Moody","K","SF",140,8.13,0.089,127,148,-4.42,-8.15,-9.35,121,125,132,15,"2",170,1.4,66
"127","Greg Zuerlein","K","NYJ",140,7.66,0.834,128,150,-4.51,-6.53,-7.02,122,122,127,16,"2",169,1.39,39
"128","Jason Sanders","K","MIA",139,6.77,2.58,131,147,-5.34,-3.52,-10.4,123,115,136,17,"3",170,1.33,15
"129","Dolphins","DST","MIA",90.9,7.71,0.511,82.2,101,-5.61,-2.14,-9.91,124,110,134,7,"5",154,1.1,32
"130","Bills","DST","BUF",90.4,5.21,0.377,84.4,99,-6.12,0,-11.9,125,103,144,8,"6",121,1.88,3
"131","Packers","DST","GB",90.1,4.67,0.121,84.2,97.1,-6.5,-0.205,-13.8,126,105,153,9,"6",161,1,10
"132","Browns","DST","CLE",89.9,9.6,0.0253,76,105,-6.62,-8.41,-6.21,127,126,126,10,"6",163,1,39
"133","Commanders","DST","WAS",89.9,10.8,0.379,74.7,105,-6.65,-9.66,-5.71,128,133,123,11,"6",165,0.6,68
"134","Saints","DST","NO",89.5,7.36,0.506,83,103,-7.03,-1.39,-8.2,129,108,129,12,"7",139,1.56,19
"135","Seahawks","DST","SEA",89,10.1,0.85,73,101,-7.53,-11.4,-10.2,130,140,135,13,"8",176,0,94
"136","Wil Lutz","K","DEN",136,5.07,0.186,131,143,-7.92,-3.6,-14.6,131,117,158,18,"3",175,1.4,27
"137","Brandon Aubrey","K","DAL",136,11.3,1.48,123,154,-8.11,-11.7,-3.37,132,141,111,19,"3",158,1.57,88
"138","Jets","DST","NYJ",88.2,7.85,0.122,75.9,99,-8.38,-8.47,-11.9,133,127,143,14,"8",134,1.53,13
"139","Lions","DST","DET",88,11.5,0.0966,66.9,97.5,-8.51,-17.5,-13.4,134,160,151,15,"8",167,0,87
"140","Chargers","DST","LAC",88,10.6,0.312,71.7,98.4,-8.6,-12.6,-12.5,135,144,149,16,"8",169,0,65
"141","Colts","DST","IND",87.6,8.3,0.341,73.2,96.1,-8.91,-11.2,-14.8,136,139,159,17,"9",170,0,45
"142","Texans","DST","HOU",87.3,10.1,0.551,74.5,99.5,-9.26,-9.87,-11.4,137,134,140,18,"9",165,0,84
"143","Eddy Pineiro","K","CAR",135,8.64,0.695,126,145,-9.59,-9.18,-12.1,138,131,145,20,"3",172,0,46
"144","Rams","DST","LAR",86.7,8.35,0.35,75.3,96,-9.81,-9.03,-14.9,139,129,160,19,"10",170,0,74
"145","Ravens","DST","BAL",86.4,11.5,0.651,70.6,100,-10.2,-13.8,-10.9,140,147,138,20,"10",151,1.34,26
"146","Matt Gay","K","IND",134,8.34,1.37,123,145,-10.3,-12.1,-12.2,141,143,146,21,"3",175,1.5,61
"147","Samaje Perine","RB","DEN",148,20,1.31,129,182,-10.8,-1.12,-15.2,144,107,161,37,"8",117,5.05,30
"148","Dalton Kincaid","TE","BUF",122,26.1,1.42,94.8,166,-10.8,-24.6,7.72,142,180,90,18,"6",122,5.18,89
"149","Jaguars","DST","JAC",85.7,10.6,1.36,68.1,95.2,-10.8,-16.3,-15.7,143,158,162,21,"11",167,0.555,71
"150","Gabriel Davis","WR","BUF",177,15.5,0.166,157,193,-11.5,-3.03,-26.6,145,113,197,40,"7",101,4.79,11
"151","Michael Thomas","WR","NO",177,20.3,3.54,160,214,-11.7,0,-5.09,147,103,119,41,"7",107,7.17,25
"152","Kaimi Fairbairn","K","HOU",132,5.8,1.67,124,138,-11.7,-11.1,-19.3,146,137,177,22,"3",170,0,37
"153","Jamaal Williams","RB","NO",147,34.9,12.8,111,211,-12.1,-18.8,13.1,148,162,85,38,"9",104,5.42,72
"154","Sam LaPorta","TE","DET",121,19.9,4.19,91.1,145,-12.2,-28.4,-13.8,150,189,154,19,"7",144,3.06,87
"155","Bengals","DST","CIN",84.4,9.55,1.36,68.9,93.9,-12.2,-15.5,-17,149,154,168,22,"12",172,0,55
"156","Jared Goff","QB","DET",286,18,2.8,264,306,-12.4,-13.7,-10.8,151,146,137,14,"5",125,4.59,32
"157","Chad Ryland","K","NE",131,14.9,0.261,112,152,-13.3,-22.4,-5.08,152,176,118,23,"3",170,0,85
"158","Giants","DST","NYG",83,8.68,0.584,68.1,92.3,-13.5,-16.3,-18.6,153,156,171,23,"13",170,0,61
"159","Cairo Santos","K","CHI",131,10.5,0.899,119,148,-13.6,-16.3,-9.23,154,157,131,24,"3",170,0,54
"160","Broncos","DST","DEN",82.4,7.47,0.16,70,90.6,-14.1,-14.4,-20.3,155,151,182,24,"13",160,0.783,23
"161","Titans","DST","TEN",82.3,7.35,0.129,70.2,92.5,-14.3,-14.2,-18.4,156,150,170,25,"13",170,0,48
"162","Vikings","DST","MIN",82.2,6.59,2.89,70.2,88.2,-14.4,-14.2,-22.7,157,149,188,26,"14",182,0,42
"163","Chase McLaughlin","K","TB",130,11.5,0.32,116,143,-14.5,-19.1,-14.4,158,164,156,25,"3",170,0,51
"164","Matt Prater","K","ARI",129,13.5,0.604,109,146,-14.8,-25.9,-11.7,159,185,141,26,"3",170,0,73
"165","Tua Tagovailoa","QB","MIA",283,15,1.85,267,305,-15.2,-11.1,-12.2,161,138,147,15,"6",95.2,7.55,25
"166","Jaxon Smith-Njigba","WR","SEA",173,21.6,1.81,151,214,-15.2,-9,-5.59,160,128,122,42,"7",103,9.64,27
"167","Dustin Hopkins","K","CLE",129,10.3,1.56,118,146,-15.4,-16.4,-11.1,162,159,139,27,"3",170,0,44
"168","Irv Smith Jr.","TE","CIN",117,16.9,0.425,97.5,142,-16.4,-21.9,-16.9,163,174,166,20,"7",158,1.73,81
"169","Hunter Henry","TE","NE",116,15.5,1.35,99.7,135,-16.8,-19.8,-23.6,164,166,190,21,"7",164,1.71,82
"170","Jordan Addison","WR","MIN",171,27,2.02,139,218,-17,-20.8,-1.58,166,170,106,43,"7",102,9.76,35
"171","Joey Slye","K","WAS",127,10.3,1.79,115,144,-17,-20,-14,165,167,155,28,"4",170,0,56
"172","Russell Wilson","QB","DEN",281,17.6,0.777,258,298,-17.1,-20.6,-18.6,167,169,172,16,"6",137,4.68,37
"173","Cardinals","DST","ARI",79.3,7.2,0.26,72.5,92.1,-17.3,-11.9,-18.8,168,142,173,27,"14",170,0,58
"174","Panthers","DST","CAR",79,7.49,1.19,68.5,87.5,-17.5,-15.9,-23.4,169,155,189,28,"15",168,0,35
"175","Aaron Rodgers","QB","NYJ",281,16.2,4.83,253,297,-17.9,-25.2,-19.3,170,182,176,17,"6",100,8.93,33
"176","Noah Fant","TE","SEA",115,11.4,1.71,100,130,-18.2,-19.1,-29.1,171,165,201,22,"7",170,1.96,44
"177","Buccaneers","DST","TB",77.8,11,1.06,57.2,86.3,-18.7,-27.1,-24.6,172,188,193,29,"16",170,0,81
"178","Nick Folk","K","TEN",125,12.4,0.752,106,142,-18.8,-28.7,-15.8,173,191,163,29,"4",170,1.2,78
"179","Jakobi Meyers","WR","LVR",169,19.5,3.88,150,199,-19.1,-10.1,-20.4,174,135,184,44,"7",136,2.85,29
"180","Brett Maher","K","LAR",125,14.7,0.735,112,145,-19.5,-22.9,-12.5,175,178,148,30,"4",153,2.83,80
"181","Falcons","DST","ATL",76.8,11,2.93,61.5,91.3,-19.8,-22.9,-19.6,176,177,180,30,"17",170,0,90
"182","Tyler Conklin","TE","NYJ",113,12.4,1.29,99.3,131,-19.9,-20.1,-28.1,177,168,200,23,"7",164,1.87,83
"183","Anders Carlson","K","GB",124,6.6,0.767,117,133,-20.2,-17.9,-24.1,178,161,192,31,"4",170,0,41
"184","Blake Grupe","K",NA,123,10.2,27.2,109,136,-21,-26,-21.2,179,186,185,32,"5",170,0,76
"185","Luke Musgrave","TE","GB",112,14.4,0.0783,94,129,-21.2,-25.4,-29.2,180,184,202,24,"7",154,2.76,91
"186","Hayden Hurst","TE","CAR",112,14,1.31,94.2,131,-21.3,-25.3,-27.5,181,183,199,25,"7",164,1.99,71
"187","Cade Otton","TE","TB",111,9.85,0.219,101,126,-22.6,-18.9,-32.6,182,163,208,26,"7",170,1.26,57
"188","Anthony Richardson","QB","IND",276,43.2,14,202,317,-22.7,-76.1,0.376,183,262,101,18,"7",113,10.5,81
"189","Raiders","DST","LVR",73.8,12,1.2,61.2,91.7,-22.7,-23.2,-19.2,184,179,175,31,"18",170,0,97
"190","Zach Ertz","TE","ARI",110,23.2,5.6,82.8,142,-22.8,-36.6,-16.9,185,206,167,27,"7",162,3.42,93
"191","Nico Collins","WR","HOU",165,23,1.31,146,206,-22.9,-14,-13.2,186,148,150,45,"7",138,2.32,46
"192","Bears","DST","CHI",72.6,14.3,0,47.5,88.2,-23.9,-36.9,-22.7,187,207,187,32,"18",170,0,99
"193","Treylon Burks","WR","TEN",164,30.4,1.68,120,202,-24.2,-40.1,-17.4,188,209,169,46,"7",122,3.7,55
"194","Leonard Fournette","RB","FA",134,NA,0.411,NA,NA,-25,NA,NA,189,NA,NA,39,"9",163,2.83,96
"195","Jerick McKinnon","RB","KC",134,28,0.189,99.8,182,-25.4,-29.9,-16,190,193,164,40,"9",126,4.1,60
"196","Kareem Hunt","RB","FA",133,NA,8.22,NA,NA,-25.6,NA,NA,191,NA,NA,41,"10",158,4.5,95
"197","Odell Beckham","WR","BAL",162,27.8,2.26,126,197,-25.9,-34,-22.5,192,202,186,47,"8",115,4.69,66
"198","Skyy Moore","WR","KC",160,21.1,0.0376,138,199,-28.2,-22.1,-20.3,193,175,183,48,"8",119,4.09,49
"199","Rondale Moore","WR","ARI",160,25.4,0.127,135,200,-28.2,-24.9,-19.1,194,181,174,49,"8",146,1.82,61
"200","Zay Flowers","WR","BAL",160,7.6,1.69,152,170,-28.3,-8.02,-49.3,195,124,237,50,"8",109,8.56,10
"201","Mike Gesicki","TE","NE",105,24.4,2.82,79.5,147,-28.4,-39.9,-11.8,196,208,142,28,"8",175,1.66,95
"202","Tyler Boyd","WR","CIN",158,13.9,0.171,138,174,-30,-21.7,-45.6,197,173,229,51,"8",146,2.69,11
"203","Allen Lazard","WR","NYJ",158,22.6,0.41,128,190,-30.2,-31.8,-29.4,198,199,203,52,"8",135,3,44
"204","Zay Jones","WR","JAC",158,24.1,4.72,124,189,-30.6,-36.1,-30.7,199,205,204,53,"8",146,2.25,51
"205","Logan Thomas","TE","WAS",102,9.28,2.02,93.2,120,-31.2,-26.2,-39.1,200,187,221,29,"8",170,1.66,48
"206","Dawson Knox","TE","BUF",100,27.9,2.21,62.8,142,-33.2,-56.6,-16.6,201,226,165,30,"8",144,2.05,97
"207","Ezekiel Elliott","RB","NE",125,25.8,4.13,98.5,173,-33.8,-31.2,-25.1,202,197,195,42,"10",123,5.74,80
"208","Romeo Doubs","WR","GB",153,20.4,2.44,129,183,-35.3,-30.6,-36.9,203,195,217,54,"8",139,2.7,45
"209","Jake Ferguson","TE","DAL",97.9,26.2,10.8,54.5,123,-35.4,-64.9,-36.1,204,242,214,31,"9",159,2.06,98
"210","Derek Carr","QB","NO",262,17.9,0.835,238,285,-36.6,-40.5,-31.8,205,210,207,19,"7",142,3.58,40
"211","Kenny Pickett","QB","PIT",261,20.5,6.27,243,297,-37.5,-34.7,-19.7,206,203,181,20,"7",143,3.1,49
"212","Adam Thielen","WR","CAR",150,22.7,0.201,129,192,-37.8,-30.9,-27.3,207,196,198,55,"8",135,3.96,53
"213","Rashaad Penny","RB","PHI",121,20.5,0.0967,89.1,144,-37.9,-40.6,-53.8,208,212,250,43,"10",111,3.61,52
"214","Zach Charbonnet","RB","SEA",121,22.5,2.2,98.3,157,-38,-31.4,-41,210,198,224,44,"10",108,6.76,40
