"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"118","Cole Kmet","TE","CHI",150,18.3,1.52,121,175,-2.72,-10.3,-0.0142,113,136,104,15,"6",124,3.85,48
"119","Brandon McManus","K","DEN",142,8.76,0.246,132,154,-3.24,0,0,114,103,103,10,"2",170,1.89,14
"120","Chris Boswell","K","PIT",142,5.27,1.64,135,149,-3.49,2.43,-5.39,115,98,125,11,"2",162,1.83,16
"121","Tyler Higbee","TE","LAR",149,17.1,3.96,129,179,-4.24,-2.84,4.32,116,110,96,16,"6",149,2.31,50
"122","49ers","DST","SF",89.7,9.03,0.0136,76.7,99.2,-4.39,-10.5,-2.09,117,138,115,8,"4",127,2.08,35
"123","Vikings","DST","MIN",89.7,8.5,0.171,79.3,100,-4.41,-7.89,-0.92,118,127,107,9,"5",168,1,68
"124","Trey Lance","QB","SF",312,30.2,7.98,263,343,-4.5,-24.8,0,119,168,103,14,"5",99,9.8,59
"125","Buccaneers","DST","TB",89.6,6.5,1.15,78.2,95.2,-4.58,-8.98,-6.05,120,131,130,10,"6",134,2.08,10
"126","Ryan Succop","K","TB",140,2.22,1.9,137,143,-5.12,4.24,-11.3,121,94,147,12,"2",163,2.15,1
"127","Chargers","DST","LAC",88.4,7.48,0.565,80.2,98.1,-5.73,-7.01,-3.12,122,124,120,11,"7",164,1.5,42
"128","Patriots","DST","NE",87.8,4.65,0.546,79.9,92.7,-6.3,-7.24,-8.49,123,125,136,12,"7",167,1.36,19
"129","Browns","DST","CLE",87.3,6.52,3.11,80.5,95.3,-6.84,-6.7,-5.98,124,123,129,13,"8",163,1.17,16
"130","Younghoe Koo","K","ATL",138,7.4,0.0826,127,147,-7.02,-5.72,-7.44,125,120,133,13,"2",162,1.63,62
"131","Jason Sanders","K","MIA",138,5.22,0.309,131,144,-7.1,-1.34,-9.66,126,105,141,14,"2",178,1.84,19
"132","Rodrigo Blankenship","K","IND",138,12.9,1.15,119,151,-7.41,-13,-2.8,127,143,118,15,"2",168,2.07,27
"133","Irv Smith Jr.","TE","MIN",145,16.7,0.851,130,172,-8.2,-2.03,-2.87,128,108,119,17,"7",146,5.11,53
"134","Mason Crosby","K","GB",137,13.1,0.0986,114,150,-8.56,-18.7,-3.82,129,161,123,16,"2",168,NA,68
"135","Dustin Hopkins","K","LAC",137,8.34,0.077,122,147,-8.66,-10.4,-7.5,130,137,134,17,"2",172,1.86,38
"136","Robbie Gould","K","SF",137,9.21,2.02,123,146,-8.74,-8.98,-7.66,131,130,135,18,"2",155,1.64,46
"137","David Njoku","TE","CLE",144,18.3,0.638,117,164,-9.05,-14.3,-10.6,132,149,144,18,"7",146,3.22,62
"138","Logan Thomas","TE","WAS",143,18.4,1.4,114,165,-9.69,-17.6,-9.78,133,155,142,19,"7",163,2.36,75
"139","Colts","DST","IND",84.2,3.68,0.000551,78.9,89.3,-9.96,-8.23,-11.9,134,129,152,14,"8",140,2,1
"140","Titans","DST","TEN",84.2,5.98,0.167,77.2,91.8,-9.96,-10,-9.42,135,134,139,15,"8",202,NA,39
"141","Bears","DST","CHI",84,10.7,0.418,68.8,96,-10.1,-18.4,-5.28,136,160,124,16,"9",179,NA,87
"142","Broncos","DST","DEN",83.6,10.7,0.589,69.3,95.4,-10.5,-17.9,-5.83,137,156,128,17,"10",161,1.23,55
"143","Wil Lutz","K","NO",135,12.8,0.865,120,151,-10.8,-12.4,-3.43,138,141,121,19,"3",181,1.56,65
"144","Albert Okwuegbunam","TE","DEN",142,17.5,3.14,110,163,-11.1,-21.2,-11.9,139,164,151,20,"7",148,3.35,51
"145","Eagles","DST","PHI",83,8.15,0.0936,72.7,91.9,-11.1,-14.5,-9.33,140,150,138,18,"10",175,1.14,65
"146","Bengals","DST","CIN",82.9,9.71,0.399,67,91.7,-11.2,-20.2,-9.49,141,163,140,19,"10",163,NA,77
"147","Jake Elliott","K","PHI",134,10.8,0.397,117,146,-11.6,-15.8,-8.57,143,153,137,20,"3",178,1.4,49
"148","Commanders","DST","WAS",82.5,4.5,0.716,76.3,87.1,-11.6,-10.9,-14.1,142,139,156,20,"11",NA,NA,45
"149","Melvin Gordon","RB","DEN",162,13.2,18.1,144,182,-12,1.13,-18.2,144,100,170,37,"9",94.2,8.04,7
"150","Zane Gonzalez","K","CAR",133,10.3,3.83,124,144,-12,-8.09,-10.2,145,128,143,21,"3",NA,NA,35
"151","Brandon Aiyuk","WR","SF",190,21.5,1.38,166,223,-12.2,3.22,-13,146,96,154,39,"7",96.8,6.15,29
"152","Chiefs","DST","KC",81.8,3.31,0.534,77.1,86.5,-12.3,-10.1,-14.8,147,135,157,21,"12",170,1.3,13
"153","Derek Carr","QB","LVR",304,16.4,12.5,281,323,-12.5,-7.6,-20.3,148,126,175,15,"6",105,10.4,37
"154","Ravens","DST","BAL",81.3,9.55,0.765,69.1,89.8,-12.9,-18.1,-11.5,149,158,148,22,"13",165,1,71
"155","Chase Claypool","WR","PIT",189,20.5,0.141,163,216,-13.6,0,-20.2,150,103,173,40,"7",122,3.5,28
"156","Cardinals","DST","ARI",80.5,8.2,2.38,68.3,89.1,-13.6,-18.9,-12.2,151,162,153,23,"14",163,NA,61
"157","DeVonta Smith","WR","PHI",189,28.2,1.21,151,225,-13.7,-11.4,-11.9,152,140,150,41,"7",93.8,5.24,36
"158","Gerald Everett","TE","LAC",139,28.3,4,94.1,173,-14.2,-37.6,-1.56,153,190,111,21,"7",157,2.21,81
"159","Drake London","WR","ATL",188,20.6,3.84,157,221,-14.9,-5.76,-15.6,154,121,161,42,"7",111,9.55,30
"160","Graham Gano","K","NYG",130,6.2,0.29,119,138,-15.9,-13.5,-16.5,155,146,164,22,"3",NA,NA,30
"161","Panthers","DST","CAR",78.1,12.4,0.703,60.4,89.7,-16,-26.8,-11.5,156,170,149,24,"14",NA,NA,84
"162","Randy Bullock","K","TEN",129,8.26,2.79,118,139,-16.1,-14,-15.3,157,147,160,23,"3",NA,NA,54
"163","Giants","DST","NYG",77.4,6.17,1.94,69.3,84.1,-16.7,-17.9,-17.1,158,157,167,25,"15",NA,NA,58
"164","Evan Engram","TE","JAC",135,19.4,0.76,113,157,-18.2,-18.4,-17.8,159,159,168,22,"7",160,2.97,64
"165","Texans","DST","HOU",75.5,9.13,2.37,60.8,83.2,-18.7,-26.4,-18,160,169,169,26,"16",NA,NA,48
"166","Jakobi Meyers","WR","NE",184,20.3,3.57,157,203,-18.8,-5.68,-33.5,161,119,197,43,"7",147,2.47,27
"167","Joey Slye","K","WAS",127,9.37,0.0147,118,143,-18.9,-14.2,-10.8,162,148,145,24,"3",NA,NA,24
"168","Robert Tonyan","TE","GB",134,20.9,10.8,103,168,-19,-28.7,-6.17,164,174,131,23,"8",152,2.65,70
"169","Cairo Santos","K","CHI",127,5.33,6.44,119,133,-19,-13.5,-21.3,163,145,179,25,"4",NA,NA,57
"170","Seahawks","DST","SEA",73.1,8.33,2.16,65.2,84.8,-21,-22,-16.4,165,166,163,27,"17",NA,NA,74
"171","Allen Lazard","WR","GB",180,27.3,2.22,146,216,-22.3,-16.4,-20.4,166,154,176,44,"7",98.2,11.2,39
"172","Jaguars","DST","JAC",71,13.3,0.0155,50.6,84.4,-23.2,-36.6,-16.8,167,187,165,28,"17",NA,NA,97
"173","Lions","DST","DET",70.9,14,0.855,51.6,81.8,-23.2,-35.5,-19.5,168,185,172,29,"18",NA,NA,81
"174","Jets","DST","NYJ",70.1,13.6,1.86,51.7,84.4,-24.1,-35.5,-16.9,169,184,166,30,"19",NA,NA,94
"175","DeVante Parker","WR","NE",178,25.2,1.93,148,212,-24.6,-15.2,-24.4,170,152,184,45,"7",135,3.37,53
"176","Ryan Tannehill","QB","TEN",292,8.6,4.42,279,305,-25,-9.58,-38,171,133,204,16,"6",143,4.84,52
"177","Kaimi Fairbairn","K","HOU",120,13.8,0.98,105,140,-25.4,-27.8,-14.1,172,171,155,26,"4",NA,NA,78
"178","Raiders","DST","LVR",68.2,15.9,1.62,41.9,82.4,-25.9,-45.3,-18.8,173,203,171,31,"20",NA,NA,99
"179","Eddy Pineiro","K","FA",119,11.2,1.1,99.1,130,-26.4,-33.4,-24.6,174,181,185,27,"4",NA,NA,41
"180","DeAndre Hopkins","WR","ARI",176,17.3,1.61,161,202,-26.5,-2.04,-34,175,109,198,46,"7",82.6,13.2,15
"181","Cade York","K","CLE",118,17.9,0.836,87.8,139,-27.5,-44.7,-15.1,176,200,159,28,"4",169,1.2,70
"182","Falcons","DST","ATL",66.6,9.51,0,57.1,80.2,-27.5,-30.1,-21,177,176,178,32,"20",NA,NA,90
"183","Kadarius Toney","WR","NYG",174,34.4,2.08,117,205,-28.1,-46.1,-31.2,178,205,194,47,"7",124,3.07,50
"184","Brett Maher","K","DAL",117,42.8,2.52,39.1,148,-28.3,-93.3,-5.63,179,273,127,29,"4",171,2.54,86
"185","Tua Tagovailoa","QB","MIA",287,13.4,9.11,267,304,-29.4,-21.3,-38.5,180,165,206,17,"6",130,5.58,48
"186","Austin Hooper","TE","TEN",123,15.3,2.16,95.5,140,-29.8,-36.3,-34.6,181,186,200,24,"8",170,1.93,59
"187","Michael Carter","RB","NYJ",144,20.8,1.19,109,164,-30,-34.6,-35.9,182,182,202,38,"9",116,4.05,27
"188","Mecole Hardman","WR","KC",172,39.5,0.599,131,246,-30.2,-31.3,10,183,178,87,48,"7",145,2.67,80
"189","Tyler Boyd","WR","CIN",172,18.5,1.52,150,197,-30.8,-12.6,-39.9,184,142,209,49,"7",143,3.33,18
"190","Greg Zuerlein","K","NYJ",115,7.58,2.83,104,126,-30.8,-28.2,-27.7,185,172,190,30,"5",128,1,76
"191","James Robinson","RB","JAC",143,26.6,5.06,98.2,170,-31.2,-44.9,-30.2,186,202,193,39,"9",111,5.27,49
"192","Taysom Hill","TE","NO",121,45.4,0.398,56.8,153,-31.9,-75,-21.5,187,245,180,25,"8",162,5.18,99
"193","Marvin Jones","WR","JAC",170,32.9,2.14,122,209,-32.3,-40.7,-27.8,188,193,191,50,"8",153,3.54,72
"194","Hayden Hurst","TE","CIN",121,22.3,12.3,94,148,-32.3,-37.7,-26.1,189,191,189,26,"9",154,2.75,78
"195","Riley Patterson","K","FA",112,15.9,5.68,91.3,131,-33.7,-41.1,-22.7,190,194,182,31,"5",NA,NA,59
"196","Russell Gage","WR","TB",168,29.6,1.88,131,211,-34.4,-31.9,-25.9,191,179,188,51,"8",136,2.08,57
"197","J.D. McKissic","RB","WAS",138,22.5,1.84,106,175,-36.3,-37,-25,192,189,187,40,"9",141,3.39,40
"198","Treylon Burks","WR","TEN",166,24.9,3.84,132,205,-36.3,-30.7,-31.8,193,177,195,52,"8",129,6.64,42
"199","Darrell Henderson","RB","LAR",136,24.4,1.87,106,167,-38.1,-36.8,-32.9,194,188,196,41,"9",120,5.24,38
"200","Trevor Lawrence","QB","JAC",278,24.2,7.74,235,303,-38.5,-52.7,-39.9,195,217,210,18,"7",138,6.05,54
"201","Jason Myers","K","SEA",106,35.4,1.84,37.7,134,-39.3,-94.7,-20.2,196,275,174,32,"5",NA,NA,84
"202","Kenneth Walker III","RB","SEA",134,42.8,2.49,66.1,189,-40,-77,-11.3,197,250,146,42,"9",99.8,10.3,85
"203","Michael Gallup","WR","DAL",162,28.8,0.45,115,189,-40.2,-47.6,-47.7,198,208,216,53,"8",132,3.97,64
"204","D.J. Chark","WR","DET",162,47.7,0.589,101,220,-40.6,-62.1,-16.1,199,225,162,54,"8",136,3.29,84
"205","Odell Beckham","WR","FA",161,36.5,0.915,134,185,-41.2,-28.3,-51.9,201,173,223,55,"8",159,3.49,88
"206","Austin Seibert","K","DET",104,47.9,6.49,19.9,152,-41.2,-113,-1.77,200,322,113,33,"6",NA,NA,92
"207","George Pickens","WR","PIT",160,36.5,0.347,113,216,-42.1,-49.7,-20.9,202,210,177,56,"8",122,8.23,77
"208","Nyheim Hines","RB","IND",131,26.2,5.91,91.5,165,-42.5,-51.6,-34.5,204,214,199,43,"10",127,4.45,42
"209","Jarvis Landry","WR","NO",160,25.2,2.82,130,190,-42.5,-32.6,-46.3,203,180,215,57,"8",143,3.31,47
"210","Brevin Jordan","TE","HOU",108,21.7,1.87,87.7,150,-44.7,-44,-24.8,205,198,186,27,"9",200,2.2,85
"211","Chris Olave","WR","NO",157,31.6,0.292,120,213,-45.3,-42.7,-23.6,206,196,183,58,"8",118,8.47,43
"212","Corey Davis","WR","NYJ",157,29.6,0.751,118,201,-45.6,-44.3,-35.2,207,199,201,59,"8",159,2.84,66
"213","Justin Fields","QB","CHI",271,24.5,1.07,239,305,-46.2,-48.8,-38.4,208,209,205,19,"7",138,6.06,57
