"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"23","Kenneth Walker III","RB","SEA",14.2,1.35,0.281,12.6,16.7,5.99,6.57,6.32,23,21,23,15,"8",NA,NA,75
"24","Lamar Jackson","QB","BAL",22.3,0.99,0.455,21.1,23.9,5.94,5.96,5.81,24,23,26,2,"1",NA,NA,32
"25","Aaron Jones","RB","MIN",13.9,1.05,0.387,11.9,14.9,5.71,5.87,4.5,25,25,38,16,"8",NA,NA,52
"26","CeeDee Lamb","WR","DAL",16.8,1.51,0.16,14,18.3,5.6,4.66,5.38,26,34,28,7,"4",NA,NA,83
"27","Brock Bowers","TE","LVR",14.5,1.42,0.66,12.2,16.1,5.52,4.41,6.11,27,38,24,2,"1",NA,NA,85
"28","Jalen Hurts","QB","PHI",21.9,0.672,0.429,21.1,23,5.48,5.92,4.87,28,24,33,3,"1",NA,NA,12
"29","Tee Higgins","WR","CIN",16.7,1.54,0.6,14.4,18.6,5.44,5.09,5.66,29,31,27,8,"4",NA,NA,86
"30","Rico Dowdle","RB","DAL",13.5,1.63,0.0955,10.5,15.3,5.32,4.45,4.93,30,36,32,17,"8",NA,NA,90
"31","Bucky Irving","RB","TB",13.5,1.5,0.514,11.2,15.7,5.22,5.18,5.32,31,30,29,18,"9",NA,NA,82
"32","Joe Burrow","QB","CIN",21.5,1.93,2.53,19.1,24.6,5.05,4,6.5,32,42,22,4,"2",NA,NA,88
"33","George Kittle","TE","SF",13.8,1.2,1.04,11.7,15.2,4.86,3.96,5.26,33,44,31,3,"2",NA,NA,79
"34","Nico Collins","WR","HOU",16.1,1.14,0.332,14.7,18.2,4.84,5.37,5.29,34,29,30,9,"5",NA,NA,56
"35","Tony Pollard","RB","TEN",12.9,0.82,0.466,11.5,14,4.71,5.53,3.65,35,27,46,19,"9",NA,NA,28
"36","Malik Nabers","WR","NYG",15.8,1.12,0.0627,14.8,17.7,4.51,5.45,4.77,36,28,35,10,"5",NA,NA,52
"37","Tyreek Hill","WR","MIA",15.7,1.59,0.14,13.1,17.6,4.44,3.7,4.67,37,51,36,11,"5",NA,NA,89
"38","A.J. Brown","WR","PHI",15.6,1.35,0.227,13.2,16.9,4.3,3.81,3.96,38,48,41,12,"5",NA,NA,70
"39","Jerome Ford","RB","CLE",12.5,1.86,0.00421,8.88,14.2,4.24,2.88,3.88,39,57,43,20,"9",NA,NA,97
"40","Brian Robinson","RB","WAS",12.5,1.39,0.0913,10.7,15,4.24,4.73,4.67,40,32,37,21,"9",NA,NA,77
"41","D'Andre Swift","RB","CHI",12.4,0.937,0.395,10.6,13.3,4.15,4.62,2.95,41,35,51,22,"10",NA,NA,38
"42","Brian Thomas Jr.","WR","JAC",15.3,1.66,0.431,12.7,17.8,4.08,3.39,4.81,42,53,34,13,"5",NA,NA,92
"43","Travis Kelce","TE","KC",12.8,0.922,0.161,11.4,14,3.83,3.66,3.97,43,52,40,4,"2",NA,NA,53
"44","Rachaad White","RB","TB",12,1.84,0.0546,9.79,14.7,3.75,3.79,4.35,44,50,39,23,"10",NA,NA,96
"45","Rhamondre Stevenson","RB","NE",11.9,1.12,0.161,10.3,13.6,3.7,4.33,3.24,45,39,49,24,"10",NA,NA,56
"46","Jonnu Smith","TE","MIA",12.6,1.42,1.35,10.2,13.7,3.66,2.5,3.68,46,60,44,5,"3",NA,NA,88
"47","Drake London","WR","ATL",14.9,1.25,0.0805,13.2,16.8,3.64,3.82,3.9,47,47,42,14,"6",NA,NA,65
"48","Jaxon Smith-Njigba","WR","SEA",14.8,0.952,0.385,13.1,16.1,3.56,3.79,3.14,48,49,50,15,"6",NA,NA,34
"49","Tyrone Tracy","RB","NYG",11.8,1.06,0.515,10.7,13.2,3.54,4.71,2.8,49,33,53,25,"11",NA,NA,54
"50","Cooper Kupp","WR","LAR",14.4,1.47,0.00992,11.6,15.6,3.18,2.27,2.64,50,66,55,16,"6",NA,NA,77
"51","Terry McLaurin","WR","WAS",14.4,1.01,0.0189,13.3,16.3,3.17,3.97,3.33,51,43,48,17,"6",NA,NA,38
"52","Zay Flowers","WR","BAL",14.4,1.18,0.0353,13.4,16.6,3.15,4.07,3.67,52,40,45,18,"6",NA,NA,62
"53","Jakobi Meyers","WR","LVR",14.4,0.634,0.37,13.2,15,3.11,3.86,2.04,53,46,64,19,"6",NA,NA,8
"54","Patrick Taylor","RB","SF",11.3,1.43,0.0534,8.86,12.5,3.02,2.86,2.14,54,58,63,26,"11",NA,NA,80
"55","Isiah Pacheco","RB","KC",11.2,0.706,0.0563,10.1,12.1,2.97,4.05,1.71,55,41,72,27,"11",NA,NA,13
"56","Travis Etienne","RB","JAC",11.1,0.571,0.0902,10.4,11.8,2.91,4.41,1.39,56,37,77,28,"11",NA,NA,8
"57","Najee Harris","RB","PIT",11.1,1.66,0.335,8.03,12.7,2.82,2.03,2.32,57,69,61,29,"11",NA,NA,92
"58","Courtland Sutton","WR","DEN",14,1.54,0.0355,11.3,15.9,2.75,1.93,2.95,58,70,52,20,"6",NA,NA,85
"59","Ladd McConkey","WR","LAC",14,1.28,0.0237,12.7,16.3,2.71,3.3,3.4,59,54,47,21,"6",NA,NA,66
"60","Garrett Wilson","WR","NYJ",13.9,1.11,0.163,11.7,14.9,2.69,2.38,1.91,60,62,70,22,"7",NA,NA,51
"61","Baker Mayfield","QB","TB",18.9,1.36,0.213,17.4,20.8,2.52,2.28,2.7,62,65,54,5,"2",NA,NA,74
"62","D.J. Moore","WR","CHI",13.8,0.411,0.141,13.3,14.4,2.52,3.95,1.42,61,45,76,23,"7",NA,NA,1
"63","Alexander Mattison","RB","LVR",10.7,1.3,0.0787,9,12.8,2.49,3,2.46,63,56,58,30,"11",NA,NA,70
"64","Kendre Miller","RB","NO",10.6,2.98,1.05,5.11,13,2.41,-0.893,2.59,64,257,57,31,"12",NA,NA,99
"65","Jordan Addison","WR","MIN",13.6,0.886,0.0296,11.9,14.5,2.38,2.55,1.59,65,59,74,24,"7",NA,NA,24
"66","Khalil Shakir","WR","BUF",13.6,0.949,0.00856,11.7,14.3,2.35,2.36,1.35,66,63,78,25,"7",NA,NA,32
"67","Jauan Jennings","WR","SF",13.6,0.831,0.473,12.4,14.5,2.34,3.09,1.5,67,55,75,26,"7",NA,NA,17
"68","Sam LaPorta","TE","DET",11.3,1,0.949,9.29,12,2.32,1.55,2,68,77,67,6,"4",NA,NA,62
"69","Kyler Murray","QB","ARI",18.7,1.18,0.349,17.2,20.5,2.31,2.08,2.39,69,68,59,6,"3",NA,NA,50
"70","Jayden Daniels","QB","WAS",18.4,1.13,0.508,16.1,19.1,1.96,1.01,1.01,70,89,85,7,"3",NA,NA,41
"71","DeVonta Smith","WR","PHI",13.1,1.16,0.0751,11.1,14.6,1.87,1.77,1.61,71,75,73,27,"7",NA,NA,59
"72","Jerry Jeudy","WR","CLE",13,1.33,0.23,11.1,14.9,1.8,1.79,2,72,74,68,28,"8",NA,NA,68
"73","Adam Thielen","WR","CAR",12.8,0.733,0.36,11.5,13.7,1.57,2.17,0.756,73,67,89,29,"8",NA,NA,11
"74","Jordan Love","QB","GB",17.9,1.14,0.325,16.2,19.4,1.45,1.08,1.28,74,87,79,8,"3",NA,NA,44
"75","David Njoku","TE","CLE",10.3,1.26,0.13,9.11,12.6,1.37,1.37,2.61,75,81,56,7,"4",NA,NA,82
"76","Javonte Williams","RB","DEN",9.59,0.886,0.544,8.3,10.5,1.36,2.29,0.117,76,64,123,32,"12",NA,NA,32
"77","Brenton Strange","TE","JAC",10.2,1.14,0.0715,9.45,12.4,1.24,1.71,2.38,77,76,60,8,"4",NA,NA,65
"78","DK Metcalf","WR","SEA",12.5,0.574,0.029,11.8,13.5,1.21,2.41,0.547,78,61,98,30,"8",NA,NA,4
"79","Keenan Allen","WR","CHI",12.4,0.887,0.107,11.1,13.4,1.18,1.79,0.441,79,73,103,31,"8",NA,NA,25
"80","Hunter Henry","TE","NE",10.1,0.754,0.206,9.17,10.9,1.17,1.43,0.945,80,79,86,9,"4",NA,NA,35
"81","Jared Goff","QB","DET",17.5,1.02,0.242,16.2,19,1.13,1.06,0.874,81,88,87,9,"4",NA,NA,35
"82","Calvin Ridley","WR","TEN",12.3,0.923,0.104,10.5,13,1.07,1.1,0,82,85,130,32,"8",NA,NA,28
"83","Andrew Van Ginkel","DL","MIN",4.17,0.283,0.147,4,4.39,1.06,1.4,0.364,83,80,108,1,"1",NA,NA,29
"84","Marvin Harrison Jr.","WR","ARI",12.2,1.46,0.918,10.5,15,0.966,1.19,2.03,84,84,65,33,"9",NA,NA,75
"85","T.J. Hockenson","TE","MIN",9.92,0.224,0.213,9.65,10.3,0.962,1.9,0.269,85,72,113,10,"5",NA,NA,1
"86","AShawn Robinson","DL","CAR",4.03,1.61,0.125,2.93,5.14,0.916,0.324,1.11,86,104,83,2,"1",NA,NA,99
"87","Sam Darnold","QB","MIN",17.3,1.3,0.444,15.3,18.9,0.885,0.158,0.82,87,118,88,10,"4",NA,NA,59
"88","Tyjae Spears","RB","TEN",9.04,1.39,0.238,7.28,11.1,0.815,1.27,0.741,88,82,91,33,"12",NA,NA,76
"89","Leonard Williams","DL","SEA",3.9,0.283,0.251,3.71,4.09,0.791,1.1,0.0676,89,86,126,3,"2",NA,NA,25
"90","Dalton Kincaid","TE","BUF",9.71,0.75,0.475,8.59,10.6,0.749,0.844,0.613,90,93,97,11,"5",NA,NA,32
"91","Jake Moody","K","SF",9.47,1.63,0.00921,7.77,12.1,0.61,0.154,2.16,91,119,62,1,"1",NA,NA,94
"92","Justin Tucker","K","BAL",9.46,1.44,0.0708,8.6,12,0.6,0.989,2.03,92,90,66,2,"1",NA,NA,81
"93","Jaylen Warren","RB","PIT",8.81,0.699,0.577,7.93,9.57,0.577,1.93,-0.792,93,71,206,34,"13",NA,NA,11
"94","Jeffery Simmons","DL","TEN",3.65,0.785,0.134,3.11,4.19,0.541,0.509,0.168,95,99,121,4,"3",NA,NA,61
"95","Budda Baker","DB","ARI",6.76,1.83,0.0281,5.52,8.9,0.541,0.114,1.05,94,120,84,1,"1",NA,NA,93
"96","Tyler Bass","K","BUF",9.39,0.602,0.177,8.49,9.97,0.53,0.877,-0.00146,96,92,131,3,"1",NA,NA,23
"97","Nick Cross","DB","IND",6.73,1.5,0.0384,5.72,8.49,0.513,0.309,0.643,97,105,96,2,"1",NA,NA,76
"98","Zaire Franklin","LB","IND",7.67,2.31,0.0225,6.31,10.4,0.508,0.496,0.644,98,101,95,1,"1",NA,NA,71
"99","Roquan Smith","LB","BAL",7.65,2.39,0.0372,6.03,10.4,0.485,0.212,0.697,99,112,94,2,"1",NA,NA,77
"100","Brian Branch","DB","DET",6.7,1.45,0.0551,5.62,8.37,0.474,0.216,0.53,100,111,99,3,"1",NA,NA,72
"101","Nakobe Dean","LB","PHI",7.61,2.07,0.234,6.38,10,0.448,0.567,0.302,101,96,111,3,"1",NA,NA,52
"102","Anthony Richardson","QB","IND",16.9,1.29,0.175,14.6,18.2,0.441,-0.531,0.132,102,208,122,11,"4",NA,NA,56
"103","Kevin Byard","DB","CHI",6.64,1.34,0.15,5.9,8.22,0.419,0.495,0.377,103,102,106,4,"1",NA,NA,60
"104","Nik Bonitto","DL","DEN",3.52,0.354,0.0922,3.3,3.79,0.406,0.699,-0.238,104,95,152,5,"3",NA,NA,30
"105","Vikings","DST","MIN",6.05,0.989,0.337,5.06,7.36,0.385,0.0174,0.362,105,124,109,1,"1",NA,NA,84
"106","Zane Gonzalez","K","WAS",9.21,0.0863,0.1,9.1,9.3,0.353,1.49,-0.675,106,78,194,4,"1",NA,NA,1
"107","Jalen Carter","DL","PHI",3.42,1.03,0.103,2.72,4.14,0.314,0.113,0.113,107,121,124,6,"4",NA,NA,80
"108","Mark Andrews","TE","BAL",9.23,1.53,0.274,6.79,11.1,0.274,-0.95,1.15,108,267,82,12,"6",NA,NA,91
"109","Grant Delpit","DB","CLE",6.49,1.18,0.00847,5.66,7.84,0.269,0.248,0,109,110,130,5,"1",NA,NA,48
"110","Patrick Mahomes","QB","KC",16.7,1.2,0.266,15.1,18.1,0.266,-0.074,0,110,135,130,12,"5",NA,NA,53
"111","Taron Johnson","DB","BUF",6.48,0.595,0.0612,5.95,7.07,0.261,0.539,-0.774,111,98,205,6,"1",NA,NA,12
"112","Brandon McManus","K","GB",9.11,1.2,0.13,7.15,10.3,0.253,-0.465,0.377,112,190,105,5,"1",NA,NA,68
"113","Ernest Jones","LB","SEA",7.38,1.85,0.0204,6.07,9.51,0.214,0.256,-0.23,113,108,149,4,"1",NA,NA,27
"114","DeForest Buckner","DL","IND",3.32,1.2,0.138,2.61,4.73,0.211,0,0.705,114,130,93,7,"4",NA,NA,91
"115","Julian Love","DB","SEA",6.42,1.53,0.141,5.42,8.21,0.2,0.00752,0.37,115,127,107,7,"1",NA,NA,84
"116","Foyesade Oluokun","LB","JAC",7.36,2.06,0.0104,6.17,9.78,0.194,0.35,0.041,116,103,128,5,"1",NA,NA,48
"117","Jamien Sherwood","LB","NYJ",7.35,2.5,0.116,5.73,10.3,0.183,-0.0917,0.527,117,139,100,6,"1",NA,NA,81
"118","Riley Patterson","K","ATL",8.98,0.355,0.0154,8.49,9.31,0.122,0.878,-0.66,118,91,190,6,"1",NA,NA,3
"119","Brandon Aubrey","K","DAL",8.96,0.968,0.107,7.37,9.97,0.107,-0.248,0,119,167,130,7,"1",NA,NA,45
"120","Zach Sieler","DL","MIA",3.18,1.12,0.024,2.42,3.96,0.0737,-0.185,-0.069,120,158,134,8,"5",NA,NA,84
"121","T.J. Edwards","LB","CHI",7.23,2.07,0.000613,6.11,9.67,0.0677,0.288,-0.0735,121,107,136,7,"1",NA,NA,56
"122","Terrel Bernard","LB","BUF",7.23,2.15,0.0191,5.82,9.74,0.0671,0.00563,0,122,128,130,8,"1",NA,NA,62
"123","Camryn Bynum","DB","MIN",6.28,1.52,0.0487,5.22,8.05,0.0584,-0.188,0.203,123,159,118,8,"1",NA,NA,78
"124","Kobie Turner","DL","LAR",3.16,0.94,0.0497,2.52,3.81,0.0497,-0.0882,-0.216,124,137,147,9,"5",NA,NA,73
"125","Bills","DST","BUF",5.72,0.554,0.0489,5.06,6.54,0.0489,0.0206,-0.455,125,123,169,2,"1",NA,NA,42
"126","Tyrice Knight","LB","SEA",7.21,2.8,0.0479,5.15,10.5,0.0479,-0.67,0.708,126,221,92,9,"1",NA,NA,94
"127","Jayden Reed","WR","GB",11.3,1.9,0.0269,8.87,14.2,0.0472,-0.488,1.28,127,198,80,34,"9",NA,NA,99
"128","Jameson Williams","WR","DET",11.3,1.05,0.0203,9.61,12.3,0.0203,0.25,-0.693,128,109,195,35,"9",NA,NA,42
"129","Jessie Bates","DB","ATL",6.23,1.52,0.00966,5.22,8.01,0.00966,-0.192,0.171,129,160,120,9,"1",NA,NA,81
"130","Brock Purdy","QB","SF",16.4,0.964,0.0925,15.3,17.6,0,0.171,-0.5,130,115,175,13,"5",NA,NA,24
"131","Ameer Abdullah","RB","LVR",8.23,0.808,0.149,7.23,9.22,0,1.23,-1.13,130,83,247,35,"13",NA,NA,25
"132","Deebo Samuel","WR","SF",11.2,0.862,0.118,10.1,12.7,0,0.763,-0.265,130,94,157,36,"9",NA,NA,20
"133","Pat Freiermuth","TE","PIT",8.96,0.588,0.294,8.25,9.58,0,0.508,-0.405,130,100,165,13,"6",NA,NA,18
"134","Chase McLaughlin","K","TB",8.86,0.543,0.056,8.16,9.43,0,0.55,-0.539,130,97,182,8,"1",NA,NA,13
"135","Seahawks","DST","SEA",5.67,0.746,0.0942,4.63,6.39,0,-0.407,-0.601,130,183,185,3,"2",NA,NA,58
"136","Anfernee Jennings","DL","NE",3.11,0.636,0.0447,2.62,3.49,0,0.0133,-0.535,130,125,180,10,"5",NA,NA,48
"137","Daiyan Henley","LB","LAC",7.16,2.25,0.0105,5.72,9.8,0,-0.0958,0.0618,130,141,127,10,"1",NA,NA,67
"138","Xavier Woods","DB","CAR",6.22,0.933,0.0132,5.32,6.89,0,-0.0912,-0.952,130,138,229,10,"1",NA,NA,29
"139","Zack Baun","LB","PHI",7.15,2.11,0.0448,5.82,9.62,-0.0105,0.00172,-0.119,131,129,141,11,"1",NA,NA,60
"140","Kerby Joseph","DB","DET",6.21,0.669,0.0551,5.7,6.96,-0.0132,0.294,-0.878,132,106,220,11,"1",NA,NA,16
"141","Jared Verse","DL","LAR",3.07,1.03,0.0327,2.41,4.27,-0.0447,-0.196,0.246,133,162,115,11,"5",NA,NA,79
"142","Fred Warner","LB","SF",7.11,2.07,0.0579,5.82,9.54,-0.0553,0,-0.208,134,130,146,12,"1",NA,NA,50
"143","Anders Carlson","K","NYJ",8.8,0.819,0.028,7.66,9.55,-0.056,0.0469,-0.421,135,122,166,9,"1",NA,NA,32
"144","Cam Lewis","DB","BUF",6.15,1.52,0.00813,5.25,7.33,-0.0683,-0.161,-0.509,136,155,176,12,"1",NA,NA,79
"145","Derwin James","DB","LAC",6.14,1.44,0.0325,5.31,7.84,-0.0764,-0.101,0.00125,137,143,129,13,"1",NA,NA,67
"146","Zach Allen","DL","DEN",3.03,1.33,0.0156,2.12,3.95,-0.0774,-0.481,-0.0731,138,193,135,12,"5",NA,NA,98
"147","Wil Lutz","K","DEN",8.77,1.82,0.0336,6.96,11.7,-0.084,-0.651,1.76,139,219,71,10,"1",NA,NA,99
"148","Matthew Stafford","QB","LAR",16.3,1.31,0.102,14.7,17.9,-0.0925,-0.467,-0.182,140,191,145,14,"5",NA,NA,62
"149","Chauncey Golston","DL","DAL",3.02,1.29,0.00425,1.93,4.47,-0.093,-0.673,0.442,141,223,102,13,"5",NA,NA,95
"150","Lions","DST","DET",5.57,0.809,0.115,5.04,6.99,-0.0942,0,-0.00863,142,130,132,4,"3",NA,NA,68
"151","Keion White","DL","NE",3.01,1.3,0.05,2.12,3.91,-0.0973,-0.482,-0.113,143,194,140,14,"6",NA,NA,96
"152","Reed Blankenship","DB","PHI",6.11,1.38,0.0121,5.21,7.73,-0.109,-0.195,-0.111,144,161,139,14,"1",NA,NA,66
"153","Bobby Wagner","LB","WAS",7.05,2.55,0.0415,5.33,10,-0.113,-0.487,0.286,145,196,112,13,"1",NA,NA,85
"154","Josh Downs","WR","IND",11.1,1.66,0.294,8.63,13.7,-0.118,-0.728,0.753,148,233,90,37,"10",NA,NA,90
"155","Chris Boswell","K","PIT",8.74,1.78,3.76e-05,7.28,12,-0.118,-0.329,1.99,146,176,69,11,"1",NA,NA,97
"156","Cade York","K","CIN",8.74,1.53,0.153,6.2,9.89,-0.118,-1.41,-0.0835,147,363,138,12,"1",NA,NA,90
"157","Cam Taylor-Britt","DB","CIN",6.1,0.686,0.117,5.57,6.87,-0.121,0.165,-0.977,149,117,230,15,"1",NA,NA,19
"158","Gregory Rousseau","DL","BUF",2.96,0.704,0.0352,2.46,3.77,-0.147,-0.148,-0.257,150,154,155,15,"6",NA,NA,57
"159","Zach Charbonnet","RB","SEA",8.08,1.83,0.307,5.97,10.8,-0.149,-0.0362,0.431,151,133,104,36,"14",NA,NA,94
"160","Robert Spillane","LB","LVR",7.01,1.92,0.0831,5.98,9.27,-0.155,0.166,-0.474,152,116,173,14,"1",NA,NA,33
"161","B.J. Hill","DL","CIN",2.93,0.919,0.00406,2.4,4.01,-0.183,-0.207,-0.0177,153,165,133,16,"6",NA,NA,70
"162","Grady Jarrett","DL","ATL",2.92,1.17,0.00684,2.12,3.74,-0.187,-0.484,-0.29,154,195,158,17,"6",NA,NA,89
"163","Calijah Kancey","DL","TB",2.92,0.594,0.00339,2.51,3.33,-0.193,-0.0947,-0.699,155,140,197,18,"6",NA,NA,41
"164","Bo Nix","QB","DEN",16.2,1.48,0.216,14.2,18.4,-0.195,-0.951,0.319,156,268,110,15,"5",NA,NA,79
"165","Harold Landry","DL","TEN",2.91,0.141,0.0477,2.8,3,-0.197,0.199,-1.03,157,113,238,19,"6",NA,NA,12
"166","Texans","DST","HOU",5.46,0.94,0.0657,4.53,7,-0.209,-0.51,0,158,205,130,5,"4",NA,NA,77
"167","Micah McFadden","LB","NYG",6.93,2.54,0.096,4.95,9.83,-0.238,-0.866,0.0894,159,249,125,15,"1",NA,NA,83
"168","Josh Metellus","DB","MIN",5.98,1.38,0.0681,5.21,7.61,-0.238,-0.203,-0.235,160,163,151,16,"1",NA,NA,64
"169","Dante Fowler","DL","WAS",2.87,0.6,0.0371,2.5,3.57,-0.245,-0.102,-0.457,161,145,170,20,"6",NA,NA,46
"170","Chad Ryland","K","ARI",8.59,1.32,0.0869,6.6,9.59,-0.27,-1.01,-0.376,162,283,163,13,"1",NA,NA,74
"171","Chiefs","DST","KC",5.39,0.484,0.0022,4.87,5.98,-0.275,-0.171,-1.02,163,156,237,6,"4",NA,NA,19
"172","Bengals","DST","CIN",5.39,1.09,0.0419,4.16,6.77,-0.277,-0.877,-0.228,164,251,148,7,"5",NA,NA,90
"173","Micah Parsons","DL","DAL",2.83,0.956,0.00423,2.21,3.95,-0.282,-0.396,-0.0784,165,179,137,21,"6",NA,NA,75
"174","Vita Vea","DL","TB",2.82,1.21,0.00325,2.11,4.25,-0.286,-0.498,0.223,166,200,116,22,"6",NA,NA,93
"175","Carl Granderson","DL","NO",2.82,0.876,0.0179,2.31,3.85,-0.289,-0.301,-0.175,167,173,144,23,"6",NA,NA,68
"176","Tucker Kraft","TE","GB",8.66,1.2,0.348,6.44,9.98,-0.294,-1.31,0,168,340,130,14,"6",NA,NA,76
"177","Dane Belton","DB","NYG",5.92,1.92,0.0182,4.34,8.09,-0.306,-1.06,0.25,169,286,114,17,"1",NA,NA,98
"178","Jonathan Greenard","DL","MIN",2.8,0.495,0.00318,2.51,3.19,-0.307,-0.0997,-0.842,170,142,215,24,"6",NA,NA,38
"179","T.J. Watt","DL","PIT",2.8,0,0.0582,2.8,2.8,-0.31,0.194,-1.23,171,114,255,25,"7",NA,NA,1
"180","Milton Williams","DL","PHI",2.8,NA,0,NA,NA,-0.31,NA,NA,171,NA,NA,25,"7",NA,NA,NA
"181","Falcons","DST","ATL",5.35,0.532,0.0425,4.91,6.16,-0.319,-0.13,-0.836,172,152,213,8,"6",NA,NA,32
"182","Brandon Jones","DB","DEN",5.9,0.841,0.0258,5.29,6.86,-0.324,-0.115,-0.98,173,150,232,18,"1",NA,NA,28
"183","Lavonte David","LB","TB",6.83,1.86,0.0384,5.73,9.02,-0.334,-0.0843,-0.725,174,136,200,16,"1",NA,NA,29
"184","Xavier McKinney","DB","GB",5.87,1.11,0.00311,5.27,7.18,-0.35,-0.137,-0.668,175,153,192,19,"1",NA,NA,45
"185","DaRon Bland","DB","DAL",5.87,0.771,0.0212,5.41,6.47,-0.353,0,-1.38,176,130,273,20,"2",NA,NA,21
"186","Matt Gay","K","IND",8.5,0.589,0.0923,7.61,9.17,-0.357,0,-0.803,177,130,207,14,"1",NA,NA,16
"187","Eagles","DST","PHI",5.31,0.806,0.0708,4.62,6.7,-0.361,-0.416,-0.3,178,186,159,9,"7",NA,NA,65
"188","Brian Burns","DL","NYG",2.74,0.46,0.0608,2.34,3.21,-0.368,-0.266,-0.815,179,170,210,26,"7",NA,NA,32
"189","Germaine Pratt","LB","CIN",6.79,1.91,0.0995,5.71,9.04,-0.372,-0.109,-0.701,180,147,198,17,"1",NA,NA,31
"190","Calen Bullock","DB","HOU",5.85,1.35,0.00555,4.99,7.42,-0.375,-0.42,-0.425,181,187,167,21,"2",NA,NA,62
"191","Kyle Hamilton","DB","BAL",5.84,0.992,0.0183,5.19,7,-0.38,-0.217,-0.843,182,166,216,22,"2",NA,NA,36
"192","Quentin Lake","DB","LAR",5.82,1.3,0.0448,5.01,7.36,-0.398,-0.398,-0.488,183,180,174,23,"2",NA,NA,57
"193","Justin Herbert","QB","LAC",16,0.624,0.256,15.1,16.6,-0.41,0.0122,-1.49,184,126,286,16,"5",NA,NA,6
"194","Michael Pittman","WR","IND",10.8,1.08,0.0108,9.18,12.6,-0.412,-0.173,-0.398,185,157,164,38,"10",NA,NA,46
"195","Jalen McMillan","WR","TB",10.8,0.871,0.21,9.36,11.9,-0.423,0,-1.08,186,130,243,39,"10",NA,NA,21
"196","Grover Stewart","DL","IND",2.68,1.15,0.0465,1.91,4.03,-0.429,-0.692,0,187,226,130,27,"7",NA,NA,88
"197","Broncos","DST","DEN",5.23,1.73,0.0144,3.21,8.2,-0.432,-1.83,1.2,188,447,81,10,"7",NA,NA,99
