"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"22","Raheem Mostert","RB","MIA",14.2,1.86,0.139,11.7,17,5.87,4.21,6.75,22,35,18,14,"4",NA,NA,95
"23","Tony Pollard","RB","DAL",14.1,1.71,0.202,11.9,16.2,5.73,4.43,5.96,23,27,23,15,"4",NA,NA,90
"24","Isiah Pacheco","RB","KC",13.9,1.15,0.048,11.8,15.3,5.53,4.31,5.02,24,30,30,16,"4",NA,NA,59
"25","Bijan Robinson","RB","ATL",13.8,1.14,0.12,11.9,15.1,5.48,4.42,4.8,25,28,33,17,"4",NA,NA,56
"26","Jalen Hurts","QB","PHI",22.8,1.23,1.04,21.6,24.8,5.45,6.32,5.93,26,13,24,2,"1",NA,NA,53
"27","James Conner","RB","ARI",13.7,1.76,0.14,11.8,16.7,5.36,4.29,6.46,27,32,19,18,"4",NA,NA,92
"28","Brian Robinson","RB","WAS",13.6,2.04,0.0541,10.5,16.1,5.22,2.96,5.78,28,57,27,19,"4",NA,NA,96
"29","Derrick Henry","RB","TEN",13.5,1.84,0.109,11.1,16.2,5.17,3.57,5.88,29,46,26,20,"4",NA,NA,93
"30","Rhamondre Stevenson","RB","NE",13.4,1.57,0.294,11.8,15.4,5.06,4.26,5.14,31,33,29,21,"5",NA,NA,87
"31","T.J. Hockenson","TE","MIN",13.4,1.37,0.493,11.4,15.3,5.06,4.2,4.11,30,36,39,2,"1",NA,NA,80
"32","David Montgomery","RB","DET",13.1,1.01,0.0526,11.5,14.4,4.76,4,4.13,32,39,38,22,"5",NA,NA,50
"33","Javonte Williams","RB","DEN",13,1.04,0.438,11.8,14.8,4.71,4.31,4.53,33,31,36,23,"5",NA,NA,52
"34","George Kittle","TE","SF",13,1.45,1.17,10.4,14.8,4.57,3.18,3.61,34,53,45,3,"2",NA,NA,90
"35","Dak Prescott","QB","DAL",21.8,1.37,0.727,19.7,23.7,4.41,4.42,4.9,35,29,31,3,"2",NA,NA,60
"36","Puka Nacua","WR","LAR",15.5,2.04,0.0305,12.2,17.7,4.39,3.59,4.78,36,45,34,7,"4",NA,NA,93
"37","Nathaniel Dell","WR","HOU",15.4,1.29,0.0455,13.3,17.3,4.36,4.65,4.32,37,25,37,8,"4",NA,NA,59
"38","Mike Evans","WR","TB",15.4,1.89,0.246,12.6,18.5,4.31,3.9,5.53,38,42,28,9,"4",NA,NA,89
"39","Jaylen Warren","RB","PIT",12.6,1.15,0.418,10.5,13.8,4.27,2.94,3.53,39,58,48,24,"6",NA,NA,60
"40","Brandon Aiyuk","WR","SF",15.1,1.14,0.209,13.7,16.9,4.07,5.02,3.98,40,21,42,10,"4",NA,NA,46
"41","Ja'Marr Chase","WR","CIN",14.9,1.66,0.2,13.4,17.8,3.86,4.71,4.81,41,24,32,11,"5",NA,NA,79
"42","Zach Charbonnet","RB","SEA",12.2,0.83,0.0347,10.9,13.1,3.85,3.34,2.86,42,50,55,25,"6",NA,NA,31
"43","James Cook","RB","BUF",12.2,1.29,0.185,10.6,14.3,3.82,3.09,4.05,43,56,40,26,"6",NA,NA,76
"44","Lamar Jackson","QB","BAL",21,1.57,0.639,19.8,23.5,3.69,4.56,4.67,44,26,35,4,"3",NA,NA,73
"45","Adam Thielen","WR","CAR",14.7,0.856,0.0278,13.9,16.1,3.66,5.2,3.15,45,19,50,12,"5",NA,NA,24
"46","Jerome Ford","RB","CLE",12,1.27,0.0674,10.6,14.3,3.63,3.1,4,46,55,41,27,"6",NA,NA,74
"47","Michael Pittman","WR","IND",14.7,1.13,0.188,13.4,16.6,3.63,4.73,3.59,47,23,46,13,"5",NA,NA,44
"48","AJ Dillon","RB","GB",11.9,1.61,0.622,9.48,13.8,3.57,1.96,3.54,48,67,47,28,"6",NA,NA,89
"49","Cooper Kupp","WR","LAR",14.5,1.32,0.186,12.7,16.8,3.44,4.08,3.88,49,37,43,14,"5",NA,NA,61
"50","Dalton Kincaid","TE","BUF",11.8,0.734,0.00049,10.6,12.5,3.4,3.39,1.34,50,49,78,4,"2",NA,NA,36
"51","Trey McBride","TE","ARI",11.8,1.45,0.554,10.1,14.1,3.4,2.86,2.95,51,59,53,5,"3",NA,NA,89
"52","D.J. Moore","WR","CHI",14.3,1.11,0.0915,12.4,15.6,3.25,3.74,2.66,52,43,58,15,"5",NA,NA,41
"53","Christian Kirk","WR","JAC",14.2,1.28,0.222,12.6,16.1,3.16,3.98,3.16,53,40,49,16,"5",NA,NA,54
"54","Patrick Mahomes","QB","KC",20.4,1.66,1.56,17.1,21.8,3.05,1.88,2.93,54,70,54,5,"4",NA,NA,84
"55","Gus Edwards","RB","BAL",11.3,1.21,0.0176,10.2,13.4,2.94,2.66,3.07,55,61,52,29,"6",NA,NA,71
"56","Nico Collins","WR","HOU",14,1.22,0.0249,12.4,15.3,2.94,3.7,2.38,56,44,62,17,"5",NA,NA,51
"57","Khalil Herbert","RB","CHI",11.3,0.988,0.499,9.37,12,2.93,1.84,1.67,57,72,74,30,"7",NA,NA,49
"58","DeAndre Hopkins","WR","TEN",14,0.991,0.000977,12.9,15.7,2.92,4.24,2.75,58,34,56,18,"5",NA,NA,34
"59","Chris Olave","WR","NO",14,1.02,0.218,12.6,15.6,2.92,3.92,2.61,59,41,60,19,"5",NA,NA,36
"60","Sam LaPorta","TE","DET",11.2,0.855,0.34,9.81,12.1,2.85,2.6,0.885,60,62,87,6,"4",NA,NA,51
"61","Davante Adams","WR","LVR",13.8,1.59,0.274,11.9,16.7,2.7,3.2,3.77,61,52,44,20,"6",NA,NA,75
"62","Evan Engram","TE","JAC",10.9,0.311,0.325,10.5,11.3,2.51,3.29,0.106,62,51,101,7,"4",NA,NA,7
"63","Najee Harris","RB","PIT",10.8,1.26,0.466,9.05,12.9,2.43,1.52,2.64,63,76,59,31,"7",NA,NA,72
"64","Jaylen Waddle","WR","MIA",13.5,1.13,0.0291,12.2,15.5,2.42,3.52,2.54,64,47,61,21,"6",NA,NA,43
"65","Garrett Wilson","WR","NYJ",13.5,0.932,0.0131,12.1,14.6,2.39,3.43,1.59,65,48,76,22,"6",NA,NA,31
"66","DeVonta Smith","WR","PHI",13.4,1.58,0.0742,11.2,16.1,2.38,2.52,3.14,66,63,51,23,"6",NA,NA,74
"67","DK Metcalf","WR","SEA",13.4,0.888,0.0982,11.8,14.2,2.31,3.16,1.26,67,54,80,24,"6",NA,NA,29
"68","Tyler Lockett","WR","SEA",13.3,1.16,0.458,11.4,14.9,2.21,2.75,1.92,68,60,65,25,"6",NA,NA,49
"69","Jake Ferguson","TE","DAL",10.6,2.02,0.015,8.27,13.9,2.18,1.07,2.67,69,84,57,8,"4",NA,NA,96
"70","Cole Kmet","TE","CHI",10.6,1.29,0.134,8.26,12.2,2.17,1.06,1.01,70,85,83,9,"4",NA,NA,76
"71","David Njoku","TE","CLE",10.4,1.07,0.248,8.86,11.8,2.03,1.66,0.666,71,75,89,10,"4",NA,NA,65
"72","Alexander Mattison","RB","MIN",10.3,1.22,0.0569,8.48,12,1.96,0.96,1.67,72,87,73,32,"7",NA,NA,71
"73","Devin Singletary","RB","HOU",10.2,1.96,0.665,7.52,12.5,1.9,0,2.26,73,103,63,33,"8",NA,NA,96
"74","Dalton Schultz","TE","HOU",10.2,1.43,0.981,8.35,12.1,1.79,1.14,0.924,74,83,85,11,"5",NA,NA,87
"75","Deebo Samuel","WR","SF",12.8,1.54,0.304,10.4,14.8,1.75,1.75,1.87,75,74,67,26,"7",NA,NA,71
"76","Justin Herbert","QB","LAC",18.8,1.53,0.0594,16.6,20.7,1.48,1.3,1.84,76,81,69,6,"4",NA,NA,71
"77","Amari Cooper","WR","CLE",12.5,1.28,0.0606,10.1,13.6,1.45,1.41,0.666,77,80,90,27,"7",NA,NA,56
"78","Brock Purdy","QB","SF",18.8,1.26,0.17,17.2,20.4,1.43,1.91,1.62,78,69,75,7,"4",NA,NA,56
"79","Zay Flowers","WR","BAL",12.5,1.52,0.23,10.1,14.7,1.39,1.43,1.77,79,79,72,28,"7",NA,NA,71
"80","C.J. Stroud","QB","HOU",18.6,1.06,0.0268,17.3,20.1,1.25,2.05,1.29,80,65,79,8,"4",NA,NA,38
"81","Chuba Hubbard","RB","CAR",9.58,1.13,1.24,7.88,10.7,1.24,0.355,0.414,81,97,96,34,"9",NA,NA,55
"82","Justin Fields","QB","CHI",18.6,1.07,0.526,16.7,19.8,1.23,1.49,0.927,82,78,84,9,"4",NA,NA,40
"83","Brandon Aubrey","K","DAL",9.67,1.27,0.334,7.87,11.4,1.2,0.371,1.84,83,96,68,1,"1",NA,NA,77
"84","Chris Godwin","WR","TB",12.2,1.08,0.0611,10.5,13.8,1.16,1.81,0.878,84,73,88,29,"7",NA,NA,40
"85","Jordan Addison","WR","MIN",12.2,1.49,0.0176,10.6,14.8,1.1,1.94,1.82,85,68,71,30,"7",NA,NA,68
"86","Calvin Ridley","WR","JAC",12.1,1.06,0.258,10.9,14,1.08,2.2,1.04,86,64,82,31,"7",NA,NA,39
"87","Cowboys","DST","DAL",7.28,1.56,0.679,6,9.99,1.04,0.857,1.92,87,88,66,1,"1",NA,NA,99
"88","Justin Tucker","K","BAL",9.33,0.657,0.233,8.46,10,0.863,0.964,0.479,88,86,93,2,"1",NA,NA,3
"89","Terry McLaurin","WR","WAS",11.9,0.784,0.495,10.7,13,0.82,2.03,0,89,66,103,32,"8",NA,NA,19
"90","Kyle Pitts","TE","ATL",9.19,1.23,0.804,7.7,11.2,0.804,0.492,0.0562,90,92,102,12,"5",NA,NA,71
"91","Joshua Dobbs","QB","MIN",18.1,2.34,0.284,15.1,20.9,0.702,-0.145,2.08,91,111,64,10,"5",NA,NA,98
"92","Harrison Butker","K","KC",9.1,0.784,0.264,7.9,9.94,0.63,0.406,0.404,92,94,97,3,"1",NA,NA,23
"93","Kyler Murray","QB","ARI",17.8,1.58,0.39,15.3,19.7,0.418,0,0.912,93,103,86,11,"5",NA,NA,75
"94","Jake Elliott","K","PHI",8.84,0.914,0.121,7.5,9.94,0.366,0,0.403,94,103,98,4,"1",NA,NA,39
"95","Vikings","DST","MIN",6.6,1.15,0.36,5.46,8.62,0.36,0.318,0.548,95,98,91,2,"2",NA,NA,90
"96","Courtland Sutton","WR","DEN",11.4,1.87,0.162,8.65,14,0.325,-0.00913,1.08,96,104,81,33,"8",NA,NA,88
"97","Younghoe Koo","K","ATL",8.72,0.856,0.0416,7.91,10,0.245,0.415,0.473,97,93,94,5,"1",NA,NA,32
"98","Riley Patterson","K","DET",8.68,0.877,0.00855,7.46,9.53,0.203,-0.033,-0.0056,98,106,104,6,"1",NA,NA,35
"99","Jake Moody","K","SF",8.67,1.11,0.195,7.24,9.78,0.195,-0.255,0.239,99,114,100,7,"1",NA,NA,61
"100","Diontae Johnson","WR","PIT",11.2,1.16,0.0442,9.81,12.7,0.163,1.15,-0.307,100,82,115,34,"8",NA,NA,48
"101","Marquise Brown","WR","ARI",11.2,1.28,0.119,9.28,12.6,0.119,0.623,-0.364,101,90,118,35,"8",NA,NA,57
"102","Tua Tagovailoa","QB","MIA",17.4,1.09,0.0285,15.9,18.6,0.0285,0.679,-0.222,102,89,109,12,"5",NA,NA,44
"103","Trevor Lawrence","QB","JAC",17.4,1.17,0.382,15.7,18.8,0,0.406,0,103,95,103,13,"5",NA,NA,47
"104","Kareem Hunt","RB","CLE",8.34,0.831,0.0145,7.03,9.13,0,-0.496,-1.16,103,122,152,35,"9",NA,NA,32
"105","Drake London","WR","ATL",11.1,0.717,0.119,10.2,11.8,0,1.51,-1.16,103,77,151,36,"8",NA,NA,16
"106","Logan Thomas","TE","WAS",8.39,1.11,0.434,7.2,10.1,0,0,-1.07,103,103,148,13,"6",NA,NA,68
"107","Cameron Dicker","K","LAC",8.47,0.717,0.018,7.51,9.15,0,0.0114,-0.392,103,102,120,8,"1",NA,NA,16
"108","Browns","DST","CLE",6.24,1.21,0.0785,5.08,7.93,0,-0.064,-0.134,103,107,106,3,"3",NA,NA,94
"109","Tyjae Spears","RB","TEN",8.32,0.34,0.196,7.74,8.69,-0.0145,0.219,-1.6,104,99,161,36,"10",NA,NA,12
"110","Cairo Santos","K","CHI",8.45,0.552,0.101,7.65,9.08,-0.018,0.153,-0.459,105,100,123,9,"1",NA,NA,1
"111","Patriots","DST","NE",6.16,0.906,0.0477,5.03,7.34,-0.0785,-0.111,-0.73,106,110,138,4,"4",NA,NA,77
"112","Josh Downs","WR","IND",10.9,2.54,0.114,7.65,14.8,-0.119,-1.01,1.84,108,140,70,37,"8",NA,NA,98
"113","Nick Folk","K","TEN",8.35,0.783,0.0244,7.22,9.3,-0.119,-0.28,-0.236,107,115,110,10,"1",NA,NA,19
"114","Steelers","DST","PIT",6.11,0.662,0.0499,5.14,6.81,-0.126,0,-1.26,109,103,154,5,"5",NA,NA,48
"115","Chase McLaughlin","K","TB",8.33,0.687,0.107,7.61,8.99,-0.143,0.112,-0.548,110,101,127,11,"2",NA,NA,13
"116","Dolphins","DST","MIA",6.06,1.35,0.0196,4.22,8.07,-0.176,-0.923,0,111,132,103,6,"5",NA,NA,97
"117","Chiefs","DST","KC",6.04,0.831,0.401,5.08,7.24,-0.196,-0.069,-0.826,112,108,143,7,"6",NA,NA,71
"118","Ezekiel Elliott","RB","NE",8.13,0.951,0.177,7.03,9.37,-0.211,-0.492,-0.923,113,121,146,37,"10",NA,NA,46
"119","Rashee Rice","WR","KC",10.8,1.86,0.0572,8.26,13.4,-0.234,-0.398,0.436,114,120,95,38,"8",NA,NA,87
"120","Matt Prater","K","ARI",8.22,1.1,0.105,6.67,9.54,-0.25,-0.824,0,115,130,103,12,"2",NA,NA,55
"121","Jayden Reed","WR","GB",10.8,1.49,0.212,8.66,12.4,-0.291,0,-0.534,116,103,125,39,"8",NA,NA,69
"122","Jason Myers","K","SEA",8.12,0.67,0.0395,7.15,8.79,-0.355,-0.341,-0.751,117,119,140,13,"2",NA,NA,6
"123","Jared Goff","QB","DET",17,2.15,0.124,13.9,19.4,-0.382,-1.32,0.545,118,163,92,14,"5",NA,NA,93
"124","Antonio Gibson","RB","WAS",7.95,1.15,0.631,6.11,8.93,-0.388,-1.42,-1.36,119,168,155,38,"10",NA,NA,61
"125","Wil Lutz","K","DEN",8.08,0.855,0.0219,6.86,8.83,-0.395,-0.635,-0.711,120,126,137,14,"2",NA,NA,29
"126","Evan McPherson","K","CIN",8.06,1.32,0.109,5.87,9.22,-0.417,-1.62,-0.316,121,172,116,15,"2",NA,NA,81
"127","Isaiah Likely","TE","BAL",7.95,2.14,0.496,5.57,11.2,-0.434,-1.64,0,122,173,103,14,"7",NA,NA,99
"128","Brandin Cooks","WR","DAL",10.6,1.63,0.0102,7.75,12.5,-0.503,-0.904,-0.435,123,131,122,40,"8",NA,NA,76
"129","Sam Howell","QB","WAS",16.9,1.07,0.375,15.8,18.5,-0.506,0.579,-0.289,124,91,112,15,"6",NA,NA,42
"130","Demario Douglas","WR","NE",10.6,1.65,0.0958,8.34,12.8,-0.514,-0.324,-0.203,125,117,108,41,"8",NA,NA,78
"131","Matt Ammendola","K","HOU",7.95,1.1,0.0114,6.48,8.89,-0.526,-1.02,-0.645,126,142,132,16,"2",NA,NA,58
"132","Chris Boswell","K","PIT",7.93,1.23,0.0929,6.52,9.42,-0.537,-0.973,-0.12,127,136,105,17,"2",NA,NA,71
"133","49ers","DST","SF",5.64,0.386,0.12,5.06,6.16,-0.596,-0.0836,-1.91,128,109,169,8,"7",NA,NA,10
"134","Romeo Doubs","WR","GB",10.5,1.23,0.128,8.65,12.4,-0.609,-0.00963,-0.605,129,105,128,42,"8",NA,NA,52
"135","Lucas Havrisik","K","LAR",7.84,0.815,0.133,6.98,8.78,-0.63,-0.517,-0.753,130,124,141,18,"2",NA,NA,26
"136","Broncos","DST","DEN",5.52,0.999,0.0191,4.13,6.99,-0.717,-1.02,-1.07,131,141,149,9,"7",NA,NA,81
"137","Titans","DST","TEN",5.5,1,0.0769,3.74,6.27,-0.736,-1.4,-1.79,132,166,164,10,"8",NA,NA,84
"138","Jakobi Meyers","WR","LVR",10.3,2.15,0.193,6.74,12.8,-0.738,-1.92,-0.173,133,182,107,43,"9",NA,NA,94
"139","Joey Slye","K","WAS",7.71,1,0.193,6.53,8.84,-0.764,-0.961,-0.699,134,134,136,19,"2",NA,NA,45
"140","Saints","DST","NO",5.43,0.419,0.073,4.83,5.88,-0.813,-0.314,-2.19,135,116,175,11,"9",NA,NA,16
"141","Jordan Love","QB","GB",16.5,1.25,0.469,15.1,18.6,-0.881,-0.147,-0.245,136,112,111,16,"6",NA,NA,55
"142","Bills","DST","BUF",5.35,0.663,0.146,4.94,6.57,-0.885,-0.203,-1.5,137,113,158,12,"10",NA,NA,52
"143","Jonnu Smith","TE","ATL",7.46,1.39,0.0363,5.9,9.59,-0.93,-1.3,-1.59,138,160,159,15,"7",NA,NA,83
"144","George Pickens","WR","PIT",10.1,1.64,0.17,7.86,11.9,-0.931,-0.798,-1.04,139,128,147,44,"9",NA,NA,77
"145","Matt Gay","K","IND",7.52,1.1,0.0135,6.22,8.85,-0.957,-1.27,-0.683,140,159,134,20,"2",NA,NA,52
"146","Hunter Henry","TE","NE",7.42,0.767,0.0369,6.03,8.18,-0.966,-1.18,-3,141,154,198,16,"7",NA,NA,42
"147","Jason Sanders","K","MIA",7.5,1.12,0.052,6.25,9.03,-0.971,-1.25,-0.512,142,158,124,21,"2",NA,NA,65
"148","Cade Otton","TE","TB",7.38,0.886,0.404,6.18,8.72,-1,-1.02,-2.46,143,144,181,17,"7",NA,NA,55
"149","Tyler Allgeier","RB","ATL",7.32,1.27,0.211,5.36,8.88,-1.02,-2.16,-1.41,144,190,157,39,"11",NA,NA,75
"150","Brandon McManus","K","JAC",7.45,1.18,0.019,6.05,9.17,-1.02,-1.44,-0.371,145,169,119,22,"2",NA,NA,68
"151","Colts","DST","IND",5.21,0.797,0.0755,4.13,6.47,-1.03,-1.02,-1.6,146,143,160,13,"11",NA,NA,65
"152","Greg Joseph","K","MIN",7.43,1.24,0.0265,5.82,8.93,-1.04,-1.68,-0.612,147,174,129,23,"2",NA,NA,74
"153","Blake Grupe","K",NA,7.4,1.44,0.0697,5.74,9.24,-1.07,-1.75,-0.299,148,177,113,24,"2",NA,NA,84
"154","Jerry Jeudy","WR","DEN",9.97,1.79,0.104,7.35,12.3,-1.1,-1.31,-0.685,149,162,135,45,"9",NA,NA,85
"155","Ravens","DST","BAL",5.13,0.596,0.0586,4.64,6.2,-1.11,-0.509,-1.87,150,123,168,14,"12",NA,NA,29
"156","Dustin Hopkins","K","CLE",7.33,2.21,0.139,5.27,11.1,-1.14,-2.22,1.53,151,193,77,25,"2",NA,NA,99
"157","Lions","DST","DET",5.07,0.553,0.0471,4.16,5.67,-1.17,-0.988,-2.4,152,139,180,15,"12",NA,NA,26
"158","Christian Watson","WR","GB",9.86,1.93,0.29,7.46,12.4,-1.2,-1.2,-0.612,153,156,130,46,"9",NA,NA,90
"159","Panthers","DST","CAR",5.03,0.659,0.0738,4.1,6.02,-1.21,-1.04,-2.05,154,146,170,16,"13",NA,NA,45
"160","Ty Chandler","RB","MIN",7.11,1.43,0.153,5.19,9.18,-1.23,-2.33,-1.11,155,197,150,40,"11",NA,NA,81
"161","Greg Zuerlein","K","NYJ",7.2,1.8,0.246,4.35,9.12,-1.28,-3.14,-0.414,156,212,121,26,"3",NA,NA,94
"162","Texans","DST","HOU",4.95,0.269,0.00259,4.6,5.39,-1.29,-0.545,-2.68,157,125,188,17,"13",NA,NA,1
"163","Buccaneers","DST","TB",4.95,0.647,0.0619,4.07,5.85,-1.29,-1.07,-2.22,158,147,176,18,"14",NA,NA,42
"164","Baker Mayfield","QB","TB",16,1.42,0.771,14.6,18.2,-1.35,-0.664,-0.622,159,127,131,17,"7",NA,NA,64
"165","Chargers","DST","LAC",4.89,0.842,0.0149,3.44,5.84,-1.35,-1.7,-2.23,160,176,177,19,"15",NA,NA,74
"166","Giants","DST","NYG",4.87,0.616,0.0445,4.06,5.59,-1.37,-1.08,-2.48,161,149,182,20,"15",NA,NA,35
"167","Miles Sanders","RB","CAR",6.95,0.74,0.154,5.76,7.71,-1.38,-1.77,-2.58,162,178,184,41,"11",NA,NA,25
"168","Taysom Hill","TE","NO",6.98,2.01,0.109,4.46,10.5,-1.41,-2.75,-0.672,163,205,133,18,"7",NA,NA,95
"169","Cardinals","DST","ARI",4.83,0.714,0.00782,4.06,6.01,-1.41,-1.09,-2.06,164,150,173,21,"15",NA,NA,58
"170","Rams","DST","LAR",4.82,0.731,0.115,4.05,6.01,-1.42,-1.09,-2.06,165,151,172,22,"16",NA,NA,61
"171","Gabriel Davis","WR","BUF",9.57,1.42,0.165,7.68,12.1,-1.49,-0.984,-0.864,166,138,145,47,"9",NA,NA,65
"172","Tyler Higbee","TE","LAR",6.87,0.522,0.12,5.98,7.57,-1.52,-1.22,-3.61,167,157,218,19,"7",NA,NA,19
"173","Tyler Bass","K","BUF",6.95,0.681,0.0881,6.09,7.72,-1.52,-1.4,-1.82,168,167,166,27,"3",NA,NA,10
"174","Bengals","DST","CIN",4.71,0.42,0.0342,4.12,5.26,-1.53,-1.03,-2.81,169,145,192,23,"17",NA,NA,19
"175","Keaton Mitchell","RB","BAL",6.8,1.85,0.0378,5.07,10.3,-1.54,-2.45,0,170,201,103,42,"11",NA,NA,94
"176","Jeffery Wilson","RB","MIA",6.76,0.858,0.0318,5.67,7.71,-1.57,-1.85,-2.58,173,181,185,43,"11",NA,NA,36
"177","Eagles","DST","PHI",4.67,0.667,0.00468,4.04,5.8,-1.57,-1.11,-2.27,171,152,178,24,"17",NA,NA,55
"178","Jaguars","DST","JAC",4.67,0.393,0.0355,4.07,5.09,-1.57,-1.08,-2.98,172,148,197,25,"17",NA,NA,13
"179","Samaje Perine","RB","DEN",6.73,0.854,0.494,5.6,7.75,-1.61,-1.92,-2.54,174,183,183,44,"11",NA,NA,35
"180","Chad Ryland","K","NE",6.86,1.82,0.0736,4.23,8.69,-1.61,-3.26,-0.848,176,214,144,28,"3",NA,NA,97
"181","Jets","DST","NYJ",4.63,0.427,0.0985,4.17,5.34,-1.61,-0.971,-2.73,175,135,191,26,"18",NA,NA,23
"182","Tyler Conklin","TE","NYJ",6.75,0.601,0.211,6.02,7.39,-1.64,-1.18,-3.79,177,155,222,20,"8",NA,NA,29
"183","Odell Beckham","WR","BAL",9.41,1.75,0.0351,7.71,12.7,-1.66,-0.953,-0.303,178,133,114,48,"9",NA,NA,84
"184","Eddy Pineiro","K","CAR",6.79,1.46,0.652,5.29,8.81,-1.68,-2.21,-0.731,179,191,139,29,"3",NA,NA,87
"185","Tyler Boyd","WR","CIN",9.37,1.27,0.276,7.68,11.1,-1.69,-0.978,-1.85,180,137,167,49,"10",NA,NA,54
"186","Commanders","DST","WAS",4.53,1.06,0.181,2.92,6,-1.71,-2.22,-2.07,181,192,174,27,"19",NA,NA,87
"187","Pat Freiermuth","TE","PIT",6.54,0.838,0.0285,5.67,7.9,-1.85,-1.54,-3.28,182,171,208,21,"8",NA,NA,49
"188","Ryan Izzo","TE","FA",6.51,NA,0.325,NA,NA,-1.88,NA,NA,183,NA,NA,22,"8",NA,NA,NA
"189","Seahawks","DST","SEA",4.35,0.301,0.111,4.01,4.71,-1.89,-1.14,-3.36,184,153,209,28,"20",NA,NA,3
"190","Jaxon Smith-Njigba","WR","SEA",9.1,0.68,0.0615,8.32,10.1,-1.97,-0.338,-2.84,185,118,193,50,"10",NA,NA,14
"191","Falcons","DST","ATL",4.24,0.818,0.0241,2.74,4.82,-2,-2.4,-3.25,186,199,206,29,"20",NA,NA,68
"192","Bears","DST","CHI",4.22,0.632,0.0668,3.34,4.94,-2.02,-1.8,-3.13,187,179,202,30,"21",NA,NA,39
"193","Rashid Shaheed","WR","NO",9.04,0.837,0.196,7.84,10.3,-2.03,-0.818,-2.64,188,129,186,51,"10",NA,NA,23
"194","Packers","DST","GB",4.15,0.612,0.0362,3.18,4.87,-2.09,-1.97,-3.2,189,185,204,31,"22",NA,NA,32
"195","Dameon Pierce","RB","HOU",6.24,2.17,0.352,4,9.93,-2.1,-3.52,-0.36,190,224,117,45,"12",NA,NA,97
"196","Matthew Stafford","QB","LAR",15.2,1.6,0.427,12.9,17,-2.12,-2.3,-1.8,191,195,165,18,"7",NA,NA,78
"197","Raiders","DST","LVR",4.11,0.305,0,3.8,4.65,-2.12,-1.34,-3.42,192,164,212,32,"22",NA,NA,6
