"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"72","Tyler Higbee","TE","LAR",9.78,0.848,0.148,8.33,10.7,1.09,1.21,0.186,72,73,95,7,"3",NA,NA,30
"73","Zay Flowers","WR","BAL",12,1.45,0.0588,9.57,14.1,1.01,0.291,0.49,73,86,84,29,"7",NA,NA,52
"74","Gabriel Davis","WR","BUF",12,1.1,0.372,10.7,13.9,0.953,1.45,0.349,74,69,91,30,"7",NA,NA,26
"75","Evan Engram","TE","JAC",9.63,1.1,0.361,8.43,11.5,0.939,1.32,0.959,75,72,74,8,"3",NA,NA,58
"76","Geno Smith","QB","SEA",18.6,0.955,0.0387,17.3,19.6,0.872,1.56,0.0224,76,67,101,8,"3",NA,NA,42
"77","Tyler Allgeier","RB","ATL",9.76,1.72,0.26,7.61,11.7,0.834,1.4,-0.501,77,71,119,31,"8",NA,NA,78
"78","Kirk Cousins","QB","MIN",18.5,1.5,0.013,15.9,20,0.833,0.187,0.474,78,92,85,9,"3",NA,NA,81
"79","Tua Tagovailoa","QB","MIA",18.5,1.15,0.0479,16.8,19.5,0.82,1.06,0,79,75,103,10,"3",NA,NA,61
"80","Justin Fields","QB","CHI",18.5,1.38,0.193,16.7,20.3,0.772,0.989,0.745,80,76,82,11,"4",NA,NA,74
"81","Cowboys","DST","DAL",6.64,1.19,0.634,5.19,8.48,0.651,0.119,0.618,81,96,83,1,"1",NA,NA,84
"82","Evan McPherson","K","CIN",9.46,1.69,0.0319,7.77,12.3,0.592,0.112,2.32,82,98,46,1,"1",NA,NA,90
"83","Michael Thomas","WR","NO",11.6,1.75,0.0956,9.2,14,0.58,-0.0777,0.385,83,107,89,31,"7",NA,NA,69
"84","Daniel Jones","QB","NYG",18.3,1.92,0.579,15.7,20.7,0.579,0,1.13,84,103,69,12,"4",NA,NA,93
"85","Pat Freiermuth","TE","PIT",9.27,1.45,0.0952,7.14,11,0.578,0.028,0.422,85,101,87,9,"4",NA,NA,80
"86","Zack Moss","RB","IND",9.5,1.56,0.351,7.88,12.3,0.573,1.66,0.0756,86,64,98,32,"8",NA,NA,71
"87","Jake Elliott","K","PHI",9.43,1.16,0.0988,7.58,10.9,0.56,-0.0832,0.872,87,109,79,2,"1",NA,NA,61
"88","Nico Collins","WR","HOU",11.5,2.1,0.00762,8.28,14.4,0.485,-0.996,0.777,88,155,80,32,"7",NA,NA,85
"89","Kyle Pitts","TE","ATL",9.17,1.57,0.326,7.64,12,0.483,0.529,1.42,89,83,63,10,"4",NA,NA,88
"90","George Pickens","WR","PIT",11.5,1.86,0.163,9.47,14.5,0.477,0.189,0.898,90,91,78,33,"7",NA,NA,75
"91","Harrison Butker","K","KC",9.33,1.64,0.0826,7.8,12.1,0.461,0.136,2.1,91,95,53,3,"1",NA,NA,87
"92","Justin Tucker","K","BAL",9.25,1.71,0.167,7.83,12.2,0.378,0.165,2.21,92,93,49,4,"1",NA,NA,94
"93","D.J. Moore","WR","CHI",11.3,1.3,0.0704,10,13.6,0.314,0.748,0,93,80,103,34,"7",NA,NA,39
"94","Marquise Brown","WR","ARI",11.2,0.88,0.244,10.2,12.8,0.244,0.906,-0.752,94,77,124,35,"7",NA,NA,13
"95","Samaje Perine","RB","DEN",9.15,1.75,0.0945,7.35,12.2,0.222,1.14,-0.0195,95,74,104,33,"8",NA,NA,80
"96","Tyler Bass","K","BUF",9.08,1.04,0.00783,7.14,9.7,0.211,-0.52,-0.327,96,130,111,5,"1",NA,NA,58
"97","Riley Patterson","K","DET",9.08,0.798,0.166,7.87,9.82,0.203,0.205,-0.207,97,90,109,6,"1",NA,NA,23
"98","David Njoku","TE","CLE",8.85,1.01,0.0658,7.66,10.4,0.157,0.544,-0.135,98,81,106,11,"4",NA,NA,49
"99","Aaron Jones","RB","GB",9.06,3.77,0.127,6.33,14.5,0.127,0.117,2.28,99,97,47,34,"8",NA,NA,99
"100","Sam LaPorta","TE","DET",8.78,1.55,0.0913,6.63,10.5,0.0913,-0.482,-0.0213,100,127,105,12,"4",NA,NA,87
"101","Younghoe Koo","K","ATL",8.91,0.643,0.0369,8.02,9.67,0.0369,0.354,-0.352,101,85,112,7,"1",NA,NA,3
"102","Eagles","DST","PHI",6.01,0.658,0.0171,5.07,6.69,0.0171,0,-1.17,102,103,145,2,"1",NA,NA,52
"103","Jared Goff","QB","DET",17.7,1.58,0.0516,15.2,19.2,0,-0.472,-0.39,103,124,114,13,"4",NA,NA,82
"104","Kyren Williams","RB","LAR",8.93,2.66,0.245,5.4,13.5,0,-0.817,1.21,103,141,65,35,"9",NA,NA,95
"105","Christian Kirk","WR","JAC",11,1.25,0.0925,8.81,12.5,0,-0.467,-1.05,103,123,137,36,"7",NA,NA,35
"106","Juwan Johnson","TE","NO",8.69,1.38,0.0733,6.64,10.7,0,-0.476,0.133,103,125,96,13,"4",NA,NA,73
"107","Jake Moody","K","SF",8.87,1.02,0.0221,7,9.74,0,-0.661,-0.289,103,137,110,8,"1",NA,NA,52
"108","Buccaneers","DST","TB",5.99,1.3,0.208,4.2,7.86,0,-0.864,0,103,143,103,3,"2",NA,NA,90
"109","Brandon McManus","K","JAC",8.85,1.16,0.0486,7.53,10.3,-0.0221,-0.128,0.274,104,111,92,9,"1",NA,NA,65
"110","Anthony Richardson","QB","IND",17.7,1.09,0.337,16.2,19.1,-0.0516,0.538,-0.42,105,82,116,14,"5",NA,NA,54
"111","Cameron Dicker","K","LAC",8.8,1.22,0.00508,6.71,10,-0.0707,-0.954,0,106,148,103,10,"1",NA,NA,71
"112","Dalton Schultz","TE","HOU",8.62,0.951,0.00606,7.36,10.1,-0.0733,0.251,-0.471,107,87,118,14,"4",NA,NA,44
"113","Greg Joseph","K","MIN",8.8,2.14,0.2,6.61,12.4,-0.0758,-1.05,2.35,108,160,45,11,"1",NA,NA,97
"114","Hunter Henry","TE","NE",8.61,1.39,0.276,6.5,10.4,-0.0794,-0.615,-0.182,109,135,107,15,"4",NA,NA,76
"115","Drake London","WR","ATL",10.9,1.41,0.0799,8.98,12.6,-0.0925,-0.299,-0.954,110,118,133,37,"7",NA,NA,46
"116","Zay Jones","WR","JAC",10.8,1.04,0.0396,9.51,12,-0.172,0.23,-1.58,111,88,159,38,"8",NA,NA,21
"117","Steelers","DST","PIT",5.78,0.739,0.206,5.05,7,-0.208,-0.0174,-0.858,112,104,127,4,"3",NA,NA,71
"118","Jahan Dotson","WR","WAS",10.8,1.07,0.227,9.38,12.5,-0.212,0.103,-1.08,113,99,140,39,"8",NA,NA,23
"119","Dalvin Cook","RB","NYJ",8.68,2.17,0.437,5.97,12.2,-0.245,-0.242,0,114,116,103,36,"9",NA,NA,92
"120","Daniel Carlson","K","LVR",8.6,0.693,0.0335,7.66,9.19,-0.276,0,-0.832,115,103,126,12,"1",NA,NA,10
"121","Chase McLaughlin","K","TB",8.56,0.813,0.0878,7.62,9.52,-0.309,-0.0371,-0.501,116,106,120,13,"1",NA,NA,26
"122","Hayden Hurst","TE","CAR",8.33,1.16,0.329,7.11,9.58,-0.355,0,-0.953,117,103,132,16,"5",NA,NA,60
"123","Deshaun Watson","QB","CLE",17.3,1.48,0.258,15.6,20,-0.389,-0.142,0.449,118,113,86,15,"5",NA,NA,77
"124","Jason Myers","K","SEA",8.48,0.516,0.0176,7.88,9.1,-0.397,0.216,-0.927,119,89,130,14,"1",NA,NA,1
"125","Texans","DST","HOU",5.58,0.934,0.0225,4.73,7.24,-0.414,-0.335,-0.619,120,119,122,5,"3",NA,NA,81
"126","Brandon Aubrey","K","DAL",8.46,0.983,0.0195,6.95,9.66,-0.415,-0.714,-0.369,121,138,113,15,"1",NA,NA,45
"127","Nick Folk","K","TEN",8.44,0.661,0.219,7.69,9.21,-0.434,0.0271,-0.813,122,102,125,16,"2",NA,NA,6
"128","Commanders","DST","WAS",5.56,0.357,0.00103,5.11,5.99,-0.437,0.0468,-1.87,123,100,170,6,"3",NA,NA,13
"129","49ers","DST","SF",5.55,0.61,0.0357,5.04,6.62,-0.438,-0.0288,-1.24,124,105,149,7,"4",NA,NA,32
"130","Romeo Doubs","WR","GB",10.6,1.11,0.0432,8.85,12.1,-0.439,-0.433,-1.53,125,122,158,40,"8",NA,NA,26
"131","Patriots","DST","NE",5.52,1.41,0.0447,4.08,7.91,-0.473,-0.985,0.0537,126,152,99,8,"5",NA,NA,97
"132","Tutu Atwell","WR","LAR",10.5,1.11,0.0185,9.28,12.1,-0.482,0,-1.46,127,103,153,41,"8",NA,NA,27
"133","Courtland Sutton","WR","DEN",10.5,0.876,0.0158,9.2,11.5,-0.501,-0.078,-2.11,128,108,177,42,"8",NA,NA,12
"134","Kendrick Bourne","WR","NE",10.5,1.49,0.0696,8.51,12.5,-0.516,-0.769,-1.11,129,140,142,43,"8",NA,NA,55
"135","Broncos","DST","DEN",5.47,0.575,0.0446,4.56,6.08,-0.518,-0.504,-1.78,130,129,167,9,"5",NA,NA,29
"136","Colts","DST","IND",5.43,1.2,0.0202,4.1,7.44,-0.563,-0.966,-0.417,131,149,115,10,"6",NA,NA,87
"137","Chargers","DST","LAC",5.41,0.853,0.0524,4.19,6.62,-0.583,-0.881,-1.23,132,144,147,11,"7",NA,NA,77
"138","Jordan Addison","WR","MIN",10.4,1.06,0.395,8.8,12,-0.586,-0.481,-1.61,133,126,161,44,"8",NA,NA,23
"139","Cardinals","DST","ARI",5.36,0.567,0.0524,4.87,6.08,-0.635,-0.197,-1.77,134,114,166,12,"7",NA,NA,26
"140","Brock Purdy","QB","SF",17.1,1.04,0.451,15.6,18.1,-0.647,-0.137,-1.42,135,112,150,16,"5",NA,NA,49
"141","Graham Gano","K","NYG",8.22,2.15,0.0138,6.35,11.8,-0.653,-1.31,1.8,136,170,57,17,"2",NA,NA,99
"142","Kaimi Fairbairn","K","HOU",8.21,0.723,0.104,7.25,8.97,-0.667,-0.407,-1.06,137,120,138,18,"2",NA,NA,16
"143","Cam Akers","RB","LAR",8.25,2.79,0.747,5.48,12.3,-0.682,-0.736,0.0938,138,139,97,37,"10",NA,NA,96
"144","Cole Kmet","TE","CHI",8.01,1.05,0.00493,6.47,9.07,-0.684,-0.643,-1.46,139,136,155,17,"5",NA,NA,54
"145","Luke Musgrave","TE","GB",8,1.53,0.167,5.59,9.51,-0.688,-1.52,-1.03,141,178,135,18,"5",NA,NA,85
"146","Lions","DST","DET",5.3,0.345,0.0116,4.94,5.77,-0.688,-0.127,-2.08,140,110,175,13,"8",NA,NA,6
"147","Bengals","DST","CIN",5.29,0.642,0.00623,4.79,6.41,-0.699,-0.275,-1.45,142,117,152,14,"8",NA,NA,48
"148","Browns","DST","CLE",5.29,0.676,0.157,4.46,6.4,-0.705,-0.608,-1.46,143,134,154,15,"9",NA,NA,58
"149","Eddy Pineiro","K","CAR",8.1,0.697,0.0354,7.14,8.83,-0.772,-0.524,-1.19,144,131,146,19,"2",NA,NA,13
"150","Anders Carlson","K","GB",8.07,0.868,0.0371,7.13,9.08,-0.807,-0.53,-0.946,145,133,131,20,"2",NA,NA,29
"151","Chad Ryland","K","NE",8.03,0.931,0.0235,6.65,8.94,-0.844,-1.01,-1.08,146,156,141,21,"2",NA,NA,35
"152","Zach Ertz","TE","ARI",7.83,1.72,0.0561,5.88,10.5,-0.856,-1.23,0,147,165,103,19,"5",NA,NA,91
"153","Saints","DST","NO",5.13,0.731,0.087,4.1,6.22,-0.863,-0.968,-1.64,148,150,163,16,"10",NA,NA,68
"154","Dustin Hopkins","K","CLE",8.01,0.938,0.152,6.83,8.86,-0.868,-0.835,-1.16,149,142,144,22,"2",NA,NA,39
"155","Dawson Knox","TE","BUF",7.78,1.03,0.0957,6.06,9.05,-0.912,-1.05,-1.49,150,159,156,20,"5",NA,NA,51
"156","Ravens","DST","BAL",5.04,0.671,0.00306,4.07,6.02,-0.95,-0.995,-1.84,151,154,168,17,"10",NA,NA,55
"157","Giants","DST","NYG",5.04,0.636,0.132,4.07,5.68,-0.953,-0.994,-2.17,152,153,181,18,"11",NA,NA,45
"158","Treylon Burks","WR","TEN",10,2.56,0.381,7.97,14.9,-0.981,-1.31,1.27,153,169,64,45,"8",NA,NA,95
"159","Gerald Everett","TE","LAC",7.68,2.02,0.157,4.9,10.6,-1.01,-2.22,0.0128,154,201,102,21,"5",NA,NA,98
"160","Jason Sanders","K","MIA",7.85,0.999,0.337,6.5,9.04,-1.02,-1.16,-0.988,155,162,134,23,"2",NA,NA,48
"161","Bills","DST","BUF",4.91,0.617,0.0895,4.12,5.83,-1.09,-0.944,-2.03,156,147,173,19,"12",NA,NA,35
"162","Dak Prescott","QB","DAL",16.6,1.87,0.768,13.6,18.5,-1.1,-2.08,-1.05,157,194,136,17,"6",NA,NA,89
"163","Jake Ferguson","TE","DAL",7.52,1.83,0.3,5.36,9.64,-1.16,-1.75,-0.901,158,184,128,22,"5",NA,NA,93
"164","Dolphins","DST","MIA",4.82,0.81,0.137,3.66,5.84,-1.17,-1.41,-2.02,159,172,172,20,"13",NA,NA,74
"165","Jets","DST","NYJ",4.68,0.336,0.033,4.13,5.08,-1.31,-0.94,-2.78,160,146,201,21,"13",NA,NA,3
"166","Packers","DST","GB",4.65,1.61,0.129,2.21,6.78,-1.34,-2.85,-1.08,161,224,139,22,"14",NA,NA,99
"167","Jaxon Smith-Njigba","WR","SEA",9.64,1.07,0.0186,7.85,10.7,-1.36,-1.43,-2.86,163,176,207,46,"8",NA,NA,24
"168","Wil Lutz","K","DEN",7.52,0.926,0.272,6.45,8.79,-1.36,-1.21,-1.24,162,164,148,24,"3",NA,NA,32
"169","Rashid Shaheed","WR","NO",9.62,2.18,0.217,7.18,13,-1.38,-2.09,-0.6,164,195,121,47,"9",NA,NA,88
"170","Jerick McKinnon","RB","KC",7.5,1.51,0.0212,5.78,9.58,-1.43,-0.431,-2.67,165,121,198,38,"10",NA,NA,69
"171","Antonio Gibson","RB","WAS",7.48,1.17,0.000282,6.36,9.58,-1.45,0.148,-2.67,166,94,197,39,"10",NA,NA,50
"172","Jaylen Warren","RB","PIT",7.48,1.17,0.0638,5.68,8.67,-1.45,-0.529,-3.58,167,132,223,40,"10",NA,NA,51
"173","Chigoziem Okonkwo","TE","TEN",7.22,0.899,0.0807,6.14,8.34,-1.46,-0.975,-2.2,168,151,183,23,"6",NA,NA,36
"174","Chiefs","DST","KC",4.52,0.347,0.0331,4.04,4.9,-1.47,-1.03,-2.96,169,157,211,23,"15",NA,NA,10
"175","Ezekiel Elliott","RB","NE",7.41,1.58,0.144,4.96,10,-1.51,-1.25,-2.24,171,167,185,41,"10",NA,NA,73
"176","Panthers","DST","CAR",4.49,0.37,0.0501,4.04,5.07,-1.51,-1.03,-2.79,170,158,202,24,"16",NA,NA,16
"177","Dalton Kincaid","TE","BUF",7.14,2.69,0.0137,2.54,9.63,-1.54,-4.57,-0.907,172,274,129,24,"6",NA,NA,99
"178","Logan Thomas","TE","WAS",7.13,0.784,0.0772,6.22,8.07,-1.56,-0.893,-2.47,175,145,192,25,"6",NA,NA,25
"179","Vikings","DST","MIN",4.44,0.635,0.00138,3.38,5.03,-1.56,-1.69,-2.83,173,182,203,25,"16",NA,NA,42
"180","Titans","DST","TEN",4.43,0.479,0.0682,3.74,4.98,-1.56,-1.33,-2.87,174,171,209,26,"17",NA,NA,23
"181","Robert Woods","WR","HOU",9.4,0.961,0.0379,8.14,11,-1.6,-1.14,-2.64,176,161,196,48,"9",NA,NA,16
"182","Chris Boswell","K","PIT",7.25,1.03,0.0684,5.81,8.29,-1.63,-1.85,-1.74,178,187,165,25,"3",NA,NA,55
"183","Bears","DST","CHI",4.37,1.37,0.036,2.59,6.22,-1.63,-2.48,-1.64,177,211,162,27,"17",NA,NA,94
"184","Darnell Mooney","WR","CHI",9.37,1.42,0.0716,7.22,10.9,-1.64,-2.06,-2.74,180,193,200,49,"9",NA,NA,48
"185","Irv Smith Jr.","TE","CIN",7.05,0.777,0.535,5.86,8.01,-1.64,-1.25,-2.53,179,166,193,26,"6",NA,NA,24
"186","Gus Edwards","RB","BAL",7.27,2.53,0.0385,3.56,11.5,-1.66,-2.65,-0.7,181,220,123,42,"10",NA,NA,94
"187","Raiders","DST","LVR",4.33,0.71,0.126,3.1,5.01,-1.66,-1.97,-2.85,182,188,206,28,"18",NA,NA,65
"188","Justice Hill","RB","BAL",7.23,3.21,0.523,2.51,12.3,-1.7,-3.7,0.0271,184,238,100,43,"10",NA,NA,97
"189","Matt Prater","K","ARI",7.18,1.44,0.211,5.54,8.91,-1.7,-2.12,-1.12,183,196,143,26,"3",NA,NA,81
"190","Van Jefferson","WR","LAR",9.3,1.25,0.116,8,11.6,-1.71,-1.28,-2.04,185,168,174,50,"9",NA,NA,35
"191","Rams","DST","LAR",4.2,0.383,0.159,3.64,4.62,-1.79,-1.43,-3.24,186,175,216,29,"19",NA,NA,19
"192","Odell Beckham","WR","BAL",9.18,2.73,0.151,5.13,13.1,-1.82,-4.15,-0.466,187,255,117,51,"9",NA,NA,97
"193","Derek Carr","QB","NO",15.8,1.61,0.0333,13.5,17.7,-1.87,-2.19,-1.87,188,199,169,18,"6",NA,NA,86
"194","Baker Mayfield","QB","TB",15.8,1.08,0.406,14.3,17.3,-1.9,-1.44,-2.26,189,177,186,19,"6",NA,NA,53
"195","Matt Gay","K","IND",6.97,0.951,0.156,5.83,8.15,-1.91,-1.83,-1.88,190,186,171,27,"3",NA,NA,42
"196","Falcons","DST","ATL",4.05,0.629,0.0457,2.91,4.65,-1.95,-2.15,-3.21,191,197,214,30,"19",NA,NA,39
"197","JuJu Smith-Schuster","WR","NE",9.03,2.13,0.132,5.51,11.4,-1.97,-3.77,-2.16,192,241,180,52,"9",NA,NA,87
