"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"51","Evan Engram","TE","JAC",10.6,0.703,0.041,9.82,11.7,2.51,2.91,1.93,51,48,61,6,"4",NA,NA,32
"52","Darren Waller","TE","NYG",10.6,0.96,0.217,9.39,12.2,2.47,2.48,2.39,52,57,56,7,"4",NA,NA,56
"53","Darrell Henderson","RB","LAR",11,2.05,0.123,8.04,14.2,2.46,1.53,3.81,53,70,40,23,"6",NA,NA,95
"54","DOnta Foreman","RB","CHI",10.9,1.81,0.0742,7.91,12.8,2.34,1.41,2.34,54,71,58,24,"6",NA,NA,89
"55","Zay Flowers","WR","BAL",14.1,1.33,0.1,12.3,15.9,2.28,2.63,2.43,55,54,53,18,"5",NA,NA,59
"56","Javonte Williams","RB","DEN",10.8,0.851,0.208,9.79,11.8,2.27,3.28,1.4,56,45,74,25,"6",NA,NA,34
"57","Dallas Goedert","TE","PHI",10.4,0.871,0.213,9.57,12,2.25,2.66,2.23,57,53,59,8,"4",NA,NA,48
"58","Jakobi Meyers","WR","LVR",14,0.845,0.0322,12.9,15.2,2.18,3.18,1.8,58,46,65,19,"5",NA,NA,24
"59","Nico Collins","WR","HOU",13.9,1.6,0.432,10.9,15.4,2.14,1.17,1.96,59,79,60,20,"5",NA,NA,78
"60","Dameon Pierce","RB","HOU",10.6,1.81,0.0521,8.07,12.3,2.06,1.56,1.9,60,69,62,26,"6",NA,NA,88
"61","Dalton Schultz","TE","HOU",10.1,1.07,0.698,8.11,11.2,2.04,1.2,1.41,61,75,73,9,"5",NA,NA,64
"62","Gus Edwards","RB","BAL",10.6,1.96,0.108,8.26,13.9,2.01,1.75,3.5,62,64,44,27,"6",NA,NA,93
"63","Eagles","DST","PHI",8.25,1.28,1.87,6.96,10.3,2,1.83,2.43,63,63,54,1,"1",NA,NA,97
"64","Miles Sanders","RB","CAR",10.5,1.11,0.0726,9.04,11.9,1.9,2.53,1.46,64,56,72,28,"6",NA,NA,49
"65","Emari Demercado","RB","ARI",10.4,1.25,0.154,8.17,11.6,1.83,1.66,1.15,65,66,78,29,"7",NA,NA,58
"66","Terry McLaurin","WR","WAS",13.5,1.5,0.0369,10.9,15.3,1.71,1.2,1.85,66,77,63,21,"5",NA,NA,68
"67","Michael Pittman","WR","IND",13.5,1.22,0.0376,11.6,15,1.68,1.92,1.62,67,61,68,22,"5",NA,NA,45
"68","Brian Robinson","RB","WAS",10.3,1.53,0.0834,7.32,11.7,1.67,0.812,1.26,68,85,77,30,"7",NA,NA,77
"69","Chris Olave","WR","NO",13.4,0.801,0.0757,12.6,14.7,1.64,2.87,1.28,69,50,76,23,"5",NA,NA,21
"70","Kareem Hunt","RB","CLE",10.2,2.65,0.415,5.42,13,1.59,-1.09,2.59,70,168,52,31,"7",NA,NA,98
"71","DK Metcalf","WR","SEA",13.3,1.42,0.0391,11.5,15.3,1.56,1.84,1.83,71,62,64,24,"5",NA,NA,63
"72","Chris Godwin","WR","TB",13.3,0.79,0.00719,12.3,14.3,1.52,2.58,0.878,72,55,83,25,"5",NA,NA,19
"73","Garrett Wilson","WR","NYJ",13.3,1.22,0.0675,11.7,15,1.52,1.97,1.58,73,60,70,26,"5",NA,NA,47
"74","George Pickens","WR","PIT",13.2,1.31,1.11,11.4,15,1.45,1.74,1.58,74,65,71,27,"6",NA,NA,56
"75","Dalton Kincaid","TE","BUF",9.45,1.14,0.221,7.98,10.8,1.34,1.07,1.01,75,80,81,10,"5",NA,NA,72
"76","Najee Harris","RB","PIT",9.75,1.71,0.118,7.1,11.7,1.17,0.592,1.29,76,88,75,32,"7",NA,NA,86
"77","Jared Goff","QB","DET",17.5,2.38,0.00109,13.6,20,1.12,-0.416,1.12,78,128,79,7,"5",NA,NA,95
"78","Dak Prescott","QB","DAL",17.5,1.77,0.0457,14.9,19.5,1.12,0.907,0.554,79,83,89,8,"5",NA,NA,88
"79","Cole Kmet","TE","CHI",9.23,1.38,0.344,6.91,10.5,1.12,0,0.718,77,103,86,11,"5",NA,NA,90
"80","Kirk Cousins","QB","MIN",17.4,1.55,0.224,15.3,19,1.08,1.29,0.142,80,73,95,9,"5",NA,NA,71
"81","Jaylen Warren","RB","PIT",9.63,1.31,1,8.09,11.5,1.06,1.58,1.03,81,67,80,33,"8",NA,NA,61
"82","C.J. Stroud","QB","HOU",17.2,1.59,0.199,15.4,18.9,0.852,1.39,0.00833,82,72,102,10,"5",NA,NA,78
"83","Kyle Pitts","TE","ATL",8.88,0.966,0.779,7.38,9.87,0.779,0.469,0.0754,83,91,98,12,"6",NA,NA,57
"84","Brock Purdy","QB","SF",17,1.82,0.0496,14,18.9,0.653,0,0.0169,84,103,100,11,"5",NA,NA,90
"85","Harrison Butker","K","KC",9.61,0.686,0.0981,8.51,10.2,0.642,0.925,0.0994,85,82,96,1,"1",NA,NA,3
"86","Joe Burrow","QB","CIN",17,1.72,0.603,14.9,18.9,0.603,0.894,0,86,84,103,12,"6",NA,NA,84
"87","Justin Tucker","K","BAL",9.51,0.565,0.218,8.77,10.1,0.543,1.19,0.0124,87,78,101,2,"1",NA,NA,1
"88","Amari Cooper","WR","CLE",12.1,1.1,0.0205,10.9,14,0.333,1.2,0.529,88,76,90,28,"6",NA,NA,37
"89","Jake Moody","K","SF",9.29,0.799,0.0335,8.04,10.1,0.325,0.459,0.0379,89,92,99,3,"1",NA,NA,13
"90","Calvin Ridley","WR","JAC",12.1,1.3,0.0472,9.97,13.5,0.313,0.28,0.093,90,94,97,29,"6",NA,NA,53
"91","Brandon Aubrey","K","DAL",9.26,1.24,0.0865,7.59,10.7,0.292,0.00761,0.67,91,102,87,4,"1",NA,NA,77
"92","DeAndre Hopkins","WR","TEN",12.1,0.89,0.049,10.9,13.3,0.266,1.26,-0.125,92,74,106,30,"6",NA,NA,29
"93","Christian Watson","WR","GB",12,1.92,0.00507,9.47,14.3,0.217,-0.219,0.913,93,116,82,31,"6",NA,NA,90
"94","DeVonta Smith","WR","PHI",12,1.62,0.0803,10.3,15.1,0.212,0.638,1.7,94,87,66,32,"6",NA,NA,79
"95","Riley Patterson","K","DET",9.17,0.88,0.0571,7.97,10.1,0.205,0.389,-0.012,95,93,104,5,"1",NA,NA,32
"96","Jason Sanders","K","MIA",9.11,0.864,0.134,7.58,9.81,0.148,0,-0.255,96,103,112,6,"1",NA,NA,29
"97","Tyler Lockett","WR","SEA",11.9,1.3,0.101,10.4,13.4,0.131,0.706,-0.045,97,86,105,33,"7",NA,NA,54
"98","Jets","DST","NYJ",6.38,0.986,0.13,5.35,7.91,0.13,0.215,0,98,98,103,2,"2",NA,NA,81
"99","Chuba Hubbard","RB","CAR",8.63,0.848,0.0545,7.06,9.66,0.0545,0.552,-0.779,99,89,131,34,"8",NA,NA,33
"100","Josh Palmer","WR","LAC",11.8,1.68,0.015,9.16,14.3,0.0302,-0.526,0.862,100,132,84,34,"7",NA,NA,83
"101","Marquise Brown","WR","ARI",11.8,0.444,0.0153,11.3,12.3,0.0153,1.58,-1.14,101,68,148,35,"7",NA,NA,4
"102","Cameron Dicker","K","LAC",8.98,1.15,0.0144,7.31,10.2,0.0144,-0.267,0.185,102,120,92,7,"1",NA,NA,68
"103","Trevor Lawrence","QB","JAC",16.4,1.65,0.786,14.6,19.2,0,0.551,0.307,103,90,91,13,"7",NA,NA,81
"104","AJ Dillon","RB","GB",8.58,1.49,0.315,5.99,9.79,0,-0.522,-0.647,103,131,124,35,"8",NA,NA,73
"105","Drake London","WR","ATL",11.8,1.17,0.149,9.69,12.9,0,0,-0.484,103,103,116,36,"7",NA,NA,41
"106","Jake Ferguson","TE","DAL",8.1,1.03,0.075,6.63,9.54,0,-0.279,-0.25,103,122,111,13,"6",NA,NA,60
"107","Jake Elliott","K","PHI",8.97,1.36,0.357,6.54,10.2,0,-1.04,0.184,103,162,93,8,"1",NA,NA,87
"108","Seahawks","DST","SEA",6.25,1.17,0.348,5.08,7.76,0,-0.0484,-0.148,103,105,107,3,"3",NA,NA,90
"109","David Njoku","TE","CLE",8.03,0.787,0.28,7.03,9.23,-0.075,0.123,-0.566,104,100,120,14,"7",NA,NA,38
"110","Nathaniel Dell","WR","HOU",11.6,2.1,0.0719,9.59,15,-0.149,-0.102,1.59,105,109,69,37,"7",NA,NA,94
"111","Tee Higgins","WR","CIN",11.6,0.95,0.0562,10.7,13.3,-0.221,1.02,-0.176,106,81,108,38,"7",NA,NA,32
"112","Rashee Rice","WR","KC",11.5,2.43,0.0232,8.77,15.8,-0.277,-0.914,2.37,107,148,57,39,"7",NA,NA,96
"113","Diontae Johnson","WR","PIT",11.5,1.26,0.166,9.56,13.4,-0.3,-0.125,0,108,112,103,40,"7",NA,NA,51
"114","Zack Moss","RB","IND",8.26,1.35,0.0923,6.51,10.2,-0.315,0,-0.238,109,103,109,36,"8",NA,NA,64
"115","Chargers","DST","LAC",5.9,2.06,0.0387,4.09,9.56,-0.348,-1.04,1.65,110,163,67,4,"3",NA,NA,99
"116","Logan Thomas","TE","WAS",7.75,0.742,0.383,6.79,8.75,-0.355,-0.119,-1.04,111,111,140,15,"7",NA,NA,36
"117","Tyler Bass","K","BUF",8.61,0.753,0.0952,7.31,9.29,-0.357,-0.275,-0.771,112,121,129,9,"1",NA,NA,10
"118","Cowboys","DST","DAL",5.86,0.827,0.105,5.06,7.29,-0.387,-0.069,-0.624,113,106,123,5,"4",NA,NA,71
"119","Tyler Allgeier","RB","ATL",8.17,1.24,0.606,6.76,10.4,-0.407,0.257,0,114,95,103,37,"9",NA,NA,56
"120","Chris Boswell","K","PIT",8.51,0.848,0.0302,7.35,9.37,-0.452,-0.233,-0.696,115,118,127,10,"1",NA,NA,23
"121","Courtland Sutton","WR","DEN",11.3,1.31,0.0383,9.34,12.7,-0.466,-0.345,-0.682,116,124,125,41,"7",NA,NA,57
"122","Cairo Santos","K","CHI",8.48,0.809,0.0301,7.72,9.45,-0.482,0.141,-0.613,117,99,122,11,"2",NA,NA,16
"123","Chiefs","DST","KC",5.76,0.668,0.115,5.05,6.82,-0.492,-0.0855,-1.09,118,108,144,6,"5",NA,NA,48
"124","Kendrick Bourne","WR","NE",11.3,1.3,0.131,9.24,13,-0.504,-0.444,-0.438,119,130,115,42,"7",NA,NA,52
"125","Jason Myers","K","SEA",8.45,0.69,0.0878,7.81,9.5,-0.512,0.226,-0.562,120,97,119,12,"2",NA,NA,6
"126","Brandon McManus","K","JAC",8.37,0.858,0.0602,7.16,9.17,-0.6,-0.424,-0.896,121,129,133,13,"2",NA,NA,26
"127","Ravens","DST","BAL",5.64,0.384,0.192,5.13,6.25,-0.607,0,-1.66,122,103,164,7,"6",NA,NA,10
"128","Josh Downs","WR","IND",11.2,1.92,0.187,8.94,14.2,-0.636,-0.743,0.781,123,141,85,43,"7",NA,NA,90
"129","Blake Grupe","K",NA,8.31,1.28,0.0425,6.63,10.2,-0.66,-0.946,0.184,124,151,94,14,"2",NA,NA,84
"130","Eddy Pineiro","K","CAR",8.26,0.838,0.0215,7.33,9.29,-0.703,-0.247,-0.778,125,119,130,15,"2",NA,NA,19
"131","Nick Folk","K","TEN",8.24,1.23,0.0254,6.76,10.1,-0.724,-0.825,0,126,144,103,16,"2",NA,NA,74
"132","Trey McBride","TE","ARI",7.37,0.83,0.163,6.14,8.37,-0.738,-0.768,-1.42,127,142,157,16,"7",NA,NA,45
"133","Evan McPherson","K","CIN",8.22,1.02,0.0878,6.85,9.14,-0.75,-0.732,-0.927,128,139,135,17,"2",NA,NA,45
"134","Jordan Love","QB","GB",15.6,1.28,0.121,14.1,17.9,-0.786,0.108,-1.05,129,101,141,14,"7",NA,NA,62
"135","Browns","DST","CLE",5.45,0.779,0.0465,4.73,6.79,-0.798,-0.4,-1.12,130,125,147,8,"7",NA,NA,65
"136","Michael Thomas","WR","NO",11,0.754,0.1,9.94,11.8,-0.823,0.256,-1.62,131,96,162,44,"7",NA,NA,15
"137","Chad Ryland","K","NE",8.13,1.12,0.0419,6.84,9.37,-0.838,-0.741,-0.691,132,140,126,18,"2",NA,NA,65
"138","Giants","DST","NYG",5.41,0.537,0.0148,5,6.32,-0.845,-0.135,-1.59,133,113,161,9,"7",NA,NA,32
"139","Saints","DST","NO",5.39,0.944,0.087,4.11,6.8,-0.86,-1.02,-1.11,134,159,146,10,"8",NA,NA,77
"140","Kaimi Fairbairn","K","HOU",8.09,1.11,0.045,6.42,9.15,-0.88,-1.16,-0.917,135,170,134,19,"2",NA,NA,61
"141","Tyler Higbee","TE","LAR",7.2,0.882,0.0277,6.13,8.58,-0.901,-0.783,-1.21,136,143,149,17,"7",NA,NA,51
"142","Sam Howell","QB","WAS",15.5,1.12,0.0731,14,17.3,-0.907,-0.00472,-1.58,137,104,160,15,"7",NA,NA,55
"143","Jerry Jeudy","WR","DEN",10.9,1.31,0.134,9.28,12.9,-0.923,-0.408,-0.533,138,127,117,45,"7",NA,NA,55
"144","Chase McLaughlin","K","TB",8.04,1.05,0.0274,6.34,9.04,-0.925,-1.24,-1.02,139,173,139,20,"2",NA,NA,48
"145","Jonnu Smith","TE","ATL",7.17,0.871,0.137,6.22,8.43,-0.929,-0.685,-1.36,140,137,152,18,"8",NA,NA,49
"146","Texans","DST","HOU",5.3,0.334,0.0045,4.94,5.68,-0.947,-0.192,-2.23,141,114,180,11,"8",NA,NA,3
"147","Jaguars","DST","JAC",5.3,0.507,0.037,4.8,6.21,-0.951,-0.333,-1.7,142,123,168,12,"9",NA,NA,23
"148","Greg Zuerlein","K","NYJ",8.01,0.961,0.176,6.94,9.1,-0.952,-0.64,-0.959,143,135,137,21,"2",NA,NA,35
"149","Russell Wilson","QB","DEN",15.4,1.73,0.103,12.6,17.5,-0.981,-1.37,-1.37,144,177,154,16,"7",NA,NA,86
"150","49ers","DST","SF",5.26,0.138,0.0992,5.05,5.43,-0.988,-0.0824,-2.48,145,107,193,13,"10",NA,NA,1
"151","Jaleel McLaughlin","RB","DEN",7.57,1.36,0.0408,5.66,9.34,-1.01,-0.847,-1.1,146,146,145,38,"9",NA,NA,65
"152","Cam Akers","RB","MIN",7.53,1.16,0.0508,5.96,9.07,-1.05,-0.543,-1.37,147,134,153,39,"9",NA,NA,52
"153","Gabriel Davis","WR","BUF",10.7,1.7,0.569,7.59,12.9,-1.06,-2.1,-0.555,148,199,118,46,"8",NA,NA,84
"154","Gerald Everett","TE","LAC",7.04,1.97,0.0639,3.89,9.79,-1.07,-3.02,0,149,222,103,19,"8",NA,NA,98
"155","Matthew Stafford","QB","LAR",15.3,1.18,0.253,13.9,17.3,-1.08,-0.111,-1.63,150,110,163,17,"7",NA,NA,57
"156","Lions","DST","DET",5.16,0.702,0.0059,4.09,5.97,-1.09,-1.04,-1.94,151,161,171,14,"10",NA,NA,58
"157","Dolphins","DST","MIA",5.16,0.545,0.00458,4.18,5.67,-1.09,-0.949,-2.24,152,152,183,15,"10",NA,NA,35
"158","Jerome Ford","RB","CLE",7.47,3.92,0.0141,1.42,13.6,-1.1,-5.09,3.16,154,281,45,40,"9",NA,NA,99
"159","Colts","DST","IND",5.15,0.375,0.0109,4.9,5.83,-1.1,-0.228,-2.08,153,117,175,16,"10",NA,NA,6
"160","Commanders","DST","WAS",5.14,1.07,0.0267,4.11,6.95,-1.11,-1.02,-0.965,155,157,138,17,"10",NA,NA,84
"161","Roschon Johnson","RB","CHI",7.46,2.1,0.0738,3.97,10.2,-1.12,-2.54,-0.248,156,212,110,41,"9",NA,NA,96
"162","Hunter Henry","TE","NE",6.97,0.437,0.0664,6.18,7.44,-1.13,-0.729,-2.36,158,138,186,20,"8",NA,NA,11
"163","Anders Carlson","K","GB",7.84,1.08,0.206,6.54,8.99,-1.13,-1.04,-1.08,157,164,142,22,"2",NA,NA,58
"164","Bills","DST","BUF",5.12,0.535,0.0054,4.13,5.55,-1.14,-0.999,-2.36,159,156,187,18,"10",NA,NA,29
"165","Falcons","DST","ATL",5.11,1.22,0.0269,3.39,6.7,-1.14,-1.74,-1.21,160,187,150,19,"11",NA,NA,94
"166","Steelers","DST","PIT",5.08,0.765,0.036,4.14,6.22,-1.17,-0.989,-1.69,161,154,165,20,"11",NA,NA,61
"167","Ezekiel Elliott","RB","NE",7.39,1.17,0.302,5.31,8.71,-1.19,-1.2,-1.73,162,171,169,42,"9",NA,NA,53
"168","Tyler Conklin","TE","NYJ",6.91,0.793,0.248,6.06,7.88,-1.2,-0.848,-1.91,163,147,170,21,"8",NA,NA,39
"169","Packers","DST","GB",5.05,0.603,0.031,4.11,5.77,-1.2,-1.03,-2.14,164,160,178,21,"12",NA,NA,45
"170","Vikings","DST","MIN",5.02,0.683,0.287,4.08,5.87,-1.23,-1.05,-2.04,165,166,174,22,"13",NA,NA,52
"171","Graham Gano","K","NYG",7.63,1.17,0.176,6.16,8.99,-1.33,-1.42,-1.08,166,179,143,23,"2",NA,NA,71
"172","Geno Smith","QB","SEA",15,0.967,0.147,13.6,16.4,-1.34,-0.402,-2.55,167,126,196,18,"7",NA,NA,47
"173","Ryan Izzo","TE","FA",6.66,NA,0.275,NA,NA,-1.44,NA,NA,168,NA,NA,22,"8",NA,NA,NA
"174","Jimmy Garoppolo","QB","LVR",14.9,1.85,0.263,13,18.2,-1.48,-1.05,-0.726,169,165,128,19,"7",NA,NA,91
"175","Tyjae Spears","RB","TEN",7.08,0.889,0.613,5.83,8.27,-1.49,-0.676,-2.16,170,136,179,43,"10",NA,NA,36
"176","Younghoe Koo","K","ATL",7.46,1.4,0.0317,5.75,9.45,-1.51,-1.84,-0.608,171,190,121,24,"2",NA,NA,90
"177","Titans","DST","TEN",4.73,0.835,0.184,3.38,5.47,-1.52,-1.75,-2.44,172,188,190,23,"14",NA,NA,74
"178","Matt Gay","K","IND",7.43,1.24,0.152,5.95,9.18,-1.54,-1.63,-0.88,173,185,132,25,"3",NA,NA,81
"179","K.J. Osborn","WR","MIN",10.2,0.765,0.41,9.15,11.2,-1.63,-0.542,-2.23,174,133,181,47,"8",NA,NA,17
"180","Greg Joseph","K","MIN",7.27,0.993,0.551,6.04,8.53,-1.69,-1.54,-1.54,175,184,159,26,"3",NA,NA,42
"181","Cardinals","DST","ARI",4.55,0.565,0.0974,4.03,5.51,-1.71,-1.1,-2.4,176,169,188,24,"15",NA,NA,39
"182","Juwan Johnson","TE","NO",6.38,1.57,0.11,3.64,8.11,-1.72,-3.27,-1.69,177,227,167,23,"8",NA,NA,95
"183","Derek Carr","QB","NO",14.6,0.874,0.214,13.8,16,-1.75,-0.196,-2.9,178,115,202,20,"8",NA,NA,40
"184","Rams","DST","LAR",4.45,0.826,0.0408,3.01,5.09,-1.8,-2.12,-2.82,179,200,201,25,"16",NA,NA,68
"185","Chigoziem Okonkwo","TE","TEN",6.27,0.532,0.0159,5.37,6.85,-1.83,-1.54,-2.95,180,183,205,24,"8",NA,NA,18
"186","Buccaneers","DST","TB",4.41,0.527,0.0182,3.64,4.99,-1.84,-1.49,-2.92,181,182,203,26,"16",NA,NA,26
"187","Michael Mayer","TE","LVR",6.26,0.646,0.139,5.51,6.99,-1.85,-1.4,-2.81,182,178,200,25,"9",NA,NA,28
"188","Bengals","DST","CIN",4.39,0.428,0.164,3.91,4.97,-1.86,-1.22,-2.94,183,172,204,27,"17",NA,NA,16
"189","Joshua Dobbs","QB","ARI",14.4,1.57,0.306,12.6,16.5,-1.96,-1.45,-2.45,184,180,191,21,"8",NA,NA,74
"190","Cade Otton","TE","TB",6.12,0.513,0.236,5.43,6.77,-1.98,-1.48,-3.03,185,181,207,26,"9",NA,NA,17
"191","Romeo Doubs","WR","GB",9.75,1.46,0.216,7.22,11.3,-2.03,-2.47,-2.11,187,210,177,48,"8",NA,NA,65
"192","Bears","DST","CHI",4.22,0.595,0.0189,3.19,4.82,-2.03,-1.94,-3.09,186,195,211,28,"18",NA,NA,42
"193","Panthers","DST","CAR",4.21,1.07,0.0879,2.25,5.11,-2.05,-2.88,-2.8,188,218,199,29,"19",NA,NA,87
"194","Justice Hill","RB","BAL",6.47,0.778,0.00167,5.67,7.96,-2.11,-0.836,-2.47,189,145,192,44,"10",NA,NA,28
"195","Devin Singletary","RB","HOU",6.47,0.658,0.163,5.58,7.41,-2.11,-0.925,-3.02,190,149,206,45,"10",NA,NA,20
"196","Patriots","DST","NE",4.12,0.492,0.313,3.28,4.59,-2.13,-1.85,-3.32,191,191,215,30,"20",NA,NA,19
"197","Luke Musgrave","TE","GB",5.88,1.31,0.165,3.65,7.27,-2.22,-3.26,-2.52,192,226,194,27,"9",NA,NA,86
"198","Wil Lutz","K","DEN",6.72,1.53,0.0196,5.32,8.83,-2.24,-2.26,-1.23,193,204,151,27,"3",NA,NA,97
