"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"67","Terry McLaurin","WR","WAS",12.5,0.838,0.382,11.1,13.4,2.16,2.88,0.98,67,62,74,25,"8",NA,NA,28
"68","Jake Ferguson","TE","DAL",9.22,1.25,0.0737,8.02,11.3,2.12,1.95,2.6,68,66,61,7,"4",NA,NA,90
"69","Taysom Hill","TE","NO",9.14,2.99,0.173,6.22,14.5,2.05,0.154,5.79,69,99,27,8,"4",NA,NA,99
"70","Pat Freiermuth","TE","PIT",8.97,0.716,0.947,7.78,9.78,1.87,1.71,1.05,70,71,73,9,"5",NA,NA,45
"71","Amari Cooper","WR","CLE",12.1,1.16,0.161,10,13.3,1.78,1.78,0.825,71,70,80,26,"8",NA,NA,53
"72","Trevor Lawrence","QB","JAC",17.5,1.2,0.253,15.7,18.9,1.62,1.55,0.937,73,76,75,8,"3",NA,NA,50
"73","Rashee Rice","WR","KC",12,1.66,0.341,9.14,13.8,1.62,0.914,1.32,72,84,71,27,"8",NA,NA,86
"74","Antonio Gibson","RB","WAS",8.8,1.14,1.02,6.78,10.3,1.57,1.8,1.28,74,68,72,30,"9",NA,NA,56
"75","Kyler Murray","QB","ARI",17.2,1.63,0.0666,14.8,18.7,1.37,0.6,0.768,75,91,83,9,"3",NA,NA,74
"76","Sam Howell","QB","WAS",17.2,1.27,0.372,15.8,18.7,1.3,1.61,0.809,76,73,82,10,"4",NA,NA,56
"77","Chris Godwin","WR","TB",11.6,1.4,0.073,10,14.1,1.28,1.79,1.64,77,69,70,28,"8",NA,NA,69
"78","Tyler Lockett","WR","SEA",11.6,2.09,0.0414,7.57,13.4,1.21,-0.657,0.917,78,123,77,29,"9",NA,NA,96
"79","Marquise Brown","WR","ARI",11.5,1.01,0.0539,9.55,12.5,1.16,1.33,0.0086,79,80,102,30,"9",NA,NA,37
"80","Josh Downs","WR","IND",11.5,1.18,0.0503,10.3,13.1,1.11,2.09,0.662,80,65,87,31,"9",NA,NA,55
"81","Diontae Johnson","WR","PIT",11.4,1.14,0.669,9.78,13.2,1.06,1.55,0.766,81,75,84,32,"9",NA,NA,52
"82","Jason Sanders","K","MIA",9.56,1.15,0.26,7.84,10.6,0.982,0.411,0.847,82,96,79,1,"1",NA,NA,72
"83","Russell Wilson","QB","DEN",16.8,1.09,0.0554,15.6,17.9,0.929,1.4,0,83,78,103,11,"4",NA,NA,46
"84","Kyle Pitts","TE","ATL",8.02,1.13,0.0624,6.92,9.55,0.928,0.857,0.815,84,85,81,10,"5",NA,NA,78
"85","Jared Goff","QB","DET",16.7,1.77,0.873,14.2,18.6,0.873,0,0.686,85,103,86,12,"4",NA,NA,80
"86","Logan Thomas","TE","WAS",7.96,0.338,0.441,7.32,8.2,0.865,1.25,-0.53,86,81,117,11,"6",NA,NA,5
"87","Brandon Aubrey","K","DAL",9.3,0.656,0.529,8.49,10,0.722,1.06,0.267,87,82,99,2,"1",NA,NA,8
"88","Samaje Perine","RB","DEN",7.78,0.987,0.00787,6.52,9.37,0.545,1.54,0.387,88,77,94,31,"9",NA,NA,46
"89","Kareem Hunt","RB","CLE",7.77,1.03,0.388,6.35,9.33,0.537,1.37,0.357,89,79,97,32,"9",NA,NA,48
"90","Dolphins","DST","MIA",6.64,0.892,0.171,5.7,8.09,0.516,0.569,0.552,90,92,88,1,"1",NA,NA,68
"91","Juwan Johnson","TE","NO",7.52,1.39,0.425,6.07,9.65,0.425,0,0.911,91,103,78,12,"7",NA,NA,95
"92","Brandin Cooks","WR","DAL",10.8,1.09,0.0498,8.87,11.8,0.392,0.641,-0.654,92,89,120,33,"9",NA,NA,47
"93","Cowboys","DST","DAL",6.47,1.2,0.345,5.17,8.3,0.345,0.0418,0.757,93,101,85,2,"2",NA,NA,92
"94","Tee Higgins","WR","CIN",10.7,1.35,0.108,9.25,12.5,0.342,1.03,0.0772,94,83,101,34,"9",NA,NA,68
"95","George Pickens","WR","PIT",10.6,2.15,0.234,7.88,13.4,0.234,-0.343,0.931,95,115,76,35,"10",NA,NA,98
"96","Younghoe Koo","K","ATL",8.77,0.722,0.000566,7.96,9.74,0.193,0.528,0,96,93,103,3,"1",NA,NA,16
"97","Harrison Butker","K","KC",8.77,0.98,0.0594,7.87,10.1,0.193,0.441,0.365,97,95,96,4,"1",NA,NA,56
"98","Ezekiel Elliott","RB","NE",7.38,1.45,0.0522,5.31,9.47,0.149,0.329,0.495,98,97,90,33,"9",NA,NA,77
"99","Chris Boswell","K","PIT",8.71,0.562,0.0572,7.89,9.4,0.133,0.46,-0.339,99,94,112,5,"1",NA,NA,4
"100","Tyjae Spears","RB","TEN",7.33,0.435,0.0965,6.56,7.82,0.0965,1.58,-1.16,100,74,134,34,"9",NA,NA,11
"101","Brandon McManus","K","JAC",8.66,1.37,0.0705,6.65,10.2,0.0761,-0.788,0.415,101,125,92,6,"1",NA,NA,88
"102","Blake Grupe","K","NO",8.59,0.825,0.00568,7.25,9.25,0.00568,-0.186,-0.49,102,111,116,7,"1",NA,NA,20
"103","Jordan Love","QB","GB",15.9,1.36,1.01,14.8,18.4,0,0.601,0.436,103,90,91,13,"5",NA,NA,66
"104","Miles Sanders","RB","CAR",7.23,1.31,0.454,4.98,8.95,0,0,-0.0278,103,103,104,35,"10",NA,NA,67
"105","Drake London","WR","ATL",10.4,1.13,0.337,8.97,12.4,0,0.745,0,103,88,103,36,"10",NA,NA,49
"106","Cade Otton","TE","TB",7.09,0.86,0.131,5.63,8.18,0,-0.437,-0.555,103,118,118,13,"7",NA,NA,58
"107","Matt Gay","K","IND",8.58,1.18,0.114,7.43,10.3,0,0,0.549,103,103,89,8,"1",NA,NA,76
"108","Buccaneers","DST","TB",6.12,0.589,0.204,5.13,6.69,0,0,-0.852,103,103,125,3,"3",NA,NA,44
"109","Matt Ammendola","K","FA",8.47,0.334,0.0127,8.21,8.8,-0.114,0.772,-0.933,104,87,128,9,"1",NA,NA,1
"110","Nick Folk","K","TEN",8.45,0.842,0.0366,7.34,9.37,-0.126,-0.0943,-0.369,105,109,113,10,"1",NA,NA,28
"111","Tyler Conklin","TE","NYJ",6.96,0.693,0.00508,6.09,7.69,-0.131,0.0204,-1.05,106,102,130,14,"7",NA,NA,41
"112","Hunter Henry","TE","NE",6.96,0.642,0.0214,5.95,7.6,-0.136,-0.114,-1.13,107,110,133,15,"7",NA,NA,34
"113","Gerald Everett","TE","LAC",6.94,1.1,0.231,5.46,8.34,-0.157,-0.603,-0.392,108,121,114,16,"7",NA,NA,75
"114","Jake Moody","K","SF",8.42,1.22,0.133,6.59,9.55,-0.163,-0.842,-0.183,109,130,107,11,"2",NA,NA,80
"115","Steelers","DST","PIT",5.92,1.14,0.112,4.22,7.42,-0.204,-0.906,-0.118,110,131,105,4,"4",NA,NA,88
"116","Chase McLaughlin","K","TB",8.28,0.662,0.000467,7.52,9.08,-0.296,0.0905,-0.656,111,100,121,12,"2",NA,NA,12
"117","Wil Lutz","K","DEN",8.28,0.947,0.0946,6.8,9.43,-0.297,-0.632,-0.308,112,122,111,13,"2",NA,NA,44
"118","Falcons","DST","ATL",5.8,0.962,0.144,5.11,7.54,-0.316,-0.0214,0,113,104,103,5,"5",NA,NA,76
"119","Jerry Jeudy","WR","DEN",10,1.3,0.205,7.93,11.6,-0.337,-0.295,-0.856,114,113,126,37,"10",NA,NA,66
"120","Dallas Goedert","TE","PHI",6.71,2.09,0.044,4.69,8.73,-0.388,-1.37,0,115,151,103,17,"7",NA,NA,99
"121","Jason Myers","K","SEA",8.19,0.946,0.267,6.94,9.18,-0.391,-0.49,-0.561,116,119,119,14,"2",NA,NA,40
"122","Chigoziem Okonkwo","TE","TEN",6.66,0.737,0.00273,5.65,7.68,-0.432,-0.417,-1.05,117,117,131,18,"7",NA,NA,48
"123","Ryan Izzo","TE","FA",6.66,NA,0.144,NA,NA,-0.435,NA,NA,118,NA,NA,19,"7",NA,NA,NA
"124","Dameon Pierce","RB","HOU",6.78,2.45,0.175,4.14,11.3,-0.454,-0.836,2.33,119,129,64,36,"10",NA,NA,99
"125","Jaguars","DST","JAC",5.66,0.546,0.00822,5.06,6.29,-0.46,-0.0708,-1.25,120,105,135,6,"5",NA,NA,40
"126","Colts","DST","IND",5.65,1.24,0.0259,4.13,7.41,-0.468,-1,-0.125,121,133,106,7,"5",NA,NA,99
"127","49ers","DST","SF",5.63,0.647,0.221,5.05,6.78,-0.494,-0.0731,-0.755,122,106,124,8,"6",NA,NA,48
"128","Christian Watson","WR","GB",9.83,1.69,0.114,8.14,12.6,-0.542,-0.0855,0.172,123,107,100,38,"10",NA,NA,87
"129","Tyler Higbee","TE","LAR",6.52,0.568,0.702,5.56,6.96,-0.578,-0.506,-1.77,124,120,150,20,"8",NA,NA,27
"130","Tyler Allgeier","RB","ATL",6.6,1.39,1.54,4.89,8.98,-0.629,-0.0916,0,125,108,103,37,"11",NA,NA,70
"131","Romeo Doubs","WR","GB",9.71,1.3,0.056,7.91,11.3,-0.656,-0.317,-1.11,126,114,132,39,"10",NA,NA,65
"132","Joey Slye","K","WAS",7.92,1.05,0.238,6.63,9.03,-0.658,-0.798,-0.711,127,126,122,15,"2",NA,NA,68
"133","Curtis Samuel","WR","WAS",9.66,0.395,0.0864,9.03,9.97,-0.712,0.804,-2.48,128,86,173,40,"10",NA,NA,8
"134","Jets","DST","NYJ",5.41,0.804,0.0587,4.3,6.53,-0.716,-0.829,-1.01,129,128,129,9,"7",NA,NA,64
"135","Chiefs","DST","KC",5.35,0.688,0.00531,4.12,5.98,-0.774,-1,-1.56,130,134,146,10,"7",NA,NA,52
"136","Browns","DST","CLE",5.34,1.23,0.0106,4.07,7.35,-0.78,-1.06,-0.188,131,139,108,11,"8",NA,NA,96
"137","Chargers","DST","LAC",5.33,1.07,0.235,4.08,7.06,-0.79,-1.04,-0.475,132,138,115,12,"9",NA,NA,84
"138","Jayden Reed","WR","GB",9.57,1.29,0.612,7.81,11,-0.798,-0.413,-1.4,133,116,140,41,"11",NA,NA,63
"139","Jake Elliott","K","PHI",7.68,0.984,0.00205,6.39,9,-0.896,-1.04,-0.736,134,137,123,16,"2",NA,NA,64
"140","Dustin Hopkins","K","CLE",7.68,1.62,0.557,5.64,10.1,-0.898,-1.8,0.315,135,164,98,17,"3",NA,NA,96
"141","Baker Mayfield","QB","TB",14.9,1.89,0.171,12.5,17.7,-1.01,-1.71,-0.223,136,160,110,14,"5",NA,NA,88
"142","Texans","DST","HOU",5.1,0.226,0.115,4.84,5.39,-1.02,-0.283,-2.15,137,112,159,13,"10",NA,NA,4
"143","Rams","DST","LAR",4.98,0.802,0.21,4.06,6.2,-1.14,-1.07,-1.34,138,142,138,14,"11",NA,NA,60
"144","Derek Carr","QB","NO",14.7,1.53,0.495,12.6,17,-1.18,-1.61,-0.879,139,158,127,15,"6",NA,NA,70
"145","Brevin Jordan","TE","HOU",5.81,1.86,0.00969,3.27,8.52,-1.28,-2.79,-0.213,140,195,109,21,"8",NA,NA,96
"146","Tanner Hudson","TE","CIN",5.8,1.06,0.0571,4.05,7,-1.29,-2.02,-1.73,141,173,147,22,"8",NA,NA,71
"147","Jonnu Smith","TE","ATL",5.75,1.98,0.302,3.24,9.11,-1.35,-2.83,0.38,142,196,95,23,"9",NA,NA,97
"148","Broncos","DST","DEN",4.77,0.436,0.0243,4.13,5.37,-1.35,-0.995,-2.17,143,132,162,15,"11",NA,NA,24
"149","Lions","DST","DET",4.75,0.456,0.0105,4.11,5.1,-1.37,-1.02,-2.44,144,136,170,16,"11",NA,NA,28
"150","Seahawks","DST","SEA",4.74,0.463,0.0334,4.11,5.36,-1.39,-1.01,-2.18,145,135,163,17,"12",NA,NA,32
"151","Jahan Dotson","WR","WAS",8.96,1.27,0.0901,7.12,10.3,-1.41,-1.11,-2.16,146,146,160,42,"11",NA,NA,62
"152","Eagles","DST","PHI",4.7,0.421,0.0422,4.06,5.21,-1.42,-1.07,-2.33,147,140,168,18,"13",NA,NA,20
"153","Riley Patterson","K","DET",7.13,0.923,0.0089,5.98,8.21,-1.46,-1.46,-1.53,148,155,144,18,"3",NA,NA,36
"154","Chad Ryland","K","NE",7.12,1.26,0.066,5.37,8.32,-1.46,-2.06,-1.41,150,177,141,19,"3",NA,NA,84
"155","Panthers","DST","CAR",4.66,0.414,0.0343,4.06,5.15,-1.46,-1.07,-2.39,149,141,169,19,"13",NA,NA,16
"156","Bengals","DST","CIN",4.63,0.478,0.163,4.04,5.27,-1.49,-1.09,-2.27,151,144,166,20,"14",NA,NA,36
"157","Jaxon Smith-Njigba","WR","SEA",8.87,0.622,0.0749,8.23,10,-1.5,0,-2.45,152,103,171,43,"11",NA,NA,16
"158","Cameron Dicker","K","LAC",7.05,0.835,0.0966,5.99,7.98,-1.53,-1.45,-1.76,153,154,149,20,"3",NA,NA,24
"159","Elijah Moore","WR","CLE",8.79,1.04,0.393,7.41,10.5,-1.57,-0.819,-1.96,154,127,156,44,"11",NA,NA,40
"160","Anders Carlson","K","GB",6.95,1.43,0.19,5.24,8.31,-1.63,-2.2,-1.42,155,180,142,21,"3",NA,NA,92
"161","Tucker Kraft","TE","GB",5.45,1.22,0.714,4.25,7.46,-1.65,-1.82,-1.27,156,166,137,24,"10",NA,NA,86
"162","Titans","DST","TEN",4.46,0.909,0.0911,3.1,5.64,-1.66,-2.03,-1.9,157,175,152,21,"15",NA,NA,72
"163","Geno Smith","QB","SEA",14.2,1.05,0.0278,12.6,15.7,-1.67,-1.55,-2.17,158,157,161,16,"6",NA,NA,42
"164","Gardner Minshew","QB","IND",14.2,1.36,0.215,12.6,16.4,-1.7,-1.53,-1.55,159,156,145,17,"6",NA,NA,62
"165","Patriots","DST","NE",4.37,0.38,0.00215,3.98,4.96,-1.75,-1.15,-2.58,160,147,174,22,"15",NA,NA,12
"166","Commanders","DST","WAS",4.37,0.71,0.0132,3.37,5.42,-1.75,-1.76,-2.12,161,162,158,23,"15",NA,NA,56
"167","Packers","DST","GB",4.36,0.217,0.00342,4.04,4.63,-1.76,-1.09,-2.9,162,145,180,24,"15",NA,NA,1
"168","Saints","DST","NO",4.35,0.227,0.233,4.04,4.69,-1.77,-1.08,-2.85,163,143,179,25,"16",NA,NA,8
"169","Lucas Havrisik","K","LAR",6.76,0.976,0.185,5.72,7.8,-1.82,-1.72,-1.94,164,161,154,22,"3",NA,NA,52
"170","Jake Browning","QB","CIN",14,1.6,0.0575,12.1,16.7,-1.91,-2.06,-1.26,165,176,136,18,"6",NA,NA,72
"171","Kenny Pickett","QB","PIT",13.9,1.95,0.318,10.7,16.2,-1.97,-3.48,-1.74,167,212,148,19,"6",NA,NA,90
"172","Tyler Boyd","WR","CIN",8.4,1.63,0.19,6.2,10.4,-1.97,-2.03,-2.02,166,174,157,45,"11",NA,NA,82
"173","Matt Prater","K","ARI",6.58,0.92,0.0403,5.53,7.48,-2,-1.91,-2.26,169,167,165,23,"3",NA,NA,32
"174","Cardinals","DST","ARI",4.12,0.989,0,2.28,4.7,-2,-2.85,-2.84,168,198,178,26,"16",NA,NA,80
"175","Evan McPherson","K","CIN",6.54,0.981,0.175,5.63,7.83,-2.04,-1.8,-1.91,170,165,153,24,"4",NA,NA,60
"176","Rondale Moore","WR","ARI",8.21,0.685,0.35,6.93,8.79,-2.16,-1.3,-3.66,171,149,196,46,"12",NA,NA,19
"177","Rico Dowdle","RB","DAL",5.07,1.67,0.248,2.49,7.51,-2.17,-2.49,-1.47,172,186,143,38,"11",NA,NA,86
"178","Greg Zuerlein","K","NYJ",6.36,2.38,0.106,4.19,10.1,-2.22,-3.25,0.411,173,207,93,25,"4",NA,NA,99
"179","Matthew Stafford","QB","LAR",13.6,1.07,0.278,11.9,14.7,-2.29,-2.26,-3.26,174,182,187,20,"7",NA,NA,44
"180","Eddy Pineiro","K","CAR",6.26,0.958,0,5.24,7.28,-2.32,-2.19,-2.45,175,179,172,26,"4",NA,NA,48
"181","Noah Fant","TE","SEA",4.73,0.693,0.432,3.83,5.58,-2.36,-2.23,-3.15,176,181,183,25,"10",NA,NA,42
"182","Royce Freeman","RB","FA",4.82,0.601,0.0493,3.81,5.5,-2.41,-1.16,-3.48,177,148,191,39,"11",NA,NA,17
"183","Royce Freeman","RB","LAR",4.82,0.601,0.0493,3.81,5.5,-2.41,-1.16,-3.48,177,148,191,39,"11",NA,NA,17
"184","Kenneth Gainwell","RB","PHI",4.77,0.736,0.00734,3.66,5.55,-2.46,-1.32,-3.43,178,150,189,40,"11",NA,NA,28
"185","Dalvin Cook","RB","NYJ",4.76,0.336,0.013,4.23,5.06,-2.47,-0.751,-3.92,179,124,201,41,"11",NA,NA,6
"186","Jaleel McLaughlin","RB","DEN",4.75,1.57,0.0334,2.48,6.34,-2.48,-2.5,-2.64,180,187,175,42,"12",NA,NA,82
"187","DeVante Parker","WR","NE",7.86,0.95,0.0213,6.79,9.23,-2.51,-1.44,-3.21,181,153,185,47,"12",NA,NA,34
"188","Jamaal Williams","RB","NO",4.71,0.854,0.0796,3.56,5.85,-2.52,-1.42,-3.13,182,152,182,43,"12",NA,NA,37
"189","A.T. Perry","WR","NO",7.84,1.13,0.0343,6.31,9.66,-2.53,-1.91,-2.79,183,168,177,48,"12",NA,NA,50
"190","Greg Dortch","WR","ARI",7.81,1.12,0.00166,5.52,8.41,-2.56,-2.71,-4.03,184,193,205,49,"12",NA,NA,48
"191","Bryce Young","QB","CAR",13.3,0.884,0.203,12.4,14.7,-2.57,-1.79,-3.17,186,163,184,21,"7",NA,NA,40
"192","Jonathan Mingo","WR","CAR",7.8,1.2,0.151,5.47,8.95,-2.57,-2.75,-3.5,185,194,193,50,"12",NA,NA,57
"193","Cordarrelle Patterson","RB","ATL",4.63,1.49,0.173,3,7.02,-2.6,-1.98,-1.96,187,171,155,44,"12",NA,NA,78
"194","Noah Brown","WR","HOU",7.65,2.12,0.0909,4.98,11.1,-2.72,-3.24,-1.36,188,206,139,51,"12",NA,NA,98
"195","Will Levis","QB","TEN",13.1,1.81,0.414,10.9,15.2,-2.77,-3.25,-2.74,190,208,176,22,"7",NA,NA,84
"196","D'Ernest Johnson","RB","JAC",4.46,1.19,0.089,2.36,5.73,-2.77,-2.62,-3.25,189,189,186,45,"12",NA,NA,61
"197","Mike Gesicki","TE","NE",4.3,0.428,0.242,3.73,4.98,-2.8,-2.33,-3.76,191,184,199,26,"10",NA,NA,14
