"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"1","Christian McCaffrey","RB","SF",22.5,1.26,3.13,20.7,24.1,13.2,13.9,12.5,1,1,1,1,"1",NA,NA,65
"2","Kyren Williams","RB","LAR",19.4,1.47,2.01,17.7,21.6,10.1,10.8,10,2,2,3,2,"2",NA,NA,78
"3","CeeDee Lamb","WR","DAL",20.8,2.01,2.53,18.8,24.1,9.93,9.66,10.9,3,3,2,1,"1",NA,NA,94
"4","Alvin Kamara","RB","NO",17.4,1.57,1.24,14.7,19.3,8.08,7.83,7.74,4,6,6,3,"3",NA,NA,85
"5","Josh Allen","QB","BUF",23.9,1.46,1.34,22.7,26.6,7.44,8.1,8.14,5,5,4,1,"1",NA,NA,72
"6","A.J. Brown","WR","PHI",18.3,1.96,1.05,16.1,21,7.4,7.04,7.81,6,8,5,2,"1",NA,NA,91
"7","Joe Mixon","RB","CIN",16.1,0.761,0.244,15.3,17.6,6.84,8.46,6,7,4,12,4,"4",NA,NA,29
"8","Rachaad White","RB","TB",15.9,1.38,0.0302,13.4,17.7,6.59,6.54,6.09,8,13,11,5,"4",NA,NA,73
"9","Saquon Barkley","RB","NYG",15.8,1.23,0.377,14.4,17.3,6.56,7.5,5.76,9,7,13,6,"4",NA,NA,61
"10","Tyreek Hill","WR","MIA",17.3,3.37,0.512,11.2,20.3,6.35,2.07,7.13,10,67,7,3,"2",NA,NA,99
"11","Travis Kelce","TE","KC",15.3,1.69,1.69,12.3,17.3,6.32,4.75,6.69,11,27,8,1,"1",NA,NA,93
"12","Jahmyr Gibbs","RB","DET",15.5,1.24,0.0278,13.1,16.6,6.19,6.26,5.04,12,15,20,7,"4",NA,NA,62
"13","Austin Ekeler","RB","LAC",15.4,1.66,0.402,12.7,17.3,6.16,5.87,5.73,13,18,14,8,"4",NA,NA,87
"14","Jalen Hurts","QB","PHI",22.6,0.856,2.57,21.3,23.5,6.1,6.68,5.05,14,11,19,2,"2",NA,NA,33
"15","Puka Nacua","WR","LAR",16.7,1,0.083,15.9,18.5,5.84,6.77,5.35,15,10,17,4,"2",NA,NA,41
"16","Bijan Robinson","RB","ATL",15,1.08,0.134,13.2,16.4,5.76,6.33,4.8,16,14,25,9,"5",NA,NA,49
"17","Amon-Ra St. Brown","WR","DET",16.7,1.41,0.00095,15.1,18.8,5.76,6,5.6,17,16,15,5,"2",NA,NA,68
"18","Brandon Aiyuk","WR","SF",16.7,2.05,0.115,13.5,19.4,5.75,4.41,6.26,18,31,9,6,"2",NA,NA,94
"19","Deebo Samuel","WR","SF",16.5,2.08,0.00412,13.2,19.3,5.64,4.07,6.11,19,35,10,7,"2",NA,NA,96
"20","Cooper Kupp","WR","LAR",16.5,1.66,0.321,14.2,18.1,5.63,5.12,4.91,20,26,22,8,"2",NA,NA,80
"21","Derrick Henry","RB","TEN",14.9,0.961,0.0698,13.8,16.3,5.62,6.92,4.69,21,9,28,10,"5",NA,NA,43
"22","Ezekiel Elliott","RB","NE",14.8,1.51,0.0186,12.6,16.4,5.55,5.75,4.81,22,19,24,11,"5",NA,NA,82
"23","Travis Etienne","RB","JAC",14.8,1.26,0.0845,12.5,16.2,5.53,5.67,4.58,23,22,31,12,"5",NA,NA,67
"24","Zack Moss","RB","IND",14.7,1.29,0.219,13.4,16.7,5.45,6.57,5.16,24,12,18,13,"5",NA,NA,68
"25","Justin Jefferson","WR","MIN",16.2,1.18,0.261,14.4,17.3,5.31,5.32,4.09,25,24,32,9,"3",NA,NA,56
"26","Breece Hall","RB","NYJ",14.5,1.21,0.002,12.8,15.6,5.23,5.97,4.04,26,17,34,14,"5",NA,NA,56
"27","Raheem Mostert","RB","MIA",14.5,1.85,0.14,11.1,16.4,5.23,4.29,4.79,27,33,26,15,"5",NA,NA,92
"28","Tony Pollard","RB","DAL",14.4,1.43,0.99,12.5,16.2,5.09,5.68,4.6,28,21,30,16,"6",NA,NA,77
"29","Michael Pittman","WR","IND",16,0.65,0.437,14.7,16.6,5.05,5.63,3.41,29,23,40,10,"3",NA,NA,18
"30","T.J. Hockenson","TE","MIN",13.6,1.16,0.367,12,15.4,4.63,4.43,4.87,30,30,23,2,"1",NA,NA,77
"31","Stefon Diggs","WR","BUF",15.5,1.59,0.258,13.7,18.2,4.62,4.57,4.98,31,28,21,11,"3",NA,NA,76
"32","Mike Evans","WR","TB",15.3,1.87,0.0119,12.5,17.9,4.36,3.42,4.76,32,50,27,12,"3",NA,NA,88
"33","Ja'Marr Chase","WR","CIN",15.2,1.08,0.0948,13.6,16.8,4.35,4.46,3.59,33,29,39,13,"3",NA,NA,45
"34","George Kittle","TE","SF",13.2,1.31,0.522,10.7,14.6,4.27,3.11,3.98,34,55,35,3,"2",NA,NA,87
"35","DK Metcalf","WR","SEA",15.2,2.06,0.351,12.6,18.5,4.25,3.5,5.36,35,47,16,14,"4",NA,NA,95
"36","Antonio Gibson","RB","WAS",13.4,1.74,0.26,10.7,15.6,4.1,3.85,4.06,36,38,33,17,"6",NA,NA,89
"37","Nico Collins","WR","HOU",14.8,2.51e-15,0.387,14.8,14.8,3.9,5.7,1.62,37,20,64,15,"4",NA,NA,1
"38","David Montgomery","RB","DET",13.1,1.11,0.0489,12.1,14.7,3.84,5.23,3.13,38,25,47,18,"6",NA,NA,50
"39","Javonte Williams","RB","DEN",13.1,1.89,0.125,10.6,15.2,3.79,3.75,3.59,39,41,38,19,"6",NA,NA,95
"40","Evan Engram","TE","JAC",12.7,1.04,0.334,11.8,14.5,3.75,4.18,3.96,40,34,36,4,"2",NA,NA,71
"41","James Cook","RB","BUF",12.9,1.13,0.229,11.2,14.4,3.67,4.35,2.86,41,32,51,20,"7",NA,NA,53
"42","Dak Prescott","QB","DAL",20,0.982,0.0626,18.1,20.9,3.53,3.54,2.45,42,45,55,3,"2",NA,NA,45
"43","Davante Adams","WR","LVR",14.4,1.15,0.135,12.9,16.4,3.51,3.83,3.21,43,40,46,16,"4",NA,NA,51
"44","Brock Purdy","QB","SF",20,1.15,0.227,18.5,21.3,3.47,3.86,2.85,44,37,52,4,"2",NA,NA,53
"45","D'Andre Swift","RB","PHI",12.7,1.51,0.353,10.7,14.8,3.44,3.87,3.23,45,36,44,21,"7",NA,NA,80
"46","Trey McBride","TE","ARI",12.3,0.828,0.0811,11.4,13.6,3.41,3.84,3.04,46,39,49,5,"2",NA,NA,58
"47","DeAndre Hopkins","WR","TEN",14.3,1.4,0.203,12.3,16.4,3.38,3.15,3.25,47,52,42,17,"5",NA,NA,66
"48","Sam LaPorta","TE","DET",12.3,0.989,1.69,10.5,13.2,3.33,2.88,2.57,48,60,53,6,"3",NA,NA,69
"49","Lamar Jackson","QB","BAL",19.7,1.26,0.0174,17.7,21.4,3.24,3.12,2.96,49,53,50,5,"2",NA,NA,67
"50","Patrick Mahomes","QB","KC",19.7,1.36,1.68,18.1,21.7,3.22,3.54,3.24,50,44,43,6,"3",NA,NA,69
"51","Courtland Sutton","WR","DEN",14.1,1.36,0.00222,12.8,16.3,3.17,3.66,3.09,51,42,48,18,"5",NA,NA,64
"52","DeVonta Smith","WR","PHI",14.1,1.68,0.119,11.4,16.6,3.17,2.26,3.41,52,64,41,19,"5",NA,NA,82
"53","Kenneth Walker III","RB","SEA",12.4,2.4,0.0238,9.88,16.2,3.08,3.03,4.64,53,58,29,22,"7",NA,NA,98
"54","Chuba Hubbard","RB","CAR",12.3,1.2,0.373,10.4,13.7,3.06,3.53,2.08,54,46,60,23,"7",NA,NA,55
"55","D.J. Moore","WR","CHI",14,1.09,0.104,12.6,15.5,3.05,3.5,2.29,55,48,59,20,"5",NA,NA,47
"56","Chris Olave","WR","NO",13.9,0.78,0.0676,12.6,14.7,2.95,3.48,1.48,56,49,68,21,"5",NA,NA,25
"57","Jaylen Waddle","WR","MIA",13.8,1.23,0.123,12.2,15.6,2.88,3.11,2.43,57,56,56,22,"5",NA,NA,59
"58","Garrett Wilson","WR","NYJ",13.7,1,0.128,12,14.8,2.76,2.91,1.65,58,59,63,23,"5",NA,NA,41
"59","Ty Chandler","RB","MIN",12,0.974,0.0335,10.4,12.9,2.69,3.57,1.32,59,43,70,24,"7",NA,NA,44
"60","Jerome Ford","RB","CLE",11.9,1.1,0.00314,9.96,13.2,2.65,3.11,1.59,60,54,65,25,"7",NA,NA,50
"61","Aaron Jones","RB","GB",11.9,1.54,0.186,10.2,14,2.65,3.31,2.4,61,51,57,26,"7",NA,NA,83
"62","Rashee Rice","WR","KC",13.5,1.41,0.673,11.5,15.5,2.63,2.44,2.31,62,61,58,24,"6",NA,NA,69
"63","Devon Achane","RB","MIA",11.7,2.93,0.616,6.49,15.5,2.46,-0.364,3.87,63,114,37,27,"8",NA,NA,99
"64","Zay Flowers","WR","BAL",12.9,0.982,0.512,11.5,13.9,1.96,2.42,0.686,64,62,83,25,"6",NA,NA,38
"65","Jaylen Warren","RB","PIT",11.1,0.722,0.0377,9.92,12.1,1.85,3.07,0.53,65,57,89,28,"8",NA,NA,25
"66","Najee Harris","RB","PIT",11.1,1.36,0.0506,8.93,12.5,1.81,2.08,0.88,66,66,78,29,"8",NA,NA,71
"67","James Conner","RB","ARI",11,1.88,0.821,8.54,13.4,1.76,1.69,1.8,67,70,62,30,"9",NA,NA,95
"68","David Njoku","TE","CLE",10.6,1.11,0.14,8.97,12,1.64,1.38,1.43,68,74,69,7,"3",NA,NA,75
"69","Jordan Love","QB","GB",18,0.87,0.128,16.8,18.9,1.55,2.17,0.437,69,65,94,7,"3",NA,NA,34
"70","Jake Ferguson","TE","DAL",10.4,1.51,0.522,8.79,13.1,1.5,1.2,2.5,70,77,54,8,"3",NA,NA,89
"71","Jayden Reed","WR","GB",12.3,1.02,0.146,10.7,13.2,1.45,1.63,0,71,71,103,26,"6",NA,NA,43
"72","Matthew Stafford","QB","LAR",17.9,1.2,0.158,16.5,19.2,1.42,1.9,0.729,72,68,80,8,"3",NA,NA,57
"73","Amari Cooper","WR","CLE",12.2,0.684,0.154,11.4,13.3,1.3,2.29,0.131,73,63,101,27,"6",NA,NA,21
"74","Justin Fields","QB","CHI",17.7,1.49,0.346,15.5,19.5,1.26,0.864,0.981,74,84,76,9,"3",NA,NA,79
"75","Tyler Lockett","WR","SEA",12,1.13,0.164,10.4,13.6,1.15,1.29,0.425,75,75,95,28,"7",NA,NA,48
"76","Brandon Aubrey","K","DAL",9.56,0.9,0.524,8.52,10.7,1,1.07,1.12,76,80,72,1,"1",NA,NA,31
"77","Calvin Ridley","WR","JAC",11.9,1.2,0.552,10.5,13.8,0.983,1.43,0.667,77,73,84,29,"7",NA,NA,57
"78","Dalton Kincaid","TE","BUF",9.9,0.605,0.329,9.05,10.6,0.975,1.46,0,78,72,103,9,"4",NA,NA,31
"79","Devin Singletary","RB","HOU",10.2,2.23,0.06,6.54,12.2,0.938,-0.314,0.63,79,112,86,31,"9",NA,NA,97
"80","Sam Howell","QB","WAS",17.4,1.43,0.399,15.3,19.3,0.917,0.677,0.811,80,88,79,10,"3",NA,NA,71
"81","Clyde Edwards-Helaire","RB","KC",10.2,1.86,0.159,7.16,12.6,0.878,0.31,1.03,81,95,75,32,"9",NA,NA,93
"82","Zamir White","RB","LVR",9.99,2.49,0.597,7.22,13.4,0.719,0.369,1.86,82,94,61,33,"10",NA,NA,99
"83","Cole Kmet","TE","CHI",9.58,1.48,0.028,7.82,12.2,0.647,0.232,1.58,83,100,67,10,"4",NA,NA,88
"84","Dolphins","DST","MIA",7.02,1.13,0.493,6.18,9.03,0.626,1.12,1.18,84,78,71,1,"1",NA,NA,97
"85","Dallas Goedert","TE","PHI",9.55,0.533,0.487,8.53,10.1,0.619,0.935,-0.448,85,81,118,11,"5",NA,NA,24
"86","Russell Wilson","QB","DEN",17,1.23,0.187,15.5,18.6,0.518,0.85,0.0789,86,85,102,11,"4",NA,NA,60
"87","Lucas Havrisik","K","LAR",9.04,0.966,0.0274,7.99,10.6,0.478,0.537,0.975,87,91,77,2,"1",NA,NA,38
"88","Jason Sanders","K","MIA",9.01,0.842,0.172,8.2,10.1,0.451,0.753,0.44,88,86,93,3,"1",NA,NA,25
"89","Terry McLaurin","WR","WAS",11.3,1.2,0.162,10.2,13.6,0.431,1.11,0.405,89,79,96,30,"7",NA,NA,58
"90","Jared Goff","QB","DET",16.8,1.84,0.331,13.9,18.5,0.331,-0.743,0,90,128,103,12,"4",NA,NA,86
"91","Matt Gay","K","IND",8.84,0.672,0.0711,7.73,9.31,0.279,0.278,-0.299,91,97,110,4,"1",NA,NA,3
"92","Drake London","WR","ATL",11.2,2.07,0.0185,8.43,13.9,0.269,-0.676,0.713,92,125,82,31,"7",NA,NA,96
"93","Adam Thielen","WR","CAR",11.2,1.64,0.00886,8.77,13.8,0.25,-0.329,0.591,93,113,88,32,"7",NA,NA,79
"94","Jakobi Meyers","WR","LVR",11.1,1.66,0.0496,8.73,13.5,0.241,-0.37,0.328,94,115,97,33,"7",NA,NA,81
"95","Jake Moody","K","SF",8.77,2.65,0.0879,6.04,12.8,0.208,-1.41,3.23,95,172,45,5,"1",NA,NA,99
"96","Chris Godwin","WR","TB",11.1,1.16,0.184,9.38,12.9,0.192,0.282,-0.317,96,96,112,34,"8",NA,NA,52
"97","Saints","DST","NO",6.53,1.3,0.132,4.31,7.85,0.132,-0.744,0,97,129,103,2,"2",NA,NA,99
"98","Isaiah Likely","TE","BAL",9.06,1.79,0.131,6.58,11.6,0.131,-1.01,1.06,98,156,74,12,"5",NA,NA,96
"99","Tyjae Spears","RB","TEN",9.39,0.936,0.122,8.11,10.4,0.122,1.25,-1.14,99,76,144,34,"10",NA,NA,41
"100","Blake Grupe","K","NO",8.68,0.701,0.0962,8,9.61,0.12,0.552,0,100,90,103,6,"1",NA,NA,9
"101","Tyler Bass","K","BUF",8.59,1.04,0.0242,7.45,9.91,0.0242,0,0.301,101,103,99,7,"1",NA,NA,47
"102","Tee Higgins","WR","CIN",10.9,1.62,0.0078,9.1,13.8,0.0078,0,0.651,102,103,85,35,"8",NA,NA,79
"103","Jake Browning","QB","CIN",16.5,0.965,0.469,15.5,18.2,0,0.92,-0.318,103,83,113,13,"4",NA,NA,41
"104","AJ Dillon","RB","GB",9.27,1.87,0.161,7.78,12.7,0,0.932,1.09,103,82,73,35,"10",NA,NA,94
"105","Christian Watson","WR","GB",10.9,0,0.043,10.9,10.9,0,1.8,-2.28,103,69,179,36,"8",NA,NA,1
"106","Dalton Schultz","TE","HOU",8.93,0.941,0.294,7.82,10.1,0,0.232,-0.5,103,99,121,13,"5",NA,NA,67
"107","Mike Badgley","K","FA",8.56,0.755,0.00343,7.83,9.26,0,0.379,-0.358,103,93,115,8,"1",NA,NA,16
