"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"26","CeeDee Lamb","WR","DAL",17.3,1.64,0.00808,15.5,19.5,5.75,5.73,6.63,26,27,18,7,"3",NA,NA,73
"27","A.J. Brown","WR","PHI",17.3,1.24,0.103,16,18.8,5.74,6.18,5.93,27,23,25,8,"3",NA,NA,50
"28","Jaylen Waddle","WR","MIA",17.2,1.98,1.2,14.2,19.1,5.64,4.41,6.2,28,40,23,9,"4",NA,NA,82
"29","Jalen Hurts","QB","PHI",22.3,1.29,1.44,21.2,24.3,5.62,5.63,6.25,29,29,22,3,"3",NA,NA,56
"30","Najee Harris","RB","PIT",14.2,1.23,0.115,12.9,16,5,5.46,4.69,30,31,36,16,"6",NA,NA,61
"31","Jeffery Wilson","RB","MIA",14.1,0.684,0.0708,13.4,14.9,4.88,5.91,3.57,31,25,45,17,"6",NA,NA,31
"32","Rachaad White","RB","TB",14,0.665,0.0443,13.3,14.7,4.81,5.85,3.4,32,26,50,18,"6",NA,NA,28
"33","Dameon Pierce","RB","HOU",14,0.539,0.474,13.2,14.5,4.77,5.71,3.21,33,28,55,19,"6",NA,NA,19
"34","Ja'Marr Chase","WR","CIN",16,2.74,0.209,14.4,18.1,4.43,4.54,5.23,34,38,30,10,"4",NA,NA,96
"35","David Montgomery","RB","CHI",13.5,2.19,0.154,10.5,15.6,4.29,2.99,4.24,35,49,39,20,"7",NA,NA,96
"36","Tyler Lockett","WR","SEA",15.8,1.71,0.0156,13.6,17.8,4.22,3.75,4.88,36,45,33,11,"4",NA,NA,75
"37","DK Metcalf","WR","SEA",15.8,1.67,0.0863,13.8,17.9,4.21,4.02,5.01,37,43,32,12,"4",NA,NA,74
"38","Justin Herbert","QB","LAC",20.8,0.515,0.169,20.3,21.6,4.17,4.7,3.53,38,35,47,4,"3",NA,NA,18
"39","Devin Singletary","RB","BUF",13.4,0.861,0.0147,12.2,14.5,4.14,4.7,3.14,39,36,56,21,"7",NA,NA,39
"40","Antonio Gibson","RB","WAS",13.3,1.08,0.39,11.6,14,4.12,4.08,2.7,40,42,63,22,"7",NA,NA,50
"41","Amon-Ra St. Brown","WR","DET",15.7,1.01,0.206,14.8,16.9,4.12,5.03,3.97,41,32,40,13,"5",NA,NA,34
"42","Lamar Jackson","QB","BAL",20.7,0.589,0.0691,20.1,21.5,4,4.48,3.41,42,39,49,5,"3",NA,NA,27
"43","Joe Burrow","QB","CIN",20.6,1.01,0.284,19.4,22,3.93,3.76,3.96,43,44,41,6,"3",NA,NA,42
"44","Amari Cooper","WR","CLE",15.5,2.14,0.157,12.4,17.7,3.92,2.57,4.79,44,57,35,14,"5",NA,NA,88
"45","Mike Evans","WR","TB",15.3,2.34,0.154,12.4,18.4,3.76,2.62,5.5,45,54,28,15,"5",NA,NA,93
"46","Miles Sanders","RB","PHI",13,0.783,0.179,12.5,14.3,3.73,5.01,2.93,46,33,60,23,"7",NA,NA,37
"47","Kyler Murray","QB","ARI",20.3,1.91,0.504,17.5,21.7,3.65,1.85,3.66,47,67,44,7,"4",NA,NA,85
"48","Christian Kirk","WR","JAC",15.2,1.59,0.142,14.1,17.5,3.6,4.29,4.62,48,41,37,16,"5",NA,NA,69
"49","Samaje Perine","RB","CIN",12.8,1.12,0.24,12,14.6,3.55,4.54,3.25,49,37,53,24,"7",NA,NA,54
"50","Deebo Samuel","WR","SF",15,1.22,0.65,13.1,16.2,3.46,3.25,3.27,50,47,52,17,"6",NA,NA,47
"51","Latavius Murray","RB","DEN",12.5,2.18,0.0459,9.37,15.1,3.31,1.88,3.81,51,65,42,25,"7",NA,NA,95
"52","Michael Carter","RB","NYJ",12.5,1.68,0.687,10.2,14.4,3.27,2.68,3.04,53,53,57,26,"8",NA,NA,81
"53","George Kittle","TE","SF",11.6,2.31,0.185,9.86,15,3.27,2.54,5.64,52,60,27,3,"2",NA,NA,98
"54","Geno Smith","QB","SEA",19.8,0.558,0.107,19,20.3,3.15,3.41,2.25,54,46,68,8,"4",NA,NA,24
"55","Pat Freiermuth","TE","PIT",11.4,0.839,0.553,10.3,12.2,3.09,2.94,2.82,55,50,61,4,"3",NA,NA,53
"56","Tua Tagovailoa","QB","MIA",19.7,1.7,0.75,17.2,21.6,3.04,1.55,3.52,56,69,48,9,"4",NA,NA,80
"57","Chris Olave","WR","NO",14.4,1.89,0.164,12.2,16.2,2.81,2.34,3.36,57,62,51,18,"6",NA,NA,80
"58","Keenan Allen","WR","LAC",14.2,1.57,0.12,12.4,15.5,2.65,2.56,2.57,58,58,65,19,"6",NA,NA,69
"59","Jamaal Williams","RB","DET",11.8,1.97,0.526,10.1,15,2.58,2.58,3.7,59,56,43,27,"9",NA,NA,92
"60","T.J. Hockenson","TE","MIN",10.9,1.33,0.577,8.63,11.8,2.54,1.31,2.42,60,74,66,5,"3",NA,NA,82
"61","Michael Pittman","WR","IND",14.1,1.32,0.0569,12.4,15.9,2.53,2.54,2.99,61,59,59,20,"6",NA,NA,52
"62","Chris Godwin","WR","TB",14,1.06,0.00553,13,15.2,2.47,3.15,2.29,62,48,67,21,"6",NA,NA,37
"63","Gabriel Davis","WR","BUF",14,1.67,0.115,12.7,16.5,2.47,2.84,3.56,63,51,46,22,"6",NA,NA,74
"64","Terry McLaurin","WR","WAS",13.9,1.47,0.641,12.2,15.7,2.35,2.43,2.78,64,61,62,23,"7",NA,NA,64
"65","Dak Prescott","QB","DAL",18.9,0.929,1.31,17.9,20.1,2.29,2.29,2.1,65,63,70,10,"5",NA,NA,38
"66","DOnta Foreman","RB","CAR",11.3,2.83,0.656,8.45,15.6,2.05,0.964,4.25,66,80,38,28,"9",NA,NA,99
"67","Tyler Higbee","TE","LAR",10.3,1.21,0.313,9.27,12,1.96,1.95,2.66,67,64,64,6,"4",NA,NA,79
"68","Tyler Boyd","WR","CIN",13.3,0.633,0.232,12.6,14.1,1.71,2.77,1.26,68,52,83,24,"7",NA,NA,10
"69","Dalton Schultz","TE","DAL",9.99,0.996,0.425,9.02,11.3,1.65,1.7,1.91,69,68,73,7,"4",NA,NA,63
"70","DeVonta Smith","WR","PHI",13,1.01,0.135,12.4,14.7,1.48,2.59,1.85,70,55,75,25,"7",NA,NA,33
"71","Isiah Pacheco","RB","KC",10.6,1.63,0.0792,8.34,12.7,1.4,0.856,1.36,71,82,81,29,"9",NA,NA,78
"72","Courtland Sutton","WR","DEN",12.9,1.07,0.0356,11.3,13.8,1.34,1.44,0.899,72,70,86,26,"7",NA,NA,39
"73","Cordarrelle Patterson","RB","ATL",10.5,1.87,0.36,8.44,13.2,1.32,0.957,1.9,73,81,74,30,"10",NA,NA,89
"74","Jakobi Meyers","WR","NE",12.9,1.38,0.133,11.2,14.4,1.31,1.37,1.55,74,72,78,27,"7",NA,NA,56
"75","Dawson Knox","TE","BUF",9.57,1.02,0.224,8.52,11.1,1.22,1.2,1.76,75,76,76,8,"5",NA,NA,69
"76","Brett Maher","K","DAL",9.9,0.511,0.275,9.32,10.6,1.2,1.86,0.713,76,66,90,1,"1",NA,NA,1
"77","Allen Lazard","WR","GB",12.7,2.36,0.233,10.1,15.9,1.18,0.244,3.02,77,93,58,28,"7",NA,NA,93
"78","Greg Dulcich","TE","DEN",9.34,0.789,0.161,8.36,10.2,0.998,1.04,0.894,78,78,87,9,"5",NA,NA,49
"79","Tom Brady","QB","TB",17.6,1.65,0.39,15.8,19.3,0.979,0.166,1.26,79,96,84,11,"6",NA,NA,78
"80","Ezekiel Elliott","RB","DAL",10.2,2.54,0.358,6.26,12.8,0.959,-1.23,1.44,80,150,80,31,"10",NA,NA,97
"81","Curtis Samuel","WR","WAS",12.5,1.45,0.0983,10.5,14.4,0.943,0.652,1.47,81,85,79,29,"7",NA,NA,61
"82","Harrison Butker","K","KC",9.62,0.842,0.281,8.84,10.5,0.929,1.38,0.631,82,71,92,2,"1",NA,NA,17
"83","Brandon Aiyuk","WR","SF",12.4,1.85,0.143,9.82,14.8,0.845,0,1.95,83,103,71,30,"7",NA,NA,78
"84","Gerald Everett","TE","LAC",9.18,0.639,0.666,8.63,10.1,0.837,1.31,0.76,84,75,88,10,"6",NA,NA,39
"85","Josh Palmer","WR","LAC",12.3,2.06,0.256,9.47,14.8,0.702,-0.346,1.91,85,114,72,31,"8",NA,NA,85
"86","Jason Myers","K","SEA",9.34,0.75,0.359,8.1,9.9,0.648,0.64,0.0461,86,86,100,3,"1",NA,NA,10
"87","D'Andre Swift","RB","DET",9.82,2.09,0.319,7.14,12.6,0.602,-0.346,1.29,87,113,82,32,"10",NA,NA,93
"88","Jimmy Garoppolo","QB","SF",17.2,0.696,0.589,16.3,18,0.589,0.697,-0.0176,88,83,104,12,"6",NA,NA,35
"89","Garrett Wilson","WR","NYJ",12,1.76,0.00164,9.37,13.5,0.446,-0.449,0.64,89,117,91,32,"8",NA,NA,77
"90","JuJu Smith-Schuster","WR","KC",12,3.05,0.161,7.63,15.1,0.445,-2.19,2.18,90,190,69,33,"8",NA,NA,99
"91","Chase McLaughlin","K","IND",8.98,0.568,0.116,8.45,9.78,0.289,0.992,-0.0764,91,79,108,4,"1",NA,NA,3
"92","Diontae Johnson","WR","PIT",11.9,0.637,0.0558,11.1,12.7,0.284,1.32,-0.188,92,73,115,34,"8",NA,NA,11
"93","James Robinson","RB","NYJ",9.51,1.77,0.0459,7.56,11.9,0.283,0.0753,0.545,93,101,94,33,"10",NA,NA,85
"94","Brian Robinson","RB","WAS",9.46,1.51,0.237,7.71,11.3,0.237,0.23,0,94,94,103,34,"10",NA,NA,75
"95","George Pickens","WR","PIT",11.8,1.21,0.228,10.5,13.5,0.228,0.663,0.592,95,84,93,35,"8",NA,NA,45
"96","Jason Sanders","K","MIA",8.86,1.19,0.0154,7.1,9.88,0.173,-0.361,0.0288,96,115,102,5,"1",NA,NA,59
"97","David Njoku","TE","CLE",8.52,1.22,0.0122,6.45,9.25,0.171,-0.874,-0.09,97,136,110,11,"6",NA,NA,80
"98","Hayden Hurst","TE","CIN",8.5,0.885,0.159,7.46,9.83,0.159,0.145,0.488,98,97,97,12,"6",NA,NA,58
"99","Nick Folk","K","NE",8.85,1.72,0.0862,7.19,11.5,0.157,-0.27,1.66,99,110,77,6,"1",NA,NA,97
"100","Cowboys","DST","DAL",6.17,0.388,0.0639,5.73,6.76,0.133,0.252,0,100,91,103,1,"1",NA,NA,32
"101","Ryan Succop","K","TB",8.76,0.877,0.0711,7.8,9.86,0.0711,0.334,0,101,88,103,7,"1",NA,NA,31
"102","Patriots","DST","NE",6.11,1.14,0.0691,4.99,7.88,0.0691,-0.487,1.12,102,118,85,2,"2",NA,NA,94
"103","Derek Carr","QB","LVR",16.7,1.09,0.348,15.6,18,0,0,-0.0466,103,103,105,13,"7",NA,NA,44
"104","Damien Harris","RB","NE",9.22,1.34,0.469,7.7,11.2,0,0.216,-0.179,103,95,114,35,"11",NA,NA,64
"105","D.J. Moore","WR","CAR",11.6,0.664,0.376,10.9,12.4,0,1.09,-0.506,103,77,128,36,"8",NA,NA,13
"106","Foster Moreau","TE","LVR",8.35,0.534,0.324,7.65,8.99,0,0.327,-0.356,103,89,120,13,"6",NA,NA,33
"107","Robbie Gould","K","SF",8.69,0.932,0.0775,7.54,9.65,0,0.0758,-0.201,103,100,116,8,"1",NA,NA,45
"108","Dolphins","DST","MIA",6.04,0.521,0.0938,5.48,6.68,0,0,-0.0762,103,103,107,3,"3",NA,NA,48
"109","Daniel Carlson","K","LVR",8.61,0.842,0.00952,7.46,9.57,-0.0775,0,-0.282,104,103,118,9,"1",NA,NA,21
"110","Justin Tucker","K","BAL",8.6,1.66,0.0343,6.42,10.6,-0.087,-1.04,0.73,105,144,89,10,"1",NA,NA,93
"111","Chiefs","DST","KC",5.95,0.146,0.132,5.73,6.1,-0.0938,0.25,-0.654,106,92,134,4,"4",NA,NA,1
"112","Tyler Bass","K","BUF",8.57,1.83,0.407,6.61,10.4,-0.121,-0.848,0.502,107,133,95,11,"2",NA,NA,99
"113","Vikings","DST","MIN",5.81,0.382,0.12,5.19,6.1,-0.226,-0.291,-0.659,108,111,135,5,"5",NA,NA,29
"114","Tyler Conklin","TE","NYJ",8.02,1.16,0.091,6.7,8.98,-0.324,-0.624,-0.363,109,123,121,14,"6",NA,NA,78
"115","Jets","DST","NYJ",5.69,1.21,0.0139,3.72,6.68,-0.346,-1.76,-0.0782,110,176,109,6,"6",NA,NA,97
"116","Matt Ryan","QB","IND",16.3,1.34,0.243,14.6,17.7,-0.348,-1.04,-0.305,111,143,119,14,"7",NA,NA,62
"117","Steelers","DST","PIT",5.68,0.359,0.0693,5.26,6.09,-0.36,-0.225,-0.666,112,108,137,7,"7",NA,NA,23
"118","Allen Robinson","WR","LAR",11.2,1.18,0.172,10.4,12.9,-0.376,0.555,0,113,87,103,37,"8",NA,NA,43
"119","Ryan Izzo","TE","FA",7.93,NA,0.0396,NA,NA,-0.415,NA,NA,114,NA,NA,15,"6",NA,NA,NA
"120","Titans","DST","TEN",5.61,0.542,0.000783,4.93,6.19,-0.429,-0.556,-0.568,115,121,130,8,"7",NA,NA,61
"121","Commanders","DST","WAS",5.61,0.515,0.0486,4.96,6.35,-0.43,-0.523,-0.408,116,119,122,9,"8",NA,NA,45
"122","Cole Kmet","TE","CHI",7.89,1.95,0.134,4.62,9.19,-0.455,-2.7,-0.155,117,204,111,16,"6",NA,NA,96
"123","Kareem Hunt","RB","CLE",8.75,1.48,0.164,7.48,11.2,-0.469,0,-0.17,118,103,113,36,"11",NA,NA,74
"124","49ers","DST","SF",5.56,0.289,0.267,5.22,5.97,-0.478,-0.263,-0.781,119,109,141,10,"9",NA,NA,10
"125","Younghoe Koo","K","ATL",8.16,0.904,0.0682,7.25,9.44,-0.528,-0.218,-0.421,120,106,125,12,"2",NA,NA,34
"126","Brandin Cooks","WR","HOU",11,0.752,0.108,10.1,12,-0.548,0.316,-0.841,121,90,143,38,"9",NA,NA,19
"127","Evan Engram","TE","JAC",7.76,0.432,0.107,7.32,8.42,-0.589,0,-0.919,122,103,146,17,"7",NA,NA,21
"128","Daniel Jones","QB","NYG",16.1,0.695,0.0827,15.3,16.9,-0.591,-0.302,-1.2,123,112,159,15,"7",NA,NA,33
"129","Matt Prater","K","ARI",8.1,0.739,0.23,7.51,9.17,-0.597,0.0511,-0.684,124,102,139,13,"2",NA,NA,7
"130","Cam Akers","RB","LAR",8.59,1.31,0.048,7.57,10.3,-0.633,0.0822,-1.07,125,99,154,37,"11",NA,NA,62
"131","Christian Watson","WR","GB",10.9,0.965,0.0143,9.92,12.3,-0.655,0.0998,-0.568,126,98,131,39,"9",NA,NA,32
"132","Marquise Brown","WR","ARI",10.9,2.28,0.138,8.11,13.4,-0.669,-1.71,0.484,127,174,98,40,"9",NA,NA,92
"133","Aaron Rodgers","QB","GB",16,1.38,0.146,14.2,17.5,-0.674,-1.43,-0.602,128,159,133,16,"7",NA,NA,67
"134","Raheem Mostert","RB","MIA",8.54,1.94,0.427,7.37,10,-0.681,-0.111,-1.3,129,104,165,38,"11",NA,NA,91
"135","Mike Gesicki","TE","MIA",7.65,1.46,0.146,6.44,9.34,-0.696,-0.879,0,130,137,103,18,"7",NA,NA,87
"136","Broncos","DST","DEN",5.29,0.449,0.02,4.56,5.69,-0.745,-0.921,-1.07,131,139,153,11,"9",NA,NA,39
"137","Colts","DST","IND",5.27,0.787,0.0128,4.08,6.07,-0.765,-1.4,-0.683,132,158,138,12,"10",NA,NA,74
"138","Bills","DST","BUF",5.26,0.806,0.103,4.62,6.59,-0.778,-0.862,-0.163,133,135,112,13,"11",NA,NA,77
"139","Parris Campbell","WR","IND",10.8,1.39,0.233,8.81,12.4,-0.807,-1,-0.449,134,142,126,41,"9",NA,NA,57
"140","Trevor Lawrence","QB","JAC",15.8,1.48,0.199,14.1,18.1,-0.82,-1.51,0,135,164,103,17,"7",NA,NA,69
"141","Cairo Santos","K","CHI",7.87,1.24,0.085,6.71,9.44,-0.827,-0.752,-0.417,136,128,124,14,"2",NA,NA,76
"142","Juwan Johnson","TE","NO",7.5,0.718,0.137,6.77,8.3,-0.842,-0.549,-1.04,137,120,152,19,"7",NA,NA,43
"143","Chargers","DST","LAC",5.16,0.268,0.0348,4.92,5.57,-0.88,-0.559,-1.18,138,122,158,14,"11",NA,NA,3
"144","Brandon McManus","K","DEN",7.78,0.844,0.00746,6.84,8.81,-0.912,-0.625,-1.04,139,124,151,15,"2",NA,NA,24
"145","Panthers","DST","CAR",5.12,0.357,0.0136,4.63,5.4,-0.915,-0.856,-1.36,140,134,168,15,"12",NA,NA,19
"146","Jake Elliott","K","PHI",7.77,1.47,0.0403,5.71,9.26,-0.919,-1.75,-0.598,141,175,132,16,"2",NA,NA,90
"147","Eagles","DST","PHI",5.11,0.522,0.0126,4.39,5.77,-0.929,-1.09,-0.989,142,145,149,16,"12",NA,NA,52
"148","Falcons","DST","ATL",5.1,0.437,0.0187,4.64,5.75,-0.941,-0.839,-1,143,132,150,17,"12",NA,NA,35
"149","Graham Gano","K","NYG",7.73,0.908,0.132,6.75,8.98,-0.959,-0.716,-0.877,144,127,144,17,"2",NA,NA,38
"150","Bears","DST","CHI",5.08,1.42,0.0353,3.47,7,-0.96,-2.02,0.246,145,185,99,18,"13",NA,NA,99
"151","Noah Fant","TE","SEA",7.37,0.356,0.176,6.95,7.78,-0.979,-0.374,-1.56,146,116,177,20,"7",NA,NA,18
"152","Bengals","DST","CIN",5.04,0.537,0.0386,4.33,5.58,-0.995,-1.15,-1.17,147,147,156,19,"14",NA,NA,58
"153","Taylor Heinicke","QB","WAS",15.6,1.33,0.106,14.2,17.6,-1.02,-1.4,-0.483,148,157,127,18,"7",NA,NA,58
"154","Ravens","DST","BAL",5.01,0.301,0.0785,4.66,5.46,-1.03,-0.82,-1.29,149,130,164,20,"15",NA,NA,13
"155","Darius Slayton","WR","NYG",10.5,1.34,0.0427,8.36,11.7,-1.04,-1.45,-1.15,150,160,155,42,"9",NA,NA,55
"156","Donovan Peoples-Jones","WR","CLE",10.5,0.958,0.142,9.19,11.5,-1.08,-0.631,-1.37,151,125,169,43,"9",NA,NA,31
"157","Wil Lutz","K","NO",7.6,1.06,0.151,6.54,9.09,-1.09,-0.921,-0.766,152,140,140,18,"3",NA,NA,52
"158","Jerick McKinnon","RB","KC",8.11,0.744,0.0797,7.32,9.01,-1.11,-0.167,-2.33,153,105,201,39,"12",NA,NA,33
"159","Seahawks","DST","SEA",4.93,0.274,0.0462,4.53,5.24,-1.11,-0.95,-1.51,154,141,176,21,"16",NA,NA,6
"160","Kirk Cousins","QB","MIN",15.5,1.21,0.398,14,16.8,-1.13,-1.65,-1.26,155,169,161,19,"8",NA,NA,51
"161","Taysom Hill","TE","NO",7.19,4.37,0.195,3.08,12.6,-1.16,-4.24,3.21,156,244,54,21,"7",NA,NA,99
"162","Packers","DST","GB",4.88,0.376,0.026,4.59,5.48,-1.16,-0.89,-1.28,157,138,163,22,"17",NA,NA,26
"163","Buccaneers","DST","TB",4.86,0.463,0.0545,4.37,5.48,-1.18,-1.11,-1.28,158,146,162,23,"18",NA,NA,42
"164","AJ Dillon","RB","GB",8.03,1.89,0.164,6.3,11.1,-1.19,-1.19,-0.28,159,149,117,40,"12",NA,NA,90
"165","Adam Thielen","WR","MIN",10.3,0.767,0.422,9.59,11.5,-1.22,-0.222,-1.44,160,107,172,44,"9",NA,NA,21
"166","Greg Joseph","K","MIN",7.45,1.23,0.0203,5.79,8.52,-1.24,-1.67,-1.34,162,171,167,19,"3",NA,NA,72
"167","Jaguars","DST","JAC",4.8,0.715,0.15,3.68,5.33,-1.24,-1.81,-1.43,161,177,171,24,"19",NA,NA,68
"168","Joey Slye","K","WAS",7.43,1.09,0.0553,5.92,8.47,-1.26,-1.54,-1.39,163,166,170,20,"3",NA,NA,55
"169","Greg Zuerlein","K","NYJ",7.37,1.21,0.0885,6.13,8.67,-1.32,-1.33,-1.18,164,154,157,21,"3",NA,NA,62
"170","Gus Edwards","RB","BAL",7.87,2.61,1.04,5.05,11.8,-1.35,-2.44,0.492,166,200,96,41,"13",NA,NA,99
"171","Logan Thomas","TE","WAS",6.99,1.13,0.134,5.75,8.68,-1.35,-1.57,-0.662,165,167,136,22,"8",NA,NA,76
"172","Cardinals","DST","ARI",4.65,0.528,0.0372,4.3,5.53,-1.39,-1.18,-1.23,167,148,160,25,"20",NA,NA,55
"173","Evan McPherson","K","CIN",7.29,0.796,0.00562,6.11,7.8,-1.41,-1.35,-2.06,168,156,192,22,"3",NA,NA,14
"174","Cade York","K","CLE",7.28,1.45,0.0423,6.11,9.34,-1.41,-1.35,-0.52,169,155,129,23,"3",NA,NA,86
"175","Lions","DST","DET",4.61,0.35,0.101,4.21,4.98,-1.43,-1.27,-1.78,170,151,181,26,"21",NA,NA,16
"176","Riley Patterson","K","JAC",7.24,1.22,0.0841,5.95,8.91,-1.45,-1.51,-0.945,171,165,147,24,"3",NA,NA,69
"177","Robert Tonyan","TE","GB",6.86,0.332,0.519,6.56,7.38,-1.48,-0.762,-1.97,172,129,189,23,"8",NA,NA,14
"178","Russell Wilson","QB","DEN",15.1,0.965,0.0398,14.1,16.2,-1.52,-1.48,-1.81,173,162,184,20,"8",NA,NA,40
"179","Saints","DST","NO",4.51,0.729,0.175,3.3,5.08,-1.53,-2.18,-1.67,174,189,179,27,"22",NA,NA,71
"180","Mike Badgley","K","DET",7.15,1.22,0.00244,5.97,8.52,-1.54,-1.49,-1.33,175,163,166,25,"3",NA,NA,66
"181","Matthew Wright","K","PIT",7.15,0.917,0.183,6.14,8.39,-1.54,-1.32,-1.46,176,152,173,26,"3",NA,NA,41
"182","Marcus Mariota","QB","ATL",15.1,1.25,0.372,14.3,17.2,-1.56,-1.33,-0.878,177,153,145,21,"8",NA,NA,53
"183","Darnell Mooney","WR","CHI",9.92,2.7,0.0665,6.51,12.8,-1.65,-3.31,-0.0508,178,220,106,45,"9",NA,NA,96
"184","Rams","DST","LAR",4.34,0.895,0.209,2.83,4.98,-1.7,-2.65,-1.78,179,203,182,28,"23",NA,NA,84
"185","Corey Davis","WR","NYJ",9.85,2.15,0.0457,6.81,12.5,-1.71,-3,-0.411,180,212,123,46,"10",NA,NA,90
"186","Eddy Pineiro","K","CAR",6.97,1.3,0.258,5.21,8.08,-1.72,-2.26,-1.77,181,193,180,27,"3",NA,NA,79
"187","Drake London","WR","ATL",9.81,0.75,0.129,9.12,10.9,-1.76,-0.694,-1.95,182,126,187,47,"10",NA,NA,18
"188","Zay Jones","WR","JAC",9.68,1.02,0.146,8.19,10.9,-1.89,-1.62,-2.03,183,168,190,48,"10",NA,NA,35
"189","Texans","DST","HOU",4.13,0.945,0.0388,2.61,4.79,-1.91,-2.87,-1.96,184,208,188,29,"24",NA,NA,87
"190","Ryan Tannehill","QB","TEN",14.7,1.12,0.00163,13.4,15.8,-1.93,-2.17,-2.22,185,187,197,22,"8",NA,NA,45
"191","Jared Goff","QB","DET",14.7,1.21,0.233,13.7,16.1,-1.94,-1.95,-1.93,186,182,186,23,"8",NA,NA,49
"192","Raiders","DST","LVR",4.09,1.01,0.226,2.76,5.09,-1.95,-2.72,-1.67,187,205,178,30,"25",NA,NA,90
"193","Kaimi Fairbairn","K","HOU",6.71,0.868,0.31,5.65,7.81,-1.98,-1.81,-2.04,188,178,191,28,"4",NA,NA,28
"194","Cade Otton","TE","TB",6.34,1.75,0.263,4.94,8.51,-2,-2.38,-0.828,189,199,142,24,"9",NA,NA,94
"195","Marquez Valdes-Scantling","WR","KC",9.53,0.734,0.248,9,10.8,-2.03,-0.821,-2.13,190,131,195,49,"10",NA,NA,17
"196","Jacoby Brissett","QB","CLE",14.5,1.56,0.00911,13.3,17.1,-2.17,-2.28,-0.984,191,196,148,24,"8",NA,NA,73
"197","Mac Jones","QB","NE",14.5,0.841,0.0173,13.6,15.8,-2.18,-1.99,-2.28,193,184,198,25,"8",NA,NA,36
"198","Browns","DST","CLE",3.86,0.623,0.413,2.95,4.41,-2.18,-2.53,-2.34,192,202,202,31,"26",NA,NA,65
