"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"94","Cowboys","DST","DAL",6.6,1.12,0.38,5.23,8.12,0.38,-0.259,1.07,94,116,90,2,"2",NA,NA,94
"95","D.J. Moore","WR","CAR",12.3,0.906,0.315,11.2,13.4,0.315,1.08,-0.934,95,79,144,35,"8",NA,NA,26
"96","Justin Tucker","K","BAL",9.28,1.11,0.0557,7.9,10.7,0.286,0.182,0.545,96,97,94,4,"1",NA,NA,41
"97","Geno Smith","QB","SEA",17.7,1.05,0.164,16.4,19,0.275,0.916,0.0585,97,82,99,10,"5",NA,NA,52
"98","Brett Maher","K","DAL",9.22,0.743,0.0555,8.41,10.2,0.23,0.693,0.0673,98,87,98,5,"1",NA,NA,3
"99","Dominik Eberle","K","FA",9.16,1.02,0.126,8.12,10.1,0.175,0.399,-0.0869,99,91,107,6,"1",NA,NA,31
"100","Tua Tagovailoa","QB","MIA",17.5,1.3,0.0707,15.5,19,0.111,0.0121,0.0242,100,102,100,11,"5",NA,NA,62
"101","Ryan Succop","K","TB",9.04,1.72,0.049,7.73,12,0.049,0.0122,1.8,101,101,81,7,"1",NA,NA,91
"102","Russell Wilson","QB","DEN",17.4,1.39,0.0402,15.5,19.3,0.0402,0,0.393,102,103,95,12,"5",NA,NA,67
"103","Matthew Stafford","QB","LAR",17.4,1.17,0.137,15.6,18.5,0,0.158,-0.449,103,98,126,13,"5",NA,NA,57
"104","Mark Ingram","RB","NO",10.1,4.53,0.315,4.96,16.5,0,-2.37,4.99,103,200,48,35,"10",NA,NA,99
"105","Jarvis Landry","WR","NO",11.9,1.48,0.0828,10.1,14,0,-0.0811,-0.36,103,109,121,36,"8",NA,NA,51
"106","Dalton Schultz","TE","DAL",8.7,1.6,0.131,6.24,10.3,0,-0.539,0.297,103,128,97,13,"6",NA,NA,82
"107","Evan McPherson","K","CIN",8.99,1.23,0.00157,6.99,10.2,0,-0.728,0.0184,103,137,101,8,"1",NA,NA,69
"108","Dolphins","DST","MIA",6.22,0.347,0.0571,5.75,6.67,0,0.256,-0.374,103,94,122,3,"3",NA,NA,13
"109","Eddy Pineiro","K","CAR",8.99,1.96,0.285,7.22,12.3,-0.00157,-0.498,2.14,104,126,78,9,"1",NA,NA,97
"110","Bills","DST","BUF",6.16,0.527,0.0568,5.36,6.77,-0.0571,-0.131,-0.281,105,110,116,4,"4",NA,NA,52
"111","Curtis Samuel","WR","WAS",11.9,0.583,0.222,11,12.6,-0.0828,0.823,-1.73,106,84,171,37,"8",NA,NA,8
"112","Vikings","DST","MIN",6.1,0.544,0.149,5.49,6.94,-0.114,0,-0.111,107,103,109,5,"5",NA,NA,58
"113","Tyler Conklin","TE","NYJ",8.57,1.55,0.359,6.19,9.88,-0.131,-0.592,-0.09,108,130,108,14,"7",NA,NA,81
"114","Derek Carr","QB","LVR",17.3,1.61,0.0691,14.9,18.7,-0.137,-0.605,-0.261,109,131,114,14,"6",NA,NA,77
"115","Kirk Cousins","QB","MIN",17.2,0.734,0.0652,16.1,18,-0.207,0.595,-0.957,110,88,145,15,"6",NA,NA,43
"116","Packers","DST","GB",5.95,0.522,0.353,5.42,6.75,-0.263,-0.0697,-0.299,111,107,119,6,"6",NA,NA,48
"117","Jared Goff","QB","DET",17.1,1.37,0.576,14.6,18.4,-0.272,-0.821,-0.538,112,139,127,16,"6",NA,NA,66
"118","Dustin Hopkins","K","LAC",8.7,1.08,0.112,7.23,9.95,-0.286,-0.489,-0.221,113,125,112,10,"1",NA,NA,34
"119","Adam Thielen","WR","MIN",11.6,0.738,0.034,10.5,12.5,-0.304,0.385,-1.88,114,93,174,38,"8",NA,NA,17
"120","Chase Edmonds","RB","MIA",9.8,1.58,0.0702,7.17,11.4,-0.315,-0.158,-0.0628,115,112,106,36,"10",NA,NA,71
"121","Jerry Jeudy","WR","DEN",11.6,1.51,0.0639,10.6,14.4,-0.338,0.487,0.000966,116,90,102,39,"8",NA,NA,54
"122","Melvin Gordon","RB","DEN",9.73,1.63,0.262,7.01,11.5,-0.385,-0.311,0,117,120,103,37,"10",NA,NA,77
"123","Brandon McManus","K","DEN",8.59,0.968,0.0263,7.45,9.74,-0.398,-0.268,-0.436,118,117,125,11,"1",NA,NA,28
"124","Brandon Aiyuk","WR","SF",11.5,0.746,0.331,10.4,12.5,-0.402,0.21,-1.87,119,96,173,40,"8",NA,NA,19
"125","Robbie Gould","K","SF",8.57,1.16,0.0114,6.84,9.93,-0.424,-0.884,-0.247,120,143,113,12,"1",NA,NA,53
"126","Jason Sanders","K","MIA",8.55,0.82,0.00229,7.72,9.55,-0.436,0,-0.622,121,103,131,13,"1",NA,NA,12
"127","Chris Boswell","K","PIT",8.55,1.08,0.00627,6.76,9.56,-0.438,-0.955,-0.614,122,146,130,14,"1",NA,NA,38
"128","Matt Prater","K","ARI",8.55,0.746,0.0914,7.68,9.39,-0.444,-0.0433,-0.785,123,106,137,15,"1",NA,NA,6
"129","Robert Tonyan","TE","GB",8.21,1.07,0.0676,6.76,9.69,-0.491,-0.0168,-0.283,124,104,117,15,"7",NA,NA,60
"130","Kaimi Fairbairn","K","HOU",8.45,0.932,0.0534,7.34,9.49,-0.536,-0.378,-0.682,125,121,135,16,"1",NA,NA,22
"131","Ryan Izzo","TE","FA",8.14,NA,0.0462,NA,NA,-0.558,NA,NA,126,NA,NA,16,"7",NA,NA,NA
"132","Cairo Santos","K","CHI",8.4,0.749,0.00119,7.82,8.85,-0.589,0.102,-1.32,127,99,157,17,"1",NA,NA,9
"133","Greg Joseph","K","MIN",8.4,1.12,0.0192,6.89,9.8,-0.59,-0.831,-0.377,128,140,123,18,"1",NA,NA,44
"134","Dawson Knox","TE","BUF",8.09,0.717,0.419,7.18,8.7,-0.604,0.394,-1.27,129,92,155,17,"7",NA,NA,36
"135","Mason Crosby","K","GB",8.38,1.2,0.00643,6.77,9.79,-0.609,-0.953,-0.384,130,145,124,19,"1",NA,NA,66
"136","Jake Elliott","K","PHI",8.37,1.19,0.00245,6.76,9.9,-0.616,-0.96,-0.269,131,148,115,20,"1",NA,NA,62
"137","Giants","DST","NYG",5.6,1.43,0.0189,3.44,7.05,-0.616,-2.06,0,132,186,103,7,"6",NA,NA,99
"138","Graham Gano","K","NYG",8.37,0.938,0.0522,7.16,9.44,-0.618,-0.561,-0.734,133,129,136,21,"2",NA,NA,25
"139","Bears","DST","CHI",5.58,0.37,0.0192,5.2,6.08,-0.635,-0.291,-0.969,134,118,146,8,"6",NA,NA,16
"140","J.K. Dobbins","RB","BAL",9.47,1.55,0.194,7.3,11.4,-0.646,-0.0224,-0.0501,135,105,105,38,"10",NA,NA,70
"141","Browns","DST","CLE",5.56,0.791,0.06,4.82,6.73,-0.655,-0.675,-0.317,136,136,120,9,"7",NA,NA,87
"142","Jason Myers","K","SEA",8.32,1.38,0.113,6.76,10.1,-0.67,-0.956,-0.0388,137,147,104,22,"2",NA,NA,84
"143","49ers","DST","SF",5.5,0.391,0.0997,5.07,5.89,-0.715,-0.425,-1.16,138,122,151,10,"8",NA,NA,23
"144","Robert Woods","WR","TEN",11.2,1.06,0.201,9.66,12.7,-0.733,-0.483,-1.69,139,124,170,41,"8",NA,NA,34
"145","Matt Gay","K","LAR",8.21,1.17,0.158,6.58,9.5,-0.783,-1.14,-0.67,140,155,134,23,"2",NA,NA,59
"146","Rams","DST","LAR",5.4,0.323,0.0395,4.97,5.78,-0.814,-0.521,-1.27,141,127,153,11,"9",NA,NA,10
"147","Cam Akers","RB","LAR",9.28,2.42,0.431,6.67,12.7,-0.84,-0.652,1.19,142,133,89,39,"11",NA,NA,95
"148","Trevor Lawrence","QB","JAC",16.6,1.67,0.02,14.6,18.3,-0.848,-0.903,-0.622,143,144,132,17,"6",NA,NA,82
"149","Chargers","DST","LAC",5.36,0.47,0.0573,4.74,5.97,-0.854,-0.757,-1.08,144,138,148,12,"10",NA,NA,32
"150","Marcus Mariota","QB","ATL",16.5,2.03,0.638,13.2,18.9,-0.868,-2.24,0,145,194,103,18,"7",NA,NA,92
"151","Eagles","DST","PHI",5.31,0.514,0.0835,4.82,6.13,-0.911,-0.671,-0.913,146,135,142,13,"11",NA,NA,42
"152","Josh Palmer","WR","LAC",11,0.547,0.368,10.2,11.7,-0.934,0.0872,-2.68,147,100,201,42,"9",NA,NA,7
"153","Greg Zuerlein","K","NYJ",8.05,1.34,0.345,6.38,9.62,-0.941,-1.34,-0.55,148,164,128,24,"2",NA,NA,78
"154","Titans","DST","TEN",5.22,0.371,0.0721,4.83,5.68,-0.995,-0.665,-1.37,149,134,160,14,"12",NA,NA,19
"155","Logan Thomas","TE","WAS",7.68,0.817,0.437,6.31,8.4,-1.02,-0.476,-1.57,150,123,166,18,"8",NA,NA,46
"156","Colts","DST","IND",5.15,0.414,0.0161,4.46,5.42,-1.07,-1.03,-1.63,151,152,168,15,"12",NA,NA,29
"157","Cardinals","DST","ARI",5.13,0.584,0.0261,4.34,5.7,-1.08,-1.16,-1.34,152,156,158,16,"13",NA,NA,61
"158","Bengals","DST","CIN",5.11,0.517,0.0319,4.26,5.49,-1.11,-1.23,-1.55,153,160,165,17,"14",NA,NA,45
"159","Broncos","DST","DEN",5.08,0.718,0.304,4.25,6.13,-1.14,-1.24,-0.915,154,161,143,18,"15",NA,NA,74
"160","Travis Etienne","RB","JAC",8.85,1.13,0.182,7.32,10.2,-1.27,0,-1.31,155,103,156,40,"11",NA,NA,51
"161","Tyler Bass","K","BUF",7.7,1.13,0.0182,6.44,9.38,-1.29,-1.28,-0.793,156,162,138,25,"2",NA,NA,47
"162","DeVante Parker","WR","NE",10.6,0.283,0.26,10.1,10.9,-1.3,0,-3.44,157,103,221,43,"9",NA,NA,3
"163","Cade York","K","CLE",7.69,1.16,0.128,6.68,9.52,-1.3,-1.04,-0.656,158,153,133,26,"2",NA,NA,50
"164","Matthew Wright","K","FA",7.56,1.33,0.0822,6.33,9.28,-1.43,-1.39,-0.897,159,166,141,27,"2",NA,NA,75
"165","J.D. McKissic","RB","WAS",8.66,0.505,0.601,8.03,9.28,-1.45,0.706,-2.22,161,86,189,41,"11",NA,NA,15
"166","Lions","DST","DET",4.77,1.26,0.0383,2.75,5.94,-1.45,-2.74,-1.11,160,210,149,19,"16",NA,NA,97
"167","Irv Smith Jr.","TE","MIN",7.24,0.813,0.0738,5.91,7.99,-1.46,-0.869,-1.98,162,142,177,19,"8",NA,NA,45
"168","Texans","DST","HOU",4.73,0.481,0.166,4.33,5.46,-1.48,-1.16,-1.59,163,157,167,20,"17",NA,NA,39
"169","Matt Ryan","QB","IND",15.9,1.53,0.0623,13.5,17.7,-1.51,-1.95,-1.23,164,183,152,19,"7",NA,NA,70
"170","Wil Lutz","K","NO",7.48,1.29,0.0876,5.98,9.33,-1.51,-1.74,-0.843,165,178,139,28,"2",NA,NA,72
"171","Mike Gesicki","TE","MIA",7.16,2.09,0.0131,4.44,9.97,-1.53,-2.34,0,166,198,103,20,"8",NA,NA,95
"172","Cole Kmet","TE","CHI",7.15,0.763,0.0537,6.13,7.89,-1.55,-0.647,-2.08,167,132,182,21,"8",NA,NA,40
"173","Russell Gage","WR","TB",10.4,3.17,0.177,6.21,14.4,-1.56,-3.94,0,168,244,103,44,"9",NA,NA,96
"174","Jacoby Brissett","QB","CLE",15.8,1.88,0.237,13.7,18.3,-1.57,-1.73,-0.581,169,176,129,20,"7",NA,NA,87
"175","Evan Engram","TE","JAC",7.1,0.559,0.0478,6.48,7.77,-1.6,-0.302,-2.21,170,119,188,22,"8",NA,NA,26
"176","Nick Folk","K","NE",7.39,1.76,0.148,5.09,9.3,-1.6,-2.63,-0.869,171,207,140,29,"2",NA,NA,94
"177","Noah Fant","TE","SEA",7.05,1.17,0.548,5.05,7.91,-1.65,-1.73,-2.06,172,177,179,23,"9",NA,NA,65
"178","Commanders","DST","WAS",4.57,0.706,0.109,3.92,5.69,-1.65,-1.57,-1.36,173,171,159,21,"18",NA,NA,71
"179","Isaiah McKenzie","WR","BUF",10.2,1.56,0.0457,8.55,12.9,-1.74,-1.6,-1.46,174,173,163,45,"9",NA,NA,54
"180","Joey Slye","K","WAS",7.24,1.48,0.114,5.66,9.17,-1.75,-2.06,-1,175,187,147,30,"3",NA,NA,88
"181","Ravens","DST","BAL",4.46,0.115,0.0598,4.32,4.59,-1.76,-1.17,-2.45,176,158,197,22,"19",NA,NA,1
"182","Elijah Moore","WR","NYJ",10.2,0.835,0.054,8.97,11.2,-1.78,-1.18,-3.11,177,159,214,46,"9",NA,NA,23
"183","Daniel Jones","QB","NYG",15.6,1.6,0.157,13.8,17.8,-1.81,-1.71,-1.15,178,175,150,21,"7",NA,NA,75
"184","Falcons","DST","ATL",4.4,0.41,0.0149,4.01,4.97,-1.82,-1.49,-2.08,179,169,181,23,"20",NA,NA,26
"185","Buccaneers","DST","TB",4.38,0.252,0.0677,4.04,4.6,-1.83,-1.46,-2.45,180,168,196,24,"21",NA,NA,6
"186","Chase Claypool","WR","PIT",10.1,1.12,0.0368,8.2,11,-1.84,-1.94,-3.36,181,182,219,47,"9",NA,NA,35
"187","Randy Bullock","K","TEN",7.13,1.16,0.362,5.76,8.76,-1.86,-1.96,-1.41,182,184,162,31,"3",NA,NA,56
"188","Treylon Burks","WR","TEN",10.1,0.728,0.331,9.17,10.9,-1.88,-0.979,-3.47,183,150,226,48,"9",NA,NA,15
"189","Jaguars","DST","JAC",4.32,0.6,0.00372,3.37,4.92,-1.9,-2.12,-2.12,184,189,185,25,"21",NA,NA,68
"190","Jets","DST","NYJ",4.31,0.591,0.0832,3.71,4.98,-1.9,-1.78,-2.07,185,180,180,26,"22",NA,NA,65
"191","Mitchell Trubisky","QB","PIT",15.4,2.36,0.0922,12.9,18.6,-1.96,-2.52,-0.285,186,203,118,22,"7",NA,NA,95
"192","Saints","DST","NO",4.23,0.476,0.00232,3.72,4.95,-1.99,-1.77,-2.09,187,179,183,27,"22",NA,NA,35
"193","Patriots","DST","NE",4.23,0.528,0.0635,3.42,4.6,-1.99,-2.07,-2.45,188,188,195,28,"23",NA,NA,55
"194","Nyheim Hines","RB","IND",8.06,0.815,0.248,7.13,9.32,-2.05,-0.198,-2.17,190,113,187,42,"11",NA,NA,30
"195","Chiefs","DST","KC",4.16,0.204,0.0639,3.92,4.39,-2.05,-1.57,-2.65,189,170,200,29,"24",NA,NA,3
"196","Ryan Tannehill","QB","TEN",15.3,1.6,0.224,13.5,17.5,-2.06,-1.96,-1.4,191,185,161,23,"8",NA,NA,74
"197","Panthers","DST","CAR",4.1,0.754,0.0883,2.9,4.82,-2.12,-2.6,-2.23,192,206,191,30,"25",NA,NA,81
"198","Hayden Hurst","TE","CIN",6.5,0.451,0.502,5.92,7.05,-2.2,-0.861,-2.93,193,141,207,24,"9",NA,NA,21
