"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"45","Joe Burrow","QB","CIN",20.4,0.523,0.67,19.7,20.9,3.2,4.28,2.33,45,31,72,4,"3",NA,NA,12
"46","JuJu Smith-Schuster","WR","KC",15.4,2.96,0.0103,12.3,18.8,3.15,2.12,5.68,46,57,39,16,"6",NA,NA,94
"47","D.J. Moore","WR","CAR",15.4,2.57,0.0141,12.4,18.4,3.14,2.27,5.27,47,56,41,17,"6",NA,NA,88
"48","DeVonta Smith","WR","PHI",15.3,2.43,0.0661,12.2,17.5,3.12,2.08,4.3,48,58,54,18,"6",NA,NA,85
"49","Hassan Haskins","RB","TEN",13.1,2.6,0.00809,10.8,16.9,3.07,3.3,5.99,49,43,34,23,"6",NA,NA,94
"50","D'Andre Swift","RB","DET",13.1,1.19,0.129,11.5,14.5,3.06,4.05,3.52,50,36,63,24,"6",NA,NA,48
"51","Jerry Jeudy","WR","DEN",15.3,3.28,0.18,11.2,19,3.06,1.02,5.86,51,77,38,19,"6",NA,NA,99
"52","AJ Dillon","RB","GB",13,2.03,0.0138,11,15.9,2.93,3.56,4.98,52,42,47,25,"6",NA,NA,83
"53","Jerick McKinnon","RB","KC",13,4,0.698,6.97,17.4,2.92,-0.511,6.41,53,126,26,26,"6",NA,NA,99
"54","Amari Cooper","WR","CLE",15.1,2.22,0.0537,12.8,17.5,2.88,2.61,4.3,54,51,53,20,"6",NA,NA,81
"55","Brandon Aiyuk","WR","SF",15,2.55,0.423,11.6,17.7,2.82,1.46,4.59,55,68,52,21,"6",NA,NA,87
"56","Dak Prescott","QB","DAL",19.7,0.776,1.06,18.7,20.7,2.53,3.25,2.09,56,44,75,5,"4",NA,NA,31
"57","Michael Pittman","WR","IND",14.6,2.17,0.069,12.6,18,2.4,2.45,4.79,57,53,51,22,"7",NA,NA,81
"58","Dawson Knox","TE","BUF",11.9,2.5,0.248,8.89,14.6,2.36,0.71,3.83,58,87,59,5,"2",NA,NA,90
"59","Allen Lazard","WR","GB",14.5,3.09,1.12,10.5,18.3,2.33,0.287,5.19,59,96,42,23,"8",NA,NA,96
"60","Zack Moss","RB","IND",12.3,1.4,0.0926,11.3,14.5,2.22,3.82,3.53,60,40,62,27,"6",NA,NA,62
"61","Devin Singletary","RB","BUF",12.2,1.78,0.549,10.7,14.8,2.13,3.21,3.83,61,45,58,28,"7",NA,NA,78
"62","Dalton Schultz","TE","DAL",11.6,2.36,0.903,9.4,14,2.11,1.22,3.17,62,75,64,6,"3",NA,NA,88
"63","DOnta Foreman","RB","CAR",11.6,1.38,0.262,10.4,13.7,1.58,2.91,2.71,63,47,67,29,"7",NA,NA,61
"64","Trevor Lawrence","QB","JAC",18.6,2.17,0.0115,15,20.1,1.47,-0.368,1.5,64,118,81,6,"4",NA,NA,90
"65","Jared Goff","QB","DET",18.6,1.43,0.0475,17,20.7,1.46,1.61,2.14,65,66,74,7,"4",NA,NA,67
"66","Kirk Cousins","QB","MIN",18.6,0.857,0.888,17.8,19.6,1.41,2.41,1,66,55,86,8,"5",NA,NA,36
"67","Isiah Pacheco","RB","KC",11.4,1.26,0.00945,10.1,13.3,1.32,2.65,2.34,67,50,71,30,"7",NA,NA,51
"68","Raheem Mostert","RB","MIA",11.3,2.52,0.348,9.14,15.2,1.31,1.65,4.26,68,64,55,31,"7",NA,NA,91
"69","Jakobi Meyers","WR","NE",13.4,1.86,0.101,11.6,16.2,1.21,1.48,3.06,70,67,65,24,"8",NA,NA,75
"70","Cole Kmet","TE","CHI",10.7,2.41,0.141,8.73,14.4,1.21,0.548,3.58,69,90,61,7,"3",NA,NA,89
"71","Jahan Dotson","WR","WAS",13.3,2.46,0.152,10.2,15.9,1.11,0.0351,2.79,71,102,66,25,"8",NA,NA,86
"72","Mark Andrews","TE","BAL",10.6,0.985,0.212,9.19,11.6,1.07,1.01,0.798,72,78,92,8,"4",NA,NA,56
"73","Latavius Murray","RB","DEN",11,1.01,0.0313,9.9,12.5,0.959,2.41,1.53,73,54,80,32,"7",NA,NA,38
"74","Brandin Cooks","WR","HOU",13.2,1.54,0.233,11.9,15.6,0.955,1.78,2.42,74,62,69,26,"8",NA,NA,62
"75","J.K. Dobbins","RB","BAL",11,1.36,0.846,9.52,12.9,0.927,2.03,1.97,75,59,77,33,"8",NA,NA,59
"76","Tyler Higbee","TE","LAR",10.4,0.84,0.117,9.63,11.8,0.855,1.46,0.956,76,69,88,9,"4",NA,NA,45
"77","Dallas Goedert","TE","PHI",10.2,0.752,0.433,8.97,10.8,0.738,0.79,0,77,84,103,10,"4",NA,NA,36
"78","Tyler Lockett","WR","SEA",12.9,2.03,0.196,10.6,15.7,0.721,0.391,2.57,78,94,68,27,"8",NA,NA,78
"79","Drake London","WR","ATL",12.7,0.551,0.108,11.9,13.4,0.526,1.78,0.239,79,61,97,28,"8",NA,NA,16
"80","Geno Smith","QB","SEA",17.7,1.4,0.0143,16.1,19,0.523,0.726,0.469,80,86,94,9,"5",NA,NA,64
"81","Aaron Rodgers","QB","GB",17.7,0.547,0.299,17,18.2,0.509,1.62,-0.375,81,65,118,10,"5",NA,NA,19
"82","Justin Tucker","K","BAL",9.57,1.52,0.142,8.33,12,0.506,0.749,1.74,82,85,78,1,"1",NA,NA,90
"83","Chiefs","DST","KC",6.21,0.522,0.217,5.68,6.86,0.487,0.423,0,83,91,103,1,"1",NA,NA,55
"84","Darius Slayton","WR","NYG",12.6,3.02,0.0549,9.84,17.2,0.418,-0.322,4.06,84,116,56,29,"8",NA,NA,95
"85","Graham Gano","K","NYG",9.43,1.94,0.00501,7.3,12.2,0.365,-0.278,2.03,85,113,76,2,"1",NA,NA,97
"86","D.J. Chark","WR","DET",12.6,3.16,0.000806,9.67,17.1,0.363,-0.499,3.93,86,124,57,30,"8",NA,NA,98
"87","Christian Kirk","WR","JAC",12.6,1.19,0.0145,11,13.9,0.362,0.86,0.776,87,82,93,31,"8",NA,NA,48
"88","Nick Folk","K","NE",9.42,2.06,0.0743,7.55,12.6,0.36,-0.0297,2.36,88,104,70,3,"1",NA,NA,99
"89","Chris Olave","WR","NO",12.6,1.27,0.128,11.3,14.4,0.347,1.16,1.28,89,76,84,32,"8",NA,NA,50
"90","Darren Waller","TE","LVR",9.82,1.28,0.104,7.99,11.1,0.305,-0.191,0.283,90,110,96,11,"4",NA,NA,70
"91","Brett Maher","K","DAL",9.35,1.04,0.0551,8,10.3,0.285,0.416,0.0848,91,93,101,4,"1",NA,NA,43
"92","Eagles","DST","PHI",6,1.26,0.27,5.05,7.79,0.27,-0.199,0.923,92,112,89,2,"2",NA,NA,97
"93","Mason Crosby","K","GB",9.29,0.751,0.0374,8.56,10.1,0.23,0.981,-0.104,93,79,110,5,"1",NA,NA,7
"94","Zay Jones","WR","JAC",12.4,0.589,0.119,11.6,13.2,0.219,1.42,0,94,70,103,33,"9",NA,NA,18
"95","Daniel Jones","QB","NYG",17.4,0.642,0.0313,16.8,18.4,0.21,1.39,-0.143,95,71,111,11,"5",NA,NA,21
"96","Pat Freiermuth","TE","PIT",9.71,0.447,0.202,9.06,10.2,0.202,0.879,-0.617,96,81,125,12,"5",NA,NA,15
"97","Mike Badgley","K","DET",9.26,1.13,0.177,7.68,10.2,0.193,0.0998,0.0261,97,101,102,6,"1",NA,NA,60
"98","Gardner Minshew","QB","PHI",17.3,1.5,0.179,15.5,18.8,0.179,0.15,0.182,98,99,99,12,"6",NA,NA,69
"99","Mike Evans","WR","TB",12.3,1.57,0.00194,10.7,14.8,0.1,0.573,1.64,99,89,79,34,"9",NA,NA,64
"100","Diontae Johnson","WR","PIT",12.3,0.611,0.0985,11.5,12.9,0.0985,1.38,-0.235,100,72,113,35,"9",NA,NA,19
"101","Jamaal Williams","RB","DET",10.1,1.07,0.0818,8.76,11.1,0.0818,1.28,0.199,101,74,98,34,"8",NA,NA,41
"102","Robbie Gould","K","SF",9.08,0.896,0.0161,8.22,10.1,0.0161,0.636,-0.092,102,88,109,7,"1",NA,NA,20
"103","Tom Brady","QB","TB",17.2,2.36,0.0449,14,19.5,0,-1.44,0.919,103,153,90,13,"6",NA,NA,93
"104","Rachaad White","RB","TB",10,0.914,0.539,8.83,10.9,0,1.35,-0.0225,103,73,104,35,"9",NA,NA,32
"105","Mike Williams","WR","LAC",12.2,1.13,0.397,11.1,14,0,0.972,0.89,103,80,91,36,"9",NA,NA,47
"106","Juwan Johnson","TE","NO",9.51,1.72,0.178,8.18,12.2,0,0,1.35,103,103,82,13,"5",NA,NA,83
"107","Harrison Butker","K","KC",9.06,0.677,0.0406,8.41,9.85,0,0.831,-0.364,103,83,117,8,"1",NA,NA,1
"108","Lions","DST","DET",5.73,0.244,0.0387,5.47,6.02,0,0.214,-0.848,103,98,134,3,"3",NA,NA,13
"109","Patriots","DST","NE",5.69,1.51,0.0217,4.65,7.85,-0.0387,-0.608,0.99,104,128,87,4,"3",NA,NA,99
"110","Jason Myers","K","SEA",9.02,1.12,0.213,7.4,10.2,-0.0406,-0.176,0,105,109,103,9,"1",NA,NA,57
"111","Justin Herbert","QB","LAC",17.1,1.71,0.468,15.4,19.6,-0.0449,0,1.06,106,103,85,14,"6",NA,NA,79
"112","Cowboys","DST","DAL",5.67,0.639,0.0154,5.14,6.55,-0.0604,-0.114,-0.316,107,107,115,5,"3",NA,NA,68
"113","49ers","DST","SF",5.65,0.435,0.0256,5.12,6.11,-0.0758,-0.129,-0.751,108,108,129,6,"4",NA,NA,39
"114","Chargers","DST","LAC",5.63,0.644,0.0358,4.88,6.2,-0.101,-0.371,-0.665,109,119,126,7,"5",NA,NA,71
"115","Jets","DST","NYJ",5.59,0.271,0.192,5.25,5.8,-0.137,0,-1.07,110,103,143,8,"6",NA,NA,23
"116","David Njoku","TE","CLE",9.33,0.59,0.0783,8.47,10,-0.178,0.292,-0.781,111,95,131,14,"5",NA,NA,29
"117","Younghoe Koo","K","ATL",8.81,0.771,0.0237,7.84,9.75,-0.253,0.262,-0.468,112,97,120,10,"1",NA,NA,10
"118","Noah Fant","TE","SEA",9.25,2.6,1.43,6.88,13,-0.256,-1.3,2.19,113,149,73,15,"6",NA,NA,92
"119","Tyler Bass","K","BUF",8.79,1.37,0.0107,6.88,10.1,-0.277,-0.7,-0.0751,114,132,107,11,"1",NA,NA,87
"120","Greg Joseph","K","MIN",8.78,1.26,0.198,7.51,10.4,-0.288,-0.0708,0.147,115,106,100,12,"1",NA,NA,73
"121","Jaguars","DST","JAC",5.4,0.614,0.0479,4.94,6.25,-0.329,-0.317,-0.614,116,115,124,9,"7",NA,NA,65
"122","Giants","DST","NYG",5.35,0.38,0.00632,4.92,5.82,-0.377,-0.334,-1.05,117,117,141,10,"7",NA,NA,32
"123","Falcons","DST","ATL",5.34,0.534,0.0941,4.64,5.9,-0.383,-0.612,-0.96,118,130,137,11,"8",NA,NA,58
"124","Marquise Brown","WR","ARI",11.8,1.15,0.61,10.2,13.1,-0.397,0,-0.0306,119,103,105,37,"10",NA,NA,47
"125","Packers","DST","GB",5.25,0.246,0.16,4.94,5.4,-0.477,-0.311,-1.47,120,114,158,12,"9",NA,NA,16
"126","Daniel Carlson","K","LVR",8.58,0.914,0.0444,7.58,9.52,-0.486,0,-0.698,121,103,127,13,"1",NA,NA,27
"127","Brock Purdy","QB","SF",16.7,0.881,1,15.8,17.8,-0.513,0.418,-0.748,122,92,128,15,"7",NA,NA,38
"128","Eddy Pineiro","K","CAR",8.53,0.722,0.0132,7.54,9.22,-0.53,-0.042,-0.999,123,105,138,14,"1",NA,NA,3
"129","Chuba Hubbard","RB","CAR",9.5,1.36,0.496,7.48,10.9,-0.539,0,0,124,103,103,36,"9",NA,NA,57
"130","Jason Sanders","K","MIA",8.52,1.94,0.199,7.11,11.5,-0.543,-0.466,1.29,125,123,83,15,"2",NA,NA,93
"131","Dolphins","DST","MIA",5.09,0.222,0.00236,4.84,5.32,-0.637,-0.416,-1.54,126,122,161,13,"9",NA,NA,10
"132","Ravens","DST","BAL",5.09,0.301,0.0477,4.84,5.39,-0.639,-0.412,-1.47,127,121,159,14,"10",NA,NA,26
"133","Commanders","DST","WAS",5.04,0.42,0.0238,4.64,5.6,-0.687,-0.611,-1.26,128,129,148,15,"11",NA,NA,35
"134","Browns","DST","CLE",5.02,0.255,0.0365,4.75,5.33,-0.711,-0.506,-1.54,129,125,160,16,"12",NA,NA,19
"135","Jake Elliott","K","PHI",8.32,1.19,0.0809,6.69,9.67,-0.743,-0.891,-0.541,130,138,121,16,"2",NA,NA,63
"136","Steelers","DST","PIT",4.98,0.457,0.0342,4.6,5.47,-0.747,-0.65,-1.4,131,131,152,17,"12",NA,NA,42
"137","Colts","DST","IND",4.95,0.505,0.0026,4.54,5.65,-0.782,-0.715,-1.21,132,133,145,18,"12",NA,NA,48
"138","Rams","DST","LAR",4.94,0.467,0.0253,4.53,5.57,-0.784,-0.725,-1.3,133,135,149,19,"13",NA,NA,45
"139","Bills","DST","BUF",4.92,0.844,0.152,3.69,5.42,-0.81,-1.57,-1.44,134,164,155,20,"14",NA,NA,81
"140","Ryan Succop","K","TB",8.24,0.792,0.0436,7.07,8.85,-0.824,-0.512,-1.36,135,127,151,17,"2",NA,NA,13
"141","Brandon McManus","K","DEN",8.2,0.899,0.0598,7.39,9.19,-0.867,-0.192,-1.03,136,111,139,18,"2",NA,NA,23
"142","Cade York","K","CLE",8.14,1.31,0.359,6.56,9.39,-0.927,-1.02,-0.823,137,141,133,19,"2",NA,NA,80
"143","Vikings","DST","MIN",4.77,0.545,0.011,3.99,5.19,-0.961,-1.26,-1.67,138,147,166,21,"14",NA,NA,61
"144","Cardinals","DST","ARI",4.76,0.512,0.016,4.34,5.29,-0.972,-0.911,-1.58,139,139,162,22,"14",NA,NA,52
"145","Seahawks","DST","SEA",4.74,0.36,0.156,4.53,5.26,-0.988,-0.722,-1.6,140,134,163,23,"15",NA,NA,29
"146","Courtland Sutton","WR","DEN",11.2,0.679,0.632,10.3,12.1,-1.01,0.11,-1.03,141,100,140,38,"10",NA,NA,25
"147","Antonio Gibson","RB","WAS",9,NA,0.366,NA,NA,-1.04,NA,NA,142,NA,NA,37,"9",NA,NA,NA
"148","Buccaneers","DST","TB",4.58,0.994,0.0893,3.27,5.43,-1.14,-1.98,-1.44,143,178,154,24,"16",NA,NA,84
"149","Saints","DST","NO",4.49,1.01,0.195,3.17,5.54,-1.23,-2.08,-1.33,144,183,150,25,"17",NA,NA,87
"150","Wil Lutz","K","NO",7.78,1.05,0.403,6.37,8.76,-1.29,-1.21,-1.45,145,143,157,20,"2",NA,NA,47
"151","Cordarrelle Patterson","RB","ATL",8.63,2.29,0.066,5.16,10.9,-1.4,-2.32,-0.0567,146,189,106,38,"9",NA,NA,89
"152","Panthers","DST","CAR",4.3,0.145,0.0142,4.13,4.42,-1.43,-1.13,-2.45,147,142,189,26,"17",NA,NA,1
"153","Bengals","DST","CIN",4.28,0.777,0.0625,3.17,4.85,-1.44,-2.08,-2.02,148,184,174,27,"18",NA,NA,77
"154","Michael Carter","RB","NYJ",8.57,1.47,0.226,6.55,10.1,-1.47,-0.933,-0.891,149,140,135,39,"10",NA,NA,64
"155","Deshaun Watson","QB","CLE",15.7,1.91,0.0552,13.9,18.6,-1.51,-1.53,0,151,160,103,16,"7",NA,NA,83
"156","Texans","DST","HOU",4.22,0.198,0.136,4.01,4.44,-1.51,-1.25,-2.42,150,146,188,28,"19",NA,NA,6
"157","Carson Wentz","QB","WAS",15.6,2.13,0.192,12.3,17.5,-1.57,-3.11,-1.07,152,203,144,17,"7",NA,NA,88
"158","Gabriel Davis","WR","BUF",10.6,1.53,0.132,8.84,12.9,-1.64,-1.33,-0.308,153,150,114,39,"10",NA,NA,61
"159","Titans","DST","TEN",4.09,0.768,0.167,2.98,4.63,-1.64,-2.28,-2.24,154,187,181,29,"20",NA,NA,74
"160","Jeffery Wilson","RB","MIA",8.34,2.01,0.876,6.66,10.6,-1.69,-0.823,-0.355,157,136,116,40,"10",NA,NA,83
"161","Gerald Everett","TE","LAC",7.82,0.917,0.0665,6.31,8.49,-1.69,-1.87,-2.32,155,173,184,16,"7",NA,NA,50
"162","Evan McPherson","K","CIN",7.38,0.95,0.117,6.34,8.34,-1.69,-1.24,-1.88,156,145,169,21,"3",NA,NA,33
"163","Taysom Hill","TE","NO",7.76,2.94,0.0575,4.07,10.2,-1.75,-4.11,-0.602,158,233,122,17,"7",NA,NA,95
"164","Russell Wilson","QB","DEN",15.4,1.77,0.546,13.5,18,-1.76,-1.94,-0.602,159,175,123,18,"8",NA,NA,81
"165","George Pickens","WR","PIT",10.4,1.66,0.00443,8.67,13,-1.77,-1.5,-0.147,160,156,112,40,"10",NA,NA,67
"166","Richie James","WR","NYG",10.4,0.415,0.0923,9.79,10.8,-1.77,-0.373,-2.35,161,120,185,41,"10",NA,NA,7
"167","Ryan Izzo","TE","FA",7.7,NA,0.493,NA,NA,-1.81,NA,NA,164,NA,NA,18,"7",NA,NA,NA
"168","Riley Patterson","K","JAC",7.26,1.09,0.0683,6.07,8.41,-1.81,-1.51,-1.8,162,158,167,22,"3",NA,NA,53
"169","Raiders","DST","LVR",3.92,1.04,0.0363,2.41,4.62,-1.81,-2.85,-2.24,163,199,182,30,"21",NA,NA,90
"170","Broncos","DST","DEN",3.88,0.16,0.22,3.71,4.07,-1.84,-1.55,-2.79,165,162,200,31,"22",NA,NA,3
"171","Curtis Samuel","WR","WAS",10.3,0.729,0.104,9.32,11.2,-1.87,-0.845,-2,166,137,173,42,"10",NA,NA,27
"172","Greg Zuerlein","K","NYJ",7.19,1.07,0.00509,6.05,8.77,-1.87,-1.53,-1.45,167,161,156,23,"3",NA,NA,50
"173","Randy Bullock","K","TEN",7.19,0.923,0.0792,5.87,8.05,-1.88,-1.71,-2.16,168,169,178,24,"3",NA,NA,30
"174","Joey Slye","K","WAS",7.11,0.959,0.00743,5.94,8.31,-1.96,-1.64,-1.91,169,166,170,25,"3",NA,NA,37
"175","Adam Thielen","WR","MIN",10.2,1.55,0.534,8.83,12.7,-1.97,-1.33,-0.448,171,151,119,43,"11",NA,NA,63
"176","Matt Gay","K","LAR",7.1,1.01,0.021,5.83,8.15,-1.97,-1.75,-2.07,170,170,175,26,"3",NA,NA,40
"177","Chase McLaughlin","K","IND",7.08,1.28,0.0395,5.73,8.36,-1.99,-1.85,-1.85,172,172,168,27,"3",NA,NA,77
"178","Chris Boswell","K","PIT",7.04,0.883,0.0411,5.93,7.98,-2.03,-1.65,-2.24,173,167,180,28,"3",NA,NA,17
"179","Bears","DST","CHI",3.66,1.1,0,2.1,4.4,-2.06,-3.15,-2.47,174,204,190,32,"22",NA,NA,94
"180","Matt Prater","K","ARI",7,1.35,0.0593,5.56,8.54,-2.07,-2.02,-1.67,175,180,165,29,"3",NA,NA,83
"181","Cairo Santos","K","CHI",6.94,1.24,0.128,6.08,8.95,-2.13,-1.5,-1.26,176,157,147,30,"3",NA,NA,67
"182","Kaimi Fairbairn","K","HOU",6.81,1.26,0,5.6,8.23,-2.25,-1.98,-1.98,177,177,172,31,"3",NA,NA,70
"183","Tyler Conklin","TE","NYJ",7.21,0.585,0.0664,6.67,8,-2.3,-1.51,-2.81,178,159,203,19,"7",NA,NA,26
"184","Mike White","QB","NYJ",14.9,0.954,0.419,14,16.1,-2.31,-1.43,-2.49,179,152,192,19,"8",NA,NA,43
"185","Hayden Hurst","TE","CIN",7.14,0.904,0.0297,6.22,8.28,-2.37,-1.96,-2.52,180,176,193,20,"7",NA,NA,48
"186","Jelani Woods","TE","IND",7.11,2.14,0.0261,4.27,10,-2.4,-3.91,-0.79,181,227,132,21,"7",NA,NA,86
"187","Hunter Henry","TE","NE",7.08,0.832,0.343,6.14,8.25,-2.43,-2.04,-2.55,182,181,194,22,"8",NA,NA,44
"188","Donovan Peoples-Jones","WR","CLE",9.71,1.09,0.313,8.68,11.5,-2.5,-1.48,-1.66,183,155,164,44,"11",NA,NA,44
"189","James Cook","RB","BUF",7.47,1.5,0.0376,6.02,9.9,-2.57,-1.47,-1.05,184,154,142,41,"10",NA,NA,68
"190","Royce Freeman","RB","HOU",7.43,3.25,0.567,2.39,10.9,-2.61,-5.09,-0.0761,185,252,108,42,"11",NA,NA,98
"191","Tyler Huntley","QB","BAL",14.4,0.933,0.046,13.4,15.6,-2.73,-2.02,-2.94,186,179,209,20,"8",NA,NA,40
"192","Teddy Bridgewater","QB","MIA",14.4,0.531,0.422,13.7,15,-2.77,-1.7,-3.54,188,168,222,21,"8",NA,NA,14
"193","Jordan Akins","TE","HOU",6.74,1.1,0.206,5.72,8.32,-2.77,-2.46,-2.49,187,190,191,23,"8",NA,NA,64
"194","Van Jefferson","WR","LAR",9.4,1.7,0.00784,8.4,12.3,-2.82,-1.77,-0.9,189,171,136,45,"11",NA,NA,69
"195","Michael Gallup","WR","DAL",9.39,0.624,0.0584,8.89,10.4,-2.83,-1.27,-2.74,190,148,197,46,"11",NA,NA,21
"196","Isaiah Hodgins","WR","NYG",9.33,0.839,0.0786,8.26,10.3,-2.88,-1.9,-2.81,191,174,202,47,"11",NA,NA,34
"197","Christian Watson","WR","GB",9.25,4.34,0.244,2.82,13.5,-2.96,-7.34,0.307,192,353,95,48,"12",NA,NA,99
"198","Logan Thomas","TE","WAS",6.54,0.785,0.165,5.92,7.66,-2.97,-2.26,-3.14,193,186,213,24,"8",NA,NA,37
