"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"25","Amon-Ra St. Brown","WR","DET",16.3,1.83,1.15,14.6,19.4,6.38,6.49,7.46,25,24,24,8,"5",NA,NA,66
"26","James Conner","RB","ARI",14.3,1.99,0.875,11.5,17.2,6.1,6.31,6.32,26,28,33,14,"6",NA,NA,85
"27","Jalen Hurts","QB","PHI",22.1,1.57,0.885,19.5,23.8,5.8,5.59,5.22,27,32,44,4,"3",NA,NA,82
"28","Devin Singletary","RB","BUF",13.4,1.6,0.0866,11.4,15,5.23,6.21,4.12,28,29,50,15,"6",NA,NA,70
"29","Allen Lazard","WR","GB",15.2,3.06,0.296,12,19.8,5.23,3.95,7.87,29,43,17,9,"5",NA,NA,92
"30","Antonio Gibson","RB","WAS",13.3,2.28,0.304,11.3,16.7,5.14,6.03,5.8,30,30,38,16,"6",NA,NA,89
"31","Tyler Boyd","WR","CIN",14.9,1.74,0.169,13.1,16.9,4.93,5.03,4.91,31,34,46,10,"5",NA,NA,61
"32","Justin Fields","QB","CHI",21.2,0.984,1.22,20.3,22.8,4.92,6.35,4.25,32,26,49,5,"4",NA,NA,47
"33","Tony Pollard","RB","DAL",13,2.76,0.34,8.73,15.7,4.84,3.5,4.78,33,45,47,17,"7",NA,NA,94
"34","Terry McLaurin","WR","WAS",14.7,3.2,0.0635,11.1,19.8,4.76,3.04,7.86,34,55,18,11,"5",NA,NA,94
"35","Amari Cooper","WR","CLE",14.6,2.85,0.436,12.6,19.5,4.7,4.55,7.56,35,36,23,12,"5",NA,NA,89
"36","T.J. Hockenson","TE","MIN",12.6,2.32,0.0624,10,16.4,4.69,3.45,6.72,36,48,29,2,"1",NA,NA,92
"37","George Kittle","TE","SF",12.6,2.44,0.726,10.8,16.8,4.63,4.18,7.07,37,39,27,3,"1",NA,NA,93
"38","Miles Sanders","RB","PHI",12.7,1.35,0.206,11.6,15.2,4.5,6.32,4.34,38,27,48,18,"7",NA,NA,60
"39","DOnta Foreman","RB","CAR",12.5,3.24,0.578,8.41,17.5,4.29,3.18,6.61,39,52,30,19,"7",NA,NA,98
"40","Chris Olave","WR","NO",14.2,2.1,0.103,11.6,17.2,4.26,3.48,5.26,40,47,43,13,"5",NA,NA,76
"41","DeVonta Smith","WR","PHI",14.1,1.95,0.187,12.6,17.4,4.16,4.51,5.4,41,37,41,14,"6",NA,NA,69
"42","Michael Pittman","WR","IND",13.9,2.25,0.0158,11.5,17.7,3.97,3.42,5.69,42,49,39,15,"6",NA,NA,81
"43","Gabriel Davis","WR","BUF",13.9,2.38,0.0723,11.6,17.4,3.96,3.48,5.46,43,46,40,16,"6",NA,NA,83
"44","Mark Andrews","TE","BAL",11.8,5.2,0.236,2.76,15.7,3.9,-3.83,6.01,44,230,36,4,"2",NA,NA,99
"45","Deebo Samuel","WR","SF",13.8,1.45,0.237,12,15.8,3.89,3.87,3.85,45,44,53,17,"6",NA,NA,47
"46","David Montgomery","RB","CHI",11.9,2.26,0.04,8.09,14.2,3.72,2.86,3.3,46,58,57,20,"7",NA,NA,88
"47","Justin Herbert","QB","LAC",20,0.695,0.231,19.1,20.7,3.7,5.15,2.11,47,33,70,6,"4",NA,NA,39
"48","Cordarrelle Patterson","RB","ATL",11.9,0.681,0.309,11.1,12.8,3.68,5.89,1.89,48,31,75,21,"8",NA,NA,29
"49","Tyler Higbee","TE","LAR",11.6,2.63,0.174,9.51,16.1,3.67,2.92,6.43,49,56,32,5,"2",NA,NA,96
"50","Courtland Sutton","WR","DEN",13.6,3.09,0.191,10.2,18.5,3.65,2.12,6.52,50,68,31,18,"6",NA,NA,93
"51","Dalton Schultz","TE","DAL",11.4,2.54,0.0423,9.08,15.8,3.49,2.49,6.06,51,65,35,6,"2",NA,NA,94
"52","Joe Burrow","QB","CIN",19.7,1.2,0.421,18.6,21.6,3.47,4.7,3.05,52,35,59,7,"5",NA,NA,63
"53","D.J. Moore","WR","CAR",13.4,1.6,0.547,11.4,15.7,3.46,3.3,3.72,53,51,55,19,"6",NA,NA,56
"54","Pat Freiermuth","TE","PIT",11.4,2.15,1.03,9.65,15,3.45,3.06,5.32,54,53,42,7,"3",NA,NA,91
"55","Jamaal Williams","RB","DET",11.6,1.22,0.302,9.3,12.5,3.37,4.07,1.63,55,42,79,22,"8",NA,NA,53
"56","Najee Harris","RB","PIT",11.3,1.27,0.0112,9.37,12.7,3.07,4.15,1.87,56,40,77,23,"8",NA,NA,55
"57","Dak Prescott","QB","DAL",19.3,0.848,1.44,18.1,20.1,3.05,4.2,1.51,58,38,80,8,"6",NA,NA,43
"58","Brian Robinson","RB","WAS",11.3,1.52,1.16,9.3,13.6,3.05,4.07,2.68,57,41,63,24,"9",NA,NA,67
"59","Jakobi Meyers","WR","NE",12.8,1.81,0.204,11.5,16,2.91,3.38,3.98,59,50,51,20,"6",NA,NA,65
"60","Josh Palmer","WR","LAC",12.6,3.35,0.0216,9.5,18.1,2.71,1.41,6.15,60,78,34,21,"7",NA,NA,96
"61","Rondale Moore","WR","ARI",12.6,1.27,0.0443,11,14.5,2.69,2.86,2.5,61,59,67,22,"7",NA,NA,38
"62","Garrett Wilson","WR","NYJ",12.6,2.75,0.141,9.55,17.1,2.64,1.46,5.1,62,77,45,23,"7",NA,NA,87
"63","Brandin Cooks","WR","HOU",12.4,1.94,0.079,10.9,15.8,2.5,2.81,3.86,63,61,52,24,"7",NA,NA,68
"64","Brandon Aiyuk","WR","SF",12.4,1.58,0.325,9.93,14.5,2.42,1.83,2.5,65,71,66,25,"7",NA,NA,54
"65","Kyle Pitts","TE","ATL",10.4,1.52,0.78,8.5,12.6,2.42,1.9,2.93,64,70,62,8,"4",NA,NA,84
"66","Diontae Johnson","WR","PIT",12,0.812,0.0467,10.8,12.8,2.1,2.75,0.82,66,62,90,26,"7",NA,NA,16
"67","Curtis Samuel","WR","WAS",12,1.99,0.674,10.4,15.6,2.05,2.33,3.65,67,67,56,27,"7",NA,NA,71
"68","Michael Carter","RB","NYJ",10.1,1.46,0.0781,7.96,11.8,1.9,2.73,0.965,68,63,88,25,"9",NA,NA,64
"69","Melvin Gordon","RB","DEN",10,1.43,0.217,8.05,11.8,1.82,2.82,0.944,69,60,89,26,"9",NA,NA,63
"70","Greg Dulcich","TE","DEN",9.58,0.99,0.625,8.13,10.7,1.64,1.54,1.01,70,74,87,9,"5",NA,NA,62
"71","Kirk Cousins","QB","MIN",17.9,0.745,0.162,17,18.9,1.61,3.06,0.302,71,54,96,9,"6",NA,NA,41
"72","Gus Edwards","RB","BAL",9.8,2.97,0.137,5.45,13.2,1.6,0.222,2.29,72,100,69,27,"9",NA,NA,95
"73","D'Andre Swift","RB","DET",9.67,3.28,0.534,5.91,13.9,1.46,0.678,3.02,73,86,60,28,"10",NA,NA,99
"74","Aaron Rodgers","QB","GB",17.7,0.693,0.0776,16.8,18.4,1.45,2.9,-0.15,74,57,108,10,"6",NA,NA,37
"75","Adam Thielen","WR","MIN",11.3,1.77,0.0447,9.27,14,1.38,1.17,2.02,75,81,73,28,"7",NA,NA,63
"76","Daniel Jones","QB","NYG",17.6,1.72,0.929,16,20.6,1.37,2.1,2.04,76,69,72,11,"7",NA,NA,90
"77","Kadarius Toney","WR","KC",11.3,2.77,0.0181,8.09,15.7,1.33,0,3.78,77,103,54,29,"7",NA,NA,88
"78","Allen Robinson","WR","LAR",11.3,1.34,0.138,10.5,13.8,1.31,2.42,1.84,78,66,78,30,"8",NA,NA,40
"79","Darnell Mooney","WR","CHI",11.1,1.37,0.565,9.59,13,1.18,1.5,1.04,79,75,86,31,"8",NA,NA,42
"80","Gerald Everett","TE","LAC",8.96,0.852,0.0492,7.43,9.71,1.02,0.835,0,80,83,103,10,"5",NA,NA,47
"81","Hayden Hurst","TE","CIN",8.91,0.384,0.181,8.39,9.46,0.969,1.8,-0.254,81,72,114,11,"5",NA,NA,11
"82","Darrell Henderson","RB","LAR",9.13,1.32,0.31,7.84,10.9,0.931,2.61,-0.0124,82,64,104,29,"10",NA,NA,59
"83","Cole Kmet","TE","CHI",8.73,1.29,0.788,6.58,10.1,0.788,-0.0131,0.436,83,104,94,12,"6",NA,NA,79
"84","Tyler Bass","K","BUF",9.83,2.08,0.116,7.85,13.4,0.652,0.227,3.18,84,99,58,1,"1",NA,NA,99
"85","Ezekiel Elliott","RB","DAL",8.82,4.27,0.00966,1.59,12.9,0.621,-3.64,2.01,85,223,74,30,"10",NA,NA,99
"86","Kenyan Drake","RB","BAL",8.81,2.53,0.0278,5.86,12,0.611,0.631,1.18,87,89,83,31,"10",NA,NA,93
"87","Darius Slayton","WR","NYG",10.5,1.72,0.235,7.77,12.5,0.611,-0.327,0.559,86,117,93,32,"8",NA,NA,60
"88","Isiah Pacheco","RB","KC",8.78,3.08,0.133,5.08,13.8,0.583,-0.146,2.94,88,107,61,32,"10",NA,NA,96
"89","Patriots","DST","NE",6.52,0.761,0.23,5.67,7.38,0.561,0.264,0.784,89,97,91,1,"1",NA,NA,74
"90","Graham Gano","K","NYG",9.72,1.74,0.234,7.91,12.6,0.536,0.292,2.41,90,94,68,2,"1",NA,NA,89
"91","Jerick McKinnon","RB","KC",8.65,1.87,0.444,6.81,12.1,0.45,1.58,1.18,91,73,82,33,"11",NA,NA,80
"92","Jimmy Garoppolo","QB","SF",16.7,1.89,0.442,13.6,18.6,0.442,-0.288,0.00307,92,112,102,12,"8",NA,NA,94
"93","Mike Williams","WR","LAC",10.3,5,0.0472,2.51,13.9,0.376,-5.59,1.89,93,336,76,33,"8",NA,NA,99
"94","Eagles","DST","PHI",6.29,0.361,0.331,5.87,6.77,0.331,0.456,0.178,94,91,99,2,"2",NA,NA,11
"95","George Pickens","WR","PIT",10.3,1.05,0.0947,9.29,12,0.329,1.2,0,95,80,103,34,"8",NA,NA,29
"96","Justin Tucker","K","BAL",9.48,1.44,0.0362,6.98,10.4,0.302,-0.645,0.203,96,129,98,3,"1",NA,NA,74
"97","Nick Folk","K","NE",9.45,1.77,0.0591,7.31,12.3,0.265,-0.313,2.06,97,116,71,4,"1",NA,NA,93
"98","Christian Watson","WR","GB",10.2,1.25,0.234,8.38,11.5,0.234,0.29,-0.495,98,95,120,35,"8",NA,NA,36
"99","Brett Maher","K","DAL",9.39,0.76,0.0379,8.27,10.4,0.206,0.655,0.172,99,88,100,5,"1",NA,NA,4
"100","Harrison Butker","K","KC",9.35,0.827,0.131,8.28,10.2,0.168,0.658,0,100,87,103,6,"1",NA,NA,15
"101","Younghoe Koo","K","ATL",9.22,0.45,0.0379,8.45,9.61,0.0379,0.826,-0.582,101,84,124,7,"1",NA,NA,1
"102","Kareem Hunt","RB","CLE",8.21,1.3,0.0061,6.69,10.2,0.0061,1.46,-0.661,102,76,130,34,"11",NA,NA,58
"103","Marcus Mariota","QB","ATL",16.3,1.78,0.121,13.9,18.6,0,0,0,103,103,103,13,"8",NA,NA,92
"104","AJ Dillon","RB","GB",8.2,2.67,0.0395,5.03,12.3,0,-0.195,1.39,103,109,81,35,"11",NA,NA,93
"105","Drake London","WR","ATL",9.94,1.42,0.0121,7.56,11.4,0,-0.533,-0.601,103,126,126,36,"8",NA,NA,45
"106","Tyler Conklin","TE","NYJ",7.94,0.958,0.153,6.88,8.9,0,0.288,-0.814,103,96,138,13,"6",NA,NA,60
"107","Cairo Santos","K","CHI",9.18,1.18,0.0304,7.57,10.5,0,-0.0452,0.289,103,106,97,8,"1",NA,NA,63
"108","Jets","DST","NYJ",5.96,0.689,0.241,5.11,6.59,0,-0.296,0,103,114,103,3,"3",NA,NA,70
"109","Donovan Peoples-Jones","WR","CLE",9.92,0.619,0.291,9.17,10.9,-0.0121,1.08,-1.08,104,82,149,37,"9",NA,NA,8
"110","Daniel Carlson","K","LVR",9.15,1.21,0.426,7.95,11.3,-0.0304,0.33,1.09,105,93,85,9,"1",NA,NA,70
"111","Latavius Murray","RB","DEN",8.16,0.922,0.589,6.62,8.98,-0.0395,1.39,-1.89,106,79,176,36,"11",NA,NA,37
"112","Russell Wilson","QB","DEN",16.2,1.55,0.152,14.4,17.7,-0.121,0.477,-0.881,107,90,141,14,"8",NA,NA,80
"113","Dawson Knox","TE","BUF",7.78,1.12,0.00247,6.74,9.74,-0.153,0.152,0.033,108,101,101,14,"6",NA,NA,71
"114","Foster Moreau","TE","LVR",7.78,1.02,0.0324,5.85,8.43,-0.156,-0.745,-1.28,109,135,154,15,"6",NA,NA,65
"115","Ryan Izzo","TE","FA",7.75,NA,0.434,NA,NA,-0.188,NA,NA,110,NA,NA,16,"7",NA,NA,NA
"116","Bengals","DST","CIN",5.71,0.768,0.0584,4.66,6.57,-0.241,-0.747,-0.0234,111,136,105,4,"4",NA,NA,78
"117","Kyler Murray","QB","ARI",16,4.16,1.23,9.1,19.8,-0.273,-4.8,1.17,112,289,84,15,"9",NA,NA,98
"118","Saints","DST","NO",5.66,0.658,0.0135,4.92,6.46,-0.299,-0.491,-0.132,113,123,107,5,"5",NA,NA,63
"119","Nico Collins","WR","HOU",9.63,0.924,0.0367,8.33,11.1,-0.303,0.239,-0.898,114,98,142,38,"9",NA,NA,23
"120","49ers","DST","SF",5.64,0.416,0.00521,5,6.08,-0.313,-0.411,-0.515,115,120,121,6,"5",NA,NA,19
"121","Ravens","DST","BAL",5.64,0.209,0.00646,5.41,5.94,-0.318,0,-0.658,116,103,129,7,"5",NA,NA,1
"122","Bills","DST","BUF",5.63,0.657,0.0338,4.94,6.55,-0.324,-0.47,-0.045,117,121,106,8,"5",NA,NA,56
"123","Parris Campbell","WR","IND",9.6,1.26,0.159,7.81,11.4,-0.34,-0.285,-0.597,118,111,125,39,"9",NA,NA,37
"124","Commanders","DST","WAS",5.6,0.519,0.0431,5.11,6.36,-0.358,-0.295,-0.237,119,113,112,9,"6",NA,NA,37
"125","Packers","DST","GB",5.55,0.565,0.0481,4.89,6.18,-0.401,-0.521,-0.416,120,125,116,10,"7",NA,NA,48
"126","Steelers","DST","PIT",5.51,0.665,0.0412,4.55,6.11,-0.449,-0.859,-0.483,121,139,117,11,"8",NA,NA,67
"127","Robbie Gould","K","SF",8.72,1.05,0.15,7.71,9.93,-0.456,0.0879,-0.262,122,102,115,10,"2",NA,NA,48
"128","Cowboys","DST","DAL",5.46,0.259,0.0865,5.15,5.79,-0.49,-0.262,-0.808,123,110,137,12,"9",NA,NA,4
"129","Marquez Valdes-Scantling","WR","KC",9.44,1.42,0.272,7.43,11.5,-0.499,-0.666,-0.493,124,132,118,40,"9",NA,NA,46
"130","Texans","DST","HOU",5.38,0.819,0.00919,4.18,6.35,-0.577,-1.23,-0.246,125,153,113,13,"9",NA,NA,89
"131","Falcons","DST","ATL",5.37,0.494,0.146,4.64,5.84,-0.586,-0.768,-0.753,126,137,135,14,"10",NA,NA,30
"132","Matthew Wright","K","PIT",8.57,1.01,0.048,7.62,9.7,-0.606,0,-0.493,127,103,119,11,"2",NA,NA,44
"133","Robert Tonyan","TE","GB",7.32,0.674,0.269,6.59,8.26,-0.622,0,-1.45,128,103,164,17,"7",NA,NA,33
"134","Jaylen Warren","RB","PIT",7.57,1.08,0.166,6.01,8.77,-0.628,0.779,-2.09,129,85,181,37,"11",NA,NA,48
"135","Wil Lutz","K","NO",8.53,0.789,0.108,7.29,9.31,-0.654,-0.327,-0.878,130,118,140,12,"2",NA,NA,11
"136","Vikings","DST","MIN",5.22,0.49,0.068,4.62,5.94,-0.732,-0.789,-0.651,131,138,128,15,"11",NA,NA,26
"137","Dustin Hopkins","K","LAC",8.42,0.769,0.0194,7.31,9.16,-0.762,-0.312,-1.03,132,115,146,13,"2",NA,NA,7
"138","Devin Duvernay","WR","BAL",9.17,1.65,0.0831,6.94,11.7,-0.77,-1.15,-0.225,133,152,110,41,"9",NA,NA,57
"139","Kaimi Fairbairn","K","HOU",8.4,0.948,0.0199,7.44,9.52,-0.782,-0.184,-0.676,134,108,131,14,"2",NA,NA,30
"140","James Robinson","RB","NYJ",7.41,2.52,0.294,3.77,10.9,-0.794,-1.46,0,135,165,103,38,"12",NA,NA,91
"141","Bears","DST","CHI",5.16,1.14,0.183,3.26,5.99,-0.8,-2.15,-0.607,136,188,127,16,"12",NA,NA,99
"142","Brandon McManus","K","DEN",8.38,1.11,0.135,6.71,9.45,-0.802,-0.915,-0.744,137,140,134,15,"2",NA,NA,56
"143","Michael Gallup","WR","DAL",9.08,0.44,0.157,8.46,9.74,-0.853,0.369,-2.23,138,92,185,42,"9",NA,NA,2
"144","Isaiah Likely","TE","BAL",7.05,0.586,0.19,6.55,8.03,-0.891,-0.0408,-1.68,139,105,169,18,"7",NA,NA,21
"145","Jake Elliott","K","PHI",8.24,1.45,0.0449,6.64,10,-0.937,-0.981,-0.181,140,143,109,16,"2",NA,NA,78
"146","Chase McLaughlin","K","IND",8.2,1.01,0.107,7.13,9.46,-0.981,-0.488,-0.736,141,122,133,17,"2",NA,NA,41
"147","Rams","DST","LAR",4.97,0.878,0.0926,3.52,5.59,-0.983,-1.89,-1.01,142,180,145,17,"13",NA,NA,96
"148","Keenan Allen","WR","LAC",8.93,4.84,0.0655,2.18,14.6,-1.01,-5.91,2.67,143,352,64,43,"9",NA,NA,99
"149","Jarvis Landry","WR","NO",8.86,1.52,0.176,6.81,10.6,-1.08,-1.29,-1.35,145,154,159,44,"9",NA,NA,51
"150","Hunter Henry","TE","NE",6.86,0.944,0.0445,5.96,8.4,-1.08,-0.634,-1.31,146,128,155,19,"7",NA,NA,57
"151","Broncos","DST","DEN",4.88,0.595,0.0675,3.96,5.39,-1.08,-1.45,-1.21,144,162,152,18,"14",NA,NA,52
"152","Elijah Mitchell","RB","SF",7.11,1.71,0.252,4.56,9.11,-1.09,-0.666,-1.76,147,131,172,39,"12",NA,NA,76
"153","Greg Joseph","K","MIN",8.09,1.05,0.0242,6.52,9.24,-1.09,-1.1,-0.953,148,149,144,18,"2",NA,NA,52
"154","Mike Badgley","K","DET",8.07,0.979,0.0391,6.93,9.13,-1.11,-0.693,-1.06,149,133,148,19,"2",NA,NA,33
"155","David Njoku","TE","CLE",6.81,2.72,0.0797,2.23,9.02,-1.13,-4.36,-0.692,150,261,132,20,"7",NA,NA,97
"156","Browns","DST","CLE",4.81,0.785,0.131,3.67,5.67,-1.14,-1.74,-0.928,151,174,143,19,"15",NA,NA,81
"157","Cade York","K","CLE",8.03,1.54,0.245,6.16,9.65,-1.15,-1.46,-0.544,152,164,123,20,"2",NA,NA,81
"158","Juwan Johnson","TE","NO",6.73,1.03,0.501,5.93,8.62,-1.21,-0.661,-1.09,153,130,150,21,"8",NA,NA,67
"159","JuJu Smith-Schuster","WR","KC",8.68,4.73,0.159,2.29,14.5,-1.25,-5.8,2.51,154,345,65,45,"9",NA,NA,99
"160","Cardinals","DST","ARI",4.68,0.322,0.0592,4.32,5.17,-1.27,-1.09,-1.43,155,148,162,20,"16",NA,NA,7
"161","Panthers","DST","CAR",4.62,0.455,0.00399,4.04,5.26,-1.33,-1.37,-1.33,156,158,156,21,"16",NA,NA,22
"162","Tyler Allgeier","RB","ATL",6.86,1.63,0.472,5.23,9.66,-1.34,0,-1.2,158,103,151,40,"12",NA,NA,73
"163","Colts","DST","IND",4.62,0.658,0.115,3.5,4.99,-1.34,-1.91,-1.6,157,181,168,22,"17",NA,NA,59
"164","Josh Lambo","K","FA",7.78,1.56,0.0597,5.88,9.32,-1.4,-1.74,-0.868,159,177,139,21,"2",NA,NA,85
"165","Mack Hollins","WR","LVR",8.52,0.729,0.263,7.53,9.49,-1.41,-0.566,-2.48,160,127,192,46,"10",NA,NA,12
"166","Chiefs","DST","KC",4.5,0.385,0.0221,3.93,4.84,-1.45,-1.48,-1.75,161,166,171,23,"18",NA,NA,15
"167","Evan McPherson","K","CIN",7.72,0.982,0.473,6.54,8.85,-1.46,-1.08,-1.34,162,147,158,22,"3",NA,NA,37
"168","Titans","DST","TEN",4.48,0.524,0.0922,4.01,5.26,-1.47,-1.4,-1.34,163,160,157,24,"19",NA,NA,41
"169","Taylor Heinicke","QB","WAS",14.8,1.45,0.377,13.5,17.4,-1.5,-0.378,-1.22,164,119,153,16,"9",NA,NA,75
"170","Raiders","DST","LVR",4.39,0.794,0.0511,3.43,5.21,-1.57,-1.98,-1.38,165,184,161,25,"20",NA,NA,85
"171","Giants","DST","NYG",4.34,0.518,0.0144,3.47,4.71,-1.62,-1.94,-1.88,166,182,175,26,"20",NA,NA,33
"172","Chargers","DST","LAC",4.32,0.829,0.0101,2.93,4.85,-1.63,-2.48,-1.75,167,198,170,27,"21",NA,NA,93
"173","Lions","DST","DET",4.31,0.56,0,3.55,5.04,-1.64,-1.86,-1.56,168,179,166,28,"21",NA,NA,44
"174","Isaiah McKenzie","WR","BUF",8.26,0.559,0.334,7.38,9,-1.67,-0.713,-2.97,169,134,204,47,"10",NA,NA,6
"175","Taysom Hill","TE","NO",6.23,3.05,0.388,3.05,10,-1.71,-3.54,0.318,170,219,95,22,"8",NA,NA,99
"176","Damien Harris","RB","NE",6.39,2.53,0.401,3.44,9.83,-1.81,-1.79,-1.04,171,178,147,41,"13",NA,NA,92
"177","Matthew Stafford","QB","LAR",14.4,1.13,0.000612,13.4,16,-1.88,-0.501,-2.62,172,124,199,17,"9",NA,NA,53
"178","Kenny Pickett","QB","PIT",14.4,1.1,0.207,12.6,15.4,-1.88,-1.33,-3.15,173,155,206,18,"9",NA,NA,51
"179","Chris Boswell","K","PIT",7.25,NA,0.0104,NA,NA,-1.93,NA,NA,174,NA,NA,23,"3",NA,NA,NA
"180","Greg Zuerlein","K","NYJ",7.24,1.83,0.243,5.24,9.39,-1.94,-2.38,-0.801,175,195,136,24,"3",NA,NA,96
"181","Van Jefferson","WR","LAR",7.93,1.22,0.0657,6.4,9.53,-2.01,-1.7,-2.45,176,173,190,48,"10",NA,NA,35
"182","Wan'Dale Robinson","WR","NYG",7.86,2.46,0.00065,4.33,10.5,-2.07,-3.76,-1.44,177,229,163,49,"10",NA,NA,85
"183","DeAndre Carter","WR","LAC",7.86,2.24,0.0512,4.9,10.5,-2.07,-3.2,-1.48,178,212,165,50,"10",NA,NA,80
"184","Derek Carr","QB","LVR",14.2,1.55,0.001,13,16.4,-2.08,-0.923,-2.23,179,142,187,19,"9",NA,NA,78
"185","Jacoby Brissett","QB","CLE",14.2,1.33,0.0109,12.6,16,-2.09,-1.34,-2.58,180,156,197,20,"10",NA,NA,69
"186","Logan Thomas","TE","WAS",5.84,0.943,0.0402,4.93,7.2,-2.09,-1.66,-2.51,181,172,194,23,"8",NA,NA,56
"187","Jared Goff","QB","DET",14.2,1.25,0.0576,12.9,15.7,-2.1,-1.05,-2.88,182,144,202,21,"10",NA,NA,67
"188","Robert Woods","WR","TEN",7.81,0.955,0.0585,6.73,9.42,-2.13,-1.37,-2.55,183,157,195,51,"10",NA,NA,27
"189","Austin Hooper","TE","TEN",5.8,0.607,0.207,4.94,6.54,-2.13,-1.65,-3.17,184,170,207,24,"9",NA,NA,22
"190","Matt Ryan","QB","IND",14.1,1.66,0.182,12.5,16.7,-2.15,-1.39,-1.9,185,159,177,22,"10",NA,NA,88
"191","Kalif Raymond","WR","DET",7.75,1.16,0.0829,6.44,9.49,-2.18,-1.65,-2.48,186,171,191,52,"10",NA,NA,33
"192","Joey Slye","K","WAS",7,0.929,0.33,5.88,8.32,-2.18,-1.74,-1.88,187,175,174,25,"3",NA,NA,22
"193","Clyde Edwards-Helaire","RB","KC",5.99,3.14,0.187,3.12,11.5,-2.21,-2.11,0.641,188,187,92,42,"13",NA,NA,97
"194","Treylon Burks","WR","TEN",7.67,1.79,0.109,5.31,9.8,-2.27,-2.79,-2.17,189,203,184,53,"10",NA,NA,64
"195","Davis Mills","QB","HOU",13.9,1.15,0.0719,12.9,15.7,-2.34,-1.05,-2.87,190,145,201,23,"10",NA,NA,55
"196","Trey McBride","TE","ARI",5.6,2.98,0.728,1.8,9.18,-2.34,-4.79,-0.534,191,288,122,25,"9",NA,NA,98
"197","Alec Pierce","WR","IND",7.56,0.941,0.0782,6.13,8.51,-2.38,-1.96,-3.46,192,183,213,54,"10",NA,NA,25
