"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"1","Austin Ekeler","RB","LAC",21,1.35,0.672,19.2,22.8,14,13.8,12.5,1,1,2,1,"1",NA,NA,55
"2","Christian McCaffrey","RB","SF",20.4,2.44,0.467,17.7,24.3,13.3,12.3,14,2,3,1,2,"1",NA,NA,89
"3","Rhamondre Stevenson","RB","NE",19.9,1.57,0.678,18.4,22.6,12.9,13,12.3,3,2,3,3,"1",NA,NA,68
"4","Josh Jacobs","RB","LVR",19.2,1.7,0.864,17.4,21.2,12.2,12,10.9,4,4,8,4,"2",NA,NA,71
"5","Tyreek Hill","WR","MIA",22,1.91,0.13,19.1,23.9,11.7,10.7,12,5,7,4,1,"1",NA,NA,82
"6","Justin Jefferson","WR","MIN",21.9,1.64,0.54,20,23.8,11.6,11.6,11.9,6,5,7,2,"1",NA,NA,68
"7","Travis Kelce","TE","KC",19,1.02,4.83,17.3,20.1,11.6,10.9,11.9,7,6,6,1,"1",NA,NA,63
"8","Derrick Henry","RB","TEN",18.4,1.74,1.12,15.5,20.3,11.3,10.1,9.95,8,11,10,5,"3",NA,NA,73
"9","Davante Adams","WR","LVR",21.3,1.65,0.466,18.7,22.6,11,10.3,10.7,9,8,9,3,"1",NA,NA,71
"10","Amon-Ra St. Brown","WR","DET",20.9,2.07,0.883,18.6,23.8,10.6,10.3,11.9,10,9,5,4,"2",NA,NA,86
"11","Joe Mixon","RB","CIN",17.2,1.85,0.301,14.5,19.2,10.2,9.18,8.84,11,14,16,6,"3",NA,NA,78
"12","Dalvin Cook","RB","MIN",16.9,1.16,0.345,15.4,18.4,9.89,10,8.08,12,12,20,7,"3",NA,NA,45
"13","Stefon Diggs","WR","BUF",20,1.28,0.564,18.6,21.7,9.7,10.3,9.73,13,10,12,5,"2",NA,NA,52
"14","Saquon Barkley","RB","NYG",16.6,2.06,1.04,13.7,19.6,9.55,8.31,9.28,14,16,14,8,"4",NA,NA,83
"15","Ja'Marr Chase","WR","CIN",19.4,1.65,1.23,17.9,21.8,9.13,9.48,9.85,15,13,11,6,"3",NA,NA,70
"16","Nick Chubb","RB","CLE",15.5,2.21,0.21,12.9,18.1,8.5,7.52,7.78,16,19,24,9,"4",NA,NA,87
"17","Tony Pollard","RB","DAL",15.3,2.47,0.557,12.2,17.7,8.29,6.79,7.35,17,22,28,10,"5",NA,NA,91
"18","CeeDee Lamb","WR","DAL",18.2,0.899,0.00325,17.2,19.3,7.91,8.86,7.41,18,15,27,7,"3",NA,NA,27
"19","A.J. Brown","WR","PHI",18.2,1.4,0.523,16.4,20,7.9,8.03,8.09,19,17,19,8,"4",NA,NA,58
"20","James Conner","RB","ARI",14.8,1.88,0.341,12.5,17.5,7.74,7.09,7.23,20,21,30,11,"5",NA,NA,79
"21","Ezekiel Elliott","RB","DAL",14.4,2.29,0.085,12.1,18.1,7.4,6.75,7.74,21,23,25,12,"5",NA,NA,88
"22","DeAndre Hopkins","WR","ARI",17.7,1.6,0.852,15.1,19.2,7.38,6.72,7.3,22,25,29,9,"5",NA,NA,66
"23","D'Andre Swift","RB","DET",14.4,1.17,0.0131,13,16.3,7.31,7.67,5.97,23,18,40,13,"5",NA,NA,46
"24","Travis Etienne","RB","JAC",14.3,2.12,1.27,11.8,17.3,7.3,6.45,6.95,24,28,33,14,"6",NA,NA,85
"25","Mark Andrews","TE","BAL",14.2,1.79,1.56,13.1,17.4,6.74,6.67,9.13,25,26,15,2,"2",NA,NA,89
"26","Tyler Lockett","WR","SEA",16.8,2.32,0.137,14.6,20.4,6.53,6.18,8.44,26,30,18,10,"5",NA,NA,93
"27","DK Metcalf","WR","SEA",16.7,1.81,0.035,14.7,19.1,6.39,6.3,7.15,27,29,31,11,"5",NA,NA,76
"28","Tee Higgins","WR","CIN",16.6,1.79,0.0342,14,18.4,6.36,5.58,6.44,28,34,36,12,"5",NA,NA,75
"29","Jaylen Waddle","WR","MIA",16.6,1.83,0.131,14.4,18.6,6.32,6.02,6.64,29,31,35,13,"5",NA,NA,77
"30","Josh Allen","QB","BUF",23.3,0.751,0.0277,22.6,24.4,6.21,7.31,5.45,30,20,50,1,"1",NA,NA,40
"31","Garrett Wilson","WR","NYJ",16.5,1.9,0.0955,13.5,18.2,6.19,5.11,6.3,31,37,37,14,"5",NA,NA,81
"32","Jalen Hurts","QB","PHI",23.3,1.12,1.37,22,24.7,6.18,6.73,5.81,32,24,42,2,"2",NA,NA,54
"33","Christian Kirk","WR","JAC",16.4,2.61,0.389,13.3,20,6.1,4.93,8.04,33,38,21,15,"5",NA,NA,94
"34","Miles Sanders","RB","PHI",13.1,1.59,0.446,12,16.1,6.03,6.65,5.74,34,27,44,15,"7",NA,NA,69
"35","Amari Cooper","WR","CLE",16,2.68,0.121,12.9,19.4,5.71,4.48,7.42,35,40,26,16,"5",NA,NA,95
"36","Keenan Allen","WR","LAC",15.9,3.42,0.659,11.8,20.5,5.59,3.42,8.58,36,51,17,17,"6",NA,NA,99
"37","DOnta Foreman","RB","CAR",12.6,2.73,0.265,9.1,16.4,5.58,3.74,6.09,37,49,38,16,"7",NA,NA,97
"38","Najee Harris","RB","PIT",12.4,1.27,0.0233,11.3,14.5,5.32,5.93,4.22,38,32,57,17,"7",NA,NA,51
"39","Dameon Pierce","RB","HOU",12.3,1.44,0.141,11.1,14.9,5.29,5.7,4.57,39,33,52,18,"7",NA,NA,59
"40","T.J. Hockenson","TE","MIN",12.6,3.3,0.708,9.61,17.9,5.18,3.18,9.71,40,56,13,3,"3",NA,NA,99
"41","Isiah Pacheco","RB","KC",12.2,2.55,0.278,9.51,15.9,5.15,4.15,5.59,41,45,47,19,"7",NA,NA,93
"42","DeVonta Smith","WR","PHI",15.2,2.28,0.521,12.2,17.7,4.93,3.78,5.74,42,47,43,18,"6",NA,NA,91
"43","Latavius Murray","RB","DEN",11.9,1.09,0.528,10.7,13.6,4.87,5.29,3.24,43,35,62,20,"8",NA,NA,39
"44","Patrick Mahomes","QB","KC",21.9,0.963,0.452,20.5,23,4.81,5.25,4.03,44,36,59,3,"2",NA,NA,48
"45","Dalton Schultz","TE","DAL",11.9,2.91,0.334,9.45,16.1,4.47,3.02,7.85,45,58,22,4,"3",NA,NA,96
"46","Chris Godwin","WR","TB",14.7,2.91,0.559,11.2,19,4.41,2.87,7.04,46,61,32,19,"7",NA,NA,97
"47","Joe Burrow","QB","CIN",21.4,1.59,0.99,19.5,23.4,4.36,4.29,4.43,47,42,55,4,"3",NA,NA,77
"48","Rachaad White","RB","TB",11.4,1.4,0.244,9.71,13.4,4.35,4.35,3.07,48,41,64,21,"8",NA,NA,57
"49","Pat Freiermuth","TE","PIT",11.6,2.08,0.735,9.66,15,4.14,3.22,6.81,49,54,34,5,"4",NA,NA,94
"50","Jamaal Williams","RB","DET",11.1,2.03,0.798,9.13,14.5,4.1,3.76,4.19,50,48,58,22,"8",NA,NA,82
"51","D.J. Moore","WR","CAR",14.1,2.26,0.256,12.4,18,3.85,4.02,6.07,51,46,39,20,"7",NA,NA,89
"52","JuJu Smith-Schuster","WR","KC",13.9,2.01,0.0807,12.5,17.4,3.59,4.16,5.47,52,44,48,21,"7",NA,NA,85
"53","Mike Williams","WR","LAC",13.8,2.87,0.337,10.4,17.4,3.51,2.05,5.46,53,65,49,22,"7",NA,NA,96
"54","George Kittle","TE","SF",10.9,3.25,0.696,7,16,3.4,0.569,7.81,54,88,23,6,"5",NA,NA,99
"55","Justin Herbert","QB","LAC",20.4,0.343,0.641,19.9,20.8,3.37,4.66,1.85,55,39,75,5,"4",NA,NA,25
"56","Devin Singletary","RB","BUF",10.3,1.82,0.0762,8.54,12.9,3.3,3.17,2.58,56,57,67,23,"9",NA,NA,77
"57","Raheem Mostert","RB","MIA",10.3,1.34,0.0193,8.26,11.9,3.23,2.9,1.61,57,60,78,24,"9",NA,NA,54
"58","Jeffery Wilson","RB","MIA",10.2,1.7,0.135,8.08,12,3.21,2.71,1.72,58,62,76,25,"9",NA,NA,72
"59","Deebo Samuel","WR","SF",13.5,0.952,0.119,12.6,15,3.17,4.19,3.06,59,43,65,23,"7",NA,NA,31
"60","Leonard Fournette","RB","TB",10.1,1.92,0.109,8.86,13.4,3.07,3.49,3.08,60,50,63,26,"9",NA,NA,80
"61","Jerry Jeudy","WR","DEN",13.3,1.67,0.0333,11.3,15.8,3.05,2.95,3.86,61,59,60,24,"7",NA,NA,71
"62","Mike Evans","WR","TB",13.3,3.04,1.4,10.2,17.6,3.02,1.79,5.7,62,69,45,25,"8",NA,NA,98
"63","Cam Akers","RB","LAR",10,1.98,1.26,7.28,12.8,2.97,1.91,2.44,63,67,70,27,"10",NA,NA,81
"64","Kyler Murray","QB","ARI",19.8,2.21,0.595,18.5,23.7,2.73,3.28,4.78,64,52,51,6,"5",NA,NA,83
"65","Greg Dulcich","TE","DEN",10.2,0.444,1.24,9.61,10.7,2.71,3.18,2.48,65,55,69,7,"6",NA,NA,15
"66","Tua Tagovailoa","QB","MIA",19.2,1.37,0.345,17.1,21,2.13,1.84,2.03,66,68,74,7,"5",NA,NA,67
"67","Kirk Cousins","QB","MIN",18.9,0.324,0.0966,18.5,19.2,1.79,3.23,0.276,67,53,97,8,"5",NA,NA,21
"68","Travis Homer","RB","SEA",8.75,1.48,0.0304,6.7,10.8,1.71,1.33,0.442,68,72,94,28,"10",NA,NA,63
"69","Geno Smith","QB","SEA",18.8,1.29,0.0728,17.2,20.4,1.69,1.93,1.49,69,66,82,9,"5",NA,NA,62
