"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"57","Zach Ertz","TE","ARI",10.7,2.52,0.727,7.69,14.7,2.79,0.548,5.66,57,88,46,7,"6",NA,NA,96
"58","Kyler Murray","QB","ARI",19.5,NA,0.513,NA,NA,2.68,NA,NA,58,NA,NA,5,"4",NA,NA,NA
"59","Chris Godwin","WR","TB",13.3,1.1,0.106,11.6,14.3,2.64,2.47,1.89,59,58,73,21,"8",NA,NA,39
"60","Kareem Hunt","RB","CLE",10.3,1.61,0.207,8.47,12.9,2.62,2.9,1.98,60,51,71,27,"9",NA,NA,67
"61","Terry McLaurin","WR","WAS",13.2,3.48,0.371,10.4,19.2,2.53,1.24,6.78,61,74,32,22,"8",NA,NA,99
"62","Darrell Henderson","RB","LAR",10.1,2.11,0.775,8.29,13.5,2.41,2.73,2.56,62,53,62,28,"10",NA,NA,83
"63","Tua Tagovailoa","QB","MIA",19,0.894,0.194,17.6,19.8,2.16,2.67,1.54,63,54,77,6,"4",NA,NA,42
"64","Josh Palmer","WR","LAC",12.8,0.882,0.145,11.3,13.8,2.16,2.18,1.37,64,61,79,23,"8",NA,NA,27
"65","Dalton Schultz","TE","DAL",10,2.35,0.172,8.35,14.1,2.06,1.21,5.02,65,75,48,8,"6",NA,NA,94
"66","Michael Pittman","WR","IND",12.7,1.76,0.103,10.1,14.8,2.01,0.929,2.45,66,81,63,24,"8",NA,NA,75
"67","Justin Herbert","QB","LAC",18.8,1.3,0.272,16.9,20.4,1.97,1.95,2.05,67,62,68,7,"4",NA,NA,58
"68","Brandin Cooks","WR","HOU",12.6,2.5,0.284,10.4,16.9,1.91,1.3,4.49,68,72,52,25,"8",NA,NA,92
"69","Greg Dulcich","TE","DEN",9.85,0.427,0.139,9.32,10.4,1.89,2.18,1.36,69,60,81,9,"6",NA,NA,21
"70","Kyle Pitts","TE","ATL",9.71,1.01,0.944,8.69,11,1.75,1.55,1.9,70,69,72,10,"7",NA,NA,71
"71","Geno Smith","QB","SEA",18.5,1.32,0.604,16.5,20.2,1.7,1.56,1.85,71,68,74,8,"5",NA,NA,60
"72","Jeffery Wilson","RB","MIA",9.29,1.92,0.548,7.42,11.9,1.64,1.86,0.967,72,63,86,29,"10",NA,NA,78
"73","DeVonta Smith","WR","PHI",12.3,1.34,0.000321,10.8,14.5,1.63,1.65,2.12,73,67,66,26,"8",NA,NA,57
"74","Brandon Aiyuk","WR","SF",12.3,1.45,0.0437,10.7,14.8,1.63,1.55,2.39,74,70,64,27,"8",NA,NA,62
"75","Diontae Johnson","WR","PIT",12.2,0.91,0.0522,11,13.4,1.58,1.81,0.97,75,64,85,28,"8",NA,NA,29
"76","Jerry Jeudy","WR","DEN",12.2,1.31,0.00249,10.4,13.8,1.53,1.26,1.44,76,73,78,29,"8",NA,NA,56
"77","Courtland Sutton","WR","DEN",12.2,2.67,0.298,9.45,16.6,1.53,0.308,4.2,77,94,54,30,"9",NA,NA,96
"78","Gabriel Davis","WR","BUF",11.9,1.4,0.398,10.8,14.4,1.23,1.65,1.99,78,66,69,31,"9",NA,NA,60
"79","Eagles","DST","PHI",6.76,0.445,0.882,6.3,7.45,1.12,0.983,0.26,79,79,96,1,"1",NA,NA,48
"80","Dak Prescott","QB","DAL",17.9,1.77,0.202,15.5,20.4,1.09,0.597,2.1,80,87,67,9,"5",NA,NA,79
"81","Melvin Gordon","RB","DEN",8.74,1.55,0.0403,7.36,11.5,1.09,1.8,0.576,81,65,90,30,"10",NA,NA,64
"82","AJ Dillon","RB","GB",8.7,2.32,0.226,5.56,12.1,1.05,0,1.17,82,103,82,31,"11",NA,NA,89
"83","Tyler Bass","K","BUF",9.72,2.3,0.00239,7.87,13.7,0.909,0.323,3.69,83,93,56,1,"1",NA,NA,99
"84","Graham Gano","K","NYG",9.72,1.77,0.0153,8.42,12.8,0.907,0.876,2.85,84,83,60,2,"1",NA,NA,96
"85","Tom Brady","QB","TB",17.7,1.94,0.184,14.9,19.7,0.893,0,1.37,85,103,80,10,"5",NA,NA,88
"86","Daniel Carlson","K","LVR",9.7,0.956,0.415,8.54,11.1,0.891,0.994,1.14,86,78,84,3,"1",NA,NA,32
"87","Adam Thielen","WR","MIN",11.5,1.16,0.144,9.55,12.5,0.833,0.408,0.0978,87,91,98,32,"9",NA,NA,46
"88","Clyde Edwards-Helaire","RB","KC",8.48,2.21,0.291,6.08,12.1,0.825,0.519,1.16,88,89,83,32,"11",NA,NA,85
"89","Evan Engram","TE","JAC",8.76,0.526,0.495,8.1,9.54,0.808,0.96,0.472,89,80,92,11,"8",NA,NA,34
"90","Jimmy Garoppolo","QB","SF",17.5,1.36,0.462,15.3,19.1,0.709,0.359,0.754,90,92,87,11,"5",NA,NA,65
"91","Curtis Samuel","WR","WAS",11.3,1.05,0.325,9.84,12.4,0.689,0.693,0,91,85,103,33,"9",NA,NA,36
"92","Khalil Herbert","RB","CHI",8.18,1.86,0.0222,6.47,11,0.534,0.908,-0.00881,92,82,104,33,"11",NA,NA,76
"93","Brian Robinson","RB","WAS",8.16,2.55,0.511,4.33,11.3,0.511,-1.24,0.311,93,149,94,34,"11",NA,NA,94
"94","Cairo Santos","K","CHI",9.29,0.978,0.179,7.96,10.6,0.477,0.419,0.664,94,90,88,4,"1",NA,NA,36
"95","Rondale Moore","WR","ARI",11,2.37,0.0428,7.57,14.2,0.364,-1.57,1.77,95,161,75,34,"9",NA,NA,89
"96","Darnell Mooney","WR","CHI",11,1.28,0.321,9.41,12.4,0.321,0.271,0.0122,96,96,102,35,"10",NA,NA,55
"97","Tyler Higbee","TE","LAR",8.27,0.645,0.312,7.14,8.8,0.312,0,-0.275,97,103,109,12,"8",NA,NA,43
"98","Harrison Butker","K","KC",9.11,1.03,0.137,7.5,9.97,0.298,-0.0479,0,98,105,103,5,"1",NA,NA,44
"99","Daniel Jones","QB","NYG",17,0.841,0.246,16.1,18.3,0.246,1.2,0,99,76,103,12,"6",NA,NA,40
"100","Saints","DST","NO",5.88,0.972,0.241,4.84,7.23,0.241,-0.473,0.0427,100,117,100,2,"2",NA,NA,93
"101","Jason Sanders","K","MIA",8.97,1.2,0.0288,7.54,10.3,0.161,0,0.308,101,103,95,6,"1",NA,NA,68
"102","Robbie Gould","K","SF",8.94,1.19,0.132,7.26,9.99,0.132,-0.28,0.0238,102,110,101,7,"1",NA,NA,60
"103","Jared Goff","QB","DET",16.8,1.09,0.0423,15.2,17.9,0,0.25,-0.381,103,97,113,13,"6",NA,NA,48
"104","Isiah Pacheco","RB","KC",7.65,0.57,0.0607,6.75,8.44,0,1.19,-2.52,103,77,183,35,"11",NA,NA,23
"105","George Pickens","WR","PIT",10.7,1.12,0.242,9.35,12.2,0,0.203,-0.236,103,98,107,36,"10",NA,NA,43
"106","Foster Moreau","TE","LVR",7.96,0.516,0.00899,7.15,8.47,0,0.0127,-0.601,103,102,118,13,"8",NA,NA,33
"107","Younghoe Koo","K","ATL",8.81,0.916,0.0547,7.56,9.79,0,0.0163,-0.176,103,101,106,8,"1",NA,NA,20
"108","Titans","DST","TEN",5.64,0.187,0.0647,5.39,5.88,0,0.0723,-1.3,103,100,139,3,"3",NA,NA,1
"109","Robert Tonyan","TE","GB",7.95,0.895,0.348,6.44,8.78,-0.00899,-0.699,-0.294,104,126,111,14,"9",NA,NA,62
"110","Derek Carr","QB","LVR",16.8,0.921,0.174,15.6,17.8,-0.0423,0.635,-0.47,105,86,115,14,"6",NA,NA,44
"111","Ryan Succop","K","TB",8.76,0.281,0.0541,8.41,9.1,-0.0547,0.868,-0.865,106,84,125,9,"1",NA,NA,1
"112","Rachaad White","RB","TB",7.59,1.79,0.218,5.52,10.5,-0.0607,-0.0458,-0.503,107,104,116,36,"12",NA,NA,74
"113","Falcons","DST","ATL",5.57,0.273,0.0106,5.31,5.98,-0.0647,0,-1.21,108,103,138,4,"4",NA,NA,15
"114","Cowboys","DST","DAL",5.56,1.1,0.0727,4.27,7.19,-0.0753,-1.04,0,109,139,103,5,"5",NA,NA,96
"115","Jake Elliott","K","PHI",8.7,1.46,0.212,6.51,10.1,-0.109,-1.04,0.0996,110,138,97,10,"2",NA,NA,88
"116","Bills","DST","BUF",5.49,0.259,0.091,5.2,5.79,-0.148,-0.111,-1.4,111,107,142,6,"6",NA,NA,11
"117","Marcus Mariota","QB","ATL",16.6,2.86,0.0791,13.5,21.2,-0.216,-1.48,2.87,112,159,59,15,"6",NA,NA,92
"118","Cardinals","DST","ARI",5.4,0.296,0.164,4.93,5.63,-0.239,-0.382,-1.56,113,113,151,7,"7",NA,NA,19
"119","Donovan Peoples-Jones","WR","CLE",10.4,0.771,0.463,9.14,11,-0.242,0,-1.4,114,103,143,37,"10",NA,NA,23
"120","Eno Benjamin","RB","ARI",7.37,1.99,0.548,5.67,11,-0.278,0.107,0,115,99,103,37,"12",NA,NA,80
"121","Kirk Cousins","QB","MIN",16.5,1.94,0.595,14.5,18.9,-0.296,-0.431,0.606,116,115,89,16,"6",NA,NA,85
"122","Randy Bullock","K","TEN",8.49,0.443,0.268,7.83,8.92,-0.321,0.291,-1.05,117,95,129,11,"2",NA,NA,4
"123","Dawson Knox","TE","BUF",7.6,1.03,0.654,6.25,8.93,-0.357,-0.89,-0.144,118,135,105,15,"10",NA,NA,72
"124","Dolphins","DST","MIA",5.23,0.335,0.00594,4.96,5.76,-0.403,-0.353,-1.42,119,111,144,8,"7",NA,NA,30
"125","Vikings","DST","MIN",5.23,0.323,0.00855,4.84,5.67,-0.409,-0.476,-1.51,120,118,147,9,"7",NA,NA,26
"126","Lions","DST","DET",5.22,1.24,0.0322,3.32,6.13,-0.417,-2,-1.06,121,175,130,10,"8",NA,NA,99
"127","Steelers","DST","PIT",5.19,0.454,0.00109,4.46,5.59,-0.449,-0.858,-1.6,122,133,153,11,"8",NA,NA,52
"128","Giants","DST","NYG",5.19,0.782,0.04,4.07,6.07,-0.451,-1.24,-1.12,123,150,132,12,"9",NA,NA,78
"129","Broncos","DST","DEN",5.15,0.436,0.0798,4.43,5.49,-0.491,-0.885,-1.7,124,134,156,13,"10",NA,NA,44
"130","Rams","DST","LAR",5.07,0.636,0.0666,4.52,6.08,-0.57,-0.798,-1.11,125,130,131,14,"11",NA,NA,70
"131","Wil Lutz","K","NO",8.22,0.997,0.0205,6.87,9.27,-0.589,-0.677,-0.694,126,123,122,12,"2",NA,NA,40
"132","Matthew Wright","K","PIT",8.2,0.916,0.0335,7.18,9.32,-0.609,-0.366,-0.649,127,112,121,13,"2",NA,NA,24
"133","49ers","DST","SF",5,0.298,0.0254,4.71,5.38,-0.637,-0.609,-1.8,128,121,161,15,"12",NA,NA,22
"134","Cade York","K","CLE",8.17,1.31,0.0805,6.49,9.61,-0.643,-1.06,-0.359,129,140,112,14,"2",NA,NA,84
"135","Panthers","DST","CAR",4.97,0.544,0.0624,4.24,5.65,-0.662,-1.07,-1.53,130,143,149,16,"13",NA,NA,59
"136","Mack Hollins","WR","LVR",9.95,0.911,0.256,8.96,11.5,-0.705,-0.186,-0.905,131,108,128,38,"10",NA,NA,30
"137","Kaimi Fairbairn","K","HOU",8.09,1.19,0.00818,6.33,9.46,-0.723,-1.22,-0.507,132,148,117,15,"2",NA,NA,64
"138","Raiders","DST","LVR",4.91,0.567,0.0282,3.97,5.33,-0.725,-1.34,-1.86,133,154,162,17,"14",NA,NA,63
"139","Matt Gay","K","LAR",8.08,0.861,0.115,6.93,8.79,-0.731,-0.612,-1.17,134,122,136,16,"2",NA,NA,12
"140","Chiefs","DST","KC",4.88,0.187,0.0517,4.62,5.08,-0.753,-0.699,-2.11,135,125,168,18,"15",NA,NA,4
"141","Chargers","DST","LAC",4.83,0.35,0.0284,4.25,5.05,-0.805,-1.07,-2.14,136,142,170,19,"15",NA,NA,33
"142","Latavius Murray","RB","DEN",6.82,1.36,0.0665,5.16,8.63,-0.826,-0.4,-2.34,137,114,178,38,"12",NA,NA,59
"143","Buccaneers","DST","TB",4.8,0.537,0.124,4.13,5.43,-0.833,-1.18,-1.76,138,147,159,20,"16",NA,NA,56
"144","Mason Crosby","K","GB",7.96,1.25,0.0321,6.1,9.07,-0.847,-1.45,-0.893,139,157,127,17,"2",NA,NA,76
"145","Greg Joseph","K","MIN",7.93,1.22,0.162,6.28,9.1,-0.879,-1.27,-0.87,140,152,126,18,"2",NA,NA,72
"146","Trevor Lawrence","QB","JAC",15.9,1.17,0.135,14.2,17.5,-0.89,-0.691,-0.769,141,124,124,17,"7",NA,NA,52
"147","Tyler Allgeier","RB","ATL",6.76,2.56,0.583,4.5,11.4,-0.893,-1.07,0.461,142,141,93,39,"13",NA,NA,95
"148","Texans","DST","HOU",4.68,0.421,0.0233,4.32,5.24,-0.957,-0.99,-1.95,143,137,164,21,"17",NA,NA,41
"149","Marquez Valdes-Scantling","WR","KC",9.69,0.419,0.0774,9.06,10.2,-0.961,-0.0814,-2.18,144,106,172,39,"11",NA,NA,8
"150","Bears","DST","CHI",4.66,0.371,0.0632,4.05,4.99,-0.98,-1.26,-2.2,145,151,174,22,"18",NA,NA,37
"151","Noah Fant","TE","SEA",6.94,1.12,0.0373,6.33,9.07,-1.01,-0.813,0,146,131,103,16,"10",NA,NA,79
"152","Aaron Rodgers","QB","GB",15.8,1.54,0.308,13.8,17.9,-1.03,-1.16,-0.386,147,145,114,18,"7",NA,NA,73
"153","Wan'Dale Robinson","WR","NYG",9.62,0.814,0.0588,8.9,10.8,-1.04,-0.247,-1.55,148,109,150,40,"11",NA,NA,25
"154","Brett Maher","K","DAL",7.77,1.28,0.373,6.07,8.76,-1.04,-1.47,-1.2,149,158,137,19,"3",NA,NA,80
"155","Colts","DST","IND",4.59,0.909,0.0473,3.11,5.19,-1.04,-2.2,-1.99,150,183,165,23,"19",NA,NA,89
"156","Mike Gesicki","TE","MIA",6.91,1.42,0.188,5.1,8.78,-1.05,-2.04,-0.29,151,178,110,17,"10",NA,NA,85
"157","Packers","DST","GB",4.55,0.629,0.00369,3.66,5.25,-1.09,-1.66,-1.93,152,164,163,24,"19",NA,NA,67
"158","Browns","DST","CLE",4.54,0.795,0.282,3.38,5.46,-1.09,-1.93,-1.73,153,170,157,25,"20",NA,NA,81
"159","Drake London","WR","ATL",9.56,1.46,0.0731,7.59,11.2,-1.1,-1.55,-1.15,154,160,134,41,"11",NA,NA,64
"160","Michael Gallup","WR","DAL",9.48,0.956,0.0442,8.57,11,-1.17,-0.571,-1.39,155,120,141,42,"11",NA,NA,31
"161","Zay Jones","WR","JAC",9.44,1.03,0.0358,8.29,10.9,-1.21,-0.857,-1.51,156,132,148,43,"11",NA,NA,35
"162","Cole Kmet","TE","CHI",6.72,1.1,0.212,5.09,7.92,-1.24,-2.05,-1.15,157,179,135,18,"10",NA,NA,78
"163","Chase Claypool","WR","CHI",9.4,2.5,0.167,6.24,12.5,-1.25,-2.9,0.0875,158,200,99,44,"11",NA,NA,93
"164","Russell Wilson","QB","DEN",15.5,0.946,0.445,14.2,16.8,-1.33,-0.734,-1.47,159,129,145,19,"7",NA,NA,46
"165","Commanders","DST","WAS",4.26,0.895,0.0284,2.74,4.74,-1.38,-2.57,-2.45,160,193,181,26,"21",NA,NA,85
"166","Seahawks","DST","SEA",4.23,0.243,0.126,3.92,4.57,-1.4,-1.39,-2.61,161,156,185,27,"22",NA,NA,7
"167","Jason Myers","K","SEA",7.4,1.15,0.511,6.2,8.83,-1.41,-1.34,-1.13,162,155,133,20,"3",NA,NA,52
"168","Darius Slayton","WR","NYG",9.24,1.11,0.163,7.81,10.9,-1.42,-1.33,-1.48,163,153,146,45,"11",NA,NA,42
"169","Cade Otton","TE","TB",6.51,1.97,0.268,3.3,8.46,-1.45,-3.84,-0.61,164,215,119,19,"10",NA,NA,90
"170","Jaylen Warren","RB","PIT",6.17,1.66,0.084,3.93,8.58,-1.48,-1.64,-2.38,165,163,180,40,"13",NA,NA,69
"171","Jaguars","DST","JAC",4.11,0.669,0,3,4.61,-1.53,-2.32,-2.58,166,187,184,28,"22",NA,NA,74
"172","Dontrell Hilliard","RB","TEN",6.09,1.14,0.198,4.84,7.69,-1.56,-0.727,-3.27,167,128,201,41,"13",NA,NA,49
"173","Jarvis Landry","WR","NO",9.07,1.77,0.0231,6.81,11.6,-1.58,-2.34,-0.742,168,188,123,46,"11",NA,NA,76
"174","DeAndre Carter","WR","LAC",9.05,1.28,0.181,7.53,11,-1.6,-1.61,-1.34,169,162,140,47,"11",NA,NA,54
"175","Harrison Bryant","TE","CLE",6.24,0.79,0.425,5.17,7.48,-1.72,-1.97,-1.59,170,172,152,20,"11",NA,NA,49
"176","Rex Burkhead","RB","HOU",5.89,1.1,0.0118,4.84,7.52,-1.76,-0.723,-3.45,171,127,205,42,"13",NA,NA,45
"177","Chuba Hubbard","RB","CAR",5.88,3.54,0.405,1.06,10.7,-1.77,-4.5,-0.263,172,233,108,43,"13",NA,NA,99
"178","Jacoby Brissett","QB","CLE",15,0.435,0.199,14.5,15.6,-1.78,-0.444,-2.73,173,116,190,20,"7",NA,NA,21
"179","Parris Campbell","WR","IND",8.87,1.21,0.148,7.07,10.2,-1.78,-2.07,-2.21,174,180,175,48,"11",NA,NA,51
"180","Chase McLaughlin","K","IND",6.89,1.15,0.218,5.55,8.19,-1.92,-1.99,-1.77,175,174,160,21,"3",NA,NA,56
"181","Marvin Jones","WR","JAC",8.72,1.37,0.006,6.64,10.3,-1.93,-2.51,-2.13,176,189,169,49,"11",NA,NA,58
"182","Robert Woods","WR","TEN",8.72,1.38,0.193,7,10.6,-1.94,-2.14,-1.75,177,181,158,50,"11",NA,NA,59
"183","Matt Ryan","QB","IND",14.8,1.61,0.367,13.8,16.7,-1.98,-1.17,-1.61,178,146,154,21,"8",NA,NA,77
"184","Allen Robinson","WR","LAR",8.52,1.11,0.0488,7.45,10.4,-2.13,-1.7,-2.02,179,165,167,51,"11",NA,NA,42
"185","Juwan Johnson","TE","NO",5.81,0.949,0.111,4.51,6.87,-2.14,-2.63,-2.2,180,194,173,21,"11",NA,NA,68
"186","Brandon McManus","K","DEN",6.67,1.11,0.0376,5.52,7.81,-2.14,-2.02,-2.16,181,177,171,22,"3",NA,NA,48
"187","Jerick McKinnon","RB","KC",5.48,2.67,0.148,1.23,7.25,-2.17,-4.33,-3.71,182,229,208,44,"13",NA,NA,97
"188","Alec Pierce","WR","IND",8.47,1.35,0.128,6.6,10.1,-2.18,-2.54,-2.3,183,190,177,52,"12",NA,NA,58
"189","Joey Slye","K","WAS",6.63,1.59,0.0409,5.37,9.32,-2.18,-2.17,-0.648,184,182,120,23,"3",NA,NA,92
"190","Mike Badgley","K","DET",6.59,0.926,0.29,5.54,7.59,-2.22,-2.01,-2.37,185,176,179,24,"4",NA,NA,28
"191","Logan Thomas","TE","WAS",5.7,1.09,0.227,4.43,7.05,-2.25,-2.71,-2.02,186,197,166,22,"11",NA,NA,77
"192","Kalif Raymond","WR","DET",8.35,0.639,0.463,7.43,8.96,-2.31,-1.71,-3.43,187,166,204,53,"12",NA,NA,14
"193","Elijah Mitchell","RB","SF",5.33,2.28,0.00524,2.54,8.13,-2.32,-3.03,-2.83,188,202,194,45,"13",NA,NA,87
"194","Cam Akers","RB","LAR",5.32,0.755,0.0847,4.43,6.17,-2.33,-1.13,-4.8,189,144,224,46,"13",NA,NA,34
"195","Kenny Pickett","QB","PIT",14.5,0.69,0.118,13.2,15.2,-2.34,-1.72,-3.13,190,167,199,22,"8",NA,NA,31
"196","Nyheim Hines","RB","BUF",5.24,2.08,0.186,2.69,8.14,-2.41,-2.87,-2.82,191,199,192,47,"14",NA,NA,81
"197","Taylor Heinicke","QB","WAS",14.3,0.808,0.117,13.2,15.5,-2.46,-1.72,-2.83,192,168,193,23,"8",NA,NA,35
