"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"32","Najee Harris","RB","PIT",13.7,2.5,0.0362,10.4,18.1,4.66,3.25,7.45,32,45,16,19,"5",NA,NA,96
"33","James Cook","RB","BUF",13.6,1.11,0.00054,12.1,14.7,4.62,4.87,4.02,33,27,37,20,"5",NA,NA,58
"34","Javonte Williams","RB","DEN",13.6,1.45,0.172,11.6,15.9,4.62,4.42,5.29,34,34,33,21,"5",NA,NA,74
"35","Garrett Wilson","WR","NYJ",15.1,2.07,0.109,13.1,18.8,4.46,3.96,6.12,35,39,27,11,"5",NA,NA,97
"36","David Montgomery","RB","DET",13.4,1.05,0.026,12.3,15.3,4.45,5.08,4.6,36,24,34,22,"5",NA,NA,54
"37","James Conner","RB","ARI",13.4,1.72,0.446,12,16.8,4.43,4.86,6.15,37,28,26,23,"6",NA,NA,87
"38","Deebo Samuel","WR","SF",15,1.38,0.212,12.6,16.5,4.35,3.53,3.81,38,42,42,12,"5",NA,NA,73
"39","Cooper Kupp","WR","LAR",14.7,0.685,0.115,13.5,15.5,4.14,4.41,2.75,39,35,53,13,"5",NA,NA,16
"40","D.J. Moore","WR","CHI",14.6,1.1,0.261,13.5,16.2,4.02,4.44,3.49,40,33,43,14,"5",NA,NA,46
"41","Chuba Hubbard","RB","CAR",13,0.853,0.439,11.9,14,3.98,4.74,3.38,41,31,44,24,"6",NA,NA,38
"42","Jayden Reed","WR","GB",14.4,1.21,0.238,12.4,16,3.76,3.34,3.24,42,43,47,15,"5",NA,NA,56
"43","Brian Robinson","RB","WAS",12.5,2,0.99,9.69,16,3.54,2.5,5.33,43,54,32,25,"7",NA,NA,92
"44","George Pickens","WR","PIT",14.1,0.986,0.594,13.3,16.1,3.52,4.24,3.37,44,36,45,16,"6",NA,NA,39
"45","Brock Bowers","TE","LVR",12.7,1.01,0.585,11,13.5,3.3,2.95,3.22,45,49,48,2,"1",NA,NA,58
"46","Terry McLaurin","WR","WAS",13.5,1.03,0.363,12.3,14.7,2.93,3.16,1.94,46,46,61,17,"6",NA,NA,41
"47","Jalen Hurts","QB","PHI",19.7,1.53,0.162,17.9,21.9,2.9,3.1,2.87,47,47,51,3,"2",NA,NA,70
"48","Jordan Love","QB","GB",19.6,1.19,0.339,18.5,21.9,2.74,3.74,2.9,48,41,50,4,"3",NA,NA,52
"49","Travis Kelce","TE","KC",12.1,1.4,0.149,9.92,14.2,2.71,1.88,4,49,61,38,3,"1",NA,NA,85
"50","DeVonta Smith","WR","PHI",13.2,1.54,0.0176,11,15,2.56,1.9,2.33,51,59,57,18,"6",NA,NA,81
"51","David Njoku","TE","CLE",12,1.22,0.182,10.2,13.4,2.56,2.12,3.21,50,57,49,4,"2",NA,NA,77
"52","Rachaad White","RB","TB",11.5,1.31,0.188,10.3,14,2.55,3.09,3.32,52,48,46,26,"8",NA,NA,67
"53","Brian Thomas Jr.","WR","JAC",13.2,0.756,0.0318,11.7,13.8,2.55,2.6,1.09,53,53,76,19,"6",NA,NA,22
"54","Zay Flowers","WR","BAL",13.1,1.48,0.364,10.6,14.7,2.52,1.48,1.95,54,65,60,20,"7",NA,NA,76
"55","Jayden Daniels","QB","WAS",19.2,2.12,0.541,16.3,22.9,2.4,1.48,3.89,55,67,39,5,"3",NA,NA,88
"56","Evan Engram","TE","JAC",11.8,0.576,0.17,11,12.4,2.38,2.92,2.15,56,50,58,5,"2",NA,NA,18
"57","Nick Chubb","RB","CLE",11.4,1.55,0.0105,9.26,13.5,2.36,2.08,2.87,57,58,52,27,"8",NA,NA,79
"58","Chase Brown","RB","CIN",11.3,1.69,0.25,8.63,13.2,2.35,1.44,2.54,58,68,55,28,"8",NA,NA,85
"59","Trey McBride","TE","ARI",11.6,1.22,1.44,9.77,12.7,2.21,1.73,2.48,59,63,56,6,"3",NA,NA,75
"60","Jaylen Waddle","WR","MIA",12.8,0.689,0.292,11.9,13.7,2.15,2.76,0.97,60,51,80,21,"7",NA,NA,16
"61","Rhamondre Stevenson","RB","NE",11.1,0.572,0.0418,10.5,11.7,2.1,3.26,1.08,61,44,77,29,"8",NA,NA,16
"62","Tank Bigsby","RB","JAC",11.1,2.75,0.0107,7.19,14.5,2.06,0,3.87,62,103,40,30,"8",NA,NA,99
"63","Rico Dowdle","RB","DAL",11,0.868,0.56,9.49,11.8,2.05,2.3,1.14,63,56,75,31,"9",NA,NA,42
"64","Joe Burrow","QB","CIN",18.7,0.87,0.111,17.5,19.8,1.86,2.74,0.759,65,52,86,6,"3",NA,NA,38
"65","Amari Cooper","WR","BUF",12.5,0.819,0.129,11.5,13.8,1.86,2.39,1.08,64,55,78,22,"7",NA,NA,26
"66","Brock Purdy","QB","SF",18.6,1.23,0.988,16.7,20.2,1.75,1.9,1.17,66,60,73,7,"4",NA,NA,56
"67","Jaxon Smith-Njigba","WR","SEA",12.3,1.31,0.0228,9.98,13.3,1.73,0.883,0.546,67,75,88,23,"7",NA,NA,65
"68","Marvin Harrison Jr.","WR","ARI",12.3,1.55,0.0265,10.9,15.3,1.71,1.76,2.57,68,62,54,24,"7",NA,NA,84
"69","Tyler Lockett","WR","SEA",12.3,1.27,0.172,10.5,13.9,1.68,1.38,1.2,69,69,71,25,"7",NA,NA,61
"70","Nathaniel Dell","WR","HOU",12.1,1.55,0.468,10.2,14.2,1.51,1.08,1.46,70,72,68,26,"8",NA,NA,83
"71","Alexander Mattison","RB","LVR",10.5,1.45,1.43,7.86,11.9,1.49,0.676,1.26,71,81,70,32,"10",NA,NA,73
"72","Chris Olave","WR","NO",11.6,0.845,0.028,10.7,13,1.04,1.63,0.299,72,64,94,27,"8",NA,NA,27
"73","Darnell Mooney","WR","ATL",11.6,0.677,0.417,10.6,12.4,1.01,1.48,-0.352,73,66,112,28,"8",NA,NA,15
"74","Jake Ferguson","TE","DAL",10.2,0.541,0.164,9.37,10.7,0.769,1.33,0.492,74,71,90,7,"4",NA,NA,14
"75","Kyler Murray","QB","ARI",17.6,1.19,0.0485,15.5,18.8,0.758,0.752,-0.23,75,78,107,8,"4",NA,NA,53
"76","Baker Mayfield","QB","TB",17.5,1.28,0.362,15.6,19.2,0.709,0.854,0.165,76,76,97,9,"4",NA,NA,61
"77","Broncos","DST","DEN",6.51,1.14,0.272,5.25,8.44,0.646,0.164,0.817,77,96,85,1,"1",NA,NA,90
"78","Cade Otton","TE","TB",10,1.18,0.168,8.22,11.3,0.605,0.179,1.04,78,94,79,8,"4",NA,NA,69
"79","Ladd McConkey","WR","LAC",11.2,1.31,0.0267,9.38,12.8,0.597,0.278,0.0779,79,90,100,29,"8",NA,NA,68
"80","Courtland Sutton","WR","DEN",11.2,1.91,0.0251,9.09,14.4,0.57,-0.00933,1.71,80,105,64,30,"8",NA,NA,91
"81","Romeo Doubs","WR","GB",11.2,0.963,0.224,9.66,12.7,0.545,0.56,0.00635,81,83,102,31,"8",NA,NA,36
"82","Dalton Kincaid","TE","BUF",9.84,0.697,0.225,8.68,10.6,0.437,0.636,0.363,82,82,92,9,"4",NA,NA,28
"83","Ravens","DST","BAL",6.23,0.92,0.374,5.16,7.62,0.374,0.0753,0,83,101,103,2,"2",NA,NA,77
"84","Wil Lutz","K","DEN",9.67,1.7,0.0532,7.77,12.1,0.365,0.106,1.88,84,100,62,1,"1",NA,NA,94
"85","Bo Nix","QB","DEN",17.2,1.85,0.0476,14.8,20.2,0.348,-0.0111,1.16,85,106,74,10,"4",NA,NA,80
"86","Jordan Addison","WR","MIN",10.9,1.52,0.0478,8.36,12.9,0.321,-0.741,0.151,86,139,98,32,"8",NA,NA,80
"87","Chris Boswell","K","PIT",9.62,1.59,0.0502,7.84,12.1,0.312,0.178,1.95,87,95,59,2,"1",NA,NA,88
"88","Sam Darnold","QB","MIN",17.1,1.79,0.216,13.8,18.7,0.3,-1,-0.323,88,155,111,11,"5",NA,NA,77
"89","Jalen McMillan","WR","TB",10.9,1.52,0.0352,8.78,13.6,0.273,-0.321,0.859,89,122,84,33,"8",NA,NA,79
"90","Kaimi Fairbairn","K","HOU",9.57,1.57,0.109,7.16,11.7,0.261,-0.503,1.57,90,127,67,3,"1",NA,NA,84
"91","Keenan Allen","WR","CHI",10.8,1.31,0.114,9.08,12.9,0.238,-0.018,0.185,91,109,96,34,"9",NA,NA,66
"92","Cole Kmet","TE","CHI",9.61,1.25,0.116,8.04,11.9,0.213,0,1.63,92,103,66,10,"4",NA,NA,78
"93","Justin Tucker","K","BAL",9.46,0.47,0.0168,8.63,9.93,0.153,0.975,-0.243,93,73,108,4,"1",NA,NA,3
"94","Cameron Dicker","K","LAC",9.44,1.26,0.0654,7.77,11.1,0.136,0.111,0.959,94,99,81,5,"1",NA,NA,72
"95","Jakobi Meyers","WR","LVR",10.7,1.32,0.124,9.31,12.7,0.124,0.206,0,95,92,103,35,"9",NA,NA,69
"96","Kyle Pitts","TE","ATL",9.5,0.498,0.0691,8.81,10.2,0.0964,0.771,0,96,77,103,11,"4",NA,NA,11
"97","Patrick Mahomes","QB","KC",16.9,1.84,0.0837,13.9,19.4,0.0837,-0.858,0.344,97,144,93,12,"5",NA,NA,79
"98","Harrison Butker","K","KC",9.38,0.924,0.0289,7.66,9.97,0.0704,0,-0.2,98,103,106,6,"1",NA,NA,38
"99","Austin Ekeler","RB","WAS",9.05,0.859,0.0449,7.41,9.95,0.0592,0.224,-0.701,99,91,123,33,"10",NA,NA,40
"100","Younghoe Koo","K","ATL",9.35,1.2,0.0414,7.42,10.9,0.0414,-0.242,0.722,100,119,87,7,"1",NA,NA,62
"101","Tucker Kraft","TE","GB",9.43,0.556,0.0273,8.56,10.1,0.0273,0.521,-0.156,101,84,105,12,"4",NA,NA,15
"102","Bucky Irving","RB","TB",9.01,0.949,0.0143,7.3,9.76,0.0143,0.116,-0.887,102,97,132,34,"10",NA,NA,48
"103","Tua Tagovailoa","QB","MIA",16.8,1.97,0.0395,14.3,19,0,-0.448,0,103,125,103,13,"5",NA,NA,83
"104","Zack Moss","RB","CIN",8.99,0.935,0.295,7.48,9.65,0,0.291,-0.997,103,88,137,35,"10",NA,NA,45
"105","Wan'Dale Robinson","WR","NYG",10.6,0.753,0.00535,9.48,11.5,0,0.385,-1.25,103,85,147,36,"9",NA,NA,21
"106","T.J. Hockenson","TE","MIN",9.4,2.51e-15,0.347,9.4,9.4,0,1.36,-0.834,103,70,129,13,"5",NA,NA,3
"107","Brandon Aubrey","K","DAL",9.31,1.48,0.0205,7.27,11.6,0,-0.388,1.44,103,123,69,8,"1",NA,NA,78
"108","Vikings","DST","MIN",5.86,1.56,0.0929,5.04,8.79,0,-0.044,1.17,103,110,72,3,"3",NA,NA,99
"109","Jerry Jeudy","WR","CLE",10.6,0.901,0.0835,9.22,11.8,-0.00535,0.115,-0.954,104,98,136,37,"9",NA,NA,33
"110","Jake Bates","K","DET",9.29,0.443,0.0742,8.59,9.69,-0.0205,0.928,-0.481,105,74,117,9,"1",NA,NA,1
"111","C.J. Stroud","QB","HOU",16.8,1.99,0.0466,14.2,20,-0.0395,-0.609,0.925,106,134,83,14,"5",NA,NA,85
"112","Geno Smith","QB","SEA",16.7,1.32,0.0731,15.5,19.3,-0.0861,0.707,0.235,107,79,95,15,"5",NA,NA,62
"113","Khalil Shakir","WR","BUF",10.5,1.16,0.136,8.8,12.3,-0.0888,-0.296,-0.395,108,121,114,38,"9",NA,NA,53
"114","Jets","DST","NYJ",5.77,0.793,0.0636,5.07,7.17,-0.0929,-0.0178,-0.449,109,108,116,4,"4",NA,NA,68
"115","Austin Seibert","K","WAS",9.21,1.85,0.15,6.73,11.8,-0.0947,-0.928,1.67,110,151,65,10,"1",NA,NA,97
"116","Steelers","DST","PIT",5.7,0.439,0.00203,5.08,6.35,-0.157,0,-1.27,111,103,149,5,"4",NA,NA,23
"117","Kirk Cousins","QB","ATL",16.7,1.21,0.0265,15,18.1,-0.159,0.194,-0.934,113,93,134,16,"5",NA,NA,55
"118","Chiefs","DST","KC",5.7,0.422,0.0633,5.07,6.09,-0.159,-0.0129,-1.53,112,107,159,6,"5",NA,NA,16
"119","Jared Goff","QB","DET",16.6,1.26,0.29,14.8,18.3,-0.186,0,-0.774,114,103,125,17,"5",NA,NA,59
"120","49ers","DST","SF",5.64,0.69,0.0733,4.94,6.8,-0.222,-0.146,-0.824,115,114,128,7,"6",NA,NA,58
"121","Calvin Ridley","WR","TEN",10.4,1.06,0.0165,9.09,12.3,-0.225,-0.00701,-0.424,116,104,115,39,"9",NA,NA,45
"122","Michael Pittman","WR","IND",10.4,1.28,0.0657,9.01,12.8,-0.242,-0.0912,0.0933,117,112,99,40,"9",NA,NA,61
"123","Evan McPherson","K","CIN",9.06,1.2,0.0566,7.47,10.2,-0.245,-0.185,0,118,115,103,11,"1",NA,NA,59
"124","Jaylen Warren","RB","PIT",8.7,1.41,0.18,6.95,10.5,-0.295,-0.235,-0.127,119,118,104,36,"11",NA,NA,69
"125","Rams","DST","LAR",5.57,0.706,0.103,4.51,6.28,-0.295,-0.579,-1.34,120,132,150,8,"7",NA,NA,61
"126","Brandon McManus","K","GB",9.01,0.81,0.118,7.94,9.89,-0.301,0.28,-0.28,121,89,110,12,"1",NA,NA,25
"127","Puka Nacua","WR","LAR",10.3,1.75,0.459,8.9,13.7,-0.308,-0.2,0.945,122,117,82,41,"9",NA,NA,86
"128","Hunter Henry","TE","NE",9.05,1.12,0.124,7.84,10.6,-0.347,-0.196,0.366,123,116,91,14,"5",NA,NA,63
"129","Commanders","DST","WAS",5.46,1.18,0.0208,4.16,7.37,-0.398,-0.92,-0.251,124,149,109,9,"7",NA,NA,94
"130","Anders Carlson","K","SF",8.89,1.49,0.0829,6.34,9.79,-0.419,-1.32,-0.379,125,170,113,13,"1",NA,NA,81
"131","Lions","DST","DET",5.44,1.25,0.0557,4.09,7.05,-0.419,-0.999,-0.569,126,153,120,10,"8",NA,NA,97
"132","Sam LaPorta","TE","DET",8.93,1.31,0.785,6.64,10.7,-0.471,-1.4,0.516,127,174,89,15,"6",NA,NA,83
"133","Caleb Williams","QB","CHI",16.3,0.93,0.0564,15.1,17.3,-0.475,0.311,-1.7,130,87,164,18,"5",NA,NA,41
"134","Raheem Mostert","RB","MIA",8.52,1.44,0.313,6.58,10.7,-0.475,-0.602,0,129,133,103,37,"11",NA,NA,72
"135","Bills","DST","BUF",5.39,0.593,0.203,4.59,6.16,-0.475,-0.498,-1.46,128,126,156,11,"9",NA,NA,48
"136","Chase McLaughlin","K","TB",8.81,0.628,0.229,8,9.64,-0.502,0.34,-0.528,131,86,119,14,"1",NA,NA,12
"137","Dak Prescott","QB","DAL",16.3,1.4,0.308,14.5,18.4,-0.532,-0.296,-0.676,132,120,122,19,"5",NA,NA,64
"138","Bears","DST","CHI",5.18,0.802,0.0843,4.55,6.59,-0.678,-0.536,-1.04,133,129,138,12,"10",NA,NA,71
"139","Tyler Bass","K","BUF",8.58,0.752,0.0743,7.24,9.31,-0.731,-0.422,-0.858,134,124,131,15,"1",NA,NA,19
"140","Chargers","DST","LAC",5.1,0.95,0.0433,3.44,5.84,-0.762,-1.64,-1.78,135,180,168,13,"11",NA,NA,81
"141","Christian Kirk","WR","JAC",9.84,1.14,0.04,8.19,11.5,-0.766,-0.909,-1.21,136,148,143,42,"9",NA,NA,51
"142","Tyrone Tracy","RB","NYG",8.2,1.6,0.62,5.74,9.88,-0.788,-1.45,-0.769,137,175,124,38,"11",NA,NA,81
"143","Packers","DST","GB",5.05,0.833,0.0788,4.08,6.38,-0.805,-1,-1.24,138,154,146,14,"12",NA,NA,74
"144","DK Metcalf","WR","SEA",9.8,0,0.0128,9.8,9.8,-0.806,0.7,-2.92,140,80,205,43,"9",NA,NA,1
"145","Cairo Santos","K","CHI",8.5,0.678,0.136,7.58,9.36,-0.806,-0.0761,-0.808,139,111,127,16,"2",NA,NA,16
"146","Josh Downs","WR","IND",9.79,1.22,0.00526,8.23,11.5,-0.819,-0.868,-1.22,141,147,145,44,"9",NA,NA,58
"147","Xavier Worthy","WR","KC",9.78,1.2,0.491,8.01,11,-0.824,-1.09,-1.71,142,163,165,45,"10",NA,NA,55
"148","Anthony Richardson","QB","IND",16,1.07,0.186,14.2,17.2,-0.84,-0.544,-1.84,143,130,170,20,"6",NA,NA,47
"149","Texans","DST","HOU",4.98,0.977,0.0109,4.07,6.59,-0.884,-1.02,-1.04,144,156,139,15,"12",NA,NA,87
"150","Falcons","DST","ATL",4.97,0.469,0.0254,4.33,5.54,-0.895,-0.755,-2.08,145,140,176,16,"13",NA,NA,26
"151","Giants","DST","NYG",4.94,0.669,0.00417,4.32,6.02,-0.92,-0.766,-1.61,146,143,161,17,"13",NA,NA,55
"152","Eagles","DST","PHI",4.94,0.528,0.0389,4.22,5.43,-0.925,-0.861,-2.19,147,145,179,18,"13",NA,NA,39
"153","Jason Myers","K","SEA",8.37,0.611,0.0595,7.56,8.98,-0.942,-0.0989,-1.19,148,113,142,17,"2",NA,NA,9
"154","Bengals","DST","CIN",4.9,0.472,0.292,4.36,5.56,-0.963,-0.723,-2.06,149,138,175,19,"14",NA,NA,32
"155","Chad Ryland","K","ARI",8.31,0.904,0.138,6.89,8.99,-1,-0.765,-1.19,150,142,141,18,"2",NA,NA,34
"156","Aaron Rodgers","QB","NYJ",15.8,1.62,0.504,13.9,17.8,-1.03,-0.922,-1.21,151,150,144,21,"6",NA,NA,73
"157","Will Reichard","K","MIN",8.17,1.44,0.027,6.41,9.67,-1.14,-1.25,-0.504,152,168,118,19,"2",NA,NA,75
"158","Jake Elliott","K","PHI",8.14,0.892,0.0913,7.14,9.37,-1.17,-0.518,-0.801,153,128,126,20,"2",NA,NA,31
"159","Colts","DST","IND",4.61,0.471,0.0392,4.01,5.22,-1.25,-1.08,-2.41,154,162,186,20,"15",NA,NA,29
"160","Mark Andrews","TE","BAL",8.14,0.964,0.0589,6.53,9.34,-1.26,-1.51,-0.892,155,178,133,16,"6",NA,NA,55
"161","Cam Little","K","JAC",8.05,0.812,0.233,7,8.91,-1.26,-0.655,-1.26,156,137,148,21,"2",NA,NA,28
"162","Cowboys","DST","DAL",4.57,0.55,0.0752,4.04,5.36,-1.29,-1.04,-2.26,157,159,182,21,"16",NA,NA,42
"163","Christian Watson","WR","GB",9.29,1.57,0.0067,6.3,10.7,-1.31,-2.8,-1.98,158,218,173,46,"10",NA,NA,84
"164","Noah Fant","TE","SEA",8.09,0.917,0.11,6.81,9.14,-1.31,-1.23,-1.1,159,167,140,17,"6",NA,NA,49
"165","Demario Douglas","WR","NE",9.28,0.845,0.158,8.23,10.5,-1.32,-0.867,-2.25,160,146,181,47,"10",NA,NA,26
"166","Saints","DST","NO",4.49,0.374,0.0277,4.05,4.98,-1.37,-1.03,-2.64,161,157,196,22,"16",NA,NA,10
"167","Buccaneers","DST","TB",4.46,0.347,0.0373,4.11,4.94,-1.4,-0.979,-2.68,162,152,198,23,"17",NA,NA,6
"168","Travis Etienne","RB","JAC",7.58,4.45,0.141,1.86,12.4,-1.41,-5.33,1.71,163,276,63,39,"12",NA,NA,99
"169","Jonnu Smith","TE","MIA",7.98,0.835,0.0828,6.98,9.38,-1.42,-1.06,-0.853,164,161,130,18,"6",NA,NA,42
"170","Cardinals","DST","ARI",4.43,0.316,0.11,4.05,4.79,-1.43,-1.04,-2.83,165,158,203,24,"18",NA,NA,3
"171","Cedric Tillman","WR","CLE",9.13,0.888,0.0269,7.87,10.3,-1.48,-1.23,-2.43,166,166,187,48,"10",NA,NA,30
"172","Matt Gay","K","IND",7.82,0.584,0.174,7.11,8.37,-1.49,-0.545,-1.8,167,131,169,22,"2",NA,NA,6
"173","Tee Higgins","WR","CIN",9.1,2.51e-15,0.0256,9.1,9.1,-1.51,1.78e-15,-3.62,168,102,228,49,"10",NA,NA,3
"174","Quentin Johnston","WR","LAC",9.1,0,0,9.1,9.1,-1.51,0,-3.62,168,103,229,49,"10",NA,NA,1
"175","Dalton Schultz","TE","HOU",7.89,0.776,0.0798,6.66,8.79,-1.51,-1.38,-1.44,169,173,155,19,"6",NA,NA,37
"176","Justin Herbert","QB","LAC",15.3,1.52,0.174,13.2,17.2,-1.53,-1.6,-1.84,170,179,171,22,"6",NA,NA,68
"177","Jalen Tolbert","WR","DAL",9.07,0.794,0.326,8.45,10.6,-1.53,-0.647,-2.15,171,136,177,50,"10",NA,NA,24
"178","Dolphins","DST","MIA",4.32,0.555,0.0116,3.81,5.16,-1.54,-1.27,-2.46,172,169,189,25,"18",NA,NA,45
"179","Devin Singletary","RB","NYG",7.44,2.08,0.053,4.13,10.7,-1.55,-3.05,0.0407,173,225,101,40,"12",NA,NA,95
"180","Patriots","DST","NE",4.3,0.632,0.222,3.63,5.33,-1.56,-1.46,-2.29,174,176,183,26,"19",NA,NA,52
"181","Pat Freiermuth","TE","PIT",7.81,1.29,0.0165,6,9.58,-1.59,-2.04,-0.651,175,191,121,20,"6",NA,NA,82
"182","Tyler Allgeier","RB","ATL",7.39,0.755,0.595,6.43,8.46,-1.6,-0.76,-2.19,176,141,180,41,"12",NA,NA,31
"183","Zach Ertz","TE","WAS",7.8,0.511,0.201,7.41,8.76,-1.6,-0.634,-1.47,177,135,157,21,"6",NA,NA,12
"184","Jason Sanders","K","MIA",7.64,1.25,0.132,6.2,9.22,-1.66,-1.46,-0.949,178,177,135,23,"2",NA,NA,69
"185","Trevor Lawrence","QB","JAC",15.1,0.968,0.75,13.6,16.2,-1.7,-1.18,-2.8,179,165,202,23,"7",NA,NA,42
"186","Raiders","DST","LVR",4.08,0.253,0.0845,3.72,4.45,-1.78,-1.36,-3.17,180,172,218,27,"20",NA,NA,1
"187","Will Dissly","TE","LAC",7.6,1.26,0.749,5.69,8.82,-1.8,-2.36,-1.42,182,202,154,22,"7",NA,NA,80
"188","Joshua Karty","K","LAR",7.51,1.05,0.0279,5.98,8.55,-1.8,-1.68,-1.62,181,181,162,24,"2",NA,NA,44
"189","Joey Slye","K","NE",7.48,1.03,0.131,5.92,8.59,-1.82,-1.74,-1.58,183,182,160,25,"3",NA,NA,41
"190","Josh Palmer","WR","LAC",8.75,1.51,0.0264,6.79,11.3,-1.86,-2.31,-1.37,184,199,153,51,"10",NA,NA,79
"191","Jaguars","DST","JAC",4,0.433,0.0554,3.26,4.41,-1.86,-1.83,-3.22,185,186,219,28,"21",NA,NA,19
"192","Xavier Legette","WR","CAR",8.72,0.955,0.0495,6.97,9.69,-1.88,-2.13,-3.03,186,193,208,52,"10",NA,NA,35
"193","Seahawks","DST","SEA",3.94,0.965,0.0393,2.26,4.86,-1.92,-2.82,-2.76,187,219,200,29,"22",NA,NA,84
"194","Rome Odunze","WR","CHI",8.67,1.22,0.0464,6.45,10.1,-1.93,-2.65,-2.66,188,214,197,53,"11",NA,NA,57
"195","Nick Folk","K","TEN",7.35,1.21,0.0678,5.59,8.67,-1.96,-2.07,-1.5,189,192,158,26,"3",NA,NA,66
"196","Browns","DST","CLE",3.9,0.397,0.013,3.34,4.39,-1.96,-1.75,-3.23,190,183,220,30,"22",NA,NA,13
"197","Titans","DST","TEN",3.89,0.517,0.237,3.06,4.51,-1.97,-2.02,-3.11,191,189,216,31,"23",NA,NA,35
