"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"51","Joe Burrow","QB","CIN",19.8,0.806,0.547,18.7,20.8,3.6,4.3,3.05,51,44,55,5,"2",NA,NA,39
"52","Javonte Williams","RB","DEN",10.4,0.742,0.462,8.97,11,3.49,2.93,1.93,52,53,63,28,"10",NA,NA,34
"53","DeVonta Smith","WR","PHI",13.4,1.98,0.0585,10.3,16.4,3.39,2.35,4.08,53,63,51,18,"6",NA,NA,92
"54","Khalil Shakir","WR","BUF",13.3,1.38,0.0167,11.2,15.3,3.33,3.21,3.02,54,50,56,19,"6",NA,NA,67
"55","Nathaniel Dell","WR","HOU",13.3,2.26,0.606,10.2,17.1,3.31,2.25,4.81,55,64,45,20,"6",NA,NA,97
"56","Cade Otton","TE","TB",12.2,2.05,0.111,9.54,14.4,3.28,1.63,3.48,56,70,54,3,"2",NA,NA,97
"57","Trey McBride","TE","ARI",12.1,0.975,0.498,10.3,13,3.17,2.39,2.12,57,61,61,4,"3",NA,NA,60
"58","Brock Purdy","QB","SF",19.3,1.47,1.28,16.5,20.7,3.06,2.11,2.88,58,66,57,6,"3",NA,NA,72
"59","Bucky Irving","RB","TB",9.92,1.25,1.15,8.09,11.3,3.03,2.05,2.3,59,68,58,29,"11",NA,NA,70
"60","Brian Thomas Jr.","WR","JAC",12.7,2.14,0.391,10.5,16.6,2.7,2.6,4.3,60,58,49,21,"7",NA,NA,96
"61","Evan Engram","TE","JAC",11.6,0.758,0.073,10.5,12.6,2.67,2.57,1.67,61,59,66,5,"3",NA,NA,38
"62","Dalton Kincaid","TE","BUF",11.5,0.659,0.556,10.5,12.2,2.6,2.62,1.31,62,57,74,6,"4",NA,NA,26
"63","DeAndre Hopkins","WR","KC",12.3,1.18,0.00273,10.3,14,2.31,2.38,1.66,63,62,67,22,"7",NA,NA,51
"64","D.J. Moore","WR","CHI",12.3,1.31,0.0663,10.1,13.7,2.31,2.14,1.38,64,65,71,23,"7",NA,NA,59
"65","Darnell Mooney","WR","ATL",12.3,1.03,0.238,10.6,13.8,2.24,2.7,1.45,65,56,69,24,"7",NA,NA,39
"66","Mike Gesicki","TE","CIN",10.9,1.41,0.849,8.92,12.6,2.04,1.01,1.7,66,83,64,7,"5",NA,NA,86
"67","Nico Collins","WR","HOU",12,3.95,0.0421,6.15,16.5,2.01,-1.81,4.23,67,165,50,25,"7",NA,NA,99
"68","Ladd McConkey","WR","LAC",12,0.811,0.342,10.8,12.9,1.96,2.8,0.589,68,54,83,26,"7",NA,NA,25
"69","Travis Etienne","RB","JAC",8.77,0.844,0.406,8.14,10.5,1.89,2.1,1.45,69,67,68,30,"12",NA,NA,37
"70","Sam Darnold","QB","MIN",18,0.92,0.85,17.1,19.2,1.77,2.72,1.43,70,55,70,7,"4",NA,NA,43
"71","Courtland Sutton","WR","DEN",11.6,1.61,0.396,9.5,14.5,1.62,1.55,2.18,71,71,60,27,"8",NA,NA,78
"72","Jaylen Warren","RB","PIT",8.37,0.728,0.304,7.09,9.09,1.48,1.05,0.0643,72,81,99,31,"12",NA,NA,32
"73","Calvin Ridley","WR","TEN",11.2,1.45,0.22,9.45,13.7,1.23,1.5,1.34,73,72,73,28,"8",NA,NA,72
"74","T.J. Hockenson","TE","MIN",10.1,1.02,0.222,8.81,11.7,1.19,0.898,0.869,74,84,79,8,"5",NA,NA,66
"75","Raheem Mostert","RB","MIA",8.06,1.29,0.0723,6.16,9.62,1.18,0.116,0.591,75,95,82,32,"12",NA,NA,74
"76","Tank Bigsby","RB","JAC",7.99,1.15,0.589,6.04,9.53,1.1,0.00244,0.504,76,102,86,33,"13",NA,NA,63
"77","Wan'Dale Robinson","WR","NYG",11,1.35,0.0721,9.34,13.2,1.01,1.39,0.889,77,73,77,29,"8",NA,NA,64
"78","Justin Tucker","K","BAL",9.78,0.847,0.201,8.7,11.2,0.99,1.01,1.37,78,82,72,1,"1",NA,NA,29
"79","Kyle Pitts","TE","ATL",9.88,1.25,0.152,7.92,11.3,0.969,0.0081,0.449,79,99,87,9,"5",NA,NA,78
"80","Marvin Harrison Jr.","WR","ARI",10.9,1.33,0.112,9.12,12.9,0.935,1.17,0.54,80,78,85,30,"8",NA,NA,62
"81","Baker Mayfield","QB","TB",17.1,1.22,0.199,15.5,18.5,0.921,1.07,0.718,81,80,80,8,"4",NA,NA,56
"82","Jaylen Waddle","WR","MIA",10.8,1.13,0.207,9.75,12.3,0.823,1.8,0,82,69,103,31,"8",NA,NA,47
"83","Jake Ferguson","TE","DAL",9.73,0.502,0.079,9.12,10.4,0.817,1.2,-0.501,83,77,118,10,"5",NA,NA,8
"84","Younghoe Koo","K","ATL",9.58,1.45,0.328,7.53,11.8,0.789,-0.163,2,84,109,62,2,"1",NA,NA,86
"85","Mark Andrews","TE","BAL",9.65,1.79,0.0623,6.75,11.8,0.738,-1.16,0.873,85,138,78,11,"5",NA,NA,94
"86","Kyler Murray","QB","ARI",16.9,0.774,0.0461,15.8,17.7,0.722,1.33,-0.0494,86,75,107,9,"5",NA,NA,31
"87","Kirk Cousins","QB","ATL",16.9,1.72,0.226,14.5,18.8,0.676,0.117,1.03,87,94,76,10,"5",NA,NA,78
"88","Hunter Henry","TE","NE",9.59,0.911,0.675,8.53,10.9,0.675,0.62,0.0628,88,86,100,12,"6",NA,NA,52
"89","Jordan Addison","WR","MIN",10.6,1.23,0.196,9.23,12.7,0.616,1.28,0.414,89,76,88,32,"8",NA,NA,55
"90","Tyler Allgeier","RB","ATL",7.4,0.885,0.514,6.34,9.02,0.514,0.304,0,90,89,103,34,"13",NA,NA,43
"91","Harrison Butker","K","KC",9.26,0.827,0.0159,7.76,9.9,0.461,0.07,0.0927,91,97,97,3,"1",NA,NA,25
"92","Patrick Mahomes","QB","KC",16.7,2,0.364,13.7,19.5,0.45,-0.715,1.69,92,120,65,11,"5",NA,NA,87
"93","Jake Moody","K","SF",9.24,0.87,0.246,7.7,10.1,0.445,0.00342,0.26,93,100,92,4,"1",NA,NA,36
"94","Xavier Legette","WR","CAR",10.4,1.17,0.0316,9.08,12.5,0.42,1.12,0.175,94,79,94,33,"8",NA,NA,51
"95","Amari Cooper","WR","BUF",10.4,0,0.208,10.4,10.4,0.388,2.45,-1.91,95,60,161,34,"9",NA,NA,1
"96","Jake Elliott","K","PHI",8.99,0.788,0.0896,7.9,9.8,0.198,0.208,0,96,93,103,5,"1",NA,NA,14
"97","Bears","DST","CHI",5.85,0.831,0.0158,5.06,7.13,0.192,0.00303,0,97,101,103,1,"1",NA,NA,78
"98","Jauan Jennings","WR","SF",10.2,0.943,0.18,9.34,11.9,0.18,1.38,-0.381,98,74,115,35,"9",NA,NA,33
"99","Chargers","DST","LAC",5.84,0.539,0.176,5.09,6.48,0.176,0.0293,-0.648,99,98,122,2,"2",NA,NA,30
"100","Tyler Bass","K","BUF",8.9,0.702,0.0692,8.12,9.71,0.109,0.426,-0.0959,100,88,109,6,"1",NA,NA,4
"101","Aaron Rodgers","QB","NYJ",16.3,1.65,0.0865,13.5,17.9,0.0865,-0.952,0.0877,101,130,98,12,"5",NA,NA,76
"102","Kaimi Fairbairn","K","HOU",8.83,0.957,0.0396,7.2,9.78,0.0396,-0.488,-0.0252,102,113,104,7,"1",NA,NA,39
"103","Daniel Jones","QB","NYG",16.2,1.27,0.0874,14.4,18.2,0,0,0.401,103,103,89,13,"5",NA,NA,61
"104","Tyjae Spears","RB","TEN",6.89,0.611,0.767,6.04,7.73,0,0,-1.3,103,103,139,35,"14",NA,NA,24
"105","Quentin Johnston","WR","LAC",10,1.34,0.197,8.55,12.3,0,0.601,0.0318,103,87,101,36,"9",NA,NA,63
"106","Dallas Goedert","TE","PHI",8.91,0.52,0.164,8.2,9.59,0,0.286,-1.29,103,90,138,13,"6",NA,NA,11
"107","Joshua Karty","K","LAR",8.79,0.806,0.00964,7.94,9.74,0,0.247,-0.0617,103,91,108,8,"1",NA,NA,18
"108","Vikings","DST","MIN",5.66,0.979,0.0853,5.06,7.5,0,0,0.366,103,103,90,3,"3",NA,NA,89
"109","Jake Bates","K","DET",8.79,0.852,0.0401,7.65,9.67,-0.00964,-0.0471,-0.136,104,104,111,9,"1",NA,NA,32
"110","Zane Gonzalez","K","FA",8.74,1.05,0.0958,7.11,9.67,-0.0498,-0.584,-0.135,105,116,110,10,"1",NA,NA,54
"111","Lions","DST","DET",5.57,1.01,0.128,4.5,7.27,-0.0853,-0.566,0.136,106,115,95,4,"4",NA,NA,96
"112","Jared Goff","QB","DET",16.1,0.783,0.147,15.1,17.1,-0.0874,0.716,-0.658,107,85,123,14,"5",NA,NA,33
"113","Blake Grupe","K","NO",8.65,0.769,0.138,7.69,9.56,-0.146,0,-0.244,108,103,113,11,"2",NA,NA,11
"114","Jonnu Smith","TE","MIA",8.75,0.696,0.177,7.79,9.81,-0.164,-0.119,-1.07,109,108,134,14,"6",NA,NA,34
"115","Jameson Williams","WR","DET",9.82,1.83,0.108,6.62,12.3,-0.197,-1.34,-0.0338,110,148,106,37,"9",NA,NA,87
"116","Giants","DST","NYG",5.45,0.836,0.0497,4.14,6.45,-0.213,-0.922,-0.677,111,124,124,5,"5",NA,NA,81
"117","C.J. Stroud","QB","HOU",16,1.32,0.139,14.2,17.3,-0.235,-0.226,-0.504,112,110,119,15,"6",NA,NA,65
"118","49ers","DST","SF",5.4,0.828,0.2,4.12,6.36,-0.263,-0.939,-0.769,113,129,126,6,"6",NA,NA,74
"119","Cameron Dicker","K","LAC",8.51,1.37,0.1,6.48,10,-0.283,-1.22,0.227,114,140,93,12,"2",NA,NA,75
"120","Jalen McMillan","WR","TB",9.71,2.05,0.426,7.45,13.5,-0.305,-0.506,1.16,115,114,75,38,"9",NA,NA,94
"121","Zach Ertz","TE","WAS",8.57,0.614,0.0118,7.91,9.62,-0.341,0,-1.26,116,103,137,15,"6",NA,NA,20
"122","Sam LaPorta","TE","DET",8.56,1.13,0.416,6.27,9.29,-0.353,-1.64,-1.59,117,159,152,16,"7",NA,NA,74
"123","Justin Herbert","QB","LAC",15.8,1.15,0.142,14.3,17.6,-0.373,-0.0954,-0.17,118,106,112,16,"6",NA,NA,54
"124","Chris Boswell","K","PIT",8.41,0.767,0.0193,7.43,9.36,-0.383,-0.266,-0.446,119,111,116,13,"2",NA,NA,7
"125","Brandon Aubrey","K","DAL",8.39,1.34,0.212,6.26,10.1,-0.402,-1.43,0.267,120,152,91,14,"2",NA,NA,71
"126","Jaguars","DST","JAC",5.2,0.535,0.19,4.46,5.96,-0.463,-0.597,-1.17,121,119,135,7,"7",NA,NA,26
"127","Matthew Stafford","QB","LAR",15.7,1.74,0.00599,12.8,17.8,-0.515,-1.63,0,122,158,103,17,"6",NA,NA,81
"128","Tua Tagovailoa","QB","MIA",15.7,1.3,0.309,14.6,17.3,-0.521,0.226,-0.484,123,92,117,18,"6",NA,NA,63
"129","Chase McLaughlin","K","TB",8.18,0.455,0.0401,7.8,8.78,-0.615,0.11,-1.03,124,96,133,15,"2",NA,NA,1
"130","Rams","DST","LAR",5.01,1.15,0.0933,4.18,7.1,-0.652,-0.877,-0.0326,125,122,105,8,"8",NA,NA,99
"131",NA,"K",NA,8.14,1.31,0.0673,6.38,9.28,-0.655,-1.31,-0.523,126,145,120,16,"2",NA,NA,68
"132","Chad Ryland","K","ARI",8.07,1.41,0.0275,6.49,9.48,-0.722,-1.21,-0.325,127,139,114,17,"2",NA,NA,82
"133","Keenan Allen","WR","CHI",9.28,1.11,0.181,7.88,11.1,-0.731,-0.0738,-1.24,128,105,136,39,"10",NA,NA,46
"134","Ravens","DST","BAL",4.91,0.595,0.0404,3.97,5.58,-0.746,-1.09,-1.55,129,136,149,9,"8",NA,NA,44
"135","John Parker Romo","K","MIN",8.05,1.47,0.255,6.55,9.81,-0.749,-1.15,0.00897,130,137,102,18,"2",NA,NA,89
"136","Jordan Mason","RB","SF",6.12,1.77,0.0884,4.63,9.66,-0.767,-1.41,0.636,131,149,81,36,"14",NA,NA,93
"137","Dalton Schultz","TE","HOU",8.14,1.08,0.194,6.64,9.31,-0.769,-1.27,-1.57,132,144,150,17,"7",NA,NA,72
"138","Eagles","DST","PHI",4.87,0.776,0.0133,4.07,6.12,-0.786,-0.988,-1.01,133,132,132,10,"8",NA,NA,63
"139","Bills","DST","BUF",4.86,0.702,0.0308,4.07,5.68,-0.799,-0.993,-1.45,134,133,144,11,"9",NA,NA,59
"140","Russell Wilson","QB","PIT",15.4,0.787,0.482,14.3,16.3,-0.83,-0.103,-1.52,135,107,147,19,"7",NA,NA,35
"141","Broncos","DST","DEN",4.83,0.582,0.0272,4.13,5.66,-0.83,-0.934,-1.47,136,127,145,12,"9",NA,NA,37
"142","Justice Hill","RB","BAL",6.03,0.655,0.518,5.12,7.1,-0.856,-0.916,-1.92,137,123,162,37,"15",NA,NA,29
"143","Chiefs","DST","KC",4.8,0.507,0.16,4.13,5.46,-0.857,-0.934,-1.67,138,128,154,13,"10",NA,NA,19
"144","Xavier Worthy","WR","KC",9.1,1.24,0.0161,7.36,10.2,-0.911,-0.588,-2.14,139,117,172,40,"10",NA,NA,56
"145","Demario Douglas","WR","NE",9.08,0.904,0.301,7.95,10.3,-0.927,0,-2.01,140,103,163,41,"10",NA,NA,31
"146","Cole Kmet","TE","CHI",7.95,1.68,0.0549,5.66,10.9,-0.963,-2.25,0,141,185,103,18,"7",NA,NA,91
"147","Cairo Santos","K","CHI",7.79,1.05,0.153,6.35,9.05,-1,-1.34,-0.756,142,147,125,19,"2",NA,NA,50
"148","Pat Freiermuth","TE","PIT",7.89,1,0.0632,6.21,8.86,-1.02,-1.7,-2.02,144,160,165,19,"7",NA,NA,63
"149","Commanders","DST","WAS",4.64,0.651,0.0912,3.58,5.35,-1.02,-1.48,-1.78,143,154,158,14,"11",NA,NA,56
"150","Juwan Johnson","TE","NO",7.83,1.05,0.347,5.99,9.11,-1.08,-1.93,-1.77,145,174,157,20,"8",NA,NA,71
"151","Jets","DST","NYJ",4.55,0.619,0.0686,4.04,5.61,-1.11,-1.02,-1.52,146,135,148,15,"12",NA,NA,52
"152","Wil Lutz","K","DEN",7.64,0.984,0.254,6.7,8.79,-1.16,-0.987,-1.01,147,131,131,20,"3",NA,NA,43
"153","Steelers","DST","PIT",4.48,0.478,0.0105,3.83,5.03,-1.18,-1.23,-2.1,148,141,171,16,"12",NA,NA,15
"154","Texans","DST","HOU",4.47,0.363,0.0223,4.06,5.06,-1.19,-1.01,-2.07,149,134,168,17,"12",NA,NA,7
"155","Cowboys","DST","DAL",4.45,0.604,0.0234,3.82,5.43,-1.21,-1.24,-1.7,150,143,155,18,"13",NA,NA,48
"156","Rome Odunze","WR","CHI",8.78,1.05,0.274,7.02,9.94,-1.23,-0.931,-2.37,151,126,177,42,"10",NA,NA,41
"157","Cardinals","DST","ARI",4.43,0.388,0.0513,4.13,5.06,-1.23,-0.929,-2.07,152,125,167,19,"13",NA,NA,11
"158","Patriots","DST","NE",4.38,1,0.101,2.83,5.72,-1.28,-2.24,-1.41,153,182,141,20,"14",NA,NA,93
"159","Bo Nix","QB","DEN",14.9,0.75,0.113,13.8,15.8,-1.31,-0.59,-2.01,154,118,164,20,"7",NA,NA,30
"160","Braelon Allen","RB","NYJ",5.51,0.984,0.00357,4.26,6.95,-1.37,-1.78,-2.08,155,164,169,38,"15",NA,NA,55
"161","Roschon Johnson","RB","CHI",5.51,1.35,0.0559,4.17,7.45,-1.38,-1.87,-1.58,156,170,151,39,"15",NA,NA,79
"162","Falcons","DST","ATL",4.27,0.579,0.0299,3.45,5.07,-1.39,-1.61,-2.06,157,157,166,21,"15",NA,NA,33
"163","Joey Slye","K","NE",7.38,1.53,0.0109,5.49,9.17,-1.41,-2.2,-0.629,158,180,121,21,"3",NA,NA,93
"164","Caleb Williams","QB","CHI",14.8,0.954,0.291,13.7,16,-1.42,-0.723,-1.74,162,121,156,21,"7",NA,NA,44
"165","Jason Sanders","K","MIA",7.37,1.25,0.0312,5.87,8.93,-1.42,-1.83,-0.871,161,167,129,22,"3",NA,NA,64
"166","Buccaneers","DST","TB",4.24,0.353,0.000568,3.73,4.72,-1.42,-1.33,-2.41,159,146,179,22,"15",NA,NA,4
"167","Saints","DST","NO",4.24,0.294,0.116,3.83,4.61,-1.42,-1.23,-2.51,160,142,181,23,"16",NA,NA,1
"168","Devin Singletary","RB","NYG",5.45,1.56,0.0144,4.03,8.16,-1.43,-2.01,-0.861,164,175,128,40,"15",NA,NA,83
"169","Taysom Hill","TE","NO",7.48,2.2,0.392,5.3,11,-1.43,-2.61,0.131,163,195,96,21,"8",NA,NA,98
"170","Ray Davis","RB","BUF",5.44,1.32,0.249,3.7,7.24,-1.45,-2.34,-1.79,165,188,159,41,"15",NA,NA,77
"171","Evan McPherson","K","CIN",7.34,1.2,0.657,5.98,9.01,-1.45,-1.71,-0.791,166,163,127,23,"3",NA,NA,61
"172","Alec Pierce","WR","IND",8.51,0.637,0.288,7.57,9.18,-1.5,-0.385,-3.13,167,112,196,43,"10",NA,NA,16
"173","Dolphins","DST","MIA",4.13,0.524,0.0219,3.36,4.88,-1.53,-1.7,-2.25,168,161,174,24,"17",NA,NA,22
"174","Titans","DST","TEN",4.11,0.593,0.0742,3.17,4.8,-1.55,-1.89,-2.33,169,172,175,25,"18",NA,NA,41
"175","Panthers","DST","CAR",4.03,0.81,0.367,2.55,4.68,-1.63,-2.51,-2.45,170,194,180,26,"19",NA,NA,67
"176","Miles Sanders","RB","CAR",5.19,0.95,0.237,3.96,6.43,-1.7,-2.08,-2.59,171,177,184,42,"15",NA,NA,53
"177","Drake Maye","QB","NE",14.5,1.07,0.592,13,15.7,-1.71,-1.45,-2.08,172,153,170,22,"7",NA,NA,52
"178","Sterling Shepard","WR","TB",8.22,1.19,0.0565,6.37,9.92,-1.79,-1.58,-2.4,173,156,178,44,"10",NA,NA,52
"179","Ryan Izzo","TE","FA",7.09,NA,0.113,NA,NA,-1.82,NA,NA,174,NA,NA,22,"8",NA,NA,NA
"180","Diontae Johnson","WR","BAL",8.16,2.59,0.0202,4.94,12.9,-1.85,-3.01,0.564,175,205,84,45,"10",NA,NA,99
"181","Jalen Tolbert","WR","DAL",8.14,1.07,0.0113,6.53,9.78,-1.87,-1.43,-2.53,176,151,182,46,"10",NA,NA,43
"182","Noah Brown","WR","WAS",8.13,1.02,0.0965,6.44,9.27,-1.88,-1.52,-3.04,177,155,194,47,"10",NA,NA,37
"183","Jaleel McLaughlin","RB","DEN",4.95,0.894,0.347,3.79,6.2,-1.93,-2.25,-2.83,178,186,188,43,"16",NA,NA,44
"184","Theo Johnson","TE","NYG",6.98,0.679,0.0628,5.89,7.78,-1.93,-2.02,-3.1,179,176,195,23,"8",NA,NA,29
"185","Gabriel Davis","WR","JAC",8.04,1.16,0.0173,6.55,9.5,-1.98,-1.41,-2.81,180,150,187,48,"10",NA,NA,49
"186","Demarcus Robinson","WR","LAR",8.02,1.82,0.089,5.78,10.9,-1.99,-2.18,-1.42,181,179,143,49,"11",NA,NA,87
"187","Bengals","DST","CIN",3.66,0.96,0.0936,2.19,4.79,-1.99,-2.87,-2.34,182,201,176,27,"20",NA,NA,85
"188","Tyler Conklin","TE","NYJ",6.91,0.686,0.342,6.05,7.94,-2,-1.87,-2.94,183,169,191,24,"9",NA,NA,32
"189","Andrei Iosivas","WR","CIN",7.93,2.04,0.0188,5.46,11.4,-2.08,-2.49,-0.888,184,192,130,50,"11",NA,NA,93
"190","Colts","DST","IND",3.57,0.815,0,2.15,4.26,-2.09,-2.91,-2.87,185,203,190,28,"20",NA,NA,70
"191","Josh Palmer","WR","LAC",7.91,1.54,0.145,6.04,10.7,-2.1,-1.91,-1.6,186,173,153,51,"11",NA,NA,74
"192","Graham Gano","K","NYG",6.68,1.41,0.00324,4.8,8.42,-2.11,-2.89,-1.38,187,202,140,24,"3",NA,NA,79
"193","Nick Folk","K","TEN",6.68,1.07,0.0199,5.46,8.31,-2.11,-2.23,-1.49,188,181,146,25,"3",NA,NA,57
"194","Matt Gay","K","IND",6.66,2.15,0.381,3.21,8.39,-2.13,-4.48,-1.41,189,239,142,26,"4",NA,NA,96
"195","Jalen Coker","WR","CAR",7.77,1.37,0.253,5.67,9.78,-2.25,-2.28,-2.53,190,187,183,52,"11",NA,NA,65
"196","Cam Akers","RB","MIN",4.61,0.872,0.00319,3.93,6.16,-2.28,-2.11,-2.86,191,178,189,44,"16",NA,NA,39
"197","Antonio Gibson","RB","NE",4.6,0.898,0.0547,3.79,6.24,-2.28,-2.25,-2.79,192,184,186,45,"16",NA,NA,46
