"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"66","Jakobi Meyers","WR","LVR",12.4,1.05,0.0461,10.5,13.8,2,1.37,1.69,66,75,71,24,"7",NA,NA,41
"67","Courtland Sutton","WR","DEN",12.4,0.597,0.0422,11.6,13.4,1.95,2.43,1.32,67,56,79,25,"7",NA,NA,9
"68","Tyler Lockett","WR","SEA",12.3,1.86,0.0373,9.31,14.5,1.91,0.16,2.4,68,98,63,26,"7",NA,NA,89
"69","Michael Pittman","WR","IND",12.3,0.78,0.075,11.1,13.6,1.87,1.97,1.48,69,64,76,27,"7",NA,NA,22
"70","Cade Otton","TE","TB",10.6,1.26,0.0325,8.94,12.2,1.84,1.28,1.77,70,77,70,7,"3",NA,NA,76
"71","Brian Thomas Jr.","WR","JAC",12.2,2,0.0554,8.81,15,1.8,-0.336,2.88,72,125,56,28,"7",NA,NA,92
"72","Jake Ferguson","TE","DAL",10.6,0.882,0.375,9.51,11.5,1.8,1.85,1.14,71,66,80,8,"4",NA,NA,43
"73","Khalil Shakir","WR","BUF",12.1,1.21,0.142,10.7,13.6,1.74,1.59,1.51,73,69,74,29,"7",NA,NA,56
"74","Dak Prescott","QB","DAL",18.2,1.19,0.255,15.9,19.2,1.71,1.47,0.769,74,73,87,6,"3",NA,NA,53
"75","Ladd McConkey","WR","LAC",12,0.929,0.0346,10.4,13.1,1.6,1.21,1.05,75,78,83,30,"7",NA,NA,33
"76","Calvin Ridley","WR","TEN",12,1.49,0.176,10.3,14.3,1.56,1.12,2.19,76,80,66,31,"7",NA,NA,75
"77","Kirk Cousins","QB","ATL",17.9,1.49,0.0018,16,19.5,1.45,1.55,1.07,77,70,82,7,"3",NA,NA,74
"78","Jordan Love","QB","GB",17.9,0.767,0.0694,17.2,18.9,1.45,2.8,0.491,78,50,92,8,"3",NA,NA,33
"79","Travis Etienne","RB","JAC",9.7,0.808,0.104,9.02,11.2,1.43,2.36,1.5,79,58,75,32,"10",NA,NA,35
"80","Dalton Kincaid","TE","BUF",10.2,1.05,0.389,8.58,11.2,1.43,0.91,0.862,80,83,86,9,"4",NA,NA,60
"81","Jaylen Waddle","WR","MIA",11.8,0.785,1.09,10.5,12.7,1.39,1.37,0.58,81,76,90,32,"8",NA,NA,22
"82","Kyler Murray","QB","ARI",17.8,0.939,0.152,16.5,19.2,1.38,2.11,0.714,82,63,88,9,"3",NA,NA,40
"83","Bucky Irving","RB","TB",9.59,1.62,1.32,6.66,11.1,1.33,0,1.46,83,103,77,33,"11",NA,NA,86
"84","Patrick Mahomes","QB","KC",17.7,1.53,0.257,16,20,1.23,1.52,1.6,84,72,72,10,"4",NA,NA,79
"85","Younghoe Koo","K","ATL",10.1,1.63,0.516,8.34,12.9,1.21,0.431,2.99,85,93,53,1,"1",NA,NA,97
"86","Sam LaPorta","TE","DET",9.79,1.14,0.777,8.44,11.5,1.04,0.774,1.13,86,86,81,10,"5",NA,NA,69
"87","Sam Darnold","QB","MIN",17.4,1.76,0.532,14.1,18.9,0.973,-0.375,0.471,87,131,94,11,"4",NA,NA,84
"88","Austin Seibert","K","WAS",9.59,0.79,0.00144,8.91,10.8,0.694,1,0.948,88,81,84,2,"1",NA,NA,41
"89","Justin Tucker","K","BAL",9.59,0.481,0.0188,8.86,10,0.693,0.947,0.165,89,82,101,3,"1",NA,NA,1
"90","Harrison Butker","K","KC",9.57,0.608,0.000817,8.65,10.4,0.674,0.737,0.471,90,87,93,4,"1",NA,NA,17
"91","Brandon Aubrey","K","DAL",9.57,1.77,0.436,7.26,12.3,0.673,-0.648,2.43,91,137,62,5,"1",NA,NA,99
"92","Geno Smith","QB","SEA",16.9,1.07,0.441,15.6,18.4,0.441,1.14,-0.0745,92,79,105,12,"4",NA,NA,47
"93","Wan'Dale Robinson","WR","NYG",10.7,0.762,0.122,9.58,11.9,0.302,0.432,-0.164,93,92,109,33,"8",NA,NA,19
"94","Zach Ertz","TE","WAS",9.01,0.754,0.0675,8.36,10.4,0.264,0.69,0,94,88,103,11,"5",NA,NA,35
"95","Jake Elliott","K","PHI",9.13,0.556,0.0619,8.5,9.67,0.238,0.594,-0.21,95,89,112,6,"1",NA,NA,3
"96","T.J. Hockenson","TE","MIN",8.94,0.84,0.196,8.11,10.4,0.196,0.446,-0.0175,96,91,104,12,"5",NA,NA,38
"97","Chiefs","DST","KC",5.61,0.809,0.106,4.55,6.73,0.181,0.158,-0.168,97,99,110,1,"1",NA,NA,55
"98","DeAndre Hopkins","WR","KC",10.6,1.32,0.138,9.18,13,0.18,0.0337,0.884,98,102,85,34,"8",NA,NA,64
"99","Tyler Bass","K","BUF",9.07,0.579,0.176,8.24,9.61,0.176,0.334,-0.267,99,94,113,7,"1",NA,NA,7
"100","Vikings","DST","MIN",5.51,1.81,0.075,4.09,8.79,0.075,-0.31,1.89,100,121,69,2,"2",NA,NA,99
"101","Keon Coleman","WR","BUF",10.4,1.69,0.0423,7.15,11.7,0.0423,-2,-0.341,101,181,118,35,"8",NA,NA,87
"102","Raheem Mostert","RB","MIA",8.27,1.47,0.00448,5.72,9.67,0.00448,-0.944,0,102,151,103,34,"11",NA,NA,81
"103","Baker Mayfield","QB","TB",16.4,1.78,0.131,14.2,18.4,0,-0.196,0,103,110,103,13,"5",NA,NA,86
"104","Tank Bigsby","RB","JAC",8.27,1.46,0.484,5.81,9.96,0,-0.857,0.293,103,150,96,35,"11",NA,NA,79
"105","Xavier Worthy","WR","KC",10.4,0.639,0.0578,9.62,11.4,0,0.471,-0.729,103,90,127,36,"8",NA,NA,11
"106","Mark Andrews","TE","BAL",8.75,1.55,0.0403,6.18,10.6,0,-1.48,0.195,103,166,99,13,"5",NA,NA,94
"107","Will Reichard","K","MIN",8.9,1.11,0.082,7.37,9.88,0,-0.539,0,103,135,103,8,"1",NA,NA,76
"108","Bengals","DST","CIN",5.43,0.597,0.0692,4.56,6,0,0.16,-0.9,103,97,134,3,"2",NA,NA,31
"109","Cole Kmet","TE","CHI",8.71,1.13,0.0262,7.36,10.8,-0.0403,-0.305,0.39,104,119,95,14,"5",NA,NA,66
"110","Jerry Jeudy","WR","CLE",10.3,1.1,0.14,9.04,11.8,-0.0578,-0.108,-0.293,105,105,114,37,"8",NA,NA,47
"111","Dalton Schultz","TE","HOU",8.68,1.26,0.0678,6.95,9.77,-0.0665,-0.714,-0.62,106,143,126,15,"5",NA,NA,78
"112","Saints","DST","NO",5.36,0.704,0.0105,4.2,6.08,-0.0692,-0.191,-0.824,107,106,128,4,"3",NA,NA,48
"113","Commanders","DST","WAS",5.35,1.01,0.0718,4.08,6.9,-0.0797,-0.313,0,108,122,103,5,"4",NA,NA,90
"114","Jake Bates","K","DET",8.81,0.787,0.0298,7.94,9.72,-0.082,0.0342,-0.157,109,101,108,9,"1",NA,NA,38
"115","Jason Myers","K","SEA",8.78,0.922,0.0517,7.65,10.1,-0.112,-0.264,0.223,110,117,98,10,"2",NA,NA,55
"116","Bo Nix","QB","DEN",16.3,1.29,0.37,14.8,18.5,-0.131,0.325,0.0432,111,95,102,14,"5",NA,NA,59
"117","Tucker Kraft","TE","GB",8.61,0.566,0.0969,7.67,9.18,-0.134,0,-1.21,112,103,150,16,"6",NA,NA,24
"118","Chargers","DST","LAC",5.28,0.957,0.00716,4.16,6.79,-0.152,-0.236,-0.106,113,112,106,6,"4",NA,NA,83
"119","Texans","DST","HOU",5.28,1.06,0.0288,4.4,7.07,-0.159,0,0.171,114,103,100,7,"4",NA,NA,93
"120","Evan McPherson","K","CIN",8.73,0.922,0.013,7.45,9.77,-0.163,-0.461,-0.106,115,132,107,11,"2",NA,NA,59
"121","Blake Grupe","K","NO",8.72,0.593,0.0515,7.91,9.29,-0.177,0,-0.585,116,103,125,12,"2",NA,NA,10
"122","Colts","DST","IND",5.25,0.846,0.124,4.2,6.35,-0.188,-0.193,-0.548,117,108,123,8,"5",NA,NA,66
"123","Xavier Legette","WR","CAR",10.2,0.969,0.133,9.15,11.8,-0.198,0,-0.315,118,103,115,38,"9",NA,NA,36
"124","Kaimi Fairbairn","K","HOU",8.67,0.993,0.0762,7.26,10.2,-0.228,-0.655,0.29,119,138,97,13,"2",NA,NA,66
"125","Hunter Henry","TE","NE",8.52,0.953,0.368,6.85,9.51,-0.231,-0.821,-0.879,120,149,132,17,"6",NA,NA,49
"126","Cameron Dicker","K","LAC",8.59,0.721,0.195,7.66,9.38,-0.304,-0.253,-0.503,121,115,122,14,"2",NA,NA,31
"127","Bills","DST","BUF",5.12,0.846,0.0373,4.09,6.34,-0.312,-0.307,-0.564,122,120,124,9,"5",NA,NA,69
"128","Romeo Doubs","WR","GB",10.1,0.495,0.0549,9.34,10.6,-0.331,0.196,-1.5,123,96,159,39,"9",NA,NA,7
"129","Rams","DST","LAR",5.08,0.698,0.0985,4.2,5.91,-0.349,-0.196,-0.991,124,109,138,10,"6",NA,NA,41
"130","Cedric Tillman","WR","CLE",10,1.53,0.0398,7.12,10.9,-0.386,-2.03,-1.16,125,182,148,40,"9",NA,NA,78
"131","Keenan Allen","WR","CHI",9.98,1.62,0.0269,7.74,12.6,-0.426,-1.41,0.492,126,164,91,41,"9",NA,NA,81
"132","Jets","DST","NYJ",4.99,0.608,0.0446,4.08,5.57,-0.448,-0.314,-1.33,127,123,155,11,"6",NA,NA,34
"133","Jordan Addison","WR","MIN",9.95,1.44,0.14,7.85,12.1,-0.453,-1.3,0,128,162,103,42,"9",NA,NA,72
"134","Tyler Allgeier","RB","ATL",7.78,0.74,0.283,6.74,8.84,-0.484,0.0784,-0.825,129,100,129,36,"11",NA,NA,28
"135","Seahawks","DST","SEA",4.94,0.863,0.0326,4.13,6.46,-0.492,-0.264,-0.436,130,116,120,12,"7",NA,NA,72
"136","Riley Patterson","K","NYJ",8.4,0.604,0.0907,7.81,8.87,-0.5,-0.1,-1.01,131,104,139,15,"2",NA,NA,14
"137","Matthew Stafford","QB","LAR",15.9,1.54,0.0536,13.6,18,-0.501,-0.804,-0.404,132,146,119,15,"5",NA,NA,81
"138","Cardinals","DST","ARI",4.91,0.703,0.0111,4.2,6.03,-0.525,-0.192,-0.868,133,107,131,13,"7",NA,NA,45
"139","Titans","DST","TEN",4.9,0.839,0.0856,3.66,5.85,-0.536,-0.733,-1.05,134,144,141,14,"8",NA,NA,62
"140","Caleb Williams","QB","CHI",15.9,1.35,0.289,14.2,18.1,-0.555,-0.218,-0.328,135,111,117,16,"5",NA,NA,64
"141","Chad Ryland","K","ARI",8.31,0.945,0.176,6.73,8.93,-0.59,-1.18,-0.946,136,157,137,16,"2",NA,NA,62
"142","Jalen McMillan","WR","TB",9.81,1.25,0.82,8.33,11.9,-0.593,-0.817,-0.184,137,148,111,43,"10",NA,NA,59
"143","Mike Gesicki","TE","CIN",8.15,1.45,0.218,6.06,9.54,-0.599,-1.61,-0.849,138,169,130,18,"6",NA,NA,91
"144","Ravens","DST","BAL",4.81,0.466,0.022,4.15,5.32,-0.622,-0.251,-1.58,139,114,165,15,"8",NA,NA,21
"145","Eagles","DST","PHI",4.79,0.44,0.196,4.09,5.33,-0.644,-0.303,-1.57,140,118,164,16,"9",NA,NA,17
"146","Ezekiel Elliott","RB","DAL",7.5,0,0.414,7.5,7.5,-0.767,0.837,-2.17,142,85,182,37,"12",NA,NA,1
"147","Wil Lutz","K","DEN",8.13,0.755,0.0646,7.1,8.8,-0.767,-0.812,-1.08,141,147,145,17,"2",NA,NA,34
"148","Jonnu Smith","TE","MIA",7.93,1.19,0.725,6.38,9.94,-0.818,-1.29,-0.441,143,161,121,19,"7",NA,NA,72
"149","Jason Sanders","K","MIA",8.06,0.656,0.053,7.38,8.8,-0.831,-0.531,-1.08,144,134,143,18,"2",NA,NA,24
"150","Falcons","DST","ATL",4.59,0.35,0.0802,4.07,5.08,-0.84,-0.323,-1.82,145,124,174,17,"10",NA,NA,3
"151","Justin Herbert","QB","LAC",15.6,1.31,0.0173,14.4,18.1,-0.844,0,-0.317,146,103,116,17,"5",NA,NA,60
"152","Jared Goff","QB","DET",15.6,1.37,0.508,13.3,17.3,-0.861,-1.13,-1.13,147,154,146,18,"6",NA,NA,66
"153","Cam Little","K","JAC",8.01,0.691,0.0605,6.95,8.73,-0.884,-0.96,-1.15,148,152,147,19,"2",NA,NA,28
"154","Lions","DST","DET",4.51,0.528,0.00519,4.04,5.35,-0.92,-0.353,-1.55,149,129,160,18,"10",NA,NA,28
"155","Browns","DST","CLE",4.51,1.22,0.0138,2.31,5.48,-0.925,-2.09,-1.42,150,184,158,19,"10",NA,NA,97
"156","Bears","DST","CHI",4.5,0.763,0.0196,3.75,5.63,-0.939,-0.644,-1.27,151,136,153,20,"11",NA,NA,52
"157","Nick Folk","K","TEN",7.95,0.81,0.16,6.78,8.84,-0.945,-1.13,-1.04,152,155,140,20,"3",NA,NA,48
"158","Giants","DST","NYG",4.48,0.945,0.0022,3.13,5.82,-0.959,-1.26,-1.08,153,159,144,21,"11",NA,NA,79
"159","Packers","DST","GB",4.47,0.29,0.0496,4.06,4.8,-0.961,-0.337,-2.1,154,127,179,22,"11",NA,NA,1
"160","Patriots","DST","NE",4.42,0.939,0.00384,3.66,5.99,-1.01,-0.741,-0.907,155,145,135,23,"11",NA,NA,76
"161","Cowboys","DST","DAL",4.42,0.523,0.145,4.04,5.33,-1.01,-0.361,-1.57,156,130,163,24,"12",NA,NA,24
"162","Dustin Hopkins","K","CLE",7.79,1.2,0.0324,6.16,8.99,-1.1,-1.75,-0.891,157,172,133,21,"3",NA,NA,83
"163","Chase McLaughlin","K","TB",7.76,0.904,0.202,6.55,8.62,-1.14,-1.36,-1.26,158,163,152,22,"3",NA,NA,52
"164","Buccaneers","DST","TB",4.27,0.387,0.00129,3.73,4.6,-1.16,-0.668,-2.3,159,141,190,25,"12",NA,NA,7
"165","Raiders","DST","LVR",4.27,0.393,0.0983,3.73,4.69,-1.16,-0.666,-2.21,160,140,185,26,"13",NA,NA,10
"166","Zach Charbonnet","RB","SEA",7.09,0.696,0.605,6.33,8.28,-1.18,-0.337,-1.39,161,126,156,38,"12",NA,NA,27
"167","Jaguars","DST","JAC",4.18,0.396,0.176,3.73,4.84,-1.26,-0.666,-2.06,162,139,178,27,"14",NA,NA,14
"168","Jude McAtamney","K","NYG",7.56,1.49,0.034,5.43,8.97,-1.34,-2.49,-0.908,163,196,136,23,"3",NA,NA,93
"169","Derek Carr","QB","NO",15.1,1.45,0.146,13.8,17.4,-1.37,-0.685,-1.07,164,142,142,19,"6",NA,NA,69
"170","Matt Gay","K","IND",7.52,0.654,0.0661,6.73,8.21,-1.37,-1.18,-1.67,165,156,167,24,"3",NA,NA,21
"171","Quentin Johnston","WR","LAC",8.99,0.671,0.0202,7.9,9.83,-1.41,-1.25,-2.25,166,158,186,44,"10",NA,NA,12
"172","Jalen Tolbert","WR","DAL",8.97,1.01,0.0722,7.88,10.8,-1.43,-1.27,-1.28,167,160,154,45,"10",NA,NA,39
"173","Brandon McManus","K","GB",7.46,1.19,0.188,5.96,8.68,-1.44,-1.95,-1.2,169,179,149,25,"3",NA,NA,79
"174","Broncos","DST","DEN",4,0.986,0.418,2.27,5.04,-1.44,-2.12,-1.86,168,185,176,28,"15",NA,NA,86
"175","Daniel Jones","QB","NYG",14.9,1.15,0.139,12.7,16.1,-1.51,-1.71,-2.32,171,171,192,20,"6",NA,NA,48
"176","Amari Cooper","WR","BUF",8.9,0,0.0678,8.9,8.9,-1.51,-0.248,-3.18,170,113,215,46,"10",NA,NA,1
"177","Juwan Johnson","TE","NO",7.2,0.954,0.445,5.98,8.54,-1.54,-1.68,-1.85,172,170,175,20,"7",NA,NA,50
"178","Demario Douglas","WR","NE",8.83,1.2,0.0322,7.02,10.2,-1.57,-2.13,-1.88,173,186,177,47,"10",NA,NA,54
"179","Tee Higgins","WR","CIN",8.8,0,0.0653,8.8,8.8,-1.61,-0.348,-3.28,174,128,219,48,"10",NA,NA,1
"180","Cairo Santos","K","CHI",7.27,1.02,0.0247,5.95,8.2,-1.63,-1.96,-1.68,175,180,169,26,"3",NA,NA,72
"181","Trevor Lawrence","QB","JAC",14.8,1.16,0.0193,13.3,16.2,-1.65,-1.1,-2.25,177,153,187,21,"6",NA,NA,50
"182","Daniel Carlson","K","LVR",7.24,1.22,0.288,5.44,8.49,-1.65,-2.47,-1.39,176,194,157,27,"4",NA,NA,86
"183","Tua Tagovailoa","QB","MIA",14.8,0.875,0.16,14,16.1,-1.67,-0.469,-2.29,179,133,189,22,"6",NA,NA,36
"184","Christian Watson","WR","GB",8.73,0.863,0.108,7.39,9.75,-1.67,-1.76,-2.33,178,173,193,49,"10",NA,NA,28
"185","Rome Odunze","WR","CHI",8.63,1.46,0.137,6.02,9.9,-1.78,-3.13,-2.18,180,212,183,50,"10",NA,NA,74
"186","Jerome Ford","RB","CLE",6.48,1.48,0.413,4.08,8.11,-1.79,-2.59,-1.56,181,197,162,39,"13",NA,NA,82
"187","C.J. Stroud","QB","HOU",14.6,1.22,0.0391,12.8,16,-1.83,-1.6,-2.47,182,168,198,23,"6",NA,NA,57
"188","Panthers","DST","CAR",3.58,0.665,0.225,2.48,4.26,-1.85,-1.92,-2.64,183,177,200,29,"16",NA,NA,38
"189","Joe Flacco","QB","IND",14.6,1.53,0.454,13,16.8,-1.87,-1.42,-1.69,184,165,170,24,"6",NA,NA,78
"190","Darius Slayton","WR","NYG",8.49,0.616,0.365,7.63,9.25,-1.92,-1.52,-2.83,185,167,207,51,"10",NA,NA,10
"191","Joshua Karty","K","LAR",6.96,0.802,0.423,5.98,7.75,-1.94,-1.93,-2.13,186,178,181,28,"4",NA,NA,45
"192","Ryan Izzo","TE","FA",6.76,NA,0.0955,NA,NA,-1.99,NA,NA,187,NA,NA,21,"8",NA,NA,NA
"193","Tyler Conklin","TE","NYJ",6.66,0.7,0.0179,5.5,7.46,-2.08,-2.17,-2.92,189,187,209,22,"8",NA,NA,32
"194","Dolphins","DST","MIA",3.36,0.821,0,2.12,4.21,-2.08,-2.27,-2.69,188,188,201,30,"16",NA,NA,59
"195","Will Dissly","TE","LAC",6.65,0.993,0.183,5.19,7.93,-2.1,-2.48,-2.45,190,195,197,23,"8",NA,NA,57
"196","Antonio Gibson","RB","NE",6.07,0.917,0.133,4.61,7.34,-2.2,-2.05,-2.33,191,183,194,40,"13",NA,NA,44
"197","Elijah Moore","WR","CLE",8.13,0.999,0.0391,6.41,8.91,-2.28,-2.74,-3.17,192,204,214,52,"10",NA,NA,38
"198","Taysom Hill","TE","NO",6.46,1.62,0.028,3.97,8.2,-2.28,-3.69,-2.19,193,224,184,24,"8",NA,NA,97
