"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"15","Kyren Williams","RB","LAR",15.8,1.79,1.11,14.5,19.2,7.13,8.24,8.76,15,10,10,13,"5",NA,NA,76
"16","Justin Jefferson","WR","MIN",18.6,2.04,0.73,16.3,21.7,6.92,6.69,8.51,16,19,12,3,"1",NA,NA,99
"17","Brock Bowers","TE","LVR",15.6,1.85,0.899,13.1,18.5,6.55,5.29,8.25,17,27,14,1,"1",NA,NA,97
"18","Josh Allen","QB","BUF",23.2,1.08,0.457,22,24.8,6.37,6.88,6.53,18,17,20,1,"1",NA,NA,43
"19","Amon-Ra St. Brown","WR","DET",17.8,1.89,0.365,14.8,20.1,6.19,5.21,6.84,19,28,19,4,"2",NA,NA,94
"20","David Montgomery","RB","DET",14.7,1.19,0.447,13.5,16.7,6.02,7.21,6.25,20,14,22,14,"5",NA,NA,47
"21","Lamar Jackson","QB","BAL",22.7,0.63,2.03,21.8,23.6,5.91,6.72,5.31,21,18,33,2,"2",NA,NA,3
"22","Nico Collins","WR","HOU",17.5,1.15,1.46,15.4,18.7,5.83,5.81,5.49,22,26,29,5,"3",NA,NA,49
"23","Trey McBride","TE","ARI",14.7,1.09,0.972,12.6,15.8,5.65,4.76,5.54,23,31,27,2,"2",NA,NA,68
"24","James Cook","RB","BUF",14.2,1.29,0.134,12.8,16.4,5.58,6.51,6,24,20,24,15,"5",NA,NA,54
"25","Tony Pollard","RB","TEN",14.1,1.46,0.026,12.4,16.3,5.44,6.05,5.86,25,22,26,16,"5",NA,NA,57
"26","Aaron Jones","RB","MIN",14.1,1.11,0.125,12.6,15.5,5.42,6.28,5.03,26,21,36,17,"5",NA,NA,33
"27","Rico Dowdle","RB","DAL",13.9,1.03,0.0937,12.3,15.5,5.29,5.96,5.08,27,24,35,18,"6",NA,NA,27
"28","Breece Hall","RB","NYJ",13.9,1.85,0.131,10.5,15.8,5.2,4.21,5.38,28,36,30,19,"6",NA,NA,83
"29","Brian Robinson","RB","WAS",13.7,2.03,0.155,12.3,17.7,5.07,5.96,7.31,29,25,18,20,"6",NA,NA,89
"30","Isaac Guerendo","RB","SF",13.6,1.87,0.0677,11.4,16.8,4.91,5.06,6.34,30,29,21,21,"6",NA,NA,84
"31","Kenneth Walker III","RB","SEA",13.5,2.51e-15,0.217,13.5,13.5,4.84,7.19,3.07,31,15,54,22,"6",NA,NA,1
"32","George Kittle","TE","SF",13.7,1.65,0.454,11.7,16.3,4.68,3.87,6.03,32,42,23,3,"2",NA,NA,91
"33","Jonathan Taylor","RB","IND",13.3,1.75,0.17,10.2,15.5,4.63,3.87,5.12,33,41,34,23,"6",NA,NA,71
"34","D'Andre Swift","RB","CHI",13.1,1.82,0.185,10.3,15.8,4.46,4.01,5.35,34,38,32,24,"6",NA,NA,79
"35","Davante Adams","WR","NYJ",16,1.7,0.0556,14,19.2,4.37,4.41,5.98,35,33,25,6,"3",NA,NA,85
"36","Tee Higgins","WR","CIN",16,1.85,0.209,12.9,18.7,4.31,3.26,5.49,36,50,28,7,"4",NA,NA,92
"37","Isiah Pacheco","RB","KC",12.9,1.18,0.459,11.1,14.1,4.27,4.83,3.66,37,30,44,25,"7",NA,NA,46
"38","Travis Kelce","TE","KC",13.2,0.683,2.17,12.1,13.9,4.23,4.28,3.64,38,35,45,4,"3",NA,NA,24
"39","Tyreek Hill","WR","MIA",15.8,2.15,0.139,12.4,18.6,4.1,2.79,5.38,39,56,31,8,"4",NA,NA,99
"40","CeeDee Lamb","WR","DAL",15.6,1.11,0.395,13.5,16.8,3.96,3.95,3.58,40,40,47,9,"4",NA,NA,45
"41","Jalen Hurts","QB","PHI",20.7,1.02,0.0974,19.5,22.4,3.88,4.39,4.11,41,34,41,3,"2",NA,NA,37
"42","Tyrone Tracy","RB","NYG",12.5,1.73,0.102,10.3,14.8,3.81,4.03,4.38,42,37,39,26,"7",NA,NA,70
"43","Jayden Daniels","QB","WAS",20.6,1.49,0.352,18.9,23.1,3.79,3.77,4.87,43,44,37,4,"2",NA,NA,69
"44","Rhamondre Stevenson","RB","NE",12.4,0.99,0.0235,10.7,13.5,3.71,4.44,3.11,44,32,52,27,"7",NA,NA,20
"45","Rachaad White","RB","TB",12.3,1.42,0.893,10.1,14.3,3.69,3.76,3.84,45,45,42,28,"8",NA,NA,56
"46","Jerry Jeudy","WR","CLE",15.2,1.84,0.056,12.2,17.4,3.57,2.63,4.12,46,59,40,10,"4",NA,NA,90
"47","Cooper Kupp","WR","LAR",15.2,1.22,0.105,12.8,16.4,3.51,3.2,3.14,47,52,51,11,"4",NA,NA,56
"48","Joe Burrow","QB","CIN",20.3,1,1.25,19,22,3.43,3.86,3.7,48,43,43,5,"3",NA,NA,34
"49","Terry McLaurin","WR","WAS",15.1,1.87,0.292,12.2,17.9,3.41,2.62,4.65,49,60,38,12,"5",NA,NA,93
"50","Drake London","WR","ATL",14.8,1.41,0.0646,12.1,15.9,3.11,2.55,2.69,50,63,59,13,"5",NA,NA,70
"51","Jakobi Meyers","WR","LVR",14.7,0.845,0.0791,13,15.4,3.05,3.42,2.14,51,48,64,14,"5",NA,NA,27
"52","Courtland Sutton","WR","DEN",14.6,1.62,0.0149,11.6,16.5,2.97,2.03,3.24,52,69,50,15,"5",NA,NA,80
"53","Jauan Jennings","WR","SF",14.6,1.17,0.0259,12.8,16.3,2.96,3.16,3.11,53,53,53,16,"5",NA,NA,52
"54","A.J. Brown","WR","PHI",14.6,1.56,0.00265,12.5,16.8,2.93,2.87,3.61,54,55,46,17,"5",NA,NA,77
"55","Malik Nabers","WR","NYG",14.6,0.719,0.00687,13.5,15.4,2.93,3.96,2.16,55,39,63,18,"5",NA,NA,14
"56","Zay Flowers","WR","BAL",14.6,1.31,0.13,12.5,16.6,2.92,2.92,3.4,56,54,48,19,"5",NA,NA,62
"57","Najee Harris","RB","PIT",11.5,1.15,1.72,9.54,12.9,2.79,3.24,2.49,57,51,61,29,"9",NA,NA,41
"58","Jaxon Smith-Njigba","WR","SEA",14.4,0.844,0.218,12.9,15.2,2.79,3.27,2,58,49,66,20,"5",NA,NA,25
"59","Garrett Wilson","WR","NYJ",14.2,0.669,0.209,13.3,15.1,2.57,3.72,1.83,59,46,70,21,"5",NA,NA,7
"60","Mike Evans","WR","TB",14,1.05,0.418,12,14.8,2.36,2.42,1.56,60,66,73,22,"6",NA,NA,38
"61","Patrick Mahomes","QB","KC",19,0.906,0.322,17.7,20.1,2.19,2.6,1.9,61,61,69,6,"3",NA,NA,29
"62","Jonnu Smith","TE","MIA",11.1,1.08,0.514,9.18,12.3,2.06,1.35,1.98,62,75,67,5,"3",NA,NA,65
"63","Khalil Shakir","WR","BUF",13.6,0.383,0.069,13,14,1.95,3.44,0.791,63,47,92,23,"6",NA,NA,1
"64","Brian Thomas Jr.","WR","JAC",13.5,0.808,0.00551,12,14.4,1.88,2.45,1.15,64,65,83,24,"6",NA,NA,20
"65","D.J. Moore","WR","CHI",13.5,1.27,0.0988,12.3,15.9,1.87,2.66,2.71,65,58,58,25,"6",NA,NA,59
"66","Brock Purdy","QB","SF",18.7,1.6,0.0697,16.2,20.2,1.86,1.08,1.93,66,80,68,7,"3",NA,NA,80
"67","Kyler Murray","QB","ARI",18.6,1.07,0.0625,17.4,20.1,1.8,2.28,1.82,67,67,71,8,"3",NA,NA,40
"68","Jordan Addison","WR","MIN",13.4,0.686,0.184,12.3,14.2,1.77,2.71,1,68,57,87,26,"6",NA,NA,8
"69","Sam Darnold","QB","MIN",18.6,1.49,1.39,16.8,20.6,1.73,1.73,2.33,69,70,62,9,"4",NA,NA,71
"70","DK Metcalf","WR","SEA",13.2,0.707,0.0189,12.2,14,1.59,2.58,0.748,70,62,93,27,"6",NA,NA,13
"71","Ladd McConkey","WR","LAC",13.2,1.99,0.103,9.24,14.3,1.57,-0.358,1.12,71,173,84,28,"6",NA,NA,97
"72","Sam LaPorta","TE","DET",10.6,1,0.0553,8.75,11.5,1.54,0.918,1.18,72,84,82,6,"3",NA,NA,53
"73","Mark Andrews","TE","BAL",10.5,1.67,0.00403,9.02,13.6,1.49,1.18,3.3,73,78,49,7,"3",NA,NA,94
"74","T.J. Hockenson","TE","MIN",10.5,0.599,0.411,9.54,11.2,1.48,1.71,0.909,74,71,89,8,"4",NA,NA,18
"75","Calvin Ridley","WR","TEN",13.1,1.34,0.525,11,15.3,1.47,1.46,2.1,75,72,65,29,"7",NA,NA,63
"76","Kaimi Fairbairn","K","HOU",10.2,2.01,0.409,7.37,12.2,1.22,-0.0753,1.41,76,136,78,1,"1",NA,NA,97
"77","Andrew Van Ginkel","DL","MIN",4.26,0.424,0.0156,4.01,4.59,1.09,1.4,0.49,77,73,103,1,"1",NA,NA,34
"78","AShawn Robinson","DL","CAR",4.24,1.06,0.447,3.52,4.98,1.08,0.917,0.882,78,85,90,2,"2",NA,NA,81
"79","Travis Etienne","RB","JAC",9.73,1.09,0.364,8.8,11.8,1.07,2.49,1.38,79,64,80,30,"10",NA,NA,31
"80","Hunter Henry","TE","NE",10.1,1.13,0.347,8,11,1.07,0.169,0.718,80,108,96,9,"4",NA,NA,74
"81","Adam Thielen","WR","CAR",12.6,1.57,0.595,10.2,15,0.942,0.612,1.75,81,95,72,30,"7",NA,NA,79
"82","Budda Baker","DB","ARI",7.08,1.6,0.0217,6.05,8.95,0.867,0.655,1.1,82,92,85,1,"1",NA,NA,88
"83","Nick Cross","DB","IND",7.06,1.26,0.329,6.24,8.53,0.845,0.852,0.686,83,87,100,2,"1",NA,NA,64
"84","Jake Moody","K","SF",9.75,1.52,0.198,8,12.2,0.811,0.55,1.46,84,97,75,2,"1",NA,NA,73
"85","Ravens","DST","BAL",6.41,1.26,0.212,5.07,8.19,0.761,0.0487,0.246,85,125,115,1,"1",NA,NA,90
"86","Zach Ertz","TE","WAS",9.74,1.3,0.162,7.9,11.7,0.726,0.0696,1.44,86,122,77,10,"4",NA,NA,82
"87","Javonte Williams","RB","DEN",9.37,1.14,0.176,8.35,11.5,0.709,2.04,1.05,87,68,86,31,"10",NA,NA,39
"88","Zaire Franklin","LB","IND",7.7,2.35,0.0717,6.31,10.5,0.665,0.65,0.741,88,93,95,1,"1",NA,NA,71
"89","Leonard Williams","DL","SEA",3.8,0.424,0.298,3.51,4.09,0.631,0.905,-0.00587,89,86,131,3,"3",NA,NA,32
"90","Cade York","K","CIN",9.55,2.66,0.072,6.65,13.5,0.613,-0.802,2.71,90,247,57,3,"1",NA,NA,99
"91","Ernest Jones","LB","SEA",7.63,2.39,0.114,6.12,10.4,0.594,0.458,0.712,91,98,98,2,"1",NA,NA,75
"92","Jake Ferguson","TE","DAL",9.57,0.647,0.327,8.58,10.3,0.564,0.747,0,92,89,130,11,"5",NA,NA,21
"93","Vikings","DST","MIN",6.2,1.28,0.548,5.06,7.94,0.548,0.0366,0,93,126,130,2,"2",NA,NA,94
"94","Justin Tucker","K","BAL",9.48,0.515,0.0878,8.63,9.89,0.541,1.18,-0.855,94,79,199,4,"1",NA,NA,1
"95","Jaylen Warren","RB","PIT",9.19,1.03,0.108,7.53,10.4,0.533,1.22,0,95,77,130,32,"10",NA,NA,29
"96","Xavier McKinney","DB","GB",6.73,1.14,0.172,5.95,8.04,0.515,0.554,0.197,96,96,116,3,"1",NA,NA,49
"97","Roquan Smith","LB","BAL",7.51,2.51,0.0802,5.74,10.4,0.48,0.0732,0.712,97,121,97,3,"1",NA,NA,79
"98","Wil Lutz","K","DEN",9.39,1.77,0.061,7.43,12,0.453,-0.0182,1.25,98,131,81,5,"1",NA,NA,87
"99","Tank Bigsby","RB","JAC",9.08,2.28,0.371,6.2,13.1,0.425,-0.107,2.63,99,142,60,33,"10",NA,NA,94
"100","Terrel Bernard","LB","BUF",7.43,2.3,0.158,5.83,10.1,0.4,0.168,0.394,100,109,105,4,"1",NA,NA,63
"101","Jake Bates","K","DET",9.33,1.06,0.288,8.18,10.7,0.392,0.733,0,101,90,130,6,"1",NA,NA,47
"102","Jaylen Waddle","WR","MIA",12,0.833,0.167,11,13.2,0.347,1.39,0,102,74,130,31,"8",NA,NA,21
"103","Kevin Byard","DB","CHI",6.55,1.6,0.0738,5.42,8.41,0.343,0.032,0.566,103,128,101,4,"1",NA,NA,86
"104","Bo Nix","QB","DEN",17.2,2.28,0.0592,14.6,21.2,0.339,-0.494,2.91,104,195,55,10,"4",NA,NA,89
"105","Jeffery Simmons","DL","TEN",3.5,0.997,0.0626,2.82,4.19,0.333,0.216,0.0929,105,104,122,4,"3",NA,NA,77
"106","Jared Goff","QB","DET",17.1,1.21,0.171,15.7,18.5,0.28,0.626,0.246,106,94,114,11,"4",NA,NA,60
"107","Zach Allen","DL","DEN",3.44,1.48,0.133,2.43,4.46,0.271,-0.175,0.363,107,150,107,5,"4",NA,NA,94
"108","Brian Branch","DB","DET",6.48,1.42,0.171,5.42,8.12,0.27,0.0331,0.279,108,127,112,5,"1",NA,NA,75
"109","Daiyan Henley","LB","LAC",7.27,2.34,0.0149,5.73,10,0.242,0.0628,0.289,109,124,111,5,"1",NA,NA,69
"110","Dalton Kincaid","TE","BUF",9.25,1.07,0.237,7.2,9.95,0.237,-0.633,-0.338,110,217,157,12,"5",NA,NA,62
"111","T.J. Edwards","LB","CHI",7.26,2.01,0.0215,6.12,9.63,0.227,0.454,-0.0963,111,99,140,6,"1",NA,NA,42
"112","Zack Baun","LB","PHI",7.24,2.05,0.0612,6.01,9.64,0.206,0.35,-0.0779,112,100,137,7,"1",NA,NA,48
"113","Deebo Samuel","WR","SF",11.8,1.11,0.0318,10.6,13.4,0.18,0.977,0.134,113,82,118,32,"8",NA,NA,46
"114","Jameson Williams","WR","DET",11.8,0.619,0.00579,10.9,12.5,0.149,1.34,-0.756,114,76,183,33,"8",NA,NA,3
"115","Luke Gifford","LB","TEN",7.18,3.14,0.14,5.31,9.61,0.145,-0.356,-0.109,115,172,141,8,"1",NA,NA,96
"116","Marvin Harrison Jr.","WR","ARI",11.8,1.24,0.0209,9.59,13.5,0.143,0,0.261,116,130,113,34,"8",NA,NA,58
"117","Kobie Turner","DL","LAR",3.3,1.15,0.0281,2.52,4.1,0.137,-0.0812,0,117,138,130,6,"4",NA,NA,85
"118","Keenan Allen","WR","CHI",11.8,0.861,0.122,10.6,12.9,0.122,0.986,-0.323,118,81,155,35,"8",NA,NA,28
"119","Jordan Love","QB","GB",16.9,1.58,0.109,13.8,18.4,0.109,-1.27,0.103,120,345,121,12,"4",NA,NA,77
"120","DeForest Buckner","DL","IND",3.28,1.34,0.0756,2.41,4.84,0.109,-0.189,0.747,119,152,94,7,"4",NA,NA,92
"121","Zane Gonzalez","K","WAS",9.04,1.74,0.104,6.14,10.3,0.104,-1.31,-0.416,121,356,163,7,"1",NA,NA,83
"122","Derwin James","DB","LAC",6.31,1.46,0.00412,5.5,8.02,0.0982,0.113,0.176,122,114,117,6,"1",NA,NA,78
"123","Grant Delpit","DB","CLE",6.31,1.33,0.0429,5.51,7.87,0.0941,0.117,0.0259,123,113,129,7,"1",NA,NA,69
"124","Bucky Irving","RB","TB",8.71,3.81,0.0539,2.53,13.3,0.0539,-3.78,2.84,124,632,56,34,"10",NA,NA,99
"125","Xavier Woods","DB","CAR",6.26,0.922,0.0292,5.37,6.89,0.0511,-0.0233,-0.953,125,132,209,8,"1",NA,NA,34
"126","Bradley Chubb","DL","MIA",3.2,NA,0.00435,NA,NA,0.0336,NA,NA,126,NA,NA,8,"4",NA,NA,NA
"127","Brian Burns","DL","NYG",3.2,0.66,0.0293,2.75,3.96,0.0293,0.143,-0.137,127,111,143,9,"4",NA,NA,55
"128","Julian Love","DB","SEA",6.23,1.48,0.0219,5.22,7.96,0.0219,-0.172,0.111,128,149,119,9,"1",NA,NA,81
"129","Foyesade Oluokun","LB","JAC",7.04,2.23,0.00492,5.62,9.66,0.00492,-0.0428,-0.0671,129,133,136,9,"1",NA,NA,62
"130","Justin Herbert","QB","LAC",16.8,0.816,0.00136,15.9,18,0,0.786,-0.292,130,88,154,13,"4",NA,NA,23
"131","Gus Edwards","RB","LAC",8.66,1.76,0.052,7.24,12,0,0.933,1.55,130,83,74,35,"10",NA,NA,73
"132","DeVonta Smith","WR","PHI",11.7,1.52,0.142,9.29,13.6,0,-0.304,0.334,130,169,108,36,"8",NA,NA,76
"133","Cade Otton","TE","TB",9.01,0.881,0.277,7.83,10.1,0,0,-0.141,130,130,144,13,"5",NA,NA,47
"134","Brandon McManus","K","GB",8.94,1.87,0.0409,7.54,12.1,0,0.0912,1.4,130,120,79,8,"1",NA,NA,90
"135","Bengals","DST","CIN",5.65,0.59,0.0668,5.02,6.29,0,0,-1.65,130,130,282,3,"3",NA,NA,48
"136","Zach Sieler","DL","MIA",3.17,0.665,0.0498,2.71,3.63,0,0.11,-0.471,130,116,165,10,"4",NA,NA,57
"137","Jordyn Brooks","LB","MIA",7.03,2.16,0.0349,5.81,9.58,0,0.146,-0.148,130,110,145,10,"1",NA,NA,54
"138","Jessie Bates","DB","ATL",6.21,1.43,0.0593,5.22,7.88,0,-0.172,0.0347,130,148,128,10,"2",NA,NA,76
"139","Tua Tagovailoa","QB","MIA",16.8,0.908,0.203,15.8,18.2,-0.00136,0.728,-0.0952,131,91,139,14,"4",NA,NA,31
"140","Robert Spillane","LB","LVR",7,2.33,0.11,5.43,9.72,-0.0349,-0.235,0,132,161,130,11,"1",NA,NA,67
"141","Brandon Aubrey","K","DAL",8.9,0.891,0.0974,7.45,10.1,-0.0409,0,-0.654,133,130,177,9,"1",NA,NA,30
"142","Nik Bonitto","DL","DEN",3.12,0.354,0.0133,2.9,3.39,-0.0498,0.302,-0.708,134,102,181,11,"5",NA,NA,28
"143","Sincere McCormick","RB","LVR",8.61,2.89,0.524,3.13,10.4,-0.052,-3.18,-0.0495,135,589,134,36,"11",NA,NA,99
"144","Taylor Rapp","DB","BUF",6.15,1.5,0.0326,4.93,7.85,-0.0593,-0.457,0,136,185,130,11,"2",NA,NA,83
"145","Jared Verse","DL","LAR",3.1,0.922,0.099,2.6,4.19,-0.0631,0,0.09,137,130,123,12,"5",NA,NA,75
"146","Chiefs","DST","KC",5.58,1.18,0.00861,3.91,7.12,-0.0668,-1.11,-0.818,138,322,193,4,"3",NA,NA,87
"147","Broncos","DST","DEN",5.58,1.86,0.0642,4.09,8.91,-0.0754,-0.928,0.968,139,270,88,5,"4",NA,NA,99
"148","Kerby Joseph","DB","DET",6.12,0.648,0.0365,5.64,6.85,-0.0919,0.246,-0.991,140,103,210,12,"2",NA,NA,20
"149","Taron Johnson","DB","BUF",6.08,1.17,0.0762,4.94,7.29,-0.128,-0.448,-0.557,141,184,171,13,"2",NA,NA,56
"150","Matthew Wright","K","KC",8.8,NA,0.0274,NA,NA,-0.138,NA,NA,142,NA,NA,10,"1",NA,NA,NA
"151","Packers","DST","GB",5.51,0.716,0.118,4.64,6.47,-0.14,-0.379,-1.47,143,176,267,6,"5",NA,NA,65
"152","Darnell Mooney","WR","ATL",11.5,1.02,0.117,9.93,12.6,-0.142,0.336,-0.675,144,101,179,37,"8",NA,NA,37
"153","Nakobe Dean","LB","PHI",6.89,1.7,0.0163,5.66,8.83,-0.145,0,-0.889,145,130,203,12,"1",NA,NA,19
"154","Bobby Wagner","LB","WAS",6.87,2.53,0.0016,5.04,9.81,-0.161,-0.623,0.0831,146,215,124,13,"1",NA,NA,85
"155","Carl Granderson","DL","NO",3,0.727,0.0208,2.45,3.82,-0.162,-0.153,-0.276,147,146,152,13,"5",NA,NA,64
"156","Jamien Sherwood","LB","NYJ",6.87,2.52,0.0229,4.95,9.76,-0.163,-0.716,0.0391,148,236,126,14,"1",NA,NA,81
"157","Chris Boswell","K","PIT",8.77,1.63,0.0303,7.37,11.2,-0.166,-0.0756,0.471,149,137,104,11,"1",NA,NA,77
"158","Anfernee Jennings","DL","NE",2.98,0.354,0.0543,2.71,3.2,-0.183,0.108,-0.902,150,117,205,14,"5",NA,NA,25
"159","E.J. Speed","LB","IND",6.85,1.79,0.0199,5.76,8.95,-0.186,0.096,-0.778,151,119,187,15,"1",NA,NA,27
"160","Harrison Butker","K","KC",8.74,1.69,0.181,7.15,11.6,-0.196,-0.298,0.827,152,167,91,12,"2",NA,NA,80
"161","Baker Mayfield","QB","TB",16.6,1.58,0.351,13.8,18.3,-0.204,-1.32,0,153,358,130,15,"5",NA,NA,74
"162","Amani Hooker","DB","TEN",6.01,0.848,0.00487,5.19,6.62,-0.205,-0.206,-1.23,154,159,229,14,"2",NA,NA,29
"163","Micah McFadden","LB","NYG",6.83,2.49,0.0478,4.95,9.69,-0.206,-0.718,-0.0303,155,237,132,16,"1",NA,NA,77
"164","Kyle Hamilton","DB","BAL",6,0.931,0.0318,5.19,6.96,-0.209,-0.198,-0.884,156,157,202,15,"2",NA,NA,36
"165","Micah Parsons","DL","DAL",2.93,1.04,0.000576,2.21,4.14,-0.237,-0.389,0.038,157,177,127,15,"5",NA,NA,79
"166","Gregory Rousseau","DL","BUF",2.93,0.703,0.012,2.46,3.75,-0.238,-0.142,-0.35,158,145,158,16,"5",NA,NA,60
"167","Camryn Bynum","DB","MIN",5.97,1.36,0.0536,5.11,7.56,-0.241,-0.279,-0.284,159,164,153,16,"2",NA,NA,71
"168","T.J. Watt","DL","PIT",2.92,0.354,0.0197,2.7,3.19,-0.25,0.102,-0.908,160,118,207,17,"5",NA,NA,25
"169","Eric Kendricks","LB","DAL",6.78,2.7,0.0896,4.56,9.83,-0.253,-1.1,0.107,161,312,120,17,"1",NA,NA,90
"170","Cardinals","DST","ARI",5.39,0.565,0.244,4.91,6.34,-0.258,-0.111,-1.6,162,143,277,7,"6",NA,NA,39
"171","Amari Cooper","WR","BUF",11.4,1.73,0.022,8.42,13.1,-0.259,-1.17,-0.151,163,328,146,38,"8",NA,NA,87
"172","Harold Landry","DL","TEN",2.9,0.495,0.00898,2.51,3.19,-0.27,-0.0877,-0.904,164,139,206,18,"5",NA,NA,42
"173","Tucker Kraft","TE","GB",8.73,1.12,0.187,6.89,10.3,-0.277,-0.942,0.0564,165,272,125,14,"6",NA,NA,71
"174","B.J. Hill","DL","CIN",2.89,0.872,0.0196,2.37,3.91,-0.279,-0.229,-0.184,166,160,149,19,"5",NA,NA,70
"175","DeAndre Hopkins","WR","KC",11.4,1.65,0.295,8.9,13.9,-0.281,-0.69,0.705,167,225,99,39,"8",NA,NA,83
"176","Justin Reid","DB","KC",5.92,1.32,0.0411,5.16,7.47,-0.295,-0.236,-0.373,168,162,162,17,"2",NA,NA,68
"177","Grady Jarrett","DL","ATL",2.87,1.24,0.0366,2.02,3.73,-0.298,-0.58,-0.372,169,207,161,20,"5",NA,NA,87
"178","Calijah Kancey","DL","TB",2.83,0.615,0.022,2.41,3.26,-0.335,-0.191,-0.84,170,154,196,21,"6",NA,NA,49
"179","Trevon Moehrig","DB","LVR",5.87,0.8,0.077,5.1,6.49,-0.336,-0.288,-1.36,171,165,251,18,"2",NA,NA,25
"180","Fred Warner","LB","SF",6.69,2.18,0.0188,5.13,9.22,-0.343,-0.53,-0.506,172,201,168,18,"1",NA,NA,58
"181","Chauncey Golston","DL","DAL",2.81,1.48,0.0358,1.45,4.41,-0.357,-1.16,0.31,173,324,109,22,"6",NA,NA,96
"182","Quay Walker","LB","GB",6.67,2.52,0.0256,4.75,9.57,-0.362,-0.916,-0.152,174,269,147,19,"1",NA,NA,83
"183","Will Reichard","K","MIN",8.56,1.4,0.106,6.54,10.2,-0.377,-0.905,-0.529,175,266,170,13,"2",NA,NA,67
"184","Josey Jewell","LB","CAR",6.64,2.16,0.155,5.04,9.14,-0.387,-0.626,-0.582,176,216,172,20,"1",NA,NA,56
"185","Al-Quadin Muhammad","DL","DET",2.77,1.78,0.0408,1.06,4.64,-0.393,-1.54,0.542,177,397,102,23,"6",NA,NA,99
"186","DaRon Bland","DB","DAL",5.8,0.771,0.0207,5.34,6.4,-0.413,-0.0524,-1.45,178,135,264,19,"2",NA,NA,24
"187","Jonathan Greenard","DL","MIN",2.73,0.707,0.0299,2.31,3.28,-0.433,-0.294,-0.819,179,166,194,24,"6",NA,NA,62
"188","Jordan Poyer","DB","MIA",5.78,1.76,0.0448,4.43,7.81,-0.434,-0.958,-0.0401,180,278,133,20,"2",NA,NA,93
"189","Khalil Mack","DL","LAC",2.7,0.495,0.00318,2.41,3.09,-0.463,-0.197,-1.01,181,155,212,25,"6",NA,NA,42
"190","Dalton Schultz","TE","HOU",8.55,0.297,0.13,8.02,8.87,-0.464,0.19,-1.41,182,107,257,15,"6",NA,NA,1
"191","Cameron Heyward","DL","PIT",2.7,NA,0.0185,NA,NA,-0.466,NA,NA,183,NA,NA,26,"6",NA,NA,NA
"192","Kenny Moore","DB","IND",5.73,0.699,0.0354,5.27,6.55,-0.478,-0.121,-1.3,184,144,245,21,"2",NA,NA,22
"193","Daniel Carlson","K","LVR",8.46,0.704,0.132,7.52,9.18,-0.483,0.0681,-1.56,185,123,273,14,"2",NA,NA,17
"194","Adam Butler","DL","LVR",2.68,1.13,0.00867,2.01,4.01,-0.485,-0.595,-0.0918,186,210,138,27,"6",NA,NA,83
"195","Danielle Hunter","DL","HOU",2.67,0.693,0.00224,2.18,3.47,-0.494,-0.42,-0.627,187,182,176,28,"6",NA,NA,58
"196","Justin Madubuike","DL","BAL",2.67,0.813,0.0443,2.12,3.23,-0.496,-0.487,-0.863,188,193,200,29,"6",NA,NA,68
"197","Bears","DST","CHI",5.15,0.764,0.0382,4.31,6.24,-0.502,-0.708,-1.7,189,235,287,8,"7",NA,NA,71
