"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"16","J.K. Dobbins","RB","LAC",15.6,1.78,0.217,14,18.4,8.71,7.94,9.34,16,15,14,14,"5",NA,NA,92
"17","James Cook","RB","BUF",15.4,1.45,0.167,13.6,17.7,8.49,7.51,8.7,17,20,19,15,"5",NA,NA,72
"18","Chase Brown","RB","CIN",15.2,1.69,0.435,12.2,17.4,8.32,6.19,8.41,18,30,21,16,"6",NA,NA,85
"19","Malik Nabers","WR","NYG",18.1,1.93,0.734,15.6,20.9,8.11,7.65,8.61,19,18,20,3,"2",NA,NA,82
"20","James Conner","RB","ARI",14.8,1.72,0.0298,13.3,17.8,7.89,7.22,8.82,20,22,17,17,"6",NA,NA,87
"21","Tyrone Tracy","RB","NYG",14.7,1.57,0.407,12.6,17,7.86,6.58,7.94,21,24,22,18,"6",NA,NA,79
"22","Kareem Hunt","RB","KC",14.3,0.944,0.745,12.6,15.3,7.45,6.54,6.26,22,25,33,19,"7",NA,NA,35
"23","Garrett Wilson","WR","NYJ",17.4,1.95,0.0654,15.4,19.6,7.37,7.47,7.3,23,21,25,4,"3",NA,NA,83
"24","Amon-Ra St. Brown","WR","DET",17.3,1.95,0.557,14.2,19.6,7.31,6.21,7.26,24,28,26,5,"3",NA,NA,85
"25","Lamar Jackson","QB","BAL",23.2,1.33,1.19,22,25.6,6.96,7.62,7.86,25,19,23,1,"1",NA,NA,55
"26","Davante Adams","WR","NYJ",16.8,1.76,0.127,14.9,19.2,6.75,6.9,6.9,26,23,29,6,"3",NA,NA,73
"27","David Montgomery","RB","DET",13.6,1.32,0.0592,12.2,16,6.71,6.19,6.93,27,29,28,20,"7",NA,NA,65
"28","Chuba Hubbard","RB","CAR",13.5,1.21,0.457,12.2,15.6,6.65,6.11,6.61,28,31,31,21,"8",NA,NA,56
"29","CeeDee Lamb","WR","DAL",16.6,0.595,0.158,15.9,17.6,6.62,7.98,5.28,29,14,39,7,"3",NA,NA,3
"30","Tyreek Hill","WR","MIA",16.5,1.5,0.216,13.5,17.5,6.46,5.57,5.23,30,34,40,8,"3",NA,NA,61
"31","Drake London","WR","ATL",16.3,2.26,0.52,12.9,19.1,6.25,4.91,6.77,31,40,30,9,"4",NA,NA,97
"32","Najee Harris","RB","PIT",13.1,1.71,0.166,11.6,16.5,6.19,5.6,7.43,32,33,24,22,"8",NA,NA,86
"33","Tony Pollard","RB","TEN",12.9,1.15,0.074,11.6,14.6,6.03,5.52,5.62,33,35,36,23,"8",NA,NA,46
"34","George Kittle","TE","SF",14.9,1.76,0.536,11.4,16.3,5.97,3.5,5.39,34,49,38,1,"1",NA,NA,91
"35","Austin Ekeler","RB","WAS",12.8,1.86,0.104,11.1,16.2,5.95,5.04,7.17,35,39,27,24,"8",NA,NA,96
"36","Rhamondre Stevenson","RB","NE",12.7,0.825,1.34,11.8,14.2,5.85,5.73,5.14,36,32,41,25,"9",NA,NA,20
"37","Jalen Hurts","QB","PHI",22,1.34,0.693,20.7,24.3,5.77,6.26,6.49,37,27,32,2,"1",NA,NA,58
"38","Cooper Kupp","WR","LAR",15.7,1.31,0.0598,13.3,17.3,5.73,5.34,5.02,38,36,42,10,"4",NA,NA,45
"39","Zay Flowers","WR","BAL",15.7,1.3,0.166,14.2,17.9,5.67,6.29,5.54,39,26,37,11,"4",NA,NA,42
"40","A.J. Brown","WR","PHI",15.5,2,0.289,12.8,18.5,5.5,4.89,6.17,40,41,34,12,"4",NA,NA,87
"41","Travis Kelce","TE","KC",14.3,1.49,2.15,11.5,15.7,5.43,3.59,4.82,41,47,44,2,"2",NA,NA,85
"42","Puka Nacua","WR","LAR",15.2,1.59,0.293,13.1,16.7,5.21,5.12,4.35,42,38,48,13,"5",NA,NA,66
"43","Josh Allen","QB","BUF",21.3,1.01,0.183,19.7,22.5,5.08,5.32,4.7,43,37,46,3,"1",NA,NA,27
"44","Deebo Samuel","WR","SF",14.9,1.61,0.463,12.5,17.2,4.92,4.59,4.86,44,43,43,14,"5",NA,NA,69
"45","Jayden Daniels","QB","WAS",21.1,3.29,1.29,17.5,27.1,4.89,3.12,9.28,45,52,15,4,"2",NA,NA,88
"46","Rico Dowdle","RB","DAL",11.4,1.04,0.127,9.59,12.5,4.51,3.55,3.49,46,48,53,26,"9",NA,NA,44
"47","George Pickens","WR","PIT",14.5,2.12,0.464,12,18.4,4.46,4.08,6.08,47,46,35,15,"5",NA,NA,93
"48","Rachaad White","RB","TB",11.3,1.5,0.884,9.22,13.7,4.38,3.18,4.68,48,51,47,27,"10",NA,NA,73
"49","Terry McLaurin","WR","WAS",14,1.22,0.27,12.2,15.9,3.99,4.22,3.57,49,45,52,16,"6",NA,NA,37
"50","Josh Downs","WR","IND",13.7,0.773,0.336,12.7,14.5,3.72,4.76,2.22,50,42,59,17,"6",NA,NA,10
"51","Joe Burrow","QB","CIN",19.8,0.806,0.547,18.7,20.8,3.6,4.3,3.05,51,44,55,5,"2",NA,NA,18
"52","Javonte Williams","RB","DEN",10.4,0.742,0.462,8.97,11,3.49,2.93,1.93,52,53,63,28,"10",NA,NA,18
"53","DeVonta Smith","WR","PHI",13.4,1.98,0.0585,10.3,16.4,3.39,2.35,4.08,53,63,51,18,"6",NA,NA,86
"54","Khalil Shakir","WR","BUF",13.3,1.38,0.0167,11.2,15.3,3.33,3.21,3.02,54,50,56,19,"6",NA,NA,55
"55","Nathaniel Dell","WR","HOU",13.3,2.26,0.606,10.2,17.1,3.31,2.25,4.81,55,64,45,20,"6",NA,NA,96
"56","Cade Otton","TE","TB",12.2,2.05,0.111,9.54,14.4,3.28,1.63,3.48,56,71,54,3,"2",NA,NA,97
"57","Trey McBride","TE","ARI",12.1,0.975,0.498,10.3,13,3.17,2.39,2.12,57,61,61,4,"3",NA,NA,47
"58","Brock Purdy","QB","SF",19.3,1.47,1.28,16.5,20.7,3.06,2.11,2.88,58,67,57,6,"3",NA,NA,64
"59","Bucky Irving","RB","TB",9.92,1.25,1.15,8.09,11.3,3.03,2.05,2.3,59,69,58,29,"11",NA,NA,58
"60","Brian Thomas Jr.","WR","JAC",12.7,2.14,0.391,10.5,16.6,2.7,2.6,4.3,60,58,49,21,"7",NA,NA,94
"61","Evan Engram","TE","JAC",11.6,0.758,0.073,10.5,12.6,2.67,2.57,1.67,61,59,66,5,"3",NA,NA,32
"62","Dalton Kincaid","TE","BUF",11.5,0.659,0.556,10.5,12.2,2.6,2.62,1.31,62,57,74,6,"4",NA,NA,18
"63","DeAndre Hopkins","WR","KC",12.3,1.18,0.00273,10.3,14,2.31,2.38,1.66,63,62,67,22,"7",NA,NA,32
"64","D.J. Moore","WR","CHI",12.3,1.31,0.0663,10.1,13.7,2.31,2.14,1.38,64,65,71,23,"7",NA,NA,44
"65","Darnell Mooney","WR","ATL",12.3,1.03,0.238,10.6,13.8,2.24,2.7,1.45,65,56,69,24,"7",NA,NA,18
"66","Mike Gesicki","TE","CIN",10.9,1.41,0.849,8.92,12.6,2.04,1.01,1.7,66,85,64,7,"5",NA,NA,82
"67","Nico Collins","WR","HOU",12,3.95,0.0421,6.15,16.5,2.01,-1.81,4.23,67,404,50,25,"7",NA,NA,99
"68","Ladd McConkey","WR","LAC",12,0.811,0.342,10.8,12.9,1.96,2.8,0.589,68,54,90,26,"7",NA,NA,11
"69","Travis Etienne","RB","JAC",8.77,0.844,0.406,8.14,10.5,1.89,2.1,1.45,69,68,68,30,"12",NA,NA,21
"70","Sam Darnold","QB","MIN",18,0.92,0.85,17.1,19.2,1.77,2.72,1.43,70,55,70,7,"4",NA,NA,21
"71","Andrew Van Ginkel","DL","MIN",4.8,0,0.698,4.8,4.8,1.63,2.12,0.774,71,66,85,1,"1",NA,NA,1
"72","Courtland Sutton","WR","DEN",11.6,1.61,0.396,9.5,14.5,1.62,1.55,2.18,72,72,60,27,"8",NA,NA,68
"73","Jaylen Warren","RB","PIT",8.37,0.728,0.304,7.09,9.09,1.48,1.05,0.0643,73,83,124,31,"12",NA,NA,15
"74","Calvin Ridley","WR","TEN",11.2,1.45,0.22,9.45,13.7,1.23,1.5,1.34,74,73,73,28,"8",NA,NA,59
"75","T.J. Hockenson","TE","MIN",10.1,1.02,0.222,8.81,11.7,1.19,0.898,0.869,75,86,83,8,"5",NA,NA,59
"76","Raheem Mostert","RB","MIA",8.06,1.29,0.0723,6.16,9.62,1.18,0.116,0.591,76,117,89,32,"12",NA,NA,63
"77","Tank Bigsby","RB","JAC",7.99,1.15,0.589,6.04,9.53,1.1,0.00244,0.504,77,129,94,33,"13",NA,NA,48
"78","Wan'Dale Robinson","WR","NYG",11,1.35,0.0721,9.34,13.2,1.01,1.39,0.889,78,74,80,29,"8",NA,NA,51
"79","Justin Tucker","K","BAL",9.78,0.847,0.201,8.7,11.2,0.99,1.01,1.37,79,84,72,1,"1",NA,NA,29
"80","Fred Warner","LB","SF",7.73,1.79,0.242,6.71,9.84,0.979,1.27,0.56,80,78,92,1,"1",NA,NA,24
"81","Kyle Pitts","TE","ATL",9.88,1.25,0.152,7.92,11.3,0.969,0.0081,0.449,81,126,95,9,"5",NA,NA,74
"82","Marvin Harrison Jr.","WR","ARI",10.9,1.33,0.112,9.12,12.9,0.935,1.17,0.54,82,80,93,30,"8",NA,NA,46
"83","AShawn Robinson","DL","CAR",4.1,1.43,0.349,3.13,5.09,0.933,0.446,1.07,83,94,77,2,"2",NA,NA,95
"84","Baker Mayfield","QB","TB",17.1,1.22,0.199,15.5,18.5,0.921,1.07,0.718,84,82,86,8,"4",NA,NA,36
"85","Jaylen Waddle","WR","MIA",10.8,1.13,0.207,9.75,12.3,0.823,1.8,0,85,70,130,31,"8",NA,NA,27
"86","Jake Ferguson","TE","DAL",9.73,0.502,0.079,9.12,10.4,0.817,1.2,-0.501,86,79,176,10,"5",NA,NA,3
"87","Younghoe Koo","K","ATL",9.58,1.45,0.328,7.53,11.8,0.789,-0.163,2,87,140,62,2,"1",NA,NA,86
"88","Mark Andrews","TE","BAL",9.65,1.79,0.0623,6.75,11.8,0.738,-1.16,0.873,88,275,81,11,"5",NA,NA,94
"89","Zaire Franklin","LB","IND",7.49,2.59,0.0164,5.64,10.5,0.737,0.204,1.22,89,112,75,2,"1",NA,NA,86
"90","Kyler Murray","QB","ARI",16.9,0.774,0.0461,15.8,17.7,0.722,1.33,-0.0494,90,76,137,9,"5",NA,NA,9
"91","Anfernee Jennings","LB","NE",7.47,NA,0.122,NA,NA,0.721,NA,NA,91,NA,NA,3,"1",NA,NA,NA
"92","Brian Branch","DB","DET",6.86,0.761,0.0526,6.26,7.7,0.714,0.852,0.0743,92,87,122,1,"1",NA,NA,20
"93","Kirk Cousins","QB","ATL",16.9,1.72,0.226,14.5,18.8,0.676,0.117,1.03,93,116,78,10,"5",NA,NA,70
"94","Hunter Henry","TE","NE",9.59,0.911,0.675,8.53,10.9,0.675,0.62,0.0628,94,91,125,12,"6",NA,NA,44
"95","Budda Baker","DB","ARI",6.81,1.43,0.0342,5.77,8.44,0.662,0.366,0.812,95,101,84,2,"1",NA,NA,85
"96","Kerby Joseph","DB","DET",6.77,0.676,0.165,6.14,7.38,0.628,0.737,-0.245,96,88,161,3,"1",NA,NA,14
"97","Jordan Addison","WR","MIN",10.6,1.23,0.196,9.23,12.7,0.616,1.28,0.414,97,77,96,32,"8",NA,NA,38
"98","Bobby Wagner","LB","WAS",7.35,2.46,0.195,5.82,10.2,0.599,0.386,0.959,98,100,79,4,"1",NA,NA,80
"99","Anfernee Jennings","DL","NE",3.75,0.566,0.0887,3.32,4.09,0.584,0.636,0.0674,99,90,123,3,"2",NA,NA,33
"100","Tyler Allgeier","RB","ATL",7.4,0.885,0.514,6.34,9.02,0.514,0.304,0,100,106,130,34,"13",NA,NA,27
"101","Zach Allen","DL","DEN",3.66,0.948,0.0836,3.02,4.32,0.496,0.337,0.296,101,103,103,4,"2",NA,NA,60
"102","Nick Cross","DB","IND",6.61,1.4,0.0797,5.71,8.25,0.462,0.309,0.622,102,105,88,4,"1",NA,NA,81
"103","Harrison Butker","K","KC",9.26,0.827,0.0159,7.76,9.9,0.461,0.07,0.0927,103,122,120,3,"1",NA,NA,25
"104","Patrick Mahomes","QB","KC",16.7,2,0.364,13.7,19.5,0.45,-0.715,1.69,104,195,65,11,"5",NA,NA,79
"105","Jake Moody","K","SF",9.24,0.87,0.246,7.7,10.1,0.445,0.00342,0.26,105,127,109,4,"1",NA,NA,36
"106","Xavier Legette","WR","CAR",10.4,1.17,0.0316,9.08,12.5,0.42,1.12,0.175,106,81,112,33,"8",NA,NA,31
"107","Zach Sieler","DL","MIA",3.58,0.686,0.292,3.11,4.06,0.412,0.432,0.0308,107,95,127,5,"3",NA,NA,44
"108","Nakobe Dean","LB","PHI",7.15,2.06,0.132,6.01,9.57,0.404,0.573,0.291,108,93,104,5,"1",NA,NA,56
"109","Amari Cooper","WR","BUF",10.4,0,0.208,10.4,10.4,0.388,2.45,-1.91,109,60,326,34,"9",NA,NA,1
"110","Antoine Winfield","DB","TB",6.53,0.981,0.0691,5.83,7.65,0.383,0.421,0.0265,110,98,128,5,"1",NA,NA,46
"111","Reed Blankenship","DB","PHI",6.46,1.24,0.0606,5.8,7.92,0.314,0.398,0.288,111,99,106,6,"1",NA,NA,76
"112","Foyesade Oluokun","LB","JAC",7.02,1.86,0.0315,5.58,9.1,0.272,0.141,-0.176,112,114,157,6,"1",NA,NA,32
"113","Brandon Jones","DB","DEN",6.4,1.17,9.29e-05,5.63,7.77,0.253,0.224,0.14,113,110,116,7,"1",NA,NA,68
"114","Jessie Bates","DB","ATL",6.4,1.18,0.197,5.75,7.79,0.253,0.348,0.162,114,102,113,8,"1",NA,NA,73
"115","Eric Kendricks","LB","DAL",6.99,2.78,0.0349,4.76,10.2,0.24,-0.673,0.872,115,190,82,7,"1",NA,NA,96
"116","Logan Wilson","LB","CIN",6.95,2.28,0.156,5.33,9.61,0.205,-0.101,0.329,116,136,102,8,"1",NA,NA,70
"117","Jake Elliott","K","PHI",8.99,0.788,0.0896,7.9,9.8,0.198,0.208,0,117,111,130,5,"1",NA,NA,14
"118","Bears","DST","CHI",5.85,0.831,0.0158,5.06,7.13,0.192,0.00303,0,118,128,130,1,"1",NA,NA,78
"119","Jauan Jennings","WR","SF",10.2,0.943,0.18,9.34,11.9,0.18,1.38,-0.381,119,75,167,35,"9",NA,NA,15
"120","Chargers","DST","LAC",5.84,0.539,0.176,5.09,6.48,0.176,0.0293,-0.648,120,124,190,2,"2",NA,NA,30
"121","Jared Verse","DL","LAR",3.29,0.98,0.00273,2.68,4.44,0.12,0,0.412,121,130,97,6,"3",NA,NA,67
"122","Keion White","DL","NE",3.29,0.693,0.0684,2.81,3.77,0.117,0.132,-0.259,122,115,163,7,"4",NA,NA,45
"123","Tyler Bass","K","BUF",8.9,0.702,0.0692,8.12,9.71,0.109,0.426,-0.0959,123,96,144,6,"1",NA,NA,4
"124","Aaron Rodgers","QB","NYJ",16.3,1.65,0.0865,13.5,17.9,0.0865,-0.952,0.0877,124,240,121,12,"5",NA,NA,67
"125","Jordan Poyer","DB","MIA",6.2,1.45,0.056,5.4,7.91,0.056,0,0.284,125,130,107,9,"1",NA,NA,88
"126","Cody Barton","LB","DEN",6.8,2.14,0.0495,5.24,9.28,0.0495,-0.199,0,126,145,130,9,"1",NA,NA,64
"127","Kobie Turner","DL","LAR",3.22,1.31,0.0133,2.32,4.12,0.0486,-0.356,0.0986,127,157,119,8,"4",NA,NA,91
"128","Kaimi Fairbairn","K","HOU",8.83,0.957,0.0396,7.2,9.78,0.0396,-0.488,-0.0252,128,173,133,7,"1",NA,NA,39
"129","Daniel Ekuale","DL","NE",3.2,1,0.0352,2.52,3.9,0.0352,-0.162,-0.125,129,139,149,9,"4",NA,NA,69
"130","Daniel Jones","QB","NYG",16.2,1.27,0.0874,14.4,18.2,0,0,0.401,130,130,99,13,"5",NA,NA,45
"131","Tyjae Spears","RB","TEN",6.89,0.611,0.767,6.04,7.73,0,0,-1.3,130,130,253,35,"14",NA,NA,8
"132","Quentin Johnston","WR","LAC",10,1.34,0.197,8.55,12.3,0,0.601,0.0318,130,92,126,36,"9",NA,NA,48
"133","Dallas Goedert","TE","PHI",8.91,0.52,0.164,8.2,9.59,0,0.286,-1.29,130,107,252,13,"6",NA,NA,6
"134","Joshua Karty","K","LAR",8.79,0.806,0.00964,7.94,9.74,0,0.247,-0.0617,130,108,139,8,"1",NA,NA,18
"135","Vikings","DST","MIN",5.66,0.979,0.0853,5.06,7.5,0,0,0.366,130,130,100,3,"3",NA,NA,89
"136","Nick Bosa","DL","SF",3.17,0.939,0.00106,2.51,4.26,0,-0.168,0.236,130,141,110,10,"4",NA,NA,58
"137","E.J. Speed","LB","IND",6.75,1.81,0.014,5.52,8.85,0,0.0862,-0.428,130,119,170,10,"1",NA,NA,26
"138","Ji'Ayir Brown","DB","SF",6.15,0.907,0.0486,5.46,7.17,0,0.057,-0.456,130,123,172,10,"1",NA,NA,34
"139","Cameron Heyward","DL","PIT",3.17,1.24,0.0116,2.32,4.03,-0.00106,-0.358,0,131,158,130,11,"4",NA,NA,87
"140","Jake Bates","K","DET",8.79,0.852,0.0401,7.65,9.67,-0.00964,-0.0471,-0.136,132,132,151,9,"1",NA,NA,32
"141","Harold Landry","DL","TEN",3.16,0.0707,0.048,3.1,3.2,-0.0126,0.421,-0.827,133,97,208,12,"4",NA,NA,7
"142","Lavonte David","LB","TB",6.73,2.01,0.00156,5.61,9.1,-0.014,0.174,-0.185,134,113,158,11,"1",NA,NA,50
"143","T.J. Edwards","LB","CHI",6.73,2,0.113,5.51,9.09,-0.0156,0.0802,-0.192,135,120,159,12,"1",NA,NA,48
"144","Xavier Woods","DB","CAR",6.1,1.12,0.0274,5.02,6.98,-0.0486,-0.388,-0.646,136,165,189,11,"1",NA,NA,58
"145","Zane Gonzalez","K","FA",8.74,1.05,0.0958,7.11,9.67,-0.0498,-0.584,-0.135,137,183,150,10,"1",NA,NA,54
"146","Jeffery Simmons","DL","TEN",3.11,1.15,0.0512,2.32,3.91,-0.0606,-0.359,-0.118,138,159,148,13,"4",NA,NA,85
"147","Kevin Byard","DB","CHI",6.07,1.18,0.00845,5.4,7.46,-0.076,-0.000673,-0.167,139,131,154,12,"1",NA,NA,71
"148","Kyle Hamilton","DB","BAL",6.06,0.967,0.0322,5.21,7.04,-0.0845,-0.195,-0.585,140,144,183,13,"1",NA,NA,44
"149","Lions","DST","DET",5.57,1.01,0.128,4.5,7.27,-0.0853,-0.566,0.136,141,178,117,4,"4",NA,NA,96
"150","Jared Goff","QB","DET",16.1,0.783,0.147,15.1,17.1,-0.0874,0.716,-0.658,142,89,191,14,"5",NA,NA,12
"151","Micah Parsons","DL","DAL",3.06,0.774,0.0142,2.44,3.91,-0.112,-0.239,-0.114,143,149,146,14,"4",NA,NA,47
"152","Quentin Lake","DB","LAR",6.03,1.62,0.103,4.92,7.92,-0.117,-0.484,0.291,144,172,105,14,"2",NA,NA,92
"153","T.J. Watt","DL","PIT",3.04,0.0707,0.0187,3,3.1,-0.126,0.32,-0.928,145,104,218,15,"4",NA,NA,5
"154","Christian Rozeboom","LB","LAR",6.62,2.7,0.0365,4.46,9.69,-0.128,-0.975,0.407,146,247,98,13,"1",NA,NA,90
"155","Carl Granderson","DL","NO",3.02,0.974,0.00412,2.41,4.17,-0.145,-0.272,0.141,147,152,115,16,"4",NA,NA,65
"156","Blake Grupe","K","NO",8.65,0.769,0.138,7.69,9.56,-0.146,0,-0.244,148,130,160,11,"2",NA,NA,11
"157","Brian Burns","DL","NYG",3.02,0.643,0.165,2.6,3.77,-0.149,-0.081,-0.255,149,134,162,17,"5",NA,NA,40
"158","Jonnu Smith","TE","MIA",8.75,0.696,0.177,7.79,9.81,-0.164,-0.119,-1.07,150,138,235,14,"6",NA,NA,29
"159","Terrel Bernard","LB","BUF",6.58,2.51,0.126,4.56,9.43,-0.165,-0.878,0.148,151,221,114,14,"1",NA,NA,82
"160","Jameson Williams","WR","DET",9.82,1.83,0.108,6.62,12.3,-0.197,-1.34,-0.0338,152,317,135,37,"9",NA,NA,77
"161","Giants","DST","NYG",5.45,0.836,0.0497,4.14,6.45,-0.213,-0.922,-0.677,153,234,194,5,"5",NA,NA,81
"162","Minkah Fitzpatrick","DB","PIT",5.93,1.43,0.0851,5.01,7.61,-0.22,-0.391,-0.0204,154,166,132,15,"2",NA,NA,86
"163","C.J. Stroud","QB","HOU",16,1.32,0.139,14.2,17.3,-0.235,-0.226,-0.504,155,146,177,15,"6",NA,NA,52
"164","49ers","DST","SF",5.4,0.828,0.2,4.12,6.36,-0.263,-0.939,-0.769,156,239,202,6,"6",NA,NA,74
"165","Cameron Dicker","K","LAC",8.51,1.37,0.1,6.48,10,-0.283,-1.22,0.227,157,288,111,12,"2",NA,NA,75
"166","Tremaine Edmunds","LB","CHI",6.46,1.49,0.0366,5.51,8.21,-0.29,0.0754,-1.07,158,121,237,15,"1",NA,NA,10
"167","Jalen McMillan","WR","TB",9.71,2.05,0.426,7.45,13.5,-0.305,-0.506,1.16,159,174,76,38,"9",NA,NA,90
"168","Derwin James","DB","LAC",5.84,1.17,0.0199,5.17,7.21,-0.305,-0.235,-0.415,160,148,169,16,"2",NA,NA,64
"169","Calais Campbell","DL","MIA",2.86,0.792,0.105,2.31,3.4,-0.314,-0.366,-0.621,161,160,184,18,"5",NA,NA,49
"170","Julian Blackmon","DB","IND",5.82,1.02,0.131,5.03,6.96,-0.325,-0.371,-0.67,162,161,193,17,"2",NA,NA,47
"171","Josey Jewell","LB","CAR",6.42,2.42,0.0205,4.55,9.2,-0.327,-0.887,-0.0815,163,227,143,16,"1",NA,NA,78
"172","Zach Ertz","TE","WAS",8.57,0.614,0.0118,7.91,9.62,-0.341,0,-1.26,164,130,251,15,"6",NA,NA,12
"173","Roquan Smith","LB","BAL",6.4,1.55,0.011,5.43,8.21,-0.348,0,-1.07,165,130,233,17,"1",NA,NA,14
"174","Sam LaPorta","TE","DET",8.56,1.13,0.416,6.27,9.29,-0.353,-1.64,-1.59,166,367,291,16,"7",NA,NA,71
"175","Azeez Al-Shaair","LB","HOU",6.39,1.93,0.0511,5.03,8.64,-0.359,-0.407,-0.64,167,167,187,18,"1",NA,NA,38
"176","Justin Herbert","QB","LAC",15.8,1.15,0.142,14.3,17.6,-0.373,-0.0954,-0.17,168,135,155,16,"6",NA,NA,33
"177","Chris Boswell","K","PIT",8.41,0.767,0.0193,7.43,9.36,-0.383,-0.266,-0.446,169,151,171,13,"2",NA,NA,7
"178","Brandon Aubrey","K","DAL",8.39,1.34,0.212,6.26,10.1,-0.402,-1.43,0.267,170,335,108,14,"2",NA,NA,71
"179","Jordyn Brooks","LB","MIA",6.34,2.58,0.000427,4.17,9.23,-0.41,-1.27,-0.0503,171,297,138,19,"1",NA,NA,84
"180","Jamien Sherwood","LB","NYJ",6.34,2.42,0.0507,4.45,9.11,-0.41,-0.985,-0.171,172,251,156,20,"1",NA,NA,76
"181","Rakeem Nunez-Roches","DL","NYG",2.75,1.78,0.0223,1.53,3.99,-0.419,-1.15,-0.0407,173,273,136,19,"5",NA,NA,98
"182","Gregory Rousseau","DL","BUF",2.73,0.629,0.0114,2.27,3.45,-0.441,-0.414,-0.581,174,168,181,20,"5",NA,NA,38
"183","Khalil Mack","DL","LAC",2.72,0.354,0.00476,2.5,2.99,-0.453,-0.177,-1.04,175,142,230,21,"5",NA,NA,22
"184","Camryn Bynum","DB","MIN",5.69,0.95,0.011,5.05,6.79,-0.456,-0.356,-0.835,176,156,210,18,"2",NA,NA,39
"185","DeForest Buckner","DL","IND",2.71,1.05,0.000929,2.11,3.95,-0.458,-0.575,-0.0759,177,180,141,22,"5",NA,NA,73
"186","Dexter Lawrence","DL","NYG",2.71,1.11,0.0109,2.1,4.02,-0.458,-0.577,-0.0107,178,181,131,23,"5",NA,NA,76
"187","Ivan Pace","LB","MIN",6.29,1.74,0.0856,5.21,8.33,-0.461,-0.229,-0.951,179,147,219,21,"1",NA,NA,22
"188","Jaguars","DST","JAC",5.2,0.535,0.19,4.46,5.96,-0.463,-0.597,-1.17,180,187,244,7,"7",NA,NA,26
"189","Damar Hamlin","DB","BUF",5.68,0.801,0.0196,4.97,6.49,-0.467,-0.433,-1.14,181,169,239,19,"2",NA,NA,25
"190","Jonathan Greenard","DL","MIN",2.7,6.34e-16,0.0134,2.7,2.7,-0.469,0.0192,-1.33,182,125,256,24,"6",NA,NA,4
"191","Justin Madubuike","DL","BAL",2.69,1.55,0.0257,1.63,3.76,-0.483,-1.05,-0.266,183,260,164,25,"6",NA,NA,96
"192","Riley Moss","DB","DEN",5.66,0.857,0.144,5.11,6.66,-0.486,-0.296,-0.963,184,155,221,20,"2",NA,NA,29
"193","George Karlaftis","DL","KC",2.66,1.11,0.000968,1.73,3.91,-0.508,-0.953,-0.116,185,241,147,26,"6",NA,NA,78
"194","Sam Hubbard","DL","CIN",2.66,0.424,0.0227,2.41,2.99,-0.509,-0.276,-1.04,186,154,231,27,"6",NA,NA,27
"195","Matthew Stafford","QB","LAR",15.7,1.74,0.00599,12.8,17.8,-0.515,-1.63,0,187,366,130,17,"6",NA,NA,73
"196","Tua Tagovailoa","QB","MIA",15.7,1.3,0.309,14.6,17.3,-0.521,0.226,-0.484,188,109,174,18,"6",NA,NA,48
