"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"21","Jordan Mason","RB","SF",14.8,1.62,0.00139,12.7,17.7,5.81,5.47,7.05,21,22,18,15,"4",NA,NA,75
"22","Kareem Hunt","RB","KC",14.8,1.42,0.788,13.1,16.7,5.81,5.87,6.09,22,20,28,16,"5",NA,NA,61
"23","A.J. Brown","WR","PHI",16.3,1.78,0.287,14,19.1,5.7,4.94,6.35,23,26,23,7,"4",NA,NA,88
"24","Davante Adams","WR","NYJ",16,1.98,0.258,13.3,18.9,5.41,4.19,6.22,24,37,25,8,"4",NA,NA,94
"25","Malik Nabers","WR","NYG",15.8,0.813,0.204,14.9,17,5.15,5.77,4.24,25,21,35,9,"4",NA,NA,22
"26","Josh Allen","QB","BUF",21.9,2.95,0.0977,19.5,27.5,5.04,4.67,8.45,26,32,6,1,"1",NA,NA,86
"27","Tony Pollard","RB","TEN",14,1.65,0.173,12,16.3,5.02,4.77,5.7,27,30,30,17,"5",NA,NA,79
"28","Stefon Diggs","WR","HOU",15.6,1.82,0.492,12.9,18.6,4.95,3.85,5.92,28,40,29,10,"4",NA,NA,90
"29","Lamar Jackson","QB","BAL",21.8,0.774,2.04,21,22.9,4.94,6.23,3.81,29,17,41,2,"2",NA,NA,3
"30","Josh Jacobs","RB","GB",13.8,0.991,0.188,12,14.8,4.85,4.8,4.11,30,29,36,18,"5",NA,NA,31
"31","George Kittle","TE","SF",14.2,1.84,1.46,12,17.3,4.76,3.99,7.05,31,38,19,1,"1",NA,NA,94
"32","Najee Harris","RB","PIT",13.7,2.5,0.0362,10.4,18.1,4.66,3.25,7.45,32,45,16,19,"5",NA,NA,94
"33","James Cook","RB","BUF",13.6,1.11,0.00054,12.1,14.7,4.62,4.87,4.02,33,27,37,20,"5",NA,NA,42
"34","Javonte Williams","RB","DEN",13.6,1.45,0.172,11.6,15.9,4.62,4.42,5.29,34,34,33,21,"5",NA,NA,65
"35","Garrett Wilson","WR","NYJ",15.1,2.07,0.109,13.1,18.8,4.46,3.96,6.12,35,39,27,11,"5",NA,NA,97
"36","David Montgomery","RB","DET",13.4,1.05,0.026,12.3,15.3,4.45,5.08,4.6,36,24,34,22,"5",NA,NA,35
"37","James Conner","RB","ARI",13.4,1.72,0.446,12,16.8,4.43,4.86,6.15,37,28,26,23,"6",NA,NA,83
"38","Deebo Samuel","WR","SF",15,1.38,0.212,12.6,16.5,4.35,3.53,3.81,38,42,42,12,"5",NA,NA,69
"39","Cooper Kupp","WR","LAR",14.7,0.685,0.115,13.5,15.5,4.14,4.41,2.75,39,35,53,13,"5",NA,NA,11
"40","D.J. Moore","WR","CHI",14.6,1.1,0.261,13.5,16.2,4.02,4.44,3.49,40,33,43,14,"5",NA,NA,43
"41","Chuba Hubbard","RB","CAR",13,0.853,0.439,11.9,14,3.98,4.74,3.38,41,31,44,24,"6",NA,NA,15
"42","Jayden Reed","WR","GB",14.4,1.21,0.238,12.4,16,3.76,3.34,3.24,42,43,47,15,"5",NA,NA,49
"43","Brian Robinson","RB","WAS",12.5,2,0.99,9.69,16,3.54,2.5,5.33,43,55,32,25,"7",NA,NA,89
"44","George Pickens","WR","PIT",14.1,0.986,0.594,13.3,16.1,3.52,4.24,3.37,44,36,45,16,"6",NA,NA,36
"45","Brock Bowers","TE","LVR",12.7,1.01,0.585,11,13.5,3.3,2.95,3.22,45,49,48,2,"1",NA,NA,59
"46","Terry McLaurin","WR","WAS",13.5,1.03,0.363,12.3,14.7,2.93,3.16,1.94,46,46,61,17,"6",NA,NA,38
"47","Jalen Hurts","QB","PHI",19.7,1.53,0.162,17.9,21.9,2.9,3.1,2.87,47,47,51,3,"2",NA,NA,54
"48","Jordan Love","QB","GB",19.6,1.19,0.339,18.5,21.9,2.74,3.74,2.9,48,41,50,4,"3",NA,NA,26
"49","Travis Kelce","TE","KC",12.1,1.4,0.149,9.92,14.2,2.71,1.88,4,49,62,38,3,"1",NA,NA,88
"50","DeVonta Smith","WR","PHI",13.2,1.54,0.0176,11,15,2.56,1.9,2.33,51,60,57,18,"6",NA,NA,78
"51","David Njoku","TE","CLE",12,1.22,0.182,10.2,13.4,2.56,2.12,3.21,50,58,49,4,"2",NA,NA,74
"52","Rachaad White","RB","TB",11.5,1.31,0.188,10.3,14,2.55,3.09,3.32,52,48,46,26,"8",NA,NA,55
"53","Brian Thomas Jr.","WR","JAC",13.2,0.756,0.0318,11.7,13.8,2.55,2.6,1.09,53,54,81,19,"6",NA,NA,19
"54","Zay Flowers","WR","BAL",13.1,1.48,0.364,10.6,14.7,2.52,1.48,1.95,54,66,60,20,"7",NA,NA,72
"55","Jayden Daniels","QB","WAS",19.2,2.12,0.541,16.3,22.9,2.4,1.48,3.89,55,68,39,5,"3",NA,NA,80
"56","Evan Engram","TE","JAC",11.8,0.576,0.17,11,12.4,2.38,2.92,2.15,56,50,58,5,"2",NA,NA,15
"57","Nick Chubb","RB","CLE",11.4,1.55,0.0105,9.26,13.5,2.36,2.08,2.87,57,59,52,27,"8",NA,NA,70
"58","Chase Brown","RB","CIN",11.3,1.69,0.25,8.63,13.2,2.35,1.44,2.54,58,69,55,28,"8",NA,NA,80
"59","Trey McBride","TE","ARI",11.6,1.22,1.44,9.77,12.7,2.21,1.73,2.48,59,64,56,6,"3",NA,NA,71
"60","Jaylen Waddle","WR","MIA",12.8,0.689,0.292,11.9,13.7,2.15,2.76,0.97,60,51,86,21,"7",NA,NA,12
"61","Rhamondre Stevenson","RB","NE",11.1,0.572,0.0418,10.5,11.7,2.1,3.26,1.08,61,44,82,29,"8",NA,NA,3
"62","Tank Bigsby","RB","JAC",11.1,2.75,0.0107,7.19,14.5,2.06,0,3.87,62,130,40,30,"8",NA,NA,99
"63","Rico Dowdle","RB","DAL",11,0.868,0.56,9.49,11.8,2.05,2.3,1.14,63,57,79,31,"9",NA,NA,18
"64","Andrew Van Ginkel","DL","MIN",5.2,0,1.33,5.2,5.2,2.01,2.61,1.16,64,53,78,1,"1",NA,NA,1
"65","Joe Burrow","QB","CIN",18.7,0.87,0.111,17.5,19.8,1.86,2.74,0.759,66,52,95,6,"3",NA,NA,6
"66","Amari Cooper","WR","BUF",12.5,0.819,0.129,11.5,13.8,1.86,2.39,1.08,65,56,83,22,"7",NA,NA,24
"67","Brock Purdy","QB","SF",18.6,1.23,0.988,16.7,20.2,1.75,1.9,1.17,67,61,76,7,"4",NA,NA,34
"68","Jaxon Smith-Njigba","WR","SEA",12.3,1.31,0.0228,9.98,13.3,1.73,0.883,0.546,68,80,99,23,"7",NA,NA,61
"69","Marvin Harrison Jr.","WR","ARI",12.3,1.55,0.0265,10.9,15.3,1.71,1.76,2.57,69,63,54,24,"7",NA,NA,82
"70","Tyler Lockett","WR","SEA",12.3,1.27,0.172,10.5,13.9,1.68,1.38,1.2,70,72,74,25,"7",NA,NA,54
"71","Nathaniel Dell","WR","HOU",12.1,1.55,0.468,10.2,14.2,1.51,1.08,1.46,71,75,68,26,"8",NA,NA,81
"72","Alexander Mattison","RB","LVR",10.5,1.45,1.43,7.86,11.9,1.49,0.676,1.26,73,88,73,32,"10",NA,NA,63
"73","Roquan Smith","LB","BAL",8.18,2.17,0.171,6.91,10.7,1.49,1.41,1.46,72,70,69,1,"1",NA,NA,70
"74","Fred Warner","LB","SF",8.01,1.4,0.314,6.9,9.55,1.32,1.39,0.284,74,71,110,2,"1",NA,NA,6
"75","Chris Olave","WR","NO",11.6,0.845,0.028,10.7,13,1.04,1.63,0.299,75,65,108,27,"8",NA,NA,26
"76","Darnell Mooney","WR","ATL",11.6,0.677,0.417,10.6,12.4,1.01,1.48,-0.352,76,67,161,28,"8",NA,NA,10
"77","Bobby Wagner","LB","WAS",7.69,2.55,0.0324,6.12,10.7,1.01,0.619,1.42,77,92,71,3,"1",NA,NA,89
"78","Zaire Franklin","LB","IND",7.66,2.52,0.0235,6.03,10.6,0.974,0.525,1.34,78,96,72,4,"1",NA,NA,87
"79","Robert Spillane","LB","LVR",7.64,2.05,0.574,6.45,10,0.95,0.947,0.779,79,78,94,5,"1",NA,NA,55
"80","Jake Ferguson","TE","DAL",10.2,0.541,0.164,9.37,10.7,0.769,1.33,0.492,80,74,102,7,"4",NA,NA,9
"81","Kyler Murray","QB","ARI",17.6,1.19,0.0485,15.5,18.8,0.758,0.752,-0.23,81,84,148,8,"4",NA,NA,29
"82","Baker Mayfield","QB","TB",17.5,1.28,0.362,15.6,19.2,0.709,0.854,0.165,82,81,119,9,"4",NA,NA,40
"83","Brian Branch","DB","DET",6.84,0.755,0.0208,6.4,7.73,0.709,1.06,0.0557,83,76,127,1,"1",NA,NA,20
"84","Jessie Bates","DB","ATL",6.82,1.45,0.00897,5.95,8.53,0.688,0.611,0.851,84,93,92,2,"1",NA,NA,83
"85","Zach Sieler","DL","MIA",3.87,NA,0.159,NA,NA,0.683,NA,NA,85,NA,NA,2,"1",NA,NA,NA
"86","Budda Baker","DB","ARI",6.81,1.53,0.0718,6,8.62,0.679,0.662,0.941,86,89,89,3,"1",NA,NA,95
"87","Broncos","DST","DEN",6.51,1.14,0.272,5.25,8.44,0.646,0.164,0.817,87,116,93,1,"1",NA,NA,90
"88","Nick Cross","DB","IND",6.74,1.28,0.0763,5.97,8.25,0.607,0.626,0.573,88,91,98,4,"1",NA,NA,73
"89","Cade Otton","TE","TB",10,1.18,0.168,8.22,11.3,0.605,0.179,1.04,89,114,85,8,"4",NA,NA,65
"90","Ladd McConkey","WR","LAC",11.2,1.31,0.0267,9.38,12.8,0.597,0.278,0.0779,90,109,126,29,"8",NA,NA,64
"91","Courtland Sutton","WR","DEN",11.2,1.91,0.0251,9.09,14.4,0.57,-0.00933,1.71,91,132,64,30,"8",NA,NA,92
"92","Romeo Doubs","WR","GB",11.2,0.963,0.224,9.66,12.7,0.545,0.56,0.00635,92,95,129,31,"8",NA,NA,33
"93","Kevin Byard","DB","CHI",6.67,1,0.228,5.91,7.8,0.531,0.572,0.121,93,94,124,5,"1",NA,NA,42
"94","Maxx Crosby","DL","LVR",3.71,1.18,0.0943,2.91,5.09,0.524,0.321,1.04,94,105,84,3,"2",NA,NA,88
"95","Dalton Kincaid","TE","BUF",9.84,0.697,0.225,8.68,10.6,0.437,0.636,0.363,95,90,106,9,"4",NA,NA,21
"96","Jonathan Greenard","DL","MIN",3.62,0.354,0.175,3.4,3.89,0.43,0.811,-0.155,96,82,140,4,"3",NA,NA,32
"97","Logan Wilson","LB","CIN",7.06,2.05,0.0776,5.91,9.47,0.376,0.407,0.206,97,102,115,6,"1",NA,NA,57
"98","Ravens","DST","BAL",6.23,0.92,0.374,5.16,7.62,0.374,0.0753,0,98,124,130,2,"2",NA,NA,77
"99","Wil Lutz","K","DEN",9.67,1.7,0.0532,7.77,12.1,0.365,0.106,1.88,99,121,62,1,"1",NA,NA,97
"100","Bo Nix","QB","DEN",17.2,1.85,0.0476,14.8,20.2,0.348,-0.0111,1.16,100,133,77,10,"4",NA,NA,66
"101","Jordan Addison","WR","MIN",10.9,1.52,0.0478,8.36,12.9,0.321,-0.741,0.151,101,234,121,32,"8",NA,NA,76
"102","Chris Boswell","K","PIT",9.62,1.59,0.0502,7.84,12.1,0.312,0.178,1.95,102,115,59,2,"1",NA,NA,90
"103","Kamren Curl","DB","LAR",6.44,1.48,0.198,5.43,7.46,0.303,0.0865,-0.214,103,123,146,6,"1",NA,NA,88
"104","Sam Darnold","QB","MIN",17.1,1.79,0.216,13.8,18.7,0.3,-1,-0.323,104,296,156,11,"5",NA,NA,60
"105","T.J. Edwards","LB","CHI",6.99,1.88,0.0242,5.91,9.2,0.298,0.41,-0.0707,105,99,133,7,"1",NA,NA,43
"106","E.J. Speed","LB","IND",6.96,2.08,0.2,5.76,9.4,0.274,0.262,0.137,106,110,122,8,"1",NA,NA,62
"107","Jalen McMillan","WR","TB",10.9,1.52,0.0352,8.78,13.6,0.273,-0.321,0.859,107,178,91,33,"8",NA,NA,75
"108","Kaimi Fairbairn","K","HOU",9.57,1.57,0.109,7.16,11.7,0.261,-0.503,1.57,108,200,67,3,"1",NA,NA,87
"109","Jeffery Simmons","DL","TEN",3.44,1.48,0.047,2.43,4.47,0.255,-0.166,0.426,109,151,104,5,"3",NA,NA,95
"110","Keenan Allen","WR","CHI",10.8,1.31,0.114,9.08,12.9,0.238,-0.018,0.185,110,136,118,34,"9",NA,NA,62
"111","Cole Kmet","TE","CHI",9.61,1.25,0.116,8.04,11.9,0.213,0,1.63,111,130,66,10,"4",NA,NA,76
"112","AShawn Robinson","DL","CAR",3.39,1.85,0.0516,2.13,4.67,0.208,-0.459,0.629,112,194,97,6,"3",NA,NA,99
"113","Harold Landry","DL","TEN",3.34,0.0707,0.0884,3.3,3.4,0.157,0.707,-0.647,113,85,189,7,"3",NA,NA,9
"114","Justin Tucker","K","BAL",9.46,0.47,0.0168,8.63,9.93,0.153,0.975,-0.243,114,77,149,4,"1",NA,NA,3
"115","Cameron Dicker","K","LAC",9.44,1.26,0.0654,7.77,11.1,0.136,0.111,0.959,115,120,87,5,"1",NA,NA,74
"116","Jakobi Meyers","WR","LVR",10.7,1.32,0.124,9.31,12.7,0.124,0.206,0,116,112,130,35,"9",NA,NA,65
"117","Derwin James","DB","LAC",6.24,1.43,0.0827,5.22,7.9,0.104,-0.12,0.227,117,148,114,7,"1",NA,NA,81
"118","Kyle Pitts","TE","ATL",9.5,0.498,0.0691,8.81,10.2,0.0964,0.771,0,118,83,130,11,"4",NA,NA,3
"119","Patrick Mahomes","QB","KC",16.9,1.84,0.0837,13.9,19.4,0.0837,-0.858,0.344,119,256,107,12,"5",NA,NA,63
"120","Eric Kendricks","LB","DAL",6.76,2.06,0.0742,5.33,9.16,0.0742,-0.173,-0.104,120,152,134,9,"1",NA,NA,60
"121","Harrison Butker","K","KC",9.38,0.924,0.0289,7.66,9.97,0.0704,0,-0.2,121,130,145,6,"1",NA,NA,39
"122","Cameron Heyward","DL","PIT",3.25,0.933,0.0415,2.62,3.9,0.0683,0.0238,-0.143,122,127,137,8,"4",NA,NA,77
"123","Austin Ekeler","RB","WAS",9.05,0.859,0.0449,7.41,9.95,0.0592,0.224,-0.701,123,111,198,33,"10",NA,NA,17
"124","Younghoe Koo","K","ATL",9.35,1.2,0.0414,7.42,10.9,0.0414,-0.242,0.722,124,164,96,7,"1",NA,NA,65
"125","Tucker Kraft","TE","GB",9.43,0.556,0.0273,8.56,10.1,0.0273,0.521,-0.156,125,97,141,12,"4",NA,NA,12
"126","Harrison Phillips","DL","MIN",3.21,1.76,0.0268,1.74,5.18,0.0268,-0.85,1.14,126,254,80,9,"4",NA,NA,98
"127","Julian Love","DB","SEA",6.16,1.57,0.0106,4.84,7.91,0.0218,-0.501,0.24,127,199,112,8,"1",NA,NA,97
"128","Bucky Irving","RB","TB",9.01,0.949,0.0143,7.3,9.76,0.0143,0.116,-0.887,128,118,215,34,"10",NA,NA,27
"129","Minkah Fitzpatrick","DB","PIT",6.15,1.46,0.0112,5.35,7.86,0.0112,0.0125,0.187,129,128,117,9,"1",NA,NA,86
"130","Tua Tagovailoa","QB","MIA",16.8,1.97,0.0395,14.3,19,0,-0.448,0,130,193,130,13,"5",NA,NA,71
"131","Zack Moss","RB","CIN",8.99,0.935,0.295,7.48,9.65,0,0.291,-0.997,130,107,230,35,"10",NA,NA,23
"132","Wan'Dale Robinson","WR","NYG",10.6,0.753,0.00535,9.48,11.5,0,0.385,-1.25,130,103,256,36,"9",NA,NA,18
"133","T.J. Hockenson","TE","MIN",9.4,2.51e-15,0.347,9.4,9.4,0,1.36,-0.834,130,73,209,13,"5",NA,NA,1
"134","Brandon Aubrey","K","DAL",9.31,1.48,0.0205,7.27,11.6,0,-0.388,1.44,130,187,70,8,"1",NA,NA,81
"135","Vikings","DST","MIN",5.86,1.56,0.0929,5.04,8.79,0,-0.044,1.17,130,137,75,3,"3",NA,NA,99
"136","Anfernee Jennings","DL","NE",3.19,0.141,0.0134,3.1,3.3,0,0.508,-0.749,130,98,201,10,"4",NA,NA,16
"137","Cody Barton","LB","DEN",6.69,1.88,0.00784,5.42,8.88,0,-0.0786,-0.385,130,141,165,10,"1",NA,NA,42
"138","Grant Delpit","DB","CLE",6.13,1.15,0.0582,5.47,7.48,0,0.133,-0.191,130,117,143,10,"1",NA,NA,59
"139","Jerry Jeudy","WR","CLE",10.6,0.901,0.0835,9.22,11.8,-0.00535,0.115,-0.954,131,119,224,37,"9",NA,NA,29
"140","Lavonte David","LB","TB",6.68,2.09,0.013,5.23,9.12,-0.00784,-0.273,-0.147,132,168,138,11,"1",NA,NA,66
"141","T.J. Watt","DL","PIT",3.17,0.283,0.0595,3,3.39,-0.0134,0.41,-0.653,133,100,191,11,"4",NA,NA,29
"142","Jake Bates","K","DET",9.29,0.443,0.0742,8.59,9.69,-0.0205,0.928,-0.481,134,79,174,9,"1",NA,NA,1
"143","Germaine Pratt","LB","CIN",6.67,1.91,0.0115,5.42,8.91,-0.0208,-0.0813,-0.359,135,143,162,12,"1",NA,NA,47
"144","Jordyn Brooks","LB","MIA",6.65,1.94,0.036,5.33,8.92,-0.0323,-0.176,-0.348,136,153,160,13,"1",NA,NA,51
"145","C.J. Stroud","QB","HOU",16.8,1.99,0.0466,14.2,20,-0.0395,-0.609,0.925,137,219,90,14,"5",NA,NA,74
"146","Reed Blankenship","DB","PHI",6.08,1.37,0.0258,5.12,7.67,-0.0582,-0.222,0,138,162,130,11,"1",NA,NA,76
"147","Foyesade Oluokun","LB","JAC",6.62,1.66,0.00215,5.25,8.41,-0.0683,-0.249,-0.853,139,165,212,14,"1",NA,NA,25
"148","Dorian Williams","LB","BUF",6.62,2.5,0.0126,4.65,9.47,-0.0705,-0.849,0.2,140,253,116,15,"1",NA,NA,85
"149","Carl Granderson","DL","NO",3.11,0.899,0.00235,2.59,4.17,-0.0729,0,0.126,141,130,123,12,"4",NA,NA,70
"150","Kobie Turner","DL","LAR",3.11,1.58,0.0287,2.03,4.21,-0.0753,-0.564,0.164,142,209,120,13,"4",NA,NA,96
"151","Kyzir White","LB","ARI",6.6,2.34,0.0475,4.75,9.27,-0.083,-0.751,0,143,236,130,16,"1",NA,NA,79
"152","Tyrique Stevenson","DB","CHI",6.05,1.06,0.0286,5.23,6.69,-0.084,-0.109,-0.988,144,147,228,12,"1",NA,NA,46
"153","Geno Smith","QB","SEA",16.7,1.32,0.0731,15.5,19.3,-0.0861,0.707,0.235,145,86,113,15,"5",NA,NA,43
"154","Khalil Shakir","WR","BUF",10.5,1.16,0.136,8.8,12.3,-0.0888,-0.296,-0.395,146,174,166,38,"9",NA,NA,46
"155","Jets","DST","NYJ",5.77,0.793,0.0636,5.07,7.17,-0.0929,-0.0178,-0.449,147,135,173,4,"4",NA,NA,68
"156","Austin Seibert","K","WAS",9.21,1.85,0.15,6.73,11.8,-0.0947,-0.928,1.67,148,278,65,10,"1",NA,NA,99
"157","Brian Burns","DL","NYG",3.08,0.521,0.0293,2.64,3.64,-0.104,0.0507,-0.408,149,126,169,14,"4",NA,NA,45
"158","Damar Hamlin","DB","BUF",6.02,0.77,0.00503,5.28,6.64,-0.113,-0.0593,-1.04,150,139,235,13,"1",NA,NA,22
"159","Antoine Winfield","DB","TB",6.02,1.21,0.00817,5.04,7.34,-0.118,-0.297,-0.332,151,175,157,14,"1",NA,NA,69
"160","Camryn Bynum","DB","MIN",6.01,0.984,0.00968,5.16,7.03,-0.126,-0.182,-0.645,152,154,188,15,"1",NA,NA,39
"161","Devin Lloyd","LB","JAC",6.56,2.27,0.0226,5.12,9.21,-0.13,-0.381,-0.0528,153,185,132,17,"1",NA,NA,75
"162","Justin Madubuike","DL","BAL",3.05,1.22,0.0101,2.22,3.9,-0.133,-0.371,-0.149,154,183,139,15,"4",NA,NA,89
"163","Xavier McKinney","DB","GB",6,0.839,0.0196,5.4,6.96,-0.136,0.058,-0.713,155,125,199,16,"1",NA,NA,25
"164","Khalil Mack","DL","LAC",3.04,0.0707,0.0372,3,3.1,-0.143,0.407,-0.947,156,101,221,16,"5",NA,NA,7
"165","Bobby Okereke","LB","NYG",6.53,1.76,0.00624,5.6,8.61,-0.153,0.0968,-0.657,157,122,192,18,"1",NA,NA,34
"166","Julian Blackmon","DB","IND",5.98,1.07,0.0243,5.01,7.03,-0.155,-0.327,-0.642,158,179,187,17,"1",NA,NA,47
"167","Steelers","DST","PIT",5.7,0.439,0.00203,5.08,6.35,-0.157,0,-1.27,159,130,258,5,"4",NA,NA,23
"168","Kirk Cousins","QB","ATL",16.7,1.21,0.0265,15,18.1,-0.159,0.194,-0.934,161,113,220,16,"5",NA,NA,31
"169","Chiefs","DST","KC",5.7,0.422,0.0633,5.07,6.09,-0.159,-0.0129,-1.53,160,134,286,6,"5",NA,NA,16
"170","Ivan Pace","LB","MIN",6.53,1.65,0.107,5.42,8.46,-0.159,-0.0816,-0.811,162,144,207,19,"1",NA,NA,23
"171","Taron Johnson","DB","BUF",5.95,1.14,0.014,5.03,7.25,-0.179,-0.315,-0.429,163,176,171,18,"2",NA,NA,58
"172","Zach Allen","DL","DEN",3.01,0.721,0.0385,2.51,3.51,-0.181,-0.0802,-0.539,164,142,179,17,"5",NA,NA,55
"173","Jared Goff","QB","DET",16.6,1.26,0.29,14.8,18.3,-0.186,0,-0.774,165,130,203,17,"5",NA,NA,37
"174","Quentin Lake","DB","LAR",5.94,1.94,0.0337,4.35,8.13,-0.193,-0.995,0.457,166,292,103,19,"2",NA,NA,99
"175","Davon Godchaux","DL","NE",2.97,1.17,0.00457,2.31,4.34,-0.219,-0.288,0.297,167,170,109,18,"5",NA,NA,86
"176","49ers","DST","SF",5.64,0.69,0.0733,4.94,6.8,-0.222,-0.146,-0.824,168,150,208,7,"6",NA,NA,58
"177","Chop Robinson","DL","MIA",2.96,0.919,0.0107,2.41,3.67,-0.224,-0.182,-0.372,169,155,163,19,"5",NA,NA,71
"178","Calvin Ridley","WR","TEN",10.4,1.06,0.0165,9.09,12.3,-0.225,-0.00701,-0.424,170,131,170,39,"9",NA,NA,40
"179","Tyler Nubin","DB","NYG",5.91,1.19,0.0018,5.02,7.28,-0.227,-0.32,-0.396,171,177,167,20,"2",NA,NA,66
"180","Ji'Ayir Brown","DB","SF",5.91,1.03,0.121,5.2,7.1,-0.229,-0.137,-0.576,172,149,183,21,"2",NA,NA,44
"181","Nick Bosa","DL","SF",2.95,0.646,0.0633,2.55,3.71,-0.234,-0.0446,-0.335,173,138,158,20,"5",NA,NA,50
"182","Michael Pittman","WR","IND",10.4,1.28,0.0657,9.01,12.8,-0.242,-0.0912,0.0933,174,145,125,40,"9",NA,NA,56
"183","Evan McPherson","K","CIN",9.06,1.2,0.0566,7.47,10.2,-0.245,-0.185,0,175,156,130,11,"1",NA,NA,61
"184","Jeremiah Owusu-Koramoah","LB","CLE",6.42,1.95,0.0399,5.12,8.7,-0.266,-0.379,-0.57,176,184,182,20,"1",NA,NA,53
"185","Jaylen Warren","RB","PIT",8.7,1.41,0.18,6.95,10.5,-0.295,-0.235,-0.127,177,163,135,36,"11",NA,NA,58
"186","Rams","DST","LAR",5.57,0.706,0.103,4.51,6.28,-0.295,-0.579,-1.34,178,211,261,8,"7",NA,NA,61
"187","T'Vondre Sweat","DL","TEN",2.89,1.48,0.0105,1.73,4.57,-0.298,-0.863,0.53,179,258,100,21,"5",NA,NA,93
"188","Brandon McManus","K","GB",9.01,0.81,0.118,7.94,9.89,-0.301,0.28,-0.28,180,108,152,12,"1",NA,NA,26
"189","Tremaine Edmunds","LB","CHI",6.38,1.51,0.0136,5.5,8.15,-0.306,0,-1.11,181,130,242,21,"1",NA,NA,15
"190","Puka Nacua","WR","LAR",10.3,1.75,0.459,8.9,13.7,-0.308,-0.2,0.945,182,160,88,41,"9",NA,NA,86
"191","Jared Verse","DL","LAR",2.88,0.811,0.019,2.24,3.78,-0.308,-0.352,-0.266,183,182,151,22,"5",NA,NA,62
"192","Ernest Jones","LB","SEA",6.37,2.34,0.031,4.73,9.09,-0.32,-0.769,-0.172,184,244,142,22,"2",NA,NA,81
"193","Gregory Rousseau","DL","BUF",2.86,0.844,0.0263,2.4,3.85,-0.327,-0.191,-0.192,185,158,144,23,"5",NA,NA,64
"194","Hunter Henry","TE","NE",9.05,1.12,0.124,7.84,10.6,-0.347,-0.196,0.366,186,159,105,14,"5",NA,NA,62
"195","Kerby Joseph","DB","DET",5.78,0.645,0.0489,5.34,6.53,-0.35,0,-1.14,187,130,244,22,"2",NA,NA,15
"196","Alex Anzalone","LB","DET",6.34,1.67,0.12,5.28,8.29,-0.351,-0.221,-0.971,188,161,226,23,"2",NA,NA,26
