"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"1","Cooper Kupp","WR","LAR",22.6,2.14,1.55,19.6,24.5,12.2,10.1,12,1,8,1,1,"1",NA,NA,78
"2","Najee Harris","RB","PIT",20.4,1.47,0.333,18.1,21.7,11.8,11.4,11.3,2,2,2,1,"1",NA,NA,49
"3","Austin Ekeler","RB","LAC",20,0.787,0.478,19.3,21.3,11.5,12.6,10.9,3,1,6,2,"1",NA,NA,20
"4","Jonathan Taylor","RB","IND",19.5,1.52,0.0553,17.7,21.6,11,11.1,11.2,4,3,4,3,"1",NA,NA,53
"5","Christian McCaffrey","RB","CAR",19.5,1.86,0.457,17.4,21.7,11,10.8,11.3,5,5,3,4,"1",NA,NA,62
"6","Davante Adams","WR","GB",21,1.17,1.45,19.7,22.8,10.7,10.3,10.2,6,7,9,2,"1",NA,NA,37
"7","D'Andre Swift","RB","DET",19,2.04,0.0143,16.3,21.6,10.5,9.67,11.1,7,9,5,5,"1",NA,NA,72
"8","Dalvin Cook","RB","MIN",19,1.44,0.231,17.5,20.6,10.5,10.9,10.1,8,4,10,6,"1",NA,NA,45
"9","Cordarrelle Patterson","RB","ATL",18.8,2.13,1.29,17.2,20.9,10.3,10.6,10.4,9,6,7,7,"2",NA,NA,75
"10","Tyreek Hill","WR","KC",19.6,1.79,0.0142,17.1,21.2,9.23,7.64,8.64,10,14,18,3,"2",NA,NA,61
"11","Cordarrelle Patterson","WR","ATL",19.6,2.62,0.364,16.5,22.2,9.21,7.05,9.61,11,20,12,4,"2",NA,NA,92
"12","Aaron Jones","RB","GB",17.5,1.71,0.268,15.6,20.3,8.97,8.96,9.86,12,10,11,8,"2",NA,NA,58
"13","Mike Evans","WR","TB",19.2,2.43,0.339,16.7,22.9,8.85,7.18,10.3,13,18,8,5,"2",NA,NA,88
"14","Ezekiel Elliott","RB","DAL",17.2,1.27,0.906,15,18.5,8.7,8.39,8.12,14,11,25,9,"3",NA,NA,35
"15","Stefon Diggs","WR","BUF",18.9,2.08,0.472,16.4,21.8,8.51,6.95,9.21,16,21,16,6,"2",NA,NA,75
"16","Darren Waller","TE","LVR",18.4,2.24,0.0537,16.3,21.2,8.51,8.03,9.29,15,12,14,1,"1",NA,NA,91
"17","Travis Kelce","TE","KC",18.3,1.77,3.23,15.8,20.3,8.46,7.53,8.49,17,15,19,2,"2",NA,NA,81
"18","A.J. Brown","WR","TEN",18.4,1.11,0.262,17.5,20.1,8.04,8.03,7.52,18,13,30,7,"2",NA,NA,33
"19","Leonard Fournette","RB","TB",16.3,2.12,1.03,13.8,19.7,7.8,7.22,9.23,19,17,15,10,"4",NA,NA,73
"20","Deebo Samuel","WR","SF",18.1,0.862,0.0503,17,19.2,7.77,7.5,6.64,20,16,37,8,"3",NA,NA,26
"21","Diontae Johnson","WR","PIT",18.1,2.23,0.413,15.4,20.9,7.72,5.97,8.36,21,25,21,9,"3",NA,NA,83
"22","Justin Jefferson","WR","MIN",17.7,2.21,0.0282,15.6,20.2,7.31,6.1,7.68,22,22,29,10,"3",NA,NA,82
"23","DK Metcalf","WR","SEA",17.7,2.35,0.175,15,20.8,7.28,5.51,8.29,23,29,23,11,"3",NA,NA,86
"24","CeeDee Lamb","WR","DAL",17.5,2.94,0.0439,14.6,21.9,7.11,5.1,9.36,24,33,13,12,"3",NA,NA,95
"25","Chris Godwin","WR","TB",17.4,1.77,0.182,15.3,19.5,7.06,5.85,6.93,25,27,34,13,"3",NA,NA,60
"26","Josh Allen","QB","BUF",25.9,1.98,1.49,23.4,28.8,7.05,5.84,8.97,26,28,17,1,"1",NA,NA,85
"27","Michael Pittman","WR","IND",17.3,2.44,0.0478,14.4,20.3,6.88,4.92,7.7,27,38,28,14,"3",NA,NA,88
"28","Keenan Allen","WR","LAC",17.2,2.57,0.24,14.5,20.9,6.83,5.02,8.39,28,35,20,15,"3",NA,NA,92
"29","James Conner","RB","ARI",15.3,2.49,0.0238,12.7,18.6,6.77,6.04,8.17,29,23,24,11,"4",NA,NA,82
"30","D'Ernest Johnson","RB","CLE",15.3,2.58,0.193,12,18.7,6.74,5.42,8.32,30,30,22,12,"4",NA,NA,85
"31","Marquise Brown","WR","BAL",17,1.84,0.992,15.4,19.7,6.59,5.96,7.12,31,26,33,16,"4",NA,NA,62
"32","Darrell Henderson","RB","LAR",15.1,1.83,0.521,13.7,18.2,6.55,7.06,7.81,32,19,27,13,"4",NA,NA,61
"33","Mark Ingram","RB","NO",14.6,2.99,0.125,11.2,18.3,6.03,4.55,7.86,33,40,26,14,"4",NA,NA,92
"34","Josh Jacobs","RB","LVR",14.4,1.98,0.35,12.6,17.3,5.9,6,6.92,34,24,35,15,"5",NA,NA,67
"35","Adam Thielen","WR","MIN",16,2.17,0.254,13.3,18.3,5.6,3.81,5.72,35,47,43,17,"4",NA,NA,79
"36","Lamar Jackson","QB","BAL",24.4,1.64,1.46,22.5,26.6,5.56,4.94,6.79,36,37,36,2,"2",NA,NA,70
"37","James Robinson","RB","JAC",14.1,2.3,0.0539,11.8,17.8,5.55,5.13,7.38,37,31,31,16,"5",NA,NA,77
"38","Michael Carter","RB","NYJ",14,2.46,0.544,11,17.6,5.5,4.33,7.2,38,42,32,17,"5",NA,NA,81
"39","Amari Cooper","WR","DAL",15.7,1.66,0.0411,14,17.6,5.35,4.5,5.03,39,41,52,18,"4",NA,NA,55
"40","Terry McLaurin","WR","WAS",15.7,2.03,0.344,12.5,18.2,5.31,3.07,5.6,40,55,45,19,"4",NA,NA,72
"41","Kyle Pitts","TE","ATL",15.1,1.64,0.0658,13.2,17.5,5.23,4.94,5.67,41,36,44,3,"2",NA,NA,75
"42","Mark Andrews","TE","BAL",15,1.75,1.3,12.6,16.9,5.16,4.3,5.04,42,43,51,4,"3",NA,NA,79
"43","Melvin Gordon","RB","DEN",13.5,1.98,0.27,11.6,16.7,4.96,5.02,6.3,44,34,39,18,"5",NA,NA,68
"44","Tyler Lockett","WR","SEA",15.3,1.45,0.118,14.1,17.4,4.96,4.63,4.87,43,39,55,20,"5",NA,NA,47
"45","D.J. Moore","WR","CAR",15.2,1.96,0.551,13.3,18.1,4.84,3.88,5.57,45,46,46,21,"5",NA,NA,69
"46","Myles Gaskin","RB","MIA",13.2,1.29,0.471,11.7,14.4,4.69,5.11,3.99,46,32,60,19,"5",NA,NA,39
"47","Jaylen Waddle","WR","MIA",14.7,2.77,0.422,12.7,19,4.29,3.26,6.4,47,52,38,22,"5",NA,NA,95
"48","Darrel Williams","RB","KC",12.7,2.27,0.18,10.4,16.5,4.21,3.74,6.04,48,48,41,20,"6",NA,NA,76
"49","Tom Brady","QB","TB",23,1.36,0.711,21.5,24.8,4.11,3.95,4.99,49,45,53,3,"2",NA,NA,54
"50","Elijah Mitchell","RB","SF",12.6,1.78,0.401,10.7,14.6,4.04,4.09,4.17,50,44,59,21,"6",NA,NA,60
"51","Courtland Sutton","WR","DEN",14.2,2.29,0.283,11.8,17.5,3.87,2.36,4.97,51,61,54,23,"5",NA,NA,85
"52","George Kittle","TE","SF",13.7,2.27,0.712,11.5,17,3.86,3.2,5.13,52,53,49,5,"4",NA,NA,93
"53","J.D. McKissic","RB","WAS",12.2,1.97,0.0965,10.1,14.7,3.63,3.46,4.25,53,49,58,22,"6",NA,NA,65
"54","Hunter Renfrow","WR","LVR",14,3.04,0.263,11,18.4,3.59,1.53,5.83,54,68,42,24,"6",NA,NA,97
"55","Rhamondre Stevenson","RB","NE",12.1,2.55,0.16,9.77,16,3.54,3.14,5.56,55,54,47,23,"6",NA,NA,83
"56","Dak Prescott","QB","DAL",22.3,1.06,0.22,20.9,23.7,3.4,3.34,3.94,56,51,62,4,"2",NA,NA,41
"57","Javonte Williams","RB","DEN",11.9,2.13,0.433,10,15.1,3.38,3.37,4.7,57,50,56,24,"6",NA,NA,74
"58","Emmanuel Sanders","WR","BUF",13.7,3.27,0.241,10.9,18.6,3.32,1.41,6.09,58,71,40,25,"6",NA,NA,98
"59","Patrick Mahomes","QB","KC",22,1.37,0.33,20.1,23.8,3.18,2.53,3.97,59,56,61,5,"3",NA,NA,57
"60","T.J. Hockenson","TE","DET",13,2.47,1.02,10.7,17.1,3.15,2.49,5.24,60,58,48,6,"5",NA,NA,96
"61","Mike Williams","WR","LAC",13.5,2.11,0.772,10.3,16.3,3.08,0.781,3.73,61,75,63,26,"6",NA,NA,76
"62","Zack Moss","RB","BUF",11.5,2.69,0.669,9.02,15.5,2.94,2.39,5.1,62,59,50,25,"7",NA,NA,88
"63","Justin Herbert","QB","LAC",21.7,1.4,1.27,19.9,23.4,2.85,2.37,3.64,63,60,64,6,"4",NA,NA,59
"64","Cole Beasley","WR","BUF",12.7,2.65,0.302,9.55,15.9,2.31,0.0829,3.38,64,100,66,27,"6",NA,NA,93
"65","Antonio Gibson","RB","WAS",10.8,1.5,0.246,8.73,12.8,2.27,2.11,2.36,65,62,70,26,"7",NA,NA,51
"66","Dallas Goedert","TE","PHI",12,2.38,0.147,10.1,16.2,2.14,1.82,4.29,66,67,57,7,"5",NA,NA,94
"67","Kenyan Drake","RB","LVR",10.6,1.45,0.588,8.54,12.1,2.03,1.91,1.65,67,65,73,27,"7",NA,NA,48
"68","DeVonta Smith","WR","PHI",12.4,0.786,0.426,11.4,13.3,2.01,1.95,0.718,68,64,86,28,"7",NA,NA,22
"69","Mike Gesicki","TE","MIA",11.8,0.864,1.04,10.8,12.7,1.99,2.51,0.794,69,57,84,8,"6",NA,NA,34
"70","Jalen Hurts","QB","PHI",20.4,1.63,0.244,19,23.2,1.58,1.46,3.39,71,70,65,7,"4",NA,NA,67
"71","Jerry Jeudy","WR","DEN",12,1.77,0.0946,9.56,13.7,1.58,0.0934,1.13,70,99,81,29,"7",NA,NA,59
"72","Jarvis Landry","WR","CLE",11.9,1.26,0.352,10,13.2,1.49,0.579,0.605,72,77,87,30,"7",NA,NA,42
