"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"14","Stefon Diggs","WR","BUF",20.9,2.22,0.0255,18.1,23.9,7.19,7.24,7.48,14,15,17,3,"1",NA,NA,57
"15","Calvin Ridley","WR","ATL",20.9,1.79,0.848,19.2,23.6,7.16,8.4,7.19,15,9,20,4,"2",NA,NA,40
"16","Jonathan Taylor","RB","IND",16.7,1.56,0.0726,14.7,18.7,7.13,7.24,6.35,16,14,26,9,"4",NA,NA,49
"17","Saquon Barkley","RB","NYG",16.6,2.71,0.0331,12.6,19.2,7.06,5.15,6.89,17,29,22,10,"4",NA,NA,83
"18","Najee Harris","RB","PIT",16.6,4.19,0.0884,12.9,22.8,7.02,5.46,10.5,18,27,6,11,"4",NA,NA,97
"19","Nick Chubb","RB","CLE",16.5,2.3,0.109,13.8,19.8,6.93,6.39,7.47,19,20,18,12,"4",NA,NA,71
"20","James Robinson","RB","JAC",16.4,1.97,0.359,14.5,19.3,6.83,7.06,6.93,20,16,21,13,"4",NA,NA,63
"21","Raheem Mostert","RB","SF",16.1,3.27,0.171,12.6,19.7,6.47,5.14,7.36,21,30,19,14,"4",NA,NA,94
"22","Patrick Mahomes","QB","KC",25.3,1.63,1.51,23.1,26.7,6.34,5.6,6.35,22,25,25,1,"1",NA,NA,56
"23","DeAndre Hopkins","WR","ARI",20,1.83,0.943,17.9,21.9,6.31,7.03,5.46,23,17,35,5,"2",NA,NA,41
"24","David Montgomery","RB","CHI",15.9,2.81,0.0852,14,20.3,6.3,6.59,7.98,24,19,15,15,"4",NA,NA,84
"25","Antonio Gibson","RB","WAS",15.8,2.61,0.0681,12.4,18.3,6.21,4.92,5.94,25,31,30,16,"4",NA,NA,81
"26","Clyde Edwards-Helaire","RB","KC",15.7,2.52,0.241,13.3,19.2,6.14,5.86,6.87,26,22,23,17,"4",NA,NA,77
"27","Mark Andrews","TE","BAL",14.8,2.73,1.99,11.9,18.2,6.1,4.86,8.03,27,32,14,4,"3",NA,NA,96
"28","Chris Carson","RB","SEA",15.5,1.4,0.0357,14.1,17.4,5.9,6.7,5.1,28,18,41,18,"4",NA,NA,41
"29","Miles Sanders","RB","PHI",15.5,2.09,0.439,13.2,18.4,5.87,5.72,6.06,29,24,29,19,"5",NA,NA,68
"30","Mike Davis","RB","ATL",15,2,0.339,12.1,16.3,5.43,4.71,3.92,30,33,56,20,"5",NA,NA,64
"31","Odell Beckham","WR","CLE",19.1,NA,0.764,NA,NA,5.37,NA,NA,31,NA,NA,6,"2",NA,NA,NA
"32","D'Andre Swift","RB","DET",14.7,1.51,0.194,13.2,16.7,5.09,5.73,4.33,32,23,49,21,"5",NA,NA,48
"33","Myles Gaskin","RB","MIA",14.5,2.53,0.329,11.4,17,4.89,3.95,4.68,33,39,43,22,"5",NA,NA,78
"34","Kyler Murray","QB","ARI",23.8,1.59,0.138,21.8,25.8,4.84,4.22,5.37,34,34,36,2,"1",NA,NA,53
"35","Josh Allen","QB","BUF",23.7,2.05,0.0786,21.6,26.7,4.7,4.03,6.29,35,36,27,3,"1",NA,NA,75
"36","Lamar Jackson","QB","BAL",23.6,1.52,1.14,21.7,25.5,4.62,4.16,5.11,36,35,39,4,"1",NA,NA,50
"37","DK Metcalf","WR","SEA",18.3,1.5,0.0459,16.4,19.9,4.61,5.53,3.52,37,26,64,7,"2",NA,NA,31
"38","Melvin Gordon","RB","DEN",14.2,2.89,0.241,11,17.6,4.56,3.52,5.23,38,48,38,23,"5",NA,NA,85
"39","A.J. Brown","WR","TEN",18.3,2.52,0.28,14.3,20.7,4.56,3.46,4.27,39,50,51,8,"3",NA,NA,65
"40","Josh Jacobs","RB","LVR",13.9,2.94,1.29,10.4,18.1,4.32,2.93,5.73,40,53,32,24,"6",NA,NA,86
"41","Justin Jefferson","WR","MIN",18,1.77,0.169,16.1,20.5,4.28,5.23,4.04,41,28,54,9,"3",NA,NA,39
"42","Amari Cooper","WR","DAL",17.8,3.03,0.054,14.8,21.9,4.11,3.98,5.49,43,37,34,10,"3",NA,NA,75
"43","T.J. Hockenson","TE","DET",12.8,2.66,0.827,10.9,17,4.11,3.93,6.83,42,40,24,5,"4",NA,NA,95
"44","Tyler Lockett","WR","SEA",17.8,3.5,0.196,14.8,22.7,4.06,3.98,6.27,44,38,28,11,"3",NA,NA,86
"45","Terry McLaurin","WR","WAS",17.6,3.54,0.25,13.1,21.6,3.86,2.23,5.23,45,61,37,12,"3",NA,NA,87
"46","Keenan Allen","WR","LAC",17.3,3.32,0.153,12.9,21,3.61,2.04,4.63,46,66,44,13,"3",NA,NA,83
"47","Tom Brady","QB","TB",22.5,2.14,0.768,19.7,24.6,3.48,2.19,4.24,47,64,52,5,"2",NA,NA,78
"48","Adam Thielen","WR","MIN",17.2,3.41,0.11,14.1,21.9,3.46,3.21,5.49,48,52,33,14,"3",NA,NA,85
"49","Mike Evans","WR","TB",17.1,2.64,0.00497,13.1,20,3.35,2.26,3.55,49,60,62,15,"3",NA,NA,69
"50","Julio Jones","WR","TEN",17.1,1.9,0.16,14.3,18.9,3.34,3.51,2.46,50,49,74,16,"3",NA,NA,43
"51","Logan Thomas","TE","WAS",12,2.51,0.861,10.6,16,3.29,3.61,5.84,51,45,31,6,"4",NA,NA,92
"52","Deebo Samuel","WR","SF",16.9,3.04,0.0852,14.4,20.8,3.18,3.59,4.4,52,46,47,17,"3",NA,NA,76
"53","Chris Godwin","WR","TB",16.8,2.79,0.0111,13,19.4,3.1,2.2,2.94,53,63,73,18,"3",NA,NA,71
"54","Diontae Johnson","WR","PIT",16.8,3.64,0.119,13.5,21.2,3.09,2.69,4.75,54,56,42,19,"3",NA,NA,88
"55","Damien Harris","RB","NE",12.6,2.57,0.136,10.7,16,3.03,3.24,3.64,55,51,60,25,"6",NA,NA,80
"56","CeeDee Lamb","WR","DAL",16.7,3.09,0.772,12.8,20,2.97,1.92,3.54,56,67,63,20,"4",NA,NA,77
"57","Chase Edmonds","RB","ARI",12.5,1.04,0.281,11.2,13.5,2.89,3.74,1.15,57,42,90,26,"6",NA,NA,34
"58","Russell Wilson","QB","SEA",21.7,0.697,0.889,21.1,22.7,2.71,3.57,2.31,58,47,75,6,"2",NA,NA,8
"59","Kareem Hunt","RB","CLE",12.2,3.96,0.0664,7.66,16.6,2.61,0.226,4.32,59,94,50,27,"6",NA,NA,96
"60","Ty'Son Williams","RB","BAL",12.1,1.16,0.386,11.3,12.9,2.55,3.9,0.606,60,41,99,28,"7",NA,NA,36
"61","Mike Gesicki","TE","MIA",11.1,2.13,0.221,9.73,14.5,2.43,2.74,4.33,61,55,48,7,"4",NA,NA,83
"62","Kyle Pitts","TE","ATL",10.9,3.97,0.252,5.01,15.2,2.21,-1.98,5.11,62,177,40,8,"5",NA,NA,99
"63","Robert Woods","WR","LAR",15.9,2.62,0.322,13.1,19.8,2.2,2.22,3.36,63,62,66,21,"4",NA,NA,67
"64","Darrell Henderson","RB","LAR",11.7,0.924,0.418,11.1,13.1,2.16,3.62,0.729,64,44,96,29,"7",NA,NA,31
"65","Dallas Goedert","TE","PHI",10.6,2.06,0.055,8.63,13.8,1.95,1.63,3.62,65,69,61,9,"5",NA,NA,82
"66","Robert Tonyan","TE","GB",10.6,2.45,1.05,8.27,14.3,1.9,1.28,4.14,66,75,53,10,"5",NA,NA,91
"67","Cooper Kupp","WR","LAR",15.6,2.97,0.0358,13.4,19.5,1.87,2.55,3.07,67,57,69,22,"4",NA,NA,73
"68","D.J. Moore","WR","CAR",15.6,2.98,0.11,13.3,20.1,1.84,2.48,3.73,68,58,59,23,"4",NA,NA,74
"69","Dak Prescott","QB","DAL",20.8,1.36,0.0955,18.6,21.9,1.82,1.02,1.51,69,84,84,7,"3",NA,NA,44
"70","Javonte Williams","RB","DEN",11.3,5.36,0.564,4.7,16.9,1.74,-2.73,4.61,70,200,45,30,"7",NA,NA,99
"71","Aaron Rodgers","QB","GB",20.7,1.09,0.177,19.2,21.8,1.73,1.71,1.41,72,68,87,8,"3",NA,NA,25
"72","Tee Higgins","WR","CIN",15.5,4.03,0.111,11.1,20.3,1.73,0.262,3.84,71,93,57,24,"4",NA,NA,94
"73","Allen Robinson","WR","CHI",15.3,1.2,0.0232,14.6,17.2,1.62,3.73,0.804,73,43,95,25,"4",NA,NA,20
"74","Marvin Jones","WR","JAC",15.3,2.57,0.0431,13,18.5,1.59,2.12,2.07,74,65,78,26,"4",NA,NA,66
"75","Ryan Tannehill","QB","TEN",20.5,0.864,0.255,19.8,21.8,1.55,2.29,1.46,76,59,85,9,"3",NA,NA,14
"76","Corey Davis","WR","NYJ",15.3,3.33,0.631,12.2,19.5,1.55,1.33,3.04,75,74,71,27,"4",NA,NA,84
"77","Justin Herbert","QB","LAC",20.3,1.2,0.718,18.5,21.3,1.3,1,0.918,77,85,92,10,"3",NA,NA,31
"78","Mason Crosby","K","GB",10.4,2.85,0.266,6.98,14.4,1.26,-0.794,3.97,78,134,55,1,"1",NA,NA,99
"79","Devin Singletary","RB","BUF",10.8,0.45,0.444,10.2,11.2,1.18,2.74,-1.11,79,54,142,31,"8",NA,NA,13
"80","Justin Tucker","K","BAL",10.2,1.67,0.149,8.83,12.7,0.994,1.06,2.27,80,79,76,2,"1",NA,NA,75
"81","JuJu Smith-Schuster","WR","PIT",14.7,2.31,0.0567,12.1,17.3,0.919,1.22,0.9,81,77,93,28,"4",NA,NA,60
"82","Robby Anderson","WR","CAR",14.6,4.05,0.0527,11.9,19.9,0.863,1.1,3.51,82,78,65,29,"4",NA,NA,94
"83","Noah Fant","TE","DEN",9.53,1.24,0.54,8.05,11.3,0.852,1.06,1.22,83,80,89,11,"6",NA,NA,48
"84","Brandon McManus","K","DEN",10,2.28,0.112,8.39,13.6,0.844,0.62,3.13,84,90,67,3,"1",NA,NA,92
"85","Laviska Shenault","WR","JAC",14.5,4.88,0.139,11,20.8,0.81,0.192,4.43,85,95,46,30,"5",NA,NA,99
"86","Leonard Fournette","RB","TB",10.3,3.11,0.138,7.44,14.3,0.734,0,2.01,86,103,79,32,"8",NA,NA,90
"87","Jason Myers","K","SEA",9.92,2.35,0.211,7.93,13.5,0.732,0.161,3.01,87,97,72,4,"1",NA,NA,96
"88","Tyler Boyd","WR","CIN",14.4,4.23,0.0888,9.96,19.5,0.671,-0.88,3.09,88,138,68,31,"5",NA,NA,96
"89","James White","RB","NE",10.2,3.1,0.435,7.73,14.2,0.595,0.293,1.88,89,92,83,33,"8",NA,NA,89
"90","Jerry Jeudy","WR","DEN",14.3,3.95,0.438,11.7,19.5,0.582,0.833,3.06,90,86,70,32,"5",NA,NA,92
"91","Jalen Hurts","QB","PHI",19.6,0.621,0.356,18.9,20.4,0.577,1.36,0,91,72,103,11,"4",NA,NA,6
"92","Rams","DST","LAR",6.06,0.916,0.449,5.21,7.31,0.527,0.104,0.81,92,100,94,1,"1",NA,NA,81
"93","Younghoe Koo","K","ATL",9.7,1.06,0.113,8.8,11.4,0.521,1.03,1,93,83,91,5,"1",NA,NA,21
"94","Daniel Carlson","K","LVR",9.59,1.79,0.127,8.44,12.4,0.408,0.668,1.98,94,89,80,6,"1",NA,NA,88
"95","Tyler Higbee","TE","LAR",8.99,0.694,0.312,8.27,9.98,0.312,1.27,-0.148,95,76,108,12,"6",NA,NA,26
"96","Tyler Bass","K","BUF",9.46,1.18,0.281,8.34,10.6,0.281,0.567,0.134,96,91,101,7,"1",NA,NA,46
"97","Matt Ryan","QB","ATL",19.2,0.517,0.222,18.6,19.7,0.222,1.03,-0.686,97,82,123,12,"4",NA,NA,3
"98","Sony Michel","RB","LAR",9.75,2.49,0.16,8.23,13,0.16,0.795,0.701,98,87,97,34,"8",NA,NA,76
"99","Brandin Cooks","WR","HOU",13.9,1.97,0.0386,11.9,16.4,0.144,1.04,0,99,81,103,33,"5",NA,NA,44
"100","Marquez Callaway","WR","NO",13.8,3.97,0.0211,9.26,18.4,0.105,-1.58,1.94,100,160,81,34,"5",NA,NA,93
"101","Jarvis Landry","WR","CLE",13.8,1.57,0.0839,12.2,15.9,0.0839,1.37,-0.562,101,71,116,35,"5",NA,NA,33
"102","Colts","DST","IND",5.61,0.765,0.0777,5.1,6.72,0.0777,0,0.226,102,103,100,2,"2",NA,NA,68
"103","Trevor Lawrence","QB","JAC",19,2.3,0.532,15.8,21.6,0,-1.73,1.25,103,168,88,13,"4",NA,NA,83
"104","J.D. McKissic","RB","WAS",9.59,0.533,0.535,8.93,10.2,0,1.5,-2.14,103,70,180,35,"8",NA,NA,17
"105","Brandon Aiyuk","WR","SF",13.7,1.29,0.372,12.2,15.1,0,1.34,-1.34,103,73,156,36,"5",NA,NA,22
"106","Austin Hooper","TE","CLE",8.68,1.4,0.178,6.6,10,0,-0.391,-0.128,103,120,107,13,"6",NA,NA,57
"107","Harrison Butker","K","KC",9.18,1.12,0.158,7.75,10.4,0,-0.0217,0,103,104,103,8,"1",NA,NA,38
"108","Packers","DST","GB",5.54,0.891,0.028,4.32,6.38,0,-0.788,-0.119,103,133,106,3,"2",NA,NA,77
"109","Broncos","DST","DEN",5.51,0.222,0.275,5.22,5.74,-0.028,0.114,-0.752,104,99,127,4,"3",NA,NA,13
"110","Robbie Gould","K","SF",9.02,1.06,0.0541,7.57,10,-0.158,-0.201,-0.421,105,112,112,9,"1",NA,NA,25
"111","Anthony Firkser","TE","TEN",8.5,1.15,0.0956,6.99,9.26,-0.178,0,-0.873,106,103,130,14,"6",NA,NA,45
"112","Ryan Succop","K","TB",8.97,1.08,0.178,7.45,9.95,-0.213,-0.318,-0.491,107,117,113,10,"2",NA,NA,33
"113","Rob Gronkowski","TE","TB",8.41,1.61,0.00767,5.99,10.1,-0.273,-1,0,108,144,103,15,"6",NA,NA,68
"114","Eric Ebron","TE","PIT",8.4,1.86,0.312,6.52,10.1,-0.281,-0.476,-0.0366,109,123,104,16,"7",NA,NA,75
"115","Seahawks","DST","SEA",5.23,0.934,0.0153,3.97,6.15,-0.303,-1.13,-0.352,110,148,110,5,"4",NA,NA,84
"116","Dolphins","DST","MIA",5.22,0.296,0.0423,4.94,5.5,-0.318,-0.167,-1,111,108,135,6,"4",NA,NA,23
"117","Falcons","DST","ATL",5.18,0.205,0.0121,5,5.39,-0.36,-0.103,-1.11,112,106,141,7,"5",NA,NA,6
"118","Jakobi Meyers","WR","NE",13.4,5.31,0.332,8.92,20.2,-0.372,-1.92,3.79,113,174,58,37,"5",NA,NA,99
"119","Patriots","DST","NE",5.16,0.349,0.0597,4.9,5.64,-0.372,-0.201,-0.862,114,111,129,8,"6",NA,NA,32
"120","Josh Lambo","K","JAC",8.79,1.08,0.17,7.55,9.85,-0.391,-0.225,-0.593,115,113,121,11,"2",NA,NA,29
"121","Chargers","DST","LAC",5.1,0.265,0.0742,4.81,5.38,-0.432,-0.294,-1.12,116,116,143,9,"7",NA,NA,19
"122","Jets","DST","NYJ",5.03,0.097,0.00508,4.94,5.13,-0.506,-0.161,-1.37,117,107,160,10,"7",NA,NA,1
"123","Eagles","DST","PHI",5.03,0.136,0.0509,4.92,5.22,-0.511,-0.182,-1.28,118,109,151,11,"8",NA,NA,3
"124","Joe Burrow","QB","CIN",18.4,1.98,0.0115,15.1,19.9,-0.532,-2.4,-0.516,119,190,114,14,"4",NA,NA,69
"125","Nyheim Hines","RB","IND",9.05,1.61,0.0221,7.61,11.1,-0.535,0.175,-1.23,120,96,148,36,"8",NA,NA,52
"126","Ryan Fitzpatrick","QB","WAS",18.4,2.55,0.062,14.2,20.5,-0.544,-3.3,0.0985,121,219,102,15,"4",NA,NA,94
"127","Ronald Jones","RB","TB",9.03,2.53,0.155,6.61,12.3,-0.557,-0.824,0,122,136,103,37,"8",NA,NA,79
"128","Graham Gano","K","NYG",8.62,1.04,0.134,7.69,9.87,-0.561,-0.0828,-0.58,123,105,118,12,"2",NA,NA,17
"129","49ers","DST","SF",4.97,0.325,0.0134,4.72,5.33,-0.562,-0.379,-1.17,124,119,147,12,"8",NA,NA,26
"130","Jaguars","DST","JAC",4.96,1.08,0.0262,3.84,5.91,-0.576,-1.26,-0.586,125,154,120,13,"9",NA,NA,90
"131","Jared Cook","TE","LAC",8.09,1.67,0.571,7.03,10.8,-0.593,0.0316,0.7,126,101,98,17,"7",NA,NA,69
"132","Bills","DST","BUF",4.93,1.09,0.0545,4.13,6.5,-0.602,-0.97,0,127,143,103,14,"10",NA,NA,94
"133","Kirk Cousins","QB","MIN",18.4,0.99,0.171,17.5,19.7,-0.606,0,-0.713,128,103,124,16,"4",NA,NA,19
"134","Titans","DST","TEN",4.88,0.656,0.0155,4.21,5.48,-0.657,-0.89,-1.01,129,140,136,15,"10",NA,NA,61
"135","Steelers","DST","PIT",4.86,0.578,0.0403,4.02,5.19,-0.672,-1.08,-1.31,130,147,154,16,"11",NA,NA,52
"136","Cairo Santos","K","CHI",8.49,0.806,0.00366,7.77,9.52,-0.695,0,-0.928,131,103,134,13,"2",NA,NA,4
"137","Mike Badgley","K","TEN",8.48,0.547,0.38,7.91,8.96,-0.698,0.14,-1.48,132,98,166,14,"2",NA,NA,1
"138","Sterling Shepard","WR","NYG",13,2.04,0.103,10.3,15.1,-0.705,-0.504,-1.3,133,125,153,38,"5",NA,NA,49
"139","Tevin Coleman","RB","NYJ",8.88,4.31,0.602,5.78,14.5,-0.712,-1.65,2.19,135,161,77,38,"9",NA,NA,98
"140","Panthers","DST","CAR",4.82,0.617,0.041,4.22,5.41,-0.712,-0.884,-1.09,134,139,139,17,"11",NA,NA,55
"141","Commanders","DST","WAS",4.78,0.256,0.0334,4.46,5.03,-0.753,-0.648,-1.46,136,126,163,18,"12",NA,NA,16
"142","Matthew Stafford","QB","LAR",18.2,2.02,0.0193,14.7,19.2,-0.776,-2.8,-1.14,137,201,145,17,"4",NA,NA,72
"143","Bears","DST","CHI",4.75,0.354,0.0433,4.41,5.22,-0.787,-0.694,-1.28,138,129,152,19,"13",NA,NA,35
"144","Ben Roethlisberger","QB","PIT",18.2,1.41,0.117,16.7,19.9,-0.796,-0.864,-0.525,139,137,115,18,"4",NA,NA,47
"145","Michael Pittman","WR","IND",12.9,3.74,0.321,10.6,17.9,-0.808,-0.233,1.45,140,114,86,39,"5",NA,NA,89
"146","Buccaneers","DST","TB",4.71,0.538,0.00996,4.14,5.41,-0.83,-0.96,-1.09,141,142,140,20,"13",NA,NA,48
"147","Chiefs","DST","KC",4.7,0.456,0.0024,4.19,5.15,-0.84,-0.912,-1.35,142,141,157,21,"13",NA,NA,39
"148","Ravens","DST","BAL",4.69,0.212,0.0411,4.45,4.9,-0.842,-0.65,-1.6,143,127,170,22,"14",NA,NA,10
"149","Giants","DST","NYG",4.65,0.336,0.0686,4.29,4.92,-0.883,-0.81,-1.57,144,135,169,23,"15",NA,NA,29
"150","Jimmy Garoppolo","QB","SF",18.1,0.88,0.245,17.1,19.1,-0.913,-0.468,-1.25,145,122,149,19,"4",NA,NA,17
"151","Cardinals","DST","ARI",4.58,0.827,0.131,3.86,5.44,-0.952,-1.24,-1.06,146,153,138,24,"16",NA,NA,71
"152","Matt Prater","K","ARI",8.1,1.27,0.00577,6.76,9.77,-1.08,-1.01,-0.676,147,145,122,15,"2",NA,NA,54
"153","Greg Zuerlein","K","DAL",8.1,1.25,0.0766,6.64,9.54,-1.08,-1.13,-0.909,149,149,133,16,"2",NA,NA,50
"154","Vikings","DST","MIN",4.45,0.698,0.081,3.45,4.96,-1.08,-1.66,-1.54,148,162,168,25,"17",NA,NA,65
"155","Kenny Golladay","WR","NYG",12.6,2.01,0.104,10.2,14.7,-1.13,-0.686,-1.75,150,128,173,40,"6",NA,NA,46
"156","Baker Mayfield","QB","CLE",17.8,1.83,0.464,15.9,20.1,-1.16,-1.67,-0.319,151,163,109,20,"5",NA,NA,61
"157","Jordan Akins","TE","HOU",7.52,0.957,0.00518,6.81,8.76,-1.16,-0.185,-1.37,154,110,161,18,"7",NA,NA,43
"158","Aldrick Rosas","K","NO",8.02,0.914,0.00633,7.29,9.17,-1.16,-0.482,-1.27,152,124,150,17,"2",NA,NA,12
"159","Texans","DST","HOU",4.37,0.62,0.0804,3.91,5.04,-1.16,-1.2,-1.45,153,152,162,26,"18",NA,NA,58
"160","Hunter Henry","TE","NE",7.51,1.18,0.222,6.25,9.28,-1.17,-0.74,-0.846,156,130,128,19,"7",NA,NA,47
"161","Greg Joseph","K","MIN",8.02,1.79,0.0453,5.95,10.1,-1.17,-1.82,-0.39,155,171,111,18,"2",NA,NA,83
"162","Jason Sanders","K","MIA",7.97,1.43,0.000183,5.97,9.56,-1.21,-1.8,-0.883,157,169,132,19,"2",NA,NA,67
"163","Matt Gay","K","LAR",7.97,1.48,0.173,6.41,9.72,-1.21,-1.36,-0.73,158,157,125,20,"2",NA,NA,71
"164","Emmanuel Sanders","WR","BUF",12.5,4.64,0.194,8.75,18.4,-1.23,-2.08,1.94,159,178,82,41,"6",NA,NA,98
"165","Browns","DST","CLE",4.29,0.52,0.0497,3.92,5.02,-1.24,-1.18,-1.48,160,151,165,27,"19",NA,NA,45
"166","Lions","DST","DET",4.24,1.01,0.348,3.15,4.99,-1.29,-1.96,-1.5,161,175,167,28,"20",NA,NA,87
"167","David Johnson","RB","HOU",8.27,3.19,0.135,4.17,11.5,-1.31,-3.26,-0.875,162,216,131,39,"9",NA,NA,92
"168","Jonnu Smith","TE","NE",7.29,0.874,0.482,6.22,8.38,-1.39,-0.778,-1.75,164,132,174,20,"8",NA,NA,39
"169","Jake Elliott","K","PHI",7.8,1.39,0.0745,6.06,8.97,-1.39,-1.72,-1.47,163,167,164,21,"2",NA,NA,58
"170","DeVante Parker","WR","MIA",12.3,0.597,0.078,11.6,12.8,-1.43,0.719,-3.62,165,88,205,42,"6",NA,NA,6
"171","James Conner","RB","ARI",8.14,2.34,0.384,5.48,10.3,-1.45,-1.96,-2.05,166,176,178,40,"9",NA,NA,73
"172","Rodrigo Blankenship","K","IND",7.72,1.42,0.0381,6.75,8.7,-1.46,-1.02,-1.74,167,146,172,22,"2",NA,NA,62
"173","Dustin Hopkins","K","WAS",7.69,1.13,0.765,6.5,9.09,-1.5,-1.27,-1.35,168,155,158,23,"3",NA,NA,42
"174","Marquise Brown","WR","BAL",12.2,1.16,0.0179,10.8,13.4,-1.51,0,-2.97,169,103,196,43,"6",NA,NA,19
"175","Russell Gage","WR","ATL",12.2,1.7,0.0352,10.9,14.4,-1.52,0.0154,-2,170,102,176,44,"6",NA,NA,35
"176","Elijah Moore","WR","NYJ",12.2,2.47,0.221,9.38,13.6,-1.56,-1.46,-2.81,171,159,191,45,"6",NA,NA,63
"177","Derek Carr","QB","LVR",17.4,2.2,0.3,14.7,19.8,-1.62,-2.88,-0.566,172,205,117,21,"5",NA,NA,81
"178","Raiders","DST","LVR",3.89,2.11,0.0333,2.44,5.34,-1.64,-2.66,-1.16,173,196,146,29,"21",NA,NA,99
"179","Saints","DST","NO",3.86,0.47,0.137,3.42,4.47,-1.68,-1.68,-2.03,174,164,177,30,"22",NA,NA,42
"180","Chase Claypool","WR","PIT",12,1.74,0.26,10.1,14.1,-1.78,-0.76,-2.35,175,131,186,46,"6",NA,NA,39
"181","Bengals","DST","CIN",3.72,1.49,0.209,2.11,4.84,-1.81,-3,-1.66,176,210,171,31,"23",NA,NA,97
"182","Kenyan Drake","RB","LVR",7.75,0.732,0.462,7.07,8.74,-1.83,-0.362,-3.59,177,118,204,41,"9",NA,NA,22
"183","Zach Ertz","TE","PHI",6.81,2.82,0.00755,4.34,10,-1.87,-2.65,-0.0988,178,194,105,21,"8",NA,NA,97
"184","Juwan Johnson","TE","NO",6.8,NA,0.244,NA,NA,-1.88,NA,NA,179,NA,NA,22,"8",NA,NA,NA
"185","Jameis Winston","QB","NO",17.1,1.87,0.205,14.8,19.1,-1.92,-2.69,-1.32,180,198,155,22,"5",NA,NA,64
"186","Cowboys","DST","DAL",3.51,0.829,0,2.63,4.19,-2.02,-2.47,-2.3,181,192,185,32,"23",NA,NA,74
"187","Courtland Sutton","WR","DEN",11.7,1.07,0.228,10.6,12.7,-2.04,-0.261,-3.7,182,115,208,47,"6",NA,NA,16
"188","Mac Jones","QB","NE",16.9,1.94,0.158,15.3,19.4,-2.13,-2.26,-1.03,184,185,137,23,"5",NA,NA,67
"189","Hayden Hurst","TE","ATL",6.56,0.814,0.00479,5.82,7.38,-2.13,-1.17,-2.75,183,150,190,23,"8",NA,NA,35
"190","Gerald Everett","TE","SEA",6.55,0.87,0.297,5.09,7.22,-2.13,-1.9,-2.91,185,173,194,24,"8",NA,NA,38
"191","Austin Seibert","K","DET",6.92,1.73,0.25,5.67,9.31,-2.26,-2.1,-1.14,186,179,144,24,"3",NA,NA,79
"192","Antonio Brown","WR","TB",11.5,2.41,0.00941,8.98,13,-2.27,-1.86,-3.43,187,172,201,48,"6",NA,NA,62
"193","Sam Darnold","QB","CAR",16.7,3.06,0.19,12.7,19.6,-2.28,-4.85,-0.744,189,258,126,24,"5",NA,NA,99
"194","Nelson Agholor","WR","NE",11.5,2,0.355,8.59,12.7,-2.28,-2.25,-3.72,188,184,209,49,"6",NA,NA,46
"195","Jamaal Williams","RB","DET",7.29,0.266,0.419,6.99,7.53,-2.3,-0.445,-4.8,190,121,233,42,"10",NA,NA,7
"196","Cole Kmet","TE","CHI",6.25,0.668,0.145,5.65,7.3,-2.43,-1.34,-2.83,191,156,193,25,"8",NA,NA,25
"197","Tyrod Taylor","QB","HOU",16.5,1.24,0.278,15.4,18,-2.47,-2.12,-2.38,192,180,187,25,"5",NA,NA,36
"198","Nick Folk","K","NE",6.67,NA,0.111,NA,NA,-2.51,NA,NA,193,NA,NA,25,"3",NA,NA,NA
